relation	btoken	rtoken	btag	bloc	rtag	rloc	rdist	bterm	rterm	tagscore
location	Com-9826_178_ostrich-3	Com-9826_178_desert-34	Com-9826_178_ostrich-3_5291	178	Com-9826_178_desert-34_34	178	0	ostrich	Desert	100.0
location	Com-0e01_2_moorhen-3	Com-0e01_2_swamp-15	Com-0e01_2_moorhen-3_100	2	Com-0e01_2_swamp-15_3808	2	0	Common moorhen	swamp	100.0
location	Pro-41d6_83_fulmar-25	Pro-41d6_83_polar-11	Pro-41d6_83_fulmar-25_5268	83	Pro-41d6_83_polar-11_4531	83	0	fulmar	polar	100.0
location	Com-0e01_52_moorhens-21	Com-0e01_52_wetlands-5	Com-0e01_52_moorhens-21_100	52	Com-0e01_52_wetlands-5_4542	52	0	Common moorhen	wetlands	100.0
location	Rai-6e97_4_coot-17	Rai-6e97_4_wetland-5	Rai-6e97_4_coot-17_3850	4	Rai-6e97_4_wetland-5_4542	4	0	coot	wetlands	100.0
location	Kea-483e_8_Kea-1	Kea-483e_8_mountain-18	Kea-483e_8_Kea-1_2625	8	Kea-483e_8_mountain-18_4527	8	0	Kea	mountains	100.0
location	Mou-ec99_166_Kea-16	Mou-ec99_166_mountain-4	Mou-ec99_166_Kea-16_2625	166	Mou-ec99_166_mountain-4_4527	166	0	Kea	mountains	100.0
location	Mou-ec99_166_Kea-16	Mou-ec99_166_mountain-33	Mou-ec99_166_Kea-16_2625	166	Mou-ec99_166_mountain-33_4527	166	0	Kea	mountains	100.0
location	Oce-2d88_457_Kea-6	Oce-2d88_457_mountain-4	Oce-2d88_457_Kea-6_2625	457	Oce-2d88_457_mountain-4_4527	457	0	Kea	mountains	100.0
location	Too-567c_475_Kea-1	Too-567c_475_mountain-8	Too-567c_475_Kea-1_2625	475	Too-567c_475_mountain-8_4527	475	0	Kea	mountains	100.0
location	Eur-3ec7_308_owls-59	Eur-3ec7_308_tundra-43	Eur-3ec7_308_owls-59_2146	308	Eur-3ec7_308_tundra-43_4539	308	0	Eurasian eagle owl	tundra	100.0
location	Eur-3ec7_308_owls-6	Eur-3ec7_308_tundra-43	Eur-3ec7_308_owls-6_2146	308	Eur-3ec7_308_tundra-43_4539	308	0	Eurasian eagle owl	tundra	100.0
location	Lon-b0af_124_owl-60	Lon-b0af_124_tundra-37	Lon-b0af_124_owl-60_3312	124	Lon-b0af_124_tundra-37_4539	124	0	Short-eared owl	tundra	100.0
location	Lon-b0af_124_owl-16	Lon-b0af_124_tundra-37	Lon-b0af_124_owl-16_3312	124	Lon-b0af_124_tundra-37_4539	124	0	Short-eared owl	tundra	100.0
location	Sib-2667_65_cranes-2	Sib-2667_65_tundra-7	Sib-2667_65_cranes-2_228	65	Sib-2667_65_tundra-7_4539	65	0	Siberian crane	tundra	100.0
location	Wil-3cbf_38_turkeys-2	Wil-3cbf_38_marshes-23	Wil-3cbf_38_turkeys-2_294	38	Wil-3cbf_38_marshes-23_3807	38	0	Wild turkey	marsh	100.0
location	Bar-89af_19_goose-5	Bar-89af_19_mountain-28	Bar-89af_19_goose-5_4660	19	Bar-89af_19_mountain-28_4527	19	0	bar-headed goose	mountains	100.0
location	Bar-78df_97_owl-3	Bar-78df_97_farmland-13	Bar-78df_97_owl-3_3816	97	Bar-78df_97_farmland-13_4509	97	0	barn owl	farmland	100.0
location	Blae1ae_15_grouse-2	Blae1ae_15_Moorland-24	Blae1ae_15_grouse-2_4690	15	Blae1ae_15_Moorland-24_1365	15	0	black grouse	Moorland	100.0
location	Blae1ae_15_grouse-2	Blae1ae_15_moorland-26	Blae1ae_15_grouse-2_4690	15	Blae1ae_15_moorland-26_4526	15	0	black grouse	moorland	100.0
location	Wes-0eef_17_capercaillie-10	Wes-0eef_17_taiga-20	Wes-0eef_17_capercaillie-10_5607	17	Wes-0eef_17_taiga-20_4534	17	0	capercaillie	taiga	100.0
location	Wes-0eef_91_capercaillie-43	Wes-0eef_91_taiga-19	Wes-0eef_91_capercaillie-43_5607	91	Wes-0eef_91_taiga-19_4534	91	0	capercaillie	taiga	100.0
location	Eur-930e_25_coot-2	Eur-930e_25_lakes-12	Eur-930e_25_coot-2_3850	25	Eur-930e_25_lakes-12_4522	25	0	coot	lakes and ponds	100.0
location	Sno-0a8f_453_ptarmigan-56	Sno-0a8f_453_mountain-70	Sno-0a8f_453_ptarmigan-56_5427	453	Sno-0a8f_453_mountain-70_4527	453	0	ptarmigan	mountains	100.0
location	Swa-b870_40_swans-14	Swa-b870_40_tundra-5	Swa-b870_40_swans-14_5632	40	Swa-b870_40_tundra-5_4539	40	0	whooper swan	tundra	100.0
location	Sno-0a8f_403_owls-9	Sno-0a8f_403_tundra-6	Sno-0a8f_403_owls-9_3906	403	Sno-0a8f_403_tundra-6_4539	403	0	snowy owl	tundra	100.0
location	Sno-0a8f_557_owls-9	Sno-0a8f_557_tundra-6	Sno-0a8f_557_owls-9_3906	557	Sno-0a8f_557_tundra-6_4539	557	0	snowy owl	tundra	100.0
location	Anad0cc_7_swans-5	Anad0cc_7_wetlands-11	Anad0cc_7_swans-5_4482	7	Anad0cc_7_wetlands-11_4542	7	0	swans	wetlands	100.0
location	Ani6f2b_23_swans-5	Ani6f2b_23_wetlands-11	Ani6f2b_23_swans-5_4482	23	Ani6f2b_23_wetlands-11_4542	23	0	swans	wetlands	100.0
location	Swa-b870_40_swan-6	Swa-b870_40_tundra-5	Swa-b870_40_swan-6_5632	40	Swa-b870_40_tundra-5_4539	40	0	whooper swan	tundra	100.0
location	Swa-b870_40_swan-3	Swa-b870_40_tundra-5	Swa-b870_40_swan-3_5632	40	Swa-b870_40_tundra-5_4539	40	0	whooper swan	tundra	100.0
location	Wat-4f58_115_rail-22	Wat-4f58_115_wetland-14	Wat-4f58_115_rail-22_3924	115	Wat-4f58_115_wetland-14_4542	115	0	water rail	wetlands	100.0
location	Wat-4f58_2_rail-13	Wat-4f58_2_wetlands-21	Wat-4f58_2_rail-13_3924	2	Wat-4f58_2_wetlands-21_4542	2	0	water rail	wetlands	100.0
location	Wat-4f58_2_rail-3	Wat-4f58_2_wetlands-21	Wat-4f58_2_rail-3_3924	2	Wat-4f58_2_wetlands-21_4542	2	0	water rail	wetlands	100.0
location	Wat-4f58_97_rail-7	Wat-4f58_97_wetland-10	Wat-4f58_97_rail-7_3924	97	Wat-4f58_97_wetland-10_4542	97	0	water rail	wetlands	100.0
location	Wat-4f58_107_rails-14	Wat-4f58_107_marshes-36	Wat-4f58_107_rails-14_3924	107	Wat-4f58_107_marshes-36_3807	107	0	water rail	marsh	100.0
location	Wat-4f58_115_rail-22	Wat-4f58_115_marshes-38	Wat-4f58_115_rail-22_3924	115	Wat-4f58_115_marshes-38_3807	115	0	water rail	marsh	100.0
location	Sno-0a8f_453_ptarmigan-56	Sno-0a8f_453_mountain-30	Sno-0a8f_453_ptarmigan-56_5427	453	Sno-0a8f_453_mountain-30_4527	453	0	ptarmigan	mountains	100.0
location	Sho-489b_66_shoebill-12	Sho-489b_66_wetlands-26	Sho-489b_66_shoebill-12_3897	66	Sho-489b_66_wetlands-26_4542	66	0	shoebill	wetlands	100.0
location	Sto-c148_94_stork-16	Sto-c148_94_mangroves-26	Sto-c148_94_stork-16_3932	94	Sto-c148_94_mangroves-26_4524	94	0	wood stork	mangroves	100.0
location	Woo-fa9e_69_stork-6	Woo-fa9e_69_marshes-9	Woo-fa9e_69_stork-6_3932	69	Woo-fa9e_69_marshes-9_3807	69	0	wood stork	marsh	100.0
location	Lag-9dbf_14_ptarmigan-13	Lag-9dbf_14_mountain-29	Lag-9dbf_14_ptarmigan-13_5427	14	Lag-9dbf_14_mountain-29_4527	14	0	ptarmigan	mountains	100.0
location	Gal-0153_156_ptarmigans-9	Gal-0153_156_mountain-26	Gal-0153_156_ptarmigans-9_5427	156	Gal-0153_156_mountain-26_4527	156	0	ptarmigan	mountains	100.0
location	Sho-489b_76_shoebill-2	Sho-489b_76_swamps-11	Sho-489b_76_shoebill-2_3897	76	Sho-489b_76_swamps-11_3808	76	0	shoebill	swamp	100.0
location	Sho-489b_67_shoebill-2	Sho-489b_67_marshes-9	Sho-489b_67_shoebill-2_3897	67	Sho-489b_67_marshes-9_3807	67	0	shoebill	marsh	100.0
location	Sho-489b_76_shoebill-2	Sho-489b_76_marshes-13	Sho-489b_76_shoebill-2_3897	76	Sho-489b_76_marshes-13_3807	76	0	shoebill	marsh	100.0
location	Sho-e23c_15_shearwater-6	Sho-e23c_15_ocean-22	Sho-e23c_15_shearwater-6_4439	15	Sho-e23c_15_ocean-22_4530	15	0	shearwaters	open ocean	100.0
location	Woo-fa9e_69_stork-6	Woo-fa9e_69_water-29	Woo-fa9e_69_stork-6_3932	69	Woo-fa9e_69_water-29_4512	69	0	wood stork	brackish water	100.0
location	Sto-c148_94_stork-19	Sto-c148_94_mangroves-26	Sto-c148_94_stork-19_3932	94	Sto-c148_94_mangroves-26_4524	94	0	wood stork	mangroves	100.0
location	Woo-fa9e_69_stork-6	Woo-fa9e_69_mangrove-23	Woo-fa9e_69_stork-6_3932	69	Woo-fa9e_69_mangrove-23_4524	69	0	wood stork	mangroves	100.0
location	Roc-fab6_53_ptarmigan-3	Roc-fab6_53_tundra-26	Roc-fab6_53_ptarmigan-3_5427	53	Roc-fab6_53_tundra-26_4539	53	0	ptarmigan	tundra	100.0
location	Eur-bc75_260_ptarmigan-79	Eur-bc75_260_tundra-92	Eur-bc75_260_ptarmigan-79_5427	260	Eur-bc75_260_tundra-92_4539	260	0	ptarmigan	tundra	100.0
location	Sho-489b_56_shoebill-2	Sho-489b_56_swamps-7	Sho-489b_56_shoebill-2_3897	56	Sho-489b_56_swamps-7_3808	56	0	shoebill	swamp	100.0
location	Bar-89af_2_indicus-8	Bar-89af_2_mountain-23	Bar-89af_2_indicus-8_1644	2	Bar-89af_2_mountain-23_4527	2	0	Anser indicus	mountains	87.0
location	Tun-4bf6_112_columbianus-11	Tun-4bf6_112_Tundra-6	Tun-4bf6_112_columbianus-11_3572	112	Tun-4bf6_112_Tundra-6_1379	112	0	Cygnus columbianus	Tundra	87.0
location	Tun-4bf6_112_columbianus-11	Tun-4bf6_112_Tundra-22	Tun-4bf6_112_columbianus-11_3572	112	Tun-4bf6_112_Tundra-22_1379	112	0	Cygnus columbianus	Tundra	87.0
location	Tun-4bf6_67_swan-2	Tun-4bf6_67_Tundra-1	Tun-4bf6_67_swan-2_3573	67	Tun-4bf6_67_Tundra-1_1379	67	0	Tundra swan	Tundra	83.0
location	Tun-4bf6_39_swan-2	Tun-4bf6_39_Tundra-1	Tun-4bf6_39_swan-2_3573	39	Tun-4bf6_39_Tundra-1_1379	39	0	Tundra swan	Tundra	83.0
location	Tun-4bf6_105_swan-2	Tun-4bf6_105_Tundra-1	Tun-4bf6_105_swan-2_3573	105	Tun-4bf6_105_Tundra-1_1379	105	0	Tundra swan	Tundra	83.0
location	Tun-4bf6_8_swan-2	Tun-4bf6_8_Tundra-1	Tun-4bf6_8_swan-2_3573	8	Tun-4bf6_8_Tundra-1_1379	8	0	Tundra swan	Tundra	83.0
location	Bra-4dd3_32_goose-3	Bra-4dd3_32_estuaries-14	Bra-4dd3_32_goose-3_4731	32	Bra-4dd3_32_estuaries-14_4517	32	0	brant goose	estuaries	83.0
location	Tun-4bf6_78_swans-23	Tun-4bf6_78_tundra-2	Tun-4bf6_78_swans-23_5584	78	Tun-4bf6_78_tundra-2_4539	78	0	tundra swan	tundra	83.0
location	Tune78c_8_swans-4	Tune78c_8_tundra-3	Tune78c_8_swans-4_5584	8	Tune78c_8_tundra-3_4539	8	0	tundra swan	tundra	83.0
location	Tun-4bf6_104_swan-2	Tun-4bf6_104_Tundra-1	Tun-4bf6_104_swan-2_3573	104	Tun-4bf6_104_Tundra-1_1379	104	0	Tundra swan	Tundra	83.0
location	Tun-4bf6_2_swan-3	Tun-4bf6_2_tundra-2	Tun-4bf6_2_swan-3_5584	2	Tun-4bf6_2_tundra-2_4539	2	0	tundra swan	tundra	83.0
location	Tun-4bf6_103_swans-26	Tun-4bf6_103_tundra-25	Tun-4bf6_103_swans-26_5584	103	Tun-4bf6_103_tundra-25_4539	103	0	tundra swan	tundra	83.0
location	Swa-b870_49_swan-19	Swa-b870_49_tundra-18	Swa-b870_49_swan-19_5584	49	Swa-b870_49_tundra-18_4539	49	0	tundra swan	tundra	83.0
location	Tun-4bf6_78_swans-3	Tun-4bf6_78_tundra-2	Tun-4bf6_78_swans-3_5584	78	Tun-4bf6_78_tundra-2_4539	78	0	tundra swan	tundra	83.0
location	Tun-4bf6_2_swan-11	Tun-4bf6_2_tundra-2	Tun-4bf6_2_swan-11_5584	2	Tun-4bf6_2_tundra-2_4539	2	0	tundra swan	tundra	83.0
location	Tune78c_16_swan-10	Tune78c_16_tundra-9	Tune78c_16_swan-10_5584	16	Tune78c_16_tundra-9_4539	16	0	tundra swan	tundra	83.0
location	Tune78c_1_swan-5	Tune78c_1_tundra-4	Tune78c_1_swan-5_5584	1	Tune78c_1_tundra-4_4539	1	0	tundra swan	tundra	83.0
location	Tune78c_16_swan-14	Tune78c_16_tundra-9	Tune78c_16_swan-14_5584	16	Tune78c_16_tundra-9_4539	16	0	tundra swan	tundra	83.0
location	Wil-3cbf_36_swan-31	Wil-3cbf_36_tundra-30	Wil-3cbf_36_swan-31_5584	36	Wil-3cbf_36_tundra-30_4539	36	0	tundra swan	tundra	83.0
location	Tun-4bf6_100_swan-3	Tun-4bf6_100_tundra-2	Tun-4bf6_100_swan-3_5584	100	Tun-4bf6_100_tundra-2_4539	100	0	tundra swan	tundra	83.0
location	Tun-4bf6_5_swans-2	Tun-4bf6_5_Tundra-1	Tun-4bf6_5_swans-2_5584	5	Tun-4bf6_5_Tundra-1_4539	5	0	tundra swan	tundra	83.0
location	Tun-4bf6_76_swan-5	Tun-4bf6_76_tundra-4	Tun-4bf6_76_swan-5_5584	76	Tun-4bf6_76_tundra-4_4539	76	0	tundra swan	tundra	83.0
location	Tun-4bf6_71_swans-8	Tun-4bf6_71_tundra-7	Tun-4bf6_71_swans-8_5584	71	Tun-4bf6_71_tundra-7_4539	71	0	tundra swan	tundra	83.0
location	Lon-b0af_497_owls-32	Lon-b0af_497_tundra-20	Lon-b0af_497_owls-32_5468	497	Lon-b0af_497_tundra-20_4539	497	0	short-eared owl	tundra	75.0
location	Sho-fcec_60_owl-5	Sho-fcec_60_tundra-13	Sho-fcec_60_owl-5_5468	60	Sho-fcec_60_tundra-13_4539	60	0	short-eared owl	tundra	75.0
location	Lon-b0af_260_owls-35	Lon-b0af_260_tundra-43	Lon-b0af_260_owls-35_5468	260	Lon-b0af_260_tundra-43_4539	260	0	short-eared owl	tundra	75.0
location	Lon-b0af_260_owl-20	Lon-b0af_260_tundra-43	Lon-b0af_260_owl-20_3312	260	Lon-b0af_260_tundra-43_4539	260	0	Short-eared owl	tundra	75.0
location	Lit-0303_48_egret-3	Lit-0303_48_lakes-14	Lit-0303_48_egret-3_3871	48	Lit-0303_48_lakes-14_4522	48	0	little egret	lakes and ponds	66.0
location	Gre-e288_39_owl-7	Gre-e288_39_Mountains-22	Gre-e288_39_owl-7_2445	39	Gre-e288_39_Mountains-22_1366	39	0	Great grey owl	Mountains	66.0
location	Gre-e288_39_owl-7	Gre-e288_39_Mountains-15	Gre-e288_39_owl-7_2445	39	Gre-e288_39_Mountains-15_1366	39	0	Great grey owl	Mountains	66.0
location	Man-7999_41_ducks-6	Man-7999_41_lakes-14	Man-7999_41_ducks-6_5208	41	Man-7999_41_lakes-14_4522	41	0	mandarin duck	lakes and ponds	66.0
location	Man-7999_41_mandarin-5	Man-7999_41_lakes-14	Man-7999_41_mandarin-5_5209	41	Man-7999_41_lakes-14_4522	41	0	mandarin	lakes and ponds	54.78
location	Gre-e890_2_bustard-13	Gre-e890_3_farmland-7	Gre-e890_2_bustard-13_2430	2	Gre-e890_3_farmland-7_4509	3	1	Great bustard	farmland	50.0
location	Eur-24a9_85_nightjar-3	Eur-24a9_86_wetlands-24	Eur-24a9_85_nightjar-3_4949	85	Eur-24a9_86_wetlands-24_4542	86	1	nightjar	wetlands	50.0
location	Mer-5a4a_171_merlin-4	Mer-5a4a_170_moorland-5	Mer-5a4a_171_merlin-4_3876	171	Mer-5a4a_170_moorland-5_4526	170	1	merlin	moorland	50.0
location	Moo-69c5_24_merlin-19	Moo-69c5_25_moorlands-5	Moo-69c5_24_merlin-19_3876	24	Moo-69c5_25_moorlands-5_4526	25	1	merlin	moorland	50.0
location	Sno-78f5_2_petrel-3	Sno-78f5_3_polar-26	Sno-78f5_2_petrel-3_3347	2	Sno-78f5_3_polar-26_4531	3	1	Snow petrel	polar	50.0
location	Sno-78f5_4_petrel-2	Sno-78f5_3_polar-26	Sno-78f5_4_petrel-2_3347	4	Sno-78f5_3_polar-26_4531	3	1	Snow petrel	polar	50.0
location	Sho-489b_66_shoebill-12	Sho-489b_67_marshes-9	Sho-489b_66_shoebill-12_3897	66	Sho-489b_67_marshes-9_3807	67	1	shoebill	marsh	50.0
location	Blae1ae_16_grouse-16	Blae1ae_15_moorland-26	Blae1ae_16_grouse-16_1701	16	Blae1ae_15_moorland-26_4526	15	1	Black grouse	moorland	50.0
location	Bla-fe8d_2_grouse-14	Bla-fe8d_3_moorland-12	Bla-fe8d_2_grouse-14_1701	2	Bla-fe8d_3_moorland-12_4526	3	1	Black grouse	moorland	50.0
location	Bla-24f6_98_grebe-4	Bla-24f6_97_estuaries-13	Bla-24f6_98_grebe-4_1711	98	Bla-24f6_97_estuaries-13_4517	97	1	Black-necked grebe	estuaries	50.0
location	Chi-cf82_32_penguins-12	Chi-cf82_31_polar-13	Chi-cf82_32_penguins-12_4771	32	Chi-cf82_31_polar-13_4531	31	1	chinstrap penguin	polar	50.0
location	Bla-fe8d_2_grouse-31	Bla-fe8d_3_moorland-12	Bla-fe8d_2_grouse-31_1701	2	Bla-fe8d_3_moorland-12_4526	3	1	Black grouse	moorland	50.0
location	Wes-0eef_54_capercaillie-2	Wes-0eef_55_taiga-10	Wes-0eef_54_capercaillie-2_5607	54	Wes-0eef_55_taiga-10_4534	55	1	capercaillie	taiga	50.0
location	Wes-0eef_97_capercaillie-5	Wes-0eef_96_taiga-6	Wes-0eef_97_capercaillie-5_5607	97	Wes-0eef_96_taiga-6_4534	96	1	capercaillie	taiga	50.0
location	Wes-0eef_18_capercaillie-2	Wes-0eef_17_taiga-20	Wes-0eef_18_capercaillie-2_5607	18	Wes-0eef_17_taiga-20_4534	17	1	capercaillie	taiga	50.0
location	Wes-0eef_56_capercaillie-61	Wes-0eef_55_taiga-10	Wes-0eef_56_capercaillie-61_5607	56	Wes-0eef_55_taiga-10_4534	55	1	capercaillie	taiga	50.0
location	Tai-3286_135_capercaillie-19	Tai-3286_136_Taiga-1	Tai-3286_135_capercaillie-19_5607	135	Tai-3286_136_Taiga-1_1373	136	1	capercaillie	Taiga	50.0
location	Osp-8ead_142_osprey-22	Osp-8ead_143_coastal-18	Osp-8ead_142_osprey-22_3890	142	Osp-8ead_143_coastal-18_1353	143	1	osprey	Coastal	50.0
location	Bur-d18a_132_owl-63	Bur-d18a_133_desert-36	Bur-d18a_132_owl-63_4747	132	Bur-d18a_133_desert-36_3805	133	1	burrowing owl	desert	50.0
location	Eur-bc75_401_osprey-35	Eur-bc75_400_marsh-52	Eur-bc75_401_osprey-35_3890	401	Eur-bc75_400_marsh-52_3807	400	1	osprey	marsh	50.0
location	Wat-4f58_189_rail-2	Wat-4f58_188_marsh-13	Wat-4f58_189_rail-2_287	189	Wat-4f58_188_marsh-13_3807	188	1	Water rail	marsh	50.0
location	Com-9826_179_ostrich-2	Com-9826_178_desert-34	Com-9826_179_ostrich-2_5291	179	Com-9826_178_desert-34_34	178	1	ostrich	Desert	50.0
location	Gal-0153_4_malleefowl-68	Gal-0153_5_deserts-9	Gal-0153_4_malleefowl-68_5207	4	Gal-0153_5_deserts-9_3805	5	1	malleefowl	desert	50.0
location	Mal-71cc_98_mallard-2	Mal-71cc_99_wetlands-12	Mal-71cc_98_mallard-2_3873	98	Mal-71cc_99_wetlands-12_4542	99	1	mallard	wetlands	50.0
location	Bla-fe8d_49_grouse-6	Bla-fe8d_50_moorland-7	Bla-fe8d_49_grouse-6_1701	49	Bla-fe8d_50_moorland-7_4526	50	1	Black grouse	moorland	50.0
location	Sib-2667_2_crane-19	Sib-2667_3_tundra-35	Sib-2667_2_crane-19_228	2	Sib-2667_3_tundra-35_4539	3	1	Siberian crane	tundra	50.0
location	Bog-cdf9_49_cranes-29	Bog-cdf9_50_bog-10	Bog-cdf9_49_cranes-29_228	49	Bog-cdf9_50_bog-10_4511	50	1	Siberian crane	bog	50.0
location	Blae1ae_14_grouse-4	Blae1ae_15_moorland-26	Blae1ae_14_grouse-4_1701	14	Blae1ae_15_moorland-26_4526	15	1	Black grouse	moorland	50.0
location	Malc085_4_mallards-13	Malc085_3_coastal-2	Malc085_4_mallards-13_3873	4	Malc085_3_coastal-2_1353	3	1	mallard	Coastal	50.0
location	Sho-489b_65_shoebill-2	Sho-489b_66_wetlands-26	Sho-489b_65_shoebill-2_3897	65	Sho-489b_66_wetlands-26_4542	66	1	shoebill	wetlands	50.0
location	Sho-489b_58_shoebills-8	Sho-489b_57_wetlands-32	Sho-489b_58_shoebills-8_3897	58	Sho-489b_57_wetlands-32_4542	57	1	shoebill	wetlands	50.0
location	Sho-489b_127_shoebill-28	Sho-489b_126_wetlands-9	Sho-489b_127_shoebill-28_3897	127	Sho-489b_126_wetlands-9_4542	126	1	shoebill	wetlands	50.0
location	Sib-2667_2_crane-15	Sib-2667_3_tundra-35	Sib-2667_2_crane-15_228	2	Sib-2667_3_tundra-35_4539	3	1	Siberian crane	tundra	50.0
location	Sib-2667_64_crane-2	Sib-2667_65_tundra-7	Sib-2667_64_crane-2_228	64	Sib-2667_65_tundra-7_4539	65	1	Siberian crane	tundra	50.0
location	Sib-2667_77_crane-2	Sib-2667_78_tundra-11	Sib-2667_77_crane-2_228	77	Sib-2667_78_tundra-11_4539	78	1	Siberian crane	tundra	50.0
location	Sib-2667_2_crane-3	Sib-2667_3_tundra-35	Sib-2667_2_crane-3_228	2	Sib-2667_3_tundra-35_4539	3	1	Siberian crane	tundra	50.0
