,token,token_form,concept_uri,arcpath,lemma,upos,widx,feat,elongation_x,elongation_y,group,relrole,comp_id,N_tokens
6,Sed-c6ce_47_wetlands-12,wetlands,Wetland#habitat,case>,at,ADP,11,case> at,0.3759227689863307,0.06895843891487895,Passerine__order,location_comment,1,12
3,Eur-ee4d_30_parkland-12,parkland,Park#habitat,nmod<case>,for,ADP,8,nmod<case> for,0.48174353281953125,0.15179076625105176,Passerine__order,location_comment,1,12
5,Eur-ee4d_30_parkland-12,parkland,Park#habitat,case>,include,VERB,11,case> include,0.37516848423948324,0.014329712634301196,Passerine__order,location_comment,1,12
3,Com-9711_140_tundra-7,tundra,Tundra#habitat,case>,on,ADP,6,case> on,0.5109413095729193,0.010521586658525924,Passerine__order,location_comment,1,12
3,Cor-270b_255_rainforest-10,rainforest,Tropical_and_subtropical_moist_broadleaf_forests#habitat,case>,of,ADP,6,case> of,0.48172091017288304,0.04425278090653037,Passerine__order,location_comment,1,12
2,Wete53f_30_wetlands-5,wetlands,Wetland#habitat,case>,for,ADP,3,case> ...,0.41714959040622096,-0.011014247202540382,Passerine__order,location_comment,1,12
3,Eur-b32b_36_heathland-5,heathland,Heath_habitat#habitat,case>,in,ADP,4,case> in,0.5188002039870565,0.052710783512835466,Passerine__order,location_comment,1,12
6,Tai-3286_130_taiga-81,taiga,Taiga#habitat,case>,of,ADP,79,case> of,0.48172091017288304,0.04425278090653037,Passerine__order,location_comment,1,12
3,Com-5e05_27_heathland-12,heathland,Heath_habitat#habitat,nmod<case>,for,ADP,8,nmod<case> for,0.48174353281953125,0.15179076625105176,Passerine__order,location_comment,1,12
5,Com-5e05_27_heathland-12,heathland,Heath_habitat#habitat,case>,include,VERB,11,case> include,0.37516848423948324,0.014329712634301196,Passerine__order,location_comment,1,12
5,Hed-8dc6_45_hedgerows-8,hedgerows,hedge#habitat,case>,in,ADP,7,case> in,0.5188002039870565,0.052710783512835466,Passerine__order,location_comment,1,12
3,Moo-69c5_25_moorlands-5,moorlands,Moorland#habitat,case>,in,ADP,4,case> in,0.5188002039870565,0.052710783512835466,Passerine__order,location_comment,1,12
7,Moo-69c5_28_moorlands-9,moorlands,Moorland#habitat,case>,in,ADP,8,case> in,0.5188002039870565,0.052710783512835466,Passerine__order,location_comment,1,12
1,Moo-69c5_32_moorland-3,moorland,Moorland#habitat,case>,of,ADP,2,case> of,0.48172091017288304,0.04425278090653037,Passerine__order,location_comment,1,12
9,Bea-3c60_41_wetlands-16,wetlands,Wetland#habitat,case>,of,ADP,15,case> of,-0.5018191357410738,-0.34217680637678705,Passerine__order,location_comment,0,24
0,Cho-a88d_29_mountains-4,mountains,Mountain#habitat,obl<nsubj>,Chough,NOUN,1,obl<nsubj> ...,0.13286611766232798,0.039025588563422225,Passerine__order,location_comment,0,24
2,Cho-a88d_29_mountains-4,mountains,Mountain#habitat,case>,in,ADP,3,case> in,-0.5463434782290478,-0.3144765246677506,Passerine__order,location_comment,0,24
8,Com-3b7c_152_farmland-22,farmland,Arable_land#habitat,case>,on,ADP,21,case> on,-0.499753748915154,-0.36868097027499563,Passerine__order,location_comment,0,24
11,Com-9711_73_deserts-18,deserts,Deserts_and_xeric_shrublands#habitat,case>,to,ADP,16,case> ...,-0.446777566521613,-0.35797723517777413,Passerine__order,location_comment,0,24
10,Eur-3ec7_417_taiga-32,taiga,Taiga#habitat,case>,of,ADP,30,case> of,-0.5018191357410738,-0.34217680637678705,Passerine__order,location_comment,0,24
9,Rei-38eb_424_tundra-31,tundra,Tundra#habitat,obl<nsubj>,it,PRON,27,obl<nsubj> ...,0.40452511994095963,-0.1474028164061017,Passerine__order,location_comment,0,24
11,Rei-38eb_424_tundra-31,tundra,Tundra#habitat,case>,in,ADP,29,case> in,-0.5463434782290478,-0.3144765246677506,Passerine__order,location_comment,0,24
4,Dar-1a5c_47_heathlands-8,heathlands,Heath_habitat#habitat,obl<nsubj>,bird,NOUN,5,obl<nsubj> ...,0.39493781474568734,-0.04325776690837732,Passerine__order,location_comment,0,24
6,Dar-1a5c_47_heathlands-8,heathlands,Heath_habitat#habitat,case>,on,ADP,7,case> on,-0.499753748915154,-0.36868097027499563,Passerine__order,location_comment,0,24
4,Eur-7866_4_farmland-7,farmland,Arable_land#habitat,case>,of,ADP,5,case> of,-0.5018191357410738,-0.34217680637678705,Passerine__order,location_comment,0,24
7,Eur-7866_4_farmland-7,farmland,Arable_land#habitat,conj>,heath,NOUN,9,conj> ...,0.44562362657858434,-0.040943364141865606,Passerine__order,location_comment,0,24
9,Eur-a59b_48_forest-32,forest,Temperate_coniferous_forest#habitat,case>,in,ADP,30,case> in,-0.5463434782290478,-0.3144765246677506,Passerine__order,location_comment,0,24
8,Wes-7030_8_farmland-17,farmland,Arable_land#habitat,case>,in,ADP,16,case> in,-0.5463434782290478,-0.3144765246677506,Passerine__order,location_comment,0,24
9,Fie-7e8b_103_hedgerow-12,hedgerow,hedge#habitat,case>,in,ADP,10,case> in,-0.5463434782290478,-0.3144765246677506,Passerine__order,location_comment,0,24
1,Son-520b_102_farmlands-6,farmlands,Arable_land#habitat,obl<nsubj>,decrease,NOUN,2,obl<nsubj> ...,0.37736380983483003,-0.0459142796715248,Passerine__order,location_comment,0,24
4,Son-520b_102_farmlands-6,farmlands,Arable_land#habitat,case>,in,ADP,5,case> in,-0.5463434782290478,-0.3144765246677506,Passerine__order,location_comment,0,24
8,Son-520b_103_hedgerows-18,hedgerows,hedge#habitat,case>,of,ADP,17,case> of,-0.5018191357410738,-0.34217680637678705,Passerine__order,location_comment,0,24
5,Bohdf70_5_forest-23,forest,Temperate_coniferous_forest#habitat,case>,in,ADP,15,case> in,-0.5463434782290478,-0.3144765246677506,Passerine__order,location_comment,0,24
5,Tai-3286_133_taiga-11,taiga,Taiga#habitat,obl<nsubj>,that,PRON,7,obl<nsubj> that,0.4889669372613259,-0.18338720183961837,Passerine__order,location_comment,0,24
7,Tai-3286_133_taiga-11,taiga,Taiga#habitat,case>,in,ADP,9,case> in,-0.5463434782290478,-0.3144765246677506,Passerine__order,location_comment,0,24
2,Tai-3286_130_taiga-5,taiga,Taiga#habitat,case>,of,ADP,3,case> of,-0.5018191357410738,-0.34217680637678705,Passerine__order,location_comment,0,24
2,Tai-3286_129_taiga-5,taiga,Taiga#habitat,case>,of,ADP,3,case> of,-0.5018191357410738,-0.34217680637678705,Passerine__order,location_comment,0,24
11,Com-124c_67_moorland-39,moorland,Moorland#habitat,case>,on,ADP,38,case> on,-0.499753748915154,-0.36868097027499563,Passerine__order,location_comment,0,24
2,Comb5d5_22_taiga-5,taiga,Taiga#habitat,case>,in,ADP,3,case> in,-0.5463434782290478,-0.3144765246677506,Passerine__order,location_comment,0,24
10,Wol-279e_266_tundra-27,tundra,Tundra#habitat,case>,such,ADJ,23,case> such,-0.38454813409475586,-0.42603763817991713,Passerine__order,location_comment,0,24
12,Wol-279e_266_tundra-27,tundra,Tundra#habitat,case>,on,ADP,25,case> on,-0.499753748915154,-0.36868097027499563,Passerine__order,location_comment,0,24
4,Acr3c8f_1_Marsh-7,Marsh,Marsh#habitat,case>,of,ADP,5,case> of,-0.5018191357410738,-0.34217680637678705,Passerine__order,location_comment,0,24
1,Pic-7ce8_52_rainforest-6,rainforest,Tropical_and_subtropical_moist_broadleaf_forests#habitat,obl<nsubj>,rockfowl,NOUN,2,obl<nsubj> ...,0.09721739086070831,0.013454489416733967,Passerine__order,location_comment,0,24
3,Pic-7ce8_52_rainforest-6,rainforest,Tropical_and_subtropical_moist_broadleaf_forests#habitat,case>,in,ADP,4,case> in,-0.5463434782290478,-0.3144765246677506,Passerine__order,location_comment,0,24
7,Moo-69c5_21_moorland-14,moorland,Moorland#habitat,case>,of,ADP,13,case> of,-0.5018191357410738,-0.34217680637678705,Passerine__order,location_comment,0,24
12,Moo-69c5_16_moorland-33,moorland,Moorland#habitat,case>,with,ADP,30,case> with,-0.4652848165934498,-0.40097656749733995,Passerine__order,location_comment,0,24
3,Acr-6263_24_swamp-19,swamp,Swamp#habitat,compound<amod>,Madagascar,ADJ,18,compound<amod> ...,0.23582132518207943,0.147099770488719,Passerine__order,location_comment,7,8
6,Acr-6263_5_wetlands-13,wetlands,Wetland#habitat,amod>,other,ADJ,12,amod> ...,-0.15013304348659537,-0.016903444442856824,Passerine__order,location_comment,7,8
1,Bar-b361_92_deserts-20,deserts,Deserts_and_xeric_shrublands#habitat,conj<obj<,avoid,VERB,15,conj<obj< avoid,-0.14151194755595475,0.11583764958205431,Passerine__order,location_comment,7,8
4,Wat-4f58_188_marsh-13,marsh,Marsh#habitat,compound<amod>,other,ADJ,12,compound<amod> ...,0.1090955164814127,0.0330663032569719,Passerine__order,location_comment,7,8
6,Sta-89ab_34_deserts-13,deserts,Deserts_and_xeric_shrublands#habitat,amod>,dry,ADJ,11,amod> ...,-0.20979361585411707,-0.05768947625295945,Passerine__order,location_comment,7,8
7,Sta-89ab_34_deserts-13,deserts,Deserts_and_xeric_shrublands#habitat,amod>,sandy,ADJ,12,amod> ...,-0.2856903496446668,-0.1897201122319941,Passerine__order,location_comment,7,8
7,Gar87a9_6_hedgerows-8,hedgerows,hedge#habitat,conj<nmod>,Europe,PROPN,10,conj<nmod> Europe,-0.15268918671192452,0.038770014353019355,Passerine__order,location_comment,7,8
5,Cho-a88d_75_mountain-33,mountain,Mountain#habitat,compound<nmod<conj>,supplement,VERB,22,compound<nmod<conj> ...,0.20656352082821575,-0.15765968898297872,Passerine__order,location_comment,7,8
0,Hed-8dc6_48_hedgerow-2,hedgerow,hedge#habitat,compound<amod>,many,ADJ,1,compound<amod> many,0.16255801246382454,0.027288006492084432,Passerine__order,location_comment,7,8
6,Acr-6263_3_marsh-19,marsh,Marsh#habitat,conj>cc>,and,CCONJ,20,conj>cc> and,-0.5620404884876056,0.11561853860292652,Passerine__order,location_comment,3,10
8,Acr-6263_3_marsh-19,marsh,Marsh#habitat,conj>,warbler,NOUN,22,conj> warbler,-0.49342890227022507,0.047009464383121896,Passerine__order,location_comment,3,10
9,Acr-6263_5_marshes-10,marshes,Marsh#habitat,conj>cc>,or,CCONJ,11,conj>cc> or,-0.5544312391654571,0.20448440161185424,Passerine__order,location_comment,3,10
11,Acr-6263_5_marshes-10,marshes,Marsh#habitat,conj>,wetland,NOUN,13,conj> ...,-0.363480728308612,0.10512167423140567,Passerine__order,location_comment,3,10
9,Eur-be6c_26_farmland-10,farmland,Arable_land#habitat,conj>,marsh,NOUN,12,conj> ...,-0.406460181198722,0.14305695952130962,Passerine__order,location_comment,3,10
10,Eur-be6c_26_farmland-10,farmland,Arable_land#habitat,conj>,taiga,NOUN,14,conj> ...,-0.3450315527323635,0.09385669795156978,Passerine__order,location_comment,3,10
11,Eur-be6c_26_farmland-10,farmland,Arable_land#habitat,conj>cc>,and,CCONJ,15,conj>cc> and,-0.5620404884876056,0.11561853860292652,Passerine__order,location_comment,3,10
12,Eur-be6c_26_farmland-10,farmland,Arable_land#habitat,conj>,savannah,NOUN,16,conj> ...,-0.4287342724900673,0.1405789100499973,Passerine__order,location_comment,3,10
8,Bir-154b_61_rainforests-15,rainforests,Tropical_and_subtropical_moist_broadleaf_forests#habitat,conj>,swamp,NOUN,17,conj> ...,-0.3594424478727037,0.10716304668770209,Passerine__order,location_comment,3,10
9,Bir-154b_61_rainforests-15,rainforests,Tropical_and_subtropical_moist_broadleaf_forests#habitat,conj>cc>,and,CCONJ,19,conj>cc> and,-0.5620404884876056,0.11561853860292652,Passerine__order,location_comment,3,10
11,Bir-154b_61_rainforests-15,rainforests,Tropical_and_subtropical_moist_broadleaf_forests#habitat,conj>,forests,NOUN,21,conj> forests,-0.3560813107521259,0.10310650399856414,Passerine__order,location_comment,3,10
11,Sta-89ab_42_farmland-19,farmland,Arable_land#habitat,conj>,orchard,NOUN,21,conj> ...,-0.3452711234089092,0.14135405826877057,Passerine__order,location_comment,3,10
12,Sta-89ab_42_farmland-19,farmland,Arable_land#habitat,conj>,plantation,NOUN,23,conj> ...,-0.36114051477295805,0.13139212572481113,Passerine__order,location_comment,3,10
13,Sta-89ab_42_farmland-19,farmland,Arable_land#habitat,conj>cc>,and,CCONJ,25,conj>cc> and,-0.5620404884876056,0.11561853860292652,Passerine__order,location_comment,3,10
15,Sta-89ab_42_farmland-19,farmland,Arable_land#habitat,conj>,area,NOUN,27,conj> area,-0.3747548313042835,0.11379681565280106,Passerine__order,location_comment,3,10
6,Red-56ec_3_mountains-7,mountains,Mountain#habitat,conj>cc>,and,CCONJ,8,conj>cc> and,-0.5620404884876056,0.11561853860292652,Passerine__order,location_comment,3,10
8,Red-56ec_3_mountains-7,mountains,Mountain#habitat,conj>,cliff,NOUN,10,conj> ...,-0.36386823206741237,0.16729151714006352,Passerine__order,location_comment,3,10
13,Red-56ec_3_mountains-7,mountains,Mountain#habitat,obl<obl>nmod>,Ireland,PROPN,16,obl<obl>nmod> ...,-0.35906720550494875,-0.035364524751490184,Passerine__order,location_comment,3,10
14,Red-56ec_3_mountains-7,mountains,Mountain#habitat,obl<obl>nmod>,Europe,PROPN,22,obl<obl>nmod> Europe,-0.4657153351281469,0.000923106588377548,Passerine__order,location_comment,3,10
10,Son-520b_59_heathland-14,heathland,Heath_habitat#habitat,conj>cc>,and,CCONJ,16,conj>cc> and,-0.5620404884876056,0.11561853860292652,Passerine__order,location_comment,3,10
13,Son-520b_59_heathland-14,heathland,Heath_habitat#habitat,conj>,east,NOUN,19,conj> ...,-0.22447147748237734,0.002545684417300645,Passerine__order,location_comment,3,10
9,Lon-b0af_217_taiga-12,taiga,Taiga#habitat,conj>cc>,and,CCONJ,13,conj>cc> and,-0.5620404884876056,0.11561853860292652,Passerine__order,location_comment,3,10
11,Lon-b0af_217_taiga-12,taiga,Taiga#habitat,conj>,Subarctic,ADJ,15,conj> ...,-0.3538332291096674,0.01936694833140734,Passerine__order,location_comment,3,10
7,Whi-0286_30_rivers-12,rivers,River#habitat,conj>cc>,and,CCONJ,13,conj>cc> and,-0.5620404884876056,0.11561853860292652,Passerine__order,location_comment,3,10
8,Whi-0286_30_rivers-12,rivers,River#habitat,conj>,stream,NOUN,14,conj> ...,-0.31082533533887086,0.12800087044348982,Passerine__order,location_comment,3,10
9,Whi-0286_30_rivers-12,rivers,River#habitat,conj>cc>,or,CCONJ,15,conj>cc> or,-0.5544312391654571,0.20448440161185424,Passerine__order,location_comment,3,10
11,Whi-0286_30_rivers-12,rivers,River#habitat,conj>,lakes,NOUN,17,conj> ...,-0.33343789598974144,0.11089813249984071,Passerine__order,location_comment,3,10
9,Com-5e05_40_hedgerows-47,hedgerows,hedge#habitat,conj>cc>,and,CCONJ,48,conj>cc> and,-0.5620404884876056,0.11561853860292652,Passerine__order,location_comment,3,10
10,Com-5e05_40_hedgerows-47,hedgerows,hedge#habitat,conj>,scrub,NOUN,49,conj> ...,-0.3982729694463462,0.14942545412352615,Passerine__order,location_comment,3,10
8,Bar-b361_83_farmland-21,farmland,Arable_land#habitat,cc>,and,CCONJ,20,cc> and,0.2817462722959,0.12123486292407062,Passerine__order,location_comment,2,7
7,Roo-1bd1_36_moorland-12,moorland,Moorland#habitat,cc>,and,CCONJ,11,cc> and,0.2817462722959,0.12123486292407062,Passerine__order,location_comment,2,7
6,Com-ff63_50_hedgerow-18,hedgerow,hedge#habitat,compound<,tree,NOUN,19,compound< tree,-0.22521068071837624,-0.10971824781054243,Passerine__order,location_comment,2,7
11,Car-e78c_34_farmland-31,farmland,Arable_land#habitat,cc>,and,CCONJ,30,cc> and,0.2817462722959,0.12123486292407062,Passerine__order,location_comment,2,7
6,Typ1d55_2_hedgerows-11,hedgerows,hedge#habitat,cc>,and,CCONJ,10,cc> and,0.2817462722959,0.12123486292407062,Passerine__order,location_comment,2,7
3,Gol-9020_120_heathland-17,heathland,Heath_habitat#habitat,conj<obl<advmod>,readily,ADV,9,conj<obl<advmod> ...,0.2579787270715814,-0.04695050918374595,Passerine__order,location_comment,2,7
1,Gra-b4cf_4_marshes-18,marshes,Marsh#habitat,conj<obl<advmod>,usually,ADV,9,conj<obl<advmod> usually,0.19344923112910373,0.01316167011284053,Passerine__order,location_comment,2,7
8,Gra-b4cf_4_marshes-18,marshes,Marsh#habitat,cc>,or,CCONJ,17,cc> or,0.21360762780887074,0.21071237022338446,Passerine__order,location_comment,2,7
5,Sed-c6ce_50_wetlands-7,wetlands,Wetland#habitat,case>,in,ADP,6,case> in,0.4164179377156449,0.4538378696633558,Passerine__order,location_comment,4,7
5,Bir-154b_62_mangroves-8,mangroves,Mangrove#habitat,case>,in,ADP,6,case> in,0.4164179377156449,0.4538378696633558,Passerine__order,location_comment,4,7
9,Son-520b_61_farmland-14,farmland,Arable_land#habitat,case>,in,ADP,13,case> in,0.4164179377156449,0.4538378696633558,Passerine__order,location_comment,4,7
3,Wirb8a8_2_rainforests-8,rainforests,Tropical_and_subtropical_moist_broadleaf_forests#habitat,case>,in,ADP,6,case> in,0.4164179377156449,0.4538378696633558,Passerine__order,location_comment,4,7
4,Wirb8a8_2_rainforests-8,rainforests,Tropical_and_subtropical_moist_broadleaf_forests#habitat,det>,the,DET,7,det> the,0.24828297462733603,0.14111102346687943,Passerine__order,location_comment,4,7
0,Mer-5a4a_126_moorland-2,moorland,Moorland#habitat,case>,in,ADP,1,case> in,0.4164179377156449,0.4538378696633558,Passerine__order,location_comment,4,7
7,Con-7997_194_taiga-15,taiga,Taiga#habitat,conj<nmod>,area,NOUN,8,conj<nmod> ...,0.2536249543347295,0.29090579822610696,Passerine__order,location_comment,4,7
11,Con-7997_194_taiga-15,taiga,Taiga#habitat,det>,the,DET,14,det> the,0.24828297462733603,0.14111102346687943,Passerine__order,location_comment,4,7
1,Sno-0a8f_557_tundra-6,tundra,Tundra#habitat,case>,in,ADP,3,case> in,0.4164179377156449,0.4538378696633558,Passerine__order,location_comment,4,7
2,Sno-0a8f_557_tundra-6,tundra,Tundra#habitat,det>,the,DET,4,det> the,0.24828297462733603,0.14111102346687943,Passerine__order,location_comment,4,7
3,Cho-a88d_5_mountains-21,mountains,Mountain#habitat,obl<cc>,and,CCONJ,16,obl<cc> and,0.18464589928124858,0.23804860049304996,Passerine__order,location_comment,5,4
6,Cho-a88d_5_mountains-21,mountains,Mountain#habitat,case>,in,ADP,19,case> in,-0.2673708602660346,0.051719147851235256,Passerine__order,location_comment,5,4
0,Per-145f_201_swamp-5,swamp,Swamp#habitat,case>,in,ADP,1,case> in,-0.2673708602660346,0.051719147851235256,Passerine__order,location_comment,5,4
2,Per-145f_201_swamp-5,swamp,Swamp#habitat,amod>,brazilian,ADJ,3,amod> ...,-0.2025290505978434,-0.11053936097028773,Passerine__order,location_comment,5,4
5,Cho-a88d_33_mountains-10,mountains,Mountain#habitat,case>,in,ADP,9,case> in,-0.2673708602660346,0.051719147851235256,Passerine__order,location_comment,5,4
9,Cho-a88d_33_mountains-10,mountains,Mountain#habitat,nmod>appos>nummod>,"3,900",NUM,15,nmod>appos>nummod> ...,0.3943830384563403,0.09373334012565072,Passerine__order,location_comment,5,4
11,Cho-a88d_33_mountains-10,mountains,Mountain#habitat,nmod>nmod>case>,in,ADP,18,nmod>nmod>case> in,-0.2161347616671414,0.143930792888395,Passerine__order,location_comment,5,4
13,Cho-a88d_33_mountains-10,mountains,Mountain#habitat,nmod>appos>nummod>,"2,000",NUM,21,nmod>appos>nummod> ...,0.43162335700829063,0.10786134411605657,Passerine__order,location_comment,5,4
16,Cho-a88d_33_mountains-10,mountains,Mountain#habitat,nmod>nmod>case>,in,ADP,27,nmod>nmod>case> in,-0.2161347616671414,0.143930792888395,Passerine__order,location_comment,5,4
23,Cho-a88d_33_mountains-10,mountains,Mountain#habitat,nmod>nmod>case>,in,ADP,37,nmod>nmod>case> in,-0.2161347616671414,0.143930792888395,Passerine__order,location_comment,5,4
13,Bar-89af_19_mountain-28,mountain,Mountain#habitat,amod>,fifth,ADJ,26,amod> ...,-0.4565582862643865,-0.23775635547802507,Passerine__order,location_comment,5,4
20,Bar-89af_19_mountain-28,mountain,Mountain#habitat,nmod>appos>nummod>,"27,825",NUM,35,nmod>appos>nummod> ...,0.40594325440937806,0.12002286057862867,Passerine__order,location_comment,5,4
4,Sed-c6ce_52_wetlands-12,wetlands,Wetland#habitat,case>,at,ADP,11,case> at,-0.302027055791324,-0.24373244744003839,Passerine__order,location_comment,6,5
8,Sed-c6ce_52_wetlands-12,wetlands,Wetland#habitat,conj>cc>,and,CCONJ,19,conj>cc> and,-0.2722793097490269,-0.07047663654292617,Passerine__order,location_comment,6,5
10,Sed-c6ce_52_wetlands-12,wetlands,Wetland#habitat,conj>cc>,and,CCONJ,21,conj>cc> and,-0.2722793097490269,-0.07047663654292617,Passerine__order,location_comment,6,5
11,Kin-034b_26_rainforests-38,rainforests,Tropical_and_subtropical_moist_broadleaf_forests#habitat,conj>cc>,and,CCONJ,46,conj>cc> and,-0.2722793097490269,-0.07047663654292617,Passerine__order,location_comment,6,5
13,Kin-034b_26_rainforests-38,rainforests,Tropical_and_subtropical_moist_broadleaf_forests#habitat,conj>cc>,and,CCONJ,48,conj>cc> and,-0.2722793097490269,-0.07047663654292617,Passerine__order,location_comment,6,5
8,Com-9711_207_mountain-17,mountain,Mountain#habitat,conj>cc>,or,CCONJ,18,conj>cc> or,-0.31850419312859246,-0.025015305023713977,Passerine__order,location_comment,6,5
11,Com-9711_207_mountain-17,mountain,Mountain#habitat,conj>cc>,or,CCONJ,21,conj>cc> or,-0.31850419312859246,-0.025015305023713977,Passerine__order,location_comment,6,5
16,Com-9711_207_mountain-17,mountain,Mountain#habitat,conj>nmod>,area,NOUN,26,conj>nmod> ...,0.38815821159813063,-0.393098961971034,Passerine__order,location_comment,6,5
15,Bar-b361_89_deserts-40,deserts,Deserts_and_xeric_shrublands#habitat,case>,from,ADP,39,case> ...,-0.3133296730535524,-0.4372637002220805,Passerine__order,location_comment,6,5
16,Bar-b361_89_deserts-40,deserts,Deserts_and_xeric_shrublands#habitat,conj>cc>,and,CCONJ,41,conj>cc> and,-0.2722793097490269,-0.07047663654292617,Passerine__order,location_comment,6,5
23,Bar-b361_89_deserts-40,deserts,Deserts_and_xeric_shrublands#habitat,conj>nmod>,continent,NOUN,48,conj>nmod> ...,0.1888494566093743,-0.2452145270754738,Passerine__order,location_comment,6,5
0,Acr3c8f_2_Marsh-1,Marsh,Marsh#habitat,conj>cc>,and,CCONJ,2,conj>cc> and,-0.2722793097490269,-0.07047663654292617,Passerine__order,location_comment,6,5
