feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
obl<nsubj> thrush,0.934,0.001,0.756,0.03,2,Passerine__order,adaptation_topic
obl<nsubj> ...,0.922,0.001,0.674,0.067,7,Passerine__order,adaptation_topic
case> like,0.912,0.002,0.756,0.03,2,Passerine__order,adaptation_topic
nsubj:pass<conj> ...,0.887,0.003,0.546,0.162,11,Passerine__order,adaptation_topic
nsubj< bird,0.878,0.004,0.756,0.03,4,Passerine__order,adaptation_topic
nsubj:pass< document,0.871,0.005,0.756,0.03,2,Passerine__order,adaptation_topic
nsubj< eat,0.866,0.005,0.756,0.03,2,Passerine__order,adaptation_topic
conj> ...,0.863,0.006,0.327,0.429,11,Passerine__order,adaptation_topic
obl<advmod> ...,0.86,0.006,0.518,0.188,6,Passerine__order,adaptation_topic
conj> redw,0.855,0.007,0.577,0.134,2,Passerine__order,adaptation_topic
nsubj<conj>amod> ...,0.848,0.008,0.756,0.03,2,Passerine__order,adaptation_topic
nsubj<obl>case> despite,0.839,0.009,0.756,0.03,2,Passerine__order,adaptation_topic
nsubj<obl>case> in,0.829,0.011,0.655,0.078,9,Passerine__order,adaptation_topic
nsubj<xcomp>advmod> ...,0.829,0.011,0.866,0.005,5,Passerine__order,adaptation_topic
nsubj:pass<advmod> occasionally,0.824,0.012,0.577,0.134,2,Passerine__order,adaptation_topic
nsubj<obl>case> ...,0.801,0.017,0.764,0.027,15,Passerine__order,adaptation_topic
nsubj<obl>case> with,0.799,0.017,0.764,0.027,5,Passerine__order,adaptation_topic
conj<conj> ...,0.799,0.017,0.577,0.134,9,Passerine__order,adaptation_topic
nmod:poss<compound> ...,-0.798,0.017,-0.577,0.134,1,Passerine__order,adaptation_topic
nsubj:pass<advmod> ...,0.797,0.018,0.655,0.078,4,Passerine__order,adaptation_topic
amod>conj> ...,0.793,0.019,0.733,0.039,3,Passerine__order,adaptation_topic
nsubj< return,0.792,0.019,0.756,0.03,2,Passerine__order,adaptation_topic
conj<amod> ...,-0.787,0.02,-0.756,0.03,2,Passerine__order,adaptation_topic
nsubj<aux> may,0.787,0.02,0.732,0.039,3,Passerine__order,adaptation_topic
nsubj:pass<obl> mimicry,0.782,0.022,0.577,0.134,2,Passerine__order,adaptation_topic
nmod:poss<nmod< ...,0.781,0.022,0.764,0.027,3,Passerine__order,adaptation_topic
nsubj<obl>case> by,0.775,0.024,0.577,0.134,2,Passerine__order,adaptation_topic
nmod>det> the,0.774,0.024,0.845,0.008,3,Passerine__order,adaptation_topic
nsubj:pass<obl>case> ...,0.77,0.025,0.577,0.134,5,Passerine__order,adaptation_topic
nmod<case> ...,0.77,0.025,0.674,0.067,9,Passerine__order,adaptation_topic
nsubj:pass<obl> ...,0.769,0.026,0.327,0.429,19,Passerine__order,adaptation_topic
nsubj:pass<obl>case> in,0.768,0.026,0.577,0.134,7,Passerine__order,adaptation_topic
conj>cc> and,0.767,0.026,0.109,0.797,10,Passerine__order,adaptation_topic
nsubj<obl>case> as,0.767,0.026,0.577,0.134,3,Passerine__order,adaptation_topic
nmod< ...,0.766,0.027,0.736,0.037,31,Passerine__order,adaptation_topic
nmod<case> for,0.76,0.029,0.577,0.134,3,Passerine__order,adaptation_topic
nsubj<obl>nmod> ...,0.759,0.029,0.764,0.027,11,Passerine__order,adaptation_topic
nsubj<acl:relcl<obl< ...,-0.758,0.029,-0.845,0.008,3,Passerine__order,adaptation_topic
nsubj<obl>case> from,0.757,0.03,0.577,0.134,3,Passerine__order,adaptation_topic
nmod< display,0.754,0.031,0.577,0.134,3,Passerine__order,adaptation_topic
nmod< migration,0.747,0.033,0.577,0.134,3,Passerine__order,adaptation_topic
nmod<det> ...,0.746,0.033,0.577,0.134,4,Passerine__order,adaptation_topic
nmod<det> a,0.745,0.034,0.577,0.134,5,Passerine__order,adaptation_topic
nsubj<obl>case> on,0.739,0.036,0.577,0.134,3,Passerine__order,adaptation_topic
nmod<case> to,0.737,0.037,0.577,0.134,2,Passerine__order,adaptation_topic
nmod<case> on,0.734,0.038,0.577,0.134,2,Passerine__order,adaptation_topic
nmod<det> the,0.73,0.04,0.655,0.078,22,Passerine__order,adaptation_topic
det> ...,0.728,0.041,0.77,0.025,4,Passerine__order,adaptation_topic
nsubj<obl>case> unlike,0.727,0.041,0.577,0.134,3,Passerine__order,adaptation_topic
obj<obl>det> the,0.727,0.041,0.756,0.03,2,Passerine__order,adaptation_topic
nmod< study,0.726,0.041,0.577,0.134,2,Passerine__order,adaptation_topic
conj<case> ...,0.726,0.041,0.77,0.025,5,Passerine__order,adaptation_topic
nmod< mimicry,0.724,0.042,0.577,0.134,2,Passerine__order,adaptation_topic
nsubj<obl>det> a,0.721,0.044,0.546,0.162,9,Passerine__order,adaptation_topic
nsubj:pass<obl>case> as,0.721,0.044,0.577,0.134,2,Passerine__order,adaptation_topic
nsubj< omnivorous,0.72,0.044,0.63,0.094,2,Passerine__order,adaptation_topic
obl<nsubj>det> the,0.719,0.044,0.764,0.027,4,Passerine__order,adaptation_topic
nsubj:pass<obl>case> by,0.716,0.046,0.577,0.134,4,Passerine__order,adaptation_topic
nsubj< ...,0.715,0.046,0.753,0.031,52,Passerine__order,adaptation_topic
case> with,0.709,0.049,0.732,0.039,3,Passerine__order,adaptation_topic
obj<conj> ...,0.709,0.049,0.577,0.134,4,Passerine__order,adaptation_topic
nsubj:pass<obl> sparrowhawk,0.704,0.051,0.577,0.134,2,Passerine__order,adaptation_topic
nmod< %,0.702,0.052,0.577,0.134,2,Passerine__order,adaptation_topic
appos<det> ...,0.702,0.052,0.63,0.094,2,Passerine__order,adaptation_topic
nsubj<obl>det> ...,0.7,0.053,0.577,0.134,1,Passerine__order,adaptation_topic
nsubj<advmod> ...,0.693,0.057,0.6,0.116,20,Passerine__order,adaptation_topic
nmod<conj>cc> ...,-0.691,0.058,-0.577,0.134,1,Passerine__order,adaptation_topic
nsubj:pass<ccomp>advmod> ...,-0.691,0.058,-0.577,0.134,3,Passerine__order,adaptation_topic
nsubj<advcl> bird,0.689,0.059,0.756,0.03,2,Passerine__order,adaptation_topic
compound<det> the,0.683,0.062,0.733,0.039,5,Passerine__order,adaptation_topic
nmod<obj< ...,0.682,0.062,0.577,0.134,4,Passerine__order,adaptation_topic
compound> carrion,-0.678,0.065,-0.626,0.097,7,Passerine__order,adaptation_topic
nsubj:pass<obl>case> for,0.677,0.065,0.327,0.429,5,Passerine__order,adaptation_topic
nsubj:pass<aux:pass> be,0.667,0.071,0.434,0.282,26,Passerine__order,adaptation_topic
nmod< species,0.666,0.072,0.577,0.134,3,Passerine__order,adaptation_topic
nsubj:pass<aux> can,0.664,0.072,0.577,0.134,3,Passerine__order,adaptation_topic
det> the,0.664,0.073,0.571,0.139,86,Passerine__order,adaptation_topic
nmod>conj>cc> and,0.663,0.073,0.733,0.039,3,Passerine__order,adaptation_topic
nsubj<obl>case> like,0.661,0.074,0.504,0.203,2,Passerine__order,adaptation_topic
nsubj<obj>amod> ...,0.658,0.076,0.464,0.247,12,Passerine__order,adaptation_topic
conj<nmod< pattern,-0.656,0.077,-0.577,0.134,2,Passerine__order,adaptation_topic
compound< species,0.651,0.08,0.63,0.094,2,Passerine__order,adaptation_topic
nsubj:pass< ...,0.651,0.081,0.548,0.16,20,Passerine__order,adaptation_topic
nmod<obl< ...,0.65,0.081,0.655,0.078,13,Passerine__order,adaptation_topic
obj<obl>compound> ...,0.648,0.082,0.674,0.067,5,Passerine__order,adaptation_topic
nsubj<obl>det> the,0.645,0.084,0.577,0.134,8,Passerine__order,adaptation_topic
nsubj<conj<nsubj> ...,0.644,0.085,0.577,0.134,3,Passerine__order,adaptation_topic
nsubj<amod>advmod> ...,0.644,0.085,0.655,0.078,5,Passerine__order,adaptation_topic
nmod:poss<compound> breed,0.643,0.085,0.756,0.03,2,Passerine__order,adaptation_topic
nmod<amod> ...,0.641,0.087,0.577,0.134,10,Passerine__order,adaptation_topic
nsubj<obj> call,0.641,0.087,0.756,0.03,2,Passerine__order,adaptation_topic
compound<conj>cc> ...,-0.635,0.091,-0.577,0.134,1,Passerine__order,adaptation_topic
nmod<conj>cc> and,-0.627,0.096,-0.577,0.134,2,Passerine__order,adaptation_topic
nmod<nmod<det> the,0.627,0.096,0.756,0.03,2,Passerine__order,adaptation_topic
obj<obl>det> ...,0.626,0.097,0.577,0.134,1,Passerine__order,adaptation_topic
nsubj<nmod>amod> ...,0.624,0.098,0.632,0.093,4,Passerine__order,adaptation_topic
acl>obl>case> ...,0.623,0.099,0.825,0.012,4,Passerine__order,adaptation_topic
nsubj<ccomp< ...,0.619,0.102,0.701,0.053,5,Passerine__order,adaptation_topic
nsubj<obj>det> a,0.616,0.104,0.436,0.28,8,Passerine__order,adaptation_topic
nsubj<nmod>case> in,0.61,0.109,0.619,0.102,5,Passerine__order,adaptation_topic
nsubj<amod> only,0.609,0.109,0.63,0.094,2,Passerine__order,adaptation_topic
nmod>case> ...,0.608,0.109,0.655,0.078,3,Passerine__order,adaptation_topic
nsubj:pass<obl>det> the,0.608,0.11,0.577,0.134,3,Passerine__order,adaptation_topic
nsubj<obl> which,0.604,0.113,0.756,0.03,2,Passerine__order,adaptation_topic
nmod<amod> other,0.596,0.119,0.63,0.094,2,Passerine__order,adaptation_topic
nmod>case> with,0.595,0.119,0.577,0.134,2,Passerine__order,adaptation_topic
nsubj:pass<xcomp>obj> ...,0.594,0.121,0.733,0.039,4,Passerine__order,adaptation_topic
obj<aux> ...,0.592,0.122,0.218,0.604,3,Passerine__order,adaptation_topic
nmod<amod> spectacular,0.586,0.127,0.577,0.134,2,Passerine__order,adaptation_topic
appos<det> the,0.581,0.131,0.577,0.134,2,Passerine__order,adaptation_topic
nsubj:pass<aux> have,0.579,0.132,0.577,0.134,4,Passerine__order,adaptation_topic
compound> ...,0.579,0.133,0.546,0.162,18,Passerine__order,adaptation_topic
nsubj<obl>nmod> range,0.578,0.133,0.577,0.134,2,Passerine__order,adaptation_topic
nsubj<obl>advmod> ...,0.576,0.135,0.546,0.162,4,Passerine__order,adaptation_topic
nsubj<appos> ...,-0.571,0.139,-0.655,0.078,3,Passerine__order,adaptation_topic
nsubj<advmod> not,0.57,0.14,0.218,0.604,3,Passerine__order,adaptation_topic
nsubj<obj>det> the,0.567,0.143,0.577,0.134,2,Passerine__order,adaptation_topic
nsubj<det> a,0.564,0.146,0.536,0.171,9,Passerine__order,adaptation_topic
obj<nsubj>compound> ...,0.563,0.146,0.733,0.039,3,Passerine__order,adaptation_topic
case> ...,0.562,0.147,0.355,0.389,11,Passerine__order,adaptation_topic
nsubj:pass<obl>det> ...,0.56,0.148,0.577,0.134,2,Passerine__order,adaptation_topic
