feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
nmod< ...,0.995,0.0,0.709,0.049,19,Bird__class,adaptation_comment
nmod<obj< have,0.982,0.0,0.577,0.134,2,Bird__class,adaptation_comment
nmod<obj< ...,0.946,0.0,0.577,0.134,5,Bird__class,adaptation_comment
nmod< form,0.943,0.0,0.577,0.134,2,Bird__class,adaptation_comment
case> of,0.936,0.001,0.764,0.027,11,Bird__class,adaptation_comment
compound> courtship,-0.935,0.001,-0.627,0.096,6,Bird__class,adaptation_comment
nmod< number,0.934,0.001,0.764,0.027,3,Bird__class,adaptation_comment
nmod<obl< ...,0.918,0.001,0.577,0.134,4,Bird__class,adaptation_comment
nsubj<advcl<obj> ...,0.909,0.002,0.845,0.008,3,Bird__class,adaptation_comment
case> on,0.904,0.002,0.577,0.134,3,Bird__class,adaptation_comment
nmod>conj> penguin,0.903,0.002,0.756,0.03,2,Bird__class,adaptation_comment
nsubj>conj>amod> ...,0.902,0.002,0.577,0.134,5,Bird__class,adaptation_comment
nmod<nmod:poss> he,0.894,0.003,0.577,0.134,2,Bird__class,adaptation_comment
cop> be,0.894,0.003,0.855,0.007,38,Bird__class,adaptation_comment
case> ...,0.884,0.004,0.548,0.16,8,Bird__class,adaptation_comment
nsubj<obj>conj> owl,0.874,0.005,0.825,0.012,12,Bird__class,adaptation_comment
nmod<nmod:poss> ...,0.873,0.005,0.577,0.134,2,Bird__class,adaptation_comment
nsubj> owl,0.871,0.005,0.786,0.021,13,Bird__class,adaptation_comment
nmod>nmod> ...,0.869,0.005,0.764,0.027,3,Bird__class,adaptation_comment
conj>cc> and,0.859,0.006,0.856,0.007,15,Bird__class,adaptation_comment
amod<amod> ...,-0.859,0.006,-0.764,0.027,10,Bird__class,adaptation_comment
case> from,0.853,0.007,0.655,0.078,4,Bird__class,adaptation_comment
nmod>det> a,0.852,0.007,0.756,0.03,2,Bird__class,adaptation_comment
conj>amod> ...,0.849,0.008,0.756,0.03,2,Bird__class,adaptation_comment
nmod<det> the,0.847,0.008,0.756,0.03,4,Bird__class,adaptation_comment
