,token,token_form,concept_uri,arcpath,lemma,upos,widx,feat,elongation_x,elongation_y,group,relrole,comp_id,N_tokens
2,Bar-89af_19_goose-5,goose,Bar-headed_Goose#species,amod>,head,VERB,4,amod> ...,0.5946643442184688,-0.35130782561914015,Bird__class,location_topic,4,45
9,Bar-267a_10_owl-35,owl,Owl#order,compound<nmod>case>,in,ADP,37,compound<nmod>case> in,0.5638367324453991,0.4282064563794721,Bird__class,location_topic,4,45
0,Blae1ae_15_grouse-2,grouse,Black_Grouse#species,amod>,black,ADJ,1,amod> black,0.5506693946170764,-0.5536441453391042,Bird__class,location_topic,4,45
7,Bla-fe8d_2_grouse-18,grouse,Black_Grouse#species,amod>,Eurasian,ADJ,16,amod> Eurasian,0.3879299801442716,-0.9238347512808947,Bird__class,location_topic,4,45
8,Bla-fe8d_2_grouse-18,grouse,Black_Grouse#species,amod>,black,ADJ,17,amod> black,0.5506693946170764,-0.5536441453391042,Bird__class,location_topic,4,45
0,Com-8a84_120_kingfishers-2,kingfishers,Common_Kingfisher#species,amod>,common,ADJ,1,amod> common,0.4718257407385026,-0.9240091854120512,Bird__class,location_topic,4,45
6,Eur-930e_25_moorhen-22,moorhen,Common_Moorhen#species,amod>,common,ADJ,21,amod> common,0.4718257407385026,-0.9240091854120512,Bird__class,location_topic,4,45
12,Com-0e01_12_moorhen-25,moorhen,Common_Moorhen#species,amod>,common,ADJ,24,amod> common,0.4718257407385026,-0.9240091854120512,Bird__class,location_topic,4,45
1,Com-0e01_2_moorhen-3,moorhen,Common_Moorhen#species,amod>,common,ADJ,2,amod> common,0.4718257407385026,-0.9240091854120512,Bird__class,location_topic,4,45
6,Com-0e01_54_moorhen-16,moorhen,Common_Moorhen#species,amod>,common,ADJ,15,amod> common,0.4718257407385026,-0.9240091854120512,Bird__class,location_topic,4,45
0,Com-3e4d_82_pheasants-2,pheasants,Common_Pheasant#species,amod>,common,ADJ,1,amod> common,0.4718257407385026,-0.9240091854120512,Bird__class,location_topic,4,45
0,Com-3e4d_78_pheasants-2,pheasants,Common_Pheasant#species,amod>,common,ADJ,1,amod> common,0.4718257407385026,-0.9240091854120512,Bird__class,location_topic,4,45
1,Eur-930e_22_coot-3,coot,Eurasian_Coot#species,amod>,Eurasian,ADJ,2,amod> Eurasian,0.3879299801442716,-0.9238347512808947,Bird__class,location_topic,4,45
4,Eur-3ec7_418_owl-5,owl,Owl#order,compound<nmod>case>,in,ADP,7,compound<nmod>case> in,0.5638367324453991,0.4282064563794721,Bird__class,location_topic,4,45
0,Eur-3ec7_413_owls-4,owls,Eurasian_Eagle-owl#species,amod>,Eurasian,ADJ,1,amod> Eurasian,0.3879299801442716,-0.9238347512808947,Bird__class,location_topic,4,45
1,Eur-3ec7_308_owls-6,owls,Eurasian_Eagle-owl#species,amod>,Eurasian,ADJ,3,amod> Eurasian,0.3879299801442716,-0.9238347512808947,Bird__class,location_topic,4,45
1,Eur-24a9_85_nightjar-3,nightjar,European_Nightjar#species,amod>,european,ADJ,2,amod> ...,0.4271543619930697,-0.9708665445004345,Bird__class,location_topic,4,45
4,Roc-2376_82_doves-8,doves,Rock_Pigeon#species,amod>,wild,ADJ,6,amod> wild,0.4498543999183057,-1.0567390514118449,Bird__class,location_topic,4,45
1,Gre-e890_2_bustard-3,bustard,Great_Bustard#species,amod>,great,ADJ,2,amod> great,0.5704356436522422,-0.9239511224595479,Bird__class,location_topic,4,45
5,Gre5442_7_bustard-7,bustard,Great_Bustard#species,amod>,great,ADJ,6,amod> great,0.5704356436522422,-0.9239511224595479,Bird__class,location_topic,4,45
0,Gre5442_1_bustards-2,bustards,Great_Bustard#species,amod>,great,ADJ,1,amod> great,0.5704356436522422,-0.9239511224595479,Bird__class,location_topic,4,45
5,Sno-0a8f_115_owl-36,owl,Great_Grey_Owl#species,amod>,great,ADJ,34,amod> great,0.5704356436522422,-0.9239511224595479,Bird__class,location_topic,4,45
8,Sno-0a8f_2_owl-18,owl,Snowy_Owl#species,amod>,white,ADJ,17,amod> ...,0.5732943369114376,-0.5439358705412501,Bird__class,location_topic,4,45
9,Lon-b0af_209_owls-18,owls,Little_Owl#species,amod>,eared,VERB,17,amod> eared,0.44412505110979805,-0.7214340092714546,Bird__class,location_topic,4,45
5,Lon-b0af_215_owls-9,owls,Long-eared_Owl#species,amod>,eared,VERB,8,amod> eared,0.44412505110979805,-0.7214340092714546,Bird__class,location_topic,4,45
1,Lon-b0af_219_owls-4,owls,Long-eared_Owl#species,amod>,eared,VERB,3,amod> eared,0.44412505110979805,-0.7214340092714546,Bird__class,location_topic,4,45
4,Sho-fcec_60_owl-5,owl,Owl#order,compound<nmod>case>,on,ADP,7,compound<nmod>case> on,0.4872386151934238,0.4062208005231993,Bird__class,location_topic,4,45
6,Wil-3cbf_142_turkeys-14,turkeys,Wild_Turkey#species,amod>,wild,ADJ,13,amod> wild,0.4498543999183057,-1.0567390514118449,Bird__class,location_topic,4,45
0,Wil-3cbf_38_turkeys-2,turkeys,Wild_Turkey#species,amod>,wild,ADJ,1,amod> wild,0.4498543999183057,-1.0567390514118449,Bird__class,location_topic,4,45
10,Sno-3c77_68_goose-27,goose,Barnacle_Goose#species,amod>,greater,ADJ,23,amod> ...,0.5391420508128935,-0.6985570422147962,Bird__class,location_topic,4,45
