feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
conj<conj> reptiles,0.757,0.03,0.733,0.039,4,Bird__class,taxongroup_topic
nmod>nmod> ...,0.756,0.03,0.655,0.078,9,Bird__class,taxongroup_topic
case> to,0.752,0.031,0.741,0.036,9,Bird__class,taxongroup_topic
amod> eat,0.752,0.032,0.764,0.027,3,Bird__class,taxongroup_topic
nmod>amod> ...,0.752,0.032,0.77,0.025,9,Bird__class,taxongroup_topic
nmod>nmod>case> in,0.749,0.032,0.733,0.039,3,Bird__class,taxongroup_topic
nmod>conj>amod> ...,0.747,0.033,0.518,0.188,7,Bird__class,taxongroup_topic
nmod< genus,0.745,0.034,0.577,0.134,5,Bird__class,taxongroup_topic
nmod<obj< ...,0.743,0.035,0.536,0.171,7,Bird__class,taxongroup_topic
nsubj<obj>amod> ...,0.741,0.035,0.327,0.429,4,Bird__class,taxongroup_topic
conj< mammal,0.732,0.039,0.77,0.025,5,Bird__class,taxongroup_topic
conj<conj> snail,0.73,0.04,0.577,0.134,2,Bird__class,taxongroup_topic
nmod>det> a,0.727,0.041,0.546,0.162,3,Bird__class,taxongroup_topic
nsubj:pass<obl>case> by,0.725,0.042,0.577,0.134,2,Bird__class,taxongroup_topic
case> in,0.725,0.042,0.685,0.061,12,Bird__class,taxongroup_topic
conj<conj> insect,0.725,0.042,0.577,0.134,2,Bird__class,taxongroup_topic
amod> rare,0.724,0.042,0.756,0.03,2,Bird__class,taxongroup_topic
nsubj:pass<obl>case> in,0.723,0.043,0.577,0.134,5,Bird__class,taxongroup_topic
advmod> ...,0.721,0.044,0.385,0.346,6,Bird__class,taxongroup_topic
nmod<nmod> ...,0.716,0.046,0.83,0.011,9,Bird__class,taxongroup_topic
obl<advmod> not,0.716,0.046,0.546,0.162,3,Bird__class,taxongroup_topic
nsubj<cop> be,0.716,0.046,0.77,0.025,17,Bird__class,taxongroup_topic
conj> owl,0.715,0.046,0.756,0.03,2,Bird__class,taxongroup_topic
obj<conj> ...,0.714,0.047,0.655,0.078,3,Bird__class,taxongroup_topic
