feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
compound<conj<conj> ...,0.95,0.0,0.549,0.159,23,Bird__class,location_comment
compound<conj<conj> kite,0.942,0.0,0.577,0.134,2,Bird__class,location_comment
compound<conj<conj> eagle,0.94,0.001,0.577,0.134,2,Bird__class,location_comment
compound<conj<conj> buzzard,0.926,0.001,0.577,0.134,2,Bird__class,location_comment
conj> wetland,0.925,0.001,0.577,0.134,2,Bird__class,location_comment
conj<conj> forest,0.924,0.001,0.577,0.134,3,Bird__class,location_comment
conj> habitat,0.92,0.001,0.577,0.134,2,Bird__class,location_comment
amod< ...,0.914,0.001,0.577,0.134,3,Bird__class,location_comment
amod< skua,0.911,0.002,0.764,0.027,3,Bird__class,location_comment
compound<conj<conj> adult,0.91,0.002,0.577,0.134,2,Bird__class,location_comment
compound<conj<conj> grouse,0.909,0.002,0.577,0.134,3,Bird__class,location_comment
conj<conj> grassland,0.908,0.002,0.577,0.134,3,Bird__class,location_comment
obl<mark> that,0.902,0.002,0.577,0.134,2,Bird__class,location_comment
conj<conj> area,0.901,0.002,0.577,0.134,3,Bird__class,location_comment
obl<obj>amod> ...,0.9,0.002,0.655,0.078,3,Bird__class,location_comment
conj> marsh,0.897,0.003,0.577,0.134,5,Bird__class,location_comment
nmod<amod> ...,0.897,0.003,0.764,0.027,16,Bird__class,location_comment
obl<nsubj> ...,0.896,0.003,0.577,0.134,9,Bird__class,location_comment
compound<conj<conj> rabbit,0.888,0.003,0.577,0.134,2,Bird__class,location_comment
conj<conj> meadow,0.885,0.003,0.577,0.134,3,Bird__class,location_comment
conj<conj> steppe,0.879,0.004,0.577,0.134,2,Bird__class,location_comment
compound<conj<conj> hare,0.878,0.004,0.577,0.134,3,Bird__class,location_comment
compound<nmod> Palearctic,-0.877,0.004,-0.577,0.134,2,Bird__class,location_comment
compound<obl<acl:relcl< ...,-0.874,0.005,-0.764,0.027,3,Bird__class,location_comment
conj<conj> rivers,0.872,0.005,0.577,0.134,3,Bird__class,location_comment
conj> ...,0.868,0.005,0.342,0.406,28,Bird__class,location_comment
obl<mark> ...,0.867,0.005,0.764,0.027,3,Bird__class,location_comment
compound<nmod> ...,-0.866,0.005,-0.546,0.162,10,Bird__class,location_comment
conj> rivers,0.865,0.005,0.577,0.134,3,Bird__class,location_comment
nmod< ...,0.861,0.006,0.846,0.008,26,Bird__class,location_comment
compound<conj<conj> european,0.859,0.006,0.577,0.134,2,Bird__class,location_comment
conj> bog,0.852,0.007,0.577,0.134,2,Bird__class,location_comment
obl<mark> to,0.843,0.009,0.546,0.162,3,Bird__class,location_comment
compound<conj<conj> lead,0.842,0.009,0.577,0.134,4,Bird__class,location_comment
nmod>case> in,0.835,0.01,0.764,0.027,7,Bird__class,location_comment
conj> ponds,0.835,0.01,0.289,0.488,8,Bird__class,location_comment
conj<conj> ponds,0.83,0.011,0.218,0.604,5,Bird__class,location_comment
conj< ...,0.829,0.011,0.812,0.014,27,Bird__class,location_comment
conj> lagoon,0.822,0.012,0.577,0.134,2,Bird__class,location_comment
nmod>case> with,0.82,0.013,0.764,0.027,3,Bird__class,location_comment
obl<advmod> often,0.817,0.013,0.577,0.134,2,Bird__class,location_comment
obl<obl>case> ...,0.811,0.015,0.756,0.03,8,Bird__class,location_comment
obl<nsubj> it,0.809,0.015,0.655,0.078,5,Bird__class,location_comment
conj>cc> and,0.803,0.016,0.365,0.374,22,Bird__class,location_comment
obl<advmod> ...,0.801,0.017,0.627,0.096,8,Bird__class,location_comment
nmod<case> ...,0.801,0.017,0.436,0.28,8,Bird__class,location_comment
nmod< population,0.801,0.017,0.756,0.03,2,Bird__class,location_comment
obl<mark> while,0.798,0.018,0.577,0.134,2,Bird__class,location_comment
conj> canal,0.789,0.02,0.577,0.134,2,Bird__class,location_comment
obl<obl>case> to,0.782,0.022,0.756,0.03,2,Bird__class,location_comment
compound<conj>cc> and,-0.78,0.022,-0.764,0.027,4,Bird__class,location_comment
nmod<det> a,0.775,0.024,0.577,0.134,2,Bird__class,location_comment
nmod<obl< ...,0.775,0.024,0.764,0.027,7,Bird__class,location_comment
nmod>conj> ...,0.774,0.024,0.577,0.134,18,Bird__class,location_comment
conj<case> such,0.772,0.025,0.655,0.078,4,Bird__class,location_comment
conj<case> to,0.77,0.025,0.756,0.03,2,Bird__class,location_comment
