feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
conj> booby,0.987,0.0,0.577,0.134,2,Bird__class,location_topic
nmod>case> ...,0.973,0.0,0.873,0.005,9,Bird__class,location_topic
nsubj> ...,0.971,0.0,0.764,0.027,5,Bird__class,location_topic
conj> ...,0.961,0.0,0.482,0.226,25,Bird__class,location_topic
nmod< ...,0.959,0.0,0.319,0.441,29,Bird__class,location_topic
conj> bird,0.954,0.0,0.577,0.134,3,Bird__class,location_topic
nmod< distribution,0.947,0.0,0.577,0.134,2,Bird__class,location_topic
nsubj<parataxis<nsubj> ...,0.939,0.001,0.913,0.002,5,Bird__class,location_topic
nmod< owl,0.937,0.001,0.577,0.134,3,Bird__class,location_topic
nmod< predator,0.934,0.001,0.577,0.134,3,Bird__class,location_topic
nmod> ...,0.93,0.001,0.786,0.021,21,Bird__class,location_topic
conj<conj> ...,0.925,0.001,0.873,0.005,23,Bird__class,location_topic
nmod>case> of,0.924,0.001,0.674,0.067,7,Bird__class,location_topic
nmod< habitat,0.924,0.001,0.577,0.134,2,Bird__class,location_topic
appos>det> the,0.903,0.002,0.577,0.134,3,Bird__class,location_topic
obl<nsubj> ...,0.903,0.002,0.846,0.008,10,Bird__class,location_topic
nmod< population,0.892,0.003,0.546,0.162,5,Bird__class,location_topic
conj<obl>nmod> China,0.884,0.004,0.577,0.134,2,Bird__class,location_topic
nsubj:pass<obl>case> to,0.881,0.004,0.577,0.134,2,Bird__class,location_topic
nmod< subspecy,0.873,0.005,0.577,0.134,2,Bird__class,location_topic
nmod<nsubj<nmod> ...,0.86,0.006,0.764,0.027,3,Bird__class,location_topic
obl<nsubj> species,0.85,0.008,0.577,0.134,3,Bird__class,location_topic
conj<obl>nmod> ...,0.849,0.008,0.577,0.134,2,Bird__class,location_topic
nmod>case> with,0.846,0.008,0.546,0.162,3,Bird__class,location_topic
nmod< species,0.845,0.008,0.385,0.346,5,Bird__class,location_topic
nsubj:pass<obl> area,0.843,0.009,0.577,0.134,2,Bird__class,location_topic
nsubj:pass<obl>case> in,0.843,0.009,0.436,0.28,14,Bird__class,location_topic
conj<conj> feed,0.84,0.009,0.577,0.134,2,Bird__class,location_topic
nsubj>det> the,0.826,0.011,0.655,0.078,5,Bird__class,location_topic
nsubj:pass<obl> ...,0.824,0.012,0.166,0.694,27,Bird__class,location_topic
nsubj:pass<obl>case> by,0.82,0.013,0.577,0.134,2,Bird__class,location_topic
case> ...,0.813,0.014,0.682,0.062,15,Bird__class,location_topic
nsubj:pass<advmod> ...,0.81,0.015,0.481,0.227,6,Bird__class,location_topic
compound<nmod>case> in,0.809,0.015,0.577,0.134,5,Bird__class,location_topic
case> for,0.807,0.015,0.6,0.116,9,Bird__class,location_topic
nmod>case> abandon,0.806,0.016,0.756,0.03,2,Bird__class,location_topic
conj> swan,0.805,0.016,0.218,0.604,3,Bird__class,location_topic
nsubj<obl>case> with,0.804,0.016,0.436,0.28,5,Bird__class,location_topic
case> by,0.8,0.017,0.655,0.078,4,Bird__class,location_topic
nsubj:pass<obl>case> ...,0.797,0.018,0.096,0.821,8,Bird__class,location_topic
conj<nmod>amod> northeastern,0.792,0.019,0.577,0.134,2,Bird__class,location_topic
conj<conj> family,0.792,0.019,0.577,0.134,2,Bird__class,location_topic
compound> barn,-0.79,0.02,-0.548,0.16,8,Bird__class,location_topic
nsubj<obl>case> on,0.788,0.02,0.577,0.134,3,Bird__class,location_topic
conj<conj> raptor,0.784,0.021,0.577,0.134,2,Bird__class,location_topic
nsubj<obl>case> than,0.784,0.021,0.577,0.134,5,Bird__class,location_topic
nsubj<nmod>case> in,0.779,0.023,0.733,0.039,8,Bird__class,location_topic
acl:relcl> ...,0.776,0.024,0.845,0.008,5,Bird__class,location_topic
appos<appos>compound> ...,0.775,0.024,0.733,0.039,3,Bird__class,location_topic
appos<conj>det> ...,0.766,0.027,0.577,0.134,1,Bird__class,location_topic
case> of,0.766,0.027,0.536,0.171,34,Bird__class,location_topic
nmod< number,0.763,0.028,0.756,0.03,2,Bird__class,location_topic
nsubj:pass<obl>det> the,0.762,0.028,0.577,0.134,8,Bird__class,location_topic
nsubj:pass<obl>det> ...,0.758,0.029,0.577,0.134,1,Bird__class,location_topic
nsubj< ...,0.756,0.03,0.719,0.045,56,Bird__class,location_topic
nsubj<nmod>case> ...,0.756,0.03,0.756,0.03,2,Bird__class,location_topic
case> 's,0.755,0.03,0.549,0.159,7,Bird__class,location_topic
obl<obl>nmod> ...,0.755,0.03,0.218,0.604,4,Bird__class,location_topic
nsubj<obl>case> in,0.754,0.031,0.546,0.162,16,Bird__class,location_topic
acl:relcl>obl>case> ...,0.754,0.031,0.546,0.162,3,Bird__class,location_topic
nmod<amod> eared,0.753,0.031,0.577,0.134,2,Bird__class,location_topic
nsubj<conj>obl> ...,0.751,0.032,0.764,0.027,10,Bird__class,location_topic
conj<case> of,0.75,0.032,0.674,0.067,5,Bird__class,location_topic
obl<nsubj> owl,0.75,0.032,0.655,0.078,7,Bird__class,location_topic
nsubj:pass<conj> ...,0.747,0.033,0.218,0.604,5,Bird__class,location_topic
case> like,0.747,0.033,0.546,0.162,6,Bird__class,location_topic
nmod<appos> ...,-0.744,0.034,-0.577,0.134,3,Bird__class,location_topic
compound> eagle,0.743,0.035,0.728,0.041,9,Bird__class,location_topic
appos>compound> Cygnus,0.741,0.035,0.63,0.094,2,Bird__class,location_topic
nsubj<obl>nmod> ...,0.739,0.036,0.764,0.027,17,Bird__class,location_topic
nsubj<obl>det> ...,0.738,0.037,0.655,0.078,3,Bird__class,location_topic
acl>obl>nmod> ...,0.737,0.037,0.866,0.005,4,Bird__class,location_topic
nsubj<obl>det> all,0.737,0.037,0.577,0.134,2,Bird__class,location_topic
conj<nmod>amod> ...,0.734,0.038,0.63,0.094,2,Bird__class,location_topic
obl<advmod> also,0.734,0.038,0.436,0.28,6,Bird__class,location_topic
appos> noctua,0.731,0.039,0.756,0.03,2,Bird__class,location_topic
nsubj<conj>compound> ...,0.73,0.04,0.764,0.027,7,Bird__class,location_topic
nsubj<advmod> ...,0.728,0.04,0.358,0.385,26,Bird__class,location_topic
nsubj<appos>det> the,0.728,0.041,0.655,0.078,3,Bird__class,location_topic
conj<obl>amod> ...,0.727,0.041,0.577,0.134,1,Bird__class,location_topic
obl<obl>det> all,0.726,0.042,0.577,0.134,2,Bird__class,location_topic
conj<conj>obl> ...,0.725,0.042,0.756,0.03,2,Bird__class,location_topic
conj<nsubj< delay,0.725,0.042,0.577,0.134,2,Bird__class,location_topic
obl<advmod> ...,0.725,0.042,0.856,0.007,16,Bird__class,location_topic
amod> wild,-0.725,0.042,-0.546,0.162,4,Bird__class,location_topic
obl<obl>case> in,0.723,0.043,0.866,0.005,8,Bird__class,location_topic
conj<obl>nmod> Province,0.722,0.043,0.577,0.134,2,Bird__class,location_topic
obj<obl>case> to,0.72,0.044,0.733,0.039,3,Bird__class,location_topic
nsubj<acl:relcl> breed,0.719,0.044,0.756,0.03,2,Bird__class,location_topic
nsubj<obl>case> for,0.718,0.045,0.577,0.134,4,Bird__class,location_topic
nmod<case> ...,0.718,0.045,0.577,0.134,6,Bird__class,location_topic
nsubj<advmod> also,0.717,0.045,0.577,0.134,4,Bird__class,location_topic
conj<obl>amod> important,0.717,0.045,0.577,0.134,2,Bird__class,location_topic
acl:relcl>nsubj> that,0.715,0.046,0.674,0.067,4,Bird__class,location_topic
compound<nmod>case> ...,0.715,0.046,0.436,0.28,5,Bird__class,location_topic
nsubj<obl>case> ...,0.714,0.047,0.096,0.821,13,Bird__class,location_topic
conj<conj>nsubj> species,-0.714,0.047,-0.577,0.134,2,Bird__class,location_topic
conj< duck,0.713,0.047,0.577,0.134,2,Bird__class,location_topic
nmod<case> in,0.712,0.048,0.481,0.227,5,Bird__class,location_topic
obl<conj>cop> be,0.711,0.048,0.733,0.039,3,Bird__class,location_topic
nmod<amod> ...,0.71,0.048,0.674,0.067,19,Bird__class,location_topic
nmod>amod> ...,0.708,0.049,0.289,0.488,10,Bird__class,location_topic
appos>compound> Strix,0.706,0.05,0.63,0.094,2,Bird__class,location_topic
nsubj<parataxis< ...,0.702,0.052,0.327,0.429,3,Bird__class,location_topic
obl<obl>case> ...,0.702,0.052,0.764,0.027,4,Bird__class,location_topic
nsubj<obl>case> like,0.701,0.053,0.577,0.134,2,Bird__class,location_topic
nmod<conj> ...,0.7,0.053,0.577,0.134,3,Bird__class,location_topic
nmod<case> like,0.7,0.053,0.577,0.134,2,Bird__class,location_topic
nsubj<obl>case> during,0.699,0.054,0.577,0.134,2,Bird__class,location_topic
obl<conj> ...,0.695,0.055,0.741,0.036,10,Bird__class,location_topic
nmod<obl< more,0.694,0.056,0.577,0.134,2,Bird__class,location_topic
nmod<case> of,0.694,0.056,0.577,0.134,4,Bird__class,location_topic
nsubj<obl>det> a,0.693,0.056,0.577,0.134,6,Bird__class,location_topic
nsubj< bird,0.692,0.057,0.873,0.005,11,Bird__class,location_topic
nmod>amod> true,0.69,0.058,0.577,0.134,2,Bird__class,location_topic
obl<nsubj>det> ...,0.689,0.059,0.756,0.03,2,Bird__class,location_topic
nsubj<advmod> often,0.688,0.059,0.577,0.134,2,Bird__class,location_topic
nsubj<obl>case> as,0.687,0.06,0.436,0.28,5,Bird__class,location_topic
case> with,0.686,0.06,0.63,0.094,4,Bird__class,location_topic
obl<nsubj>nmod> ...,0.685,0.061,0.507,0.2,3,Bird__class,location_topic
nsubj:pass<obl>case> for,0.682,0.063,0.218,0.604,3,Bird__class,location_topic
obl<nsubj>amod> snowy,0.681,0.063,0.577,0.134,2,Bird__class,location_topic
conj<case> as,0.681,0.063,0.577,0.134,3,Bird__class,location_topic
nsubj<obl>case> from,0.681,0.063,0.577,0.134,3,Bird__class,location_topic
obl< ...,0.68,0.064,0.642,0.086,25,Bird__class,location_topic
conj<nmod>amod> coastal,0.68,0.064,0.577,0.134,2,Bird__class,location_topic
nmod<det> the,0.674,0.067,0.846,0.008,19,Bird__class,location_topic
conj<conj>cc> or,0.673,0.067,0.577,0.134,3,Bird__class,location_topic
nmod>case> in,0.671,0.069,0.166,0.694,9,Bird__class,location_topic
conj<compound> ...,0.671,0.069,0.481,0.227,6,Bird__class,location_topic
nsubj<advmod> not,0.669,0.069,0.63,0.094,2,Bird__class,location_topic
amod>amod> black,-0.669,0.07,-0.655,0.078,3,Bird__class,location_topic
acl>advmod> ...,0.666,0.071,0.577,0.134,1,Bird__class,location_topic
amod> common,-0.666,0.071,-0.458,0.254,25,Bird__class,location_topic
conj< albatross,0.664,0.072,0.577,0.134,2,Bird__class,location_topic
amod>amod> white,0.662,0.074,0.756,0.03,2,Bird__class,location_topic
conj<conj>cc> ...,0.662,0.074,0.577,0.134,1,Bird__class,location_topic
appos<conj>compound> ...,0.658,0.076,0.548,0.16,5,Bird__class,location_topic
nmod<obl<nsubj> ...,0.658,0.076,0.577,0.134,4,Bird__class,location_topic
obl<conj>obj> ...,0.658,0.076,0.674,0.067,4,Bird__class,location_topic
conj> quail,0.657,0.077,0.504,0.203,2,Bird__class,location_topic
nsubj<obl>det> the,0.657,0.077,0.289,0.488,22,Bird__class,location_topic
