feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
conj<conj>amod> great,0.568,0.142,0.577,0.134,7,Bird__class,adaptation_topic
nmod<nsubj< ...,0.568,0.142,0.577,0.134,6,Bird__class,adaptation_topic
appos< name,-0.567,0.143,-0.577,0.134,2,Bird__class,adaptation_topic
appos<conj> eagle,-0.563,0.146,-0.756,0.03,2,Bird__class,adaptation_topic
nsubj< scavenger,0.563,0.146,0.412,0.31,3,Bird__class,adaptation_topic
nsubj< bird,0.562,0.147,0.385,0.346,4,Bird__class,adaptation_topic
nsubj<advmod> mostly,0.561,0.148,0.577,0.134,2,Bird__class,adaptation_topic
appos>flat> ...,0.56,0.149,0.378,0.356,2,Bird__class,adaptation_topic
nsubj< animal,0.56,0.149,0.577,0.134,2,Bird__class,adaptation_topic
nmod<nsubj<nmod> water,0.559,0.15,0.577,0.134,2,Bird__class,adaptation_topic
conj<conj>cc> ...,0.556,0.153,0.514,0.192,3,Bird__class,adaptation_topic
conj<conj>nummod> peregrine,0.555,0.153,0.577,0.134,3,Bird__class,adaptation_topic
nsubj<obl>det> the,0.553,0.155,0.577,0.134,2,Bird__class,adaptation_topic
appos> uralensis,-0.553,0.155,-0.504,0.203,2,Bird__class,adaptation_topic
nsubj< have,0.553,0.156,0.412,0.31,6,Bird__class,adaptation_topic
conj>amod> ...,0.552,0.156,0.152,0.719,15,Bird__class,adaptation_topic
conj<appos> hudsonius,0.55,0.158,0.577,0.134,3,Bird__class,adaptation_topic
nmod>det> the,0.549,0.159,0.733,0.039,8,Bird__class,adaptation_topic
conj<case> include,0.548,0.16,0.282,0.499,3,Bird__class,adaptation_topic
nmod<nsubj<obj> migration,0.545,0.163,0.577,0.134,3,Bird__class,adaptation_topic
compound<case> ...,0.54,0.167,0.646,0.083,4,Bird__class,adaptation_topic
nmod<nsubj<appos> ...,-0.539,0.168,-0.577,0.134,3,Bird__class,adaptation_topic
nsubj<mark> when,0.539,0.168,0.577,0.134,2,Bird__class,adaptation_topic
obj<appos>conj> ...,0.537,0.17,0.412,0.31,3,Bird__class,adaptation_topic
appos<amod> ...,0.537,0.17,0.733,0.039,3,Bird__class,adaptation_topic
nmod<nsubj:pass<conj> ...,0.533,0.173,0.412,0.31,5,Bird__class,adaptation_topic
parataxis<parataxis> ...,0.532,0.174,0.218,0.604,3,Bird__class,adaptation_topic
parataxis<conj> ...,-0.532,0.175,-0.733,0.039,5,Bird__class,adaptation_topic
conj<conj> kestrel,0.531,0.176,0.371,0.365,5,Bird__class,adaptation_topic
parataxis<conj>amod> red,0.528,0.179,0.577,0.134,2,Bird__class,adaptation_topic
obj< include,0.528,0.179,0.385,0.346,7,Bird__class,adaptation_topic
nmod>case> at,0.524,0.183,0.378,0.356,2,Bird__class,adaptation_topic
appos>compound> ...,0.522,0.184,0.646,0.083,4,Bird__class,adaptation_topic
nmod> owl,0.522,0.184,0.577,0.134,2,Bird__class,adaptation_topic
conj<conj>amod> common,0.52,0.186,0.592,0.122,3,Bird__class,adaptation_topic
conj<obl<nsubj:pass> ...,-0.519,0.188,-0.577,0.134,1,Bird__class,adaptation_topic
nsubj<obl>case> in,0.517,0.189,0.405,0.319,5,Bird__class,adaptation_topic
conj<obl<nsubj:pass> rail,-0.514,0.193,-0.577,0.134,3,Bird__class,adaptation_topic
conj<conj>amod> horned,0.512,0.194,0.577,0.134,7,Bird__class,adaptation_topic
conj<obl<advmod> unusually,0.512,0.195,0.577,0.134,3,Bird__class,adaptation_topic
compound<amod> other,-0.511,0.195,-0.507,0.2,3,Bird__class,adaptation_topic
nsubj<conj>aux> will,-0.509,0.198,-0.577,0.134,5,Bird__class,adaptation_topic
nsubj<nmod>det> this,0.505,0.202,0.378,0.356,2,Bird__class,adaptation_topic
compound<appos<compound> tawny,-0.505,0.202,-0.412,0.31,2,Bird__class,adaptation_topic
nsubj<conj>cc> or,0.503,0.203,0.55,0.158,5,Bird__class,adaptation_topic
amod>amod> black,0.502,0.205,0.63,0.094,2,Bird__class,adaptation_topic
conj<det> the,0.5,0.207,0.25,0.55,18,Bird__class,adaptation_topic
compound<appos<compound> ...,-0.498,0.21,-0.412,0.31,1,Bird__class,adaptation_topic
obl<conj>cc> ...,-0.497,0.21,-0.507,0.2,3,Bird__class,adaptation_topic
