,token,token_form,concept_uri,arcpath,lemma,upos,widx,feat,elongation_x,elongation_y,group,relrole,comp_id,N_tokens
3,Lam-c047_2_worm-8,worm,Lampyris_noctiluca#species,amod>,common,ADJ,5,amod> common,-0.6460665430135374,0.5644576718338129,Insect__class,taxongroup_topic,2,31
7,Copb941_3_beetle-18,beetle,Dung_beetle#superfamily,amod>,humble,ADJ,16,amod> ...,-0.5408112324441805,0.3881450846884753,Insect__class,taxongroup_topic,2,31
6,Dun-cad0_139_beetle-16,beetle,Dung_beetle#superfamily,amod>,old,ADJ,14,amod> ...,-0.6825799725709518,0.42368591570386926,Insect__class,taxongroup_topic,2,31
0,Gree5e5_4_beetles-3,beetles,Great_diving_beetle#species,amod>,great,ADJ,1,amod> great,-0.640782415227064,0.5776655685141138,Insect__class,taxongroup_topic,2,31
1,Ban-e8fb_2_demoiselle-3,demoiselle,Banded_Demoiselle#species,amod>,banded,VERB,2,amod> ...,-0.6415360695326806,0.4807584984730626,Insect__class,taxongroup_topic,2,31
19,Dun-cad0_16_beetles-70,beetles,Dung_beetle#superfamily,amod>,small,ADJ,68,amod> ...,-0.688509626981326,0.533662160839875,Insect__class,taxongroup_topic,2,31
9,Dun-cad0_10_beetles-18,beetles,Dung_beetle#superfamily,amod>,true,ADJ,16,amod> true,-0.6989227259537982,0.515122158455041,Insect__class,taxongroup_topic,2,31
4,Dun9430_25_beetle-7,beetle,Dung_beetle#superfamily,amod>,lowly,ADJ,5,amod> ...,-0.6751180406628761,0.45861955175976465,Insect__class,taxongroup_topic,2,31
7,Dun9430_4_beetle-18,beetle,Dung_beetle#superfamily,amod>,humble,ADJ,16,amod> ...,-0.5408112324441805,0.3881450846884753,Insect__class,taxongroup_topic,2,31
1,Dun-cad0_75_beetle-4,beetle,Dung_beetle#superfamily,amod>,Mediterranean,ADJ,2,amod> ...,-0.5620541073378205,0.4364422477625146,Insect__class,taxongroup_topic,2,31
1,Dun-cad0_69_beetle-4,beetle,Dung_beetle#superfamily,amod>,african,ADJ,2,amod> african,-0.616448596324342,0.5340015827699001,Insect__class,taxongroup_topic,2,31
1,Giaa534_2_wetas-3,wetas,Giant_weta#genus,amod>,giant,ADJ,2,amod> ...,-0.6906412201348401,0.47818473413061235,Insect__class,taxongroup_topic,2,31
6,Dyt-7468_35_beetle-12,beetle,Great_diving_beetle#species,amod>,know,VERB,9,amod> ...,-0.752033391618585,0.5576788322123828,Insect__class,taxongroup_topic,2,31
7,Dyt-7468_35_beetle-12,beetle,Great_diving_beetle#species,amod>,great,ADJ,10,amod> great,-0.640782415227064,0.5776655685141138,Insect__class,taxongroup_topic,2,31
1,Gre-cc70_3_beetle-4,beetle,Great_diving_beetle#species,amod>,great,ADJ,2,amod> great,-0.640782415227064,0.5776655685141138,Insect__class,taxongroup_topic,2,31
3,Gre-cc70_3_beetle-4,beetle,Great_diving_beetle#species,amod>,true,ADJ,6,amod> true,-0.6989227259537982,0.515122158455041,Insect__class,taxongroup_topic,2,31
0,Odo-661a_67_Odonata-2,Odonata,Odonata#order,amod>,male,ADJ,1,amod> male,-0.5047716264950177,0.5233412188368048,Insect__class,taxongroup_topic,2,31
6,Hemccca_2_bugs-25,bugs,Hemiptera#order,amod>,true,ADJ,24,amod> true,-0.6989227259537982,0.515122158455041,Insect__class,taxongroup_topic,2,31
7,Aph-b93b_5_aphid-21,aphid,Aphididae#family,amod>,green,ADJ,19,amod> ...,-0.5306928059091096,0.3292721882288268,Insect__class,taxongroup_topic,2,31
0,Bee-1811_508_beetles-3,beetles,Beetle#order,amod>,other,ADJ,1,amod> other,-0.6909402987620342,0.6372549090195383,Insect__class,taxongroup_topic,2,31
6,Lon-b0af_472_beetle-17,beetle,Beetle#order,amod>,single,ADJ,16,amod> ...,-0.7066547983863585,0.5588051347200338,Insect__class,taxongroup_topic,2,31
4,Tet-438b_113_cricket-7,cricket,Tettigoniidae#family,amod>,tuberous,ADJ,5,amod> ...,-0.6586876150751738,0.431239709082577,Insect__class,taxongroup_topic,2,31
8,Dra-48f6_29_dragonflies-28,dragonflies,Dragonfly#infraorder,amod>,true,ADJ,27,amod> true,-0.6989227259537982,0.515122158455041,Insect__class,taxongroup_topic,2,31
10,Gro-2286_37_beetles-37,beetles,Beetle#order,amod>,many,ADJ,35,amod> many,-0.6569730000422973,0.631538838518248,Insect__class,taxongroup_topic,2,31
0,Cop-86c6_49_insects-2,insects,Insect#class,amod>,Coprophagous,ADJ,1,amod> ...,-0.5942054626261528,0.543294436353535,Insect__class,taxongroup_topic,2,31
0,Col-e01a_21_insects-2,insects,Insect#class,amod>,Eusocial,ADJ,1,amod> ...,-0.48615366680436867,0.6236783559766836,Insect__class,taxongroup_topic,2,31
