	kldiv	group	g_N
kldiv_adaptation_comment	1.2438473670823633	Insect__class	2265
kldiv_adaptation_topic	1.120897304349516	Insect__class	2265
kldiv_free_topic	0.1420482614001901	Insect__class	2265
kldiv_location_comment	2.065609992626079	Insect__class	2265
kldiv_location_topic	1.4088851231908361	Insect__class	2265
kldiv_taxongroup_comment	0.3497457293779459	Insect__class	2265
kldiv_taxongroup_topic	0.3175259291244593	Insect__class	2265
