feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
appos>flat> gregaria,0.398,0.329,0.452,0.261,6,Insect__class,location_topic
conj<amod> ...,0.395,0.333,0.412,0.31,4,Insect__class,location_topic
appos<nsubj<amod> native,0.367,0.371,0.412,0.31,2,Insect__class,location_topic
nmod<amod> Innate,-0.362,0.378,-0.252,0.547,2,Insect__class,location_topic
amod> ...,-0.36,0.381,-0.025,0.953,12,Insect__class,location_topic
compound<det> the,0.358,0.384,0.483,0.225,5,Insect__class,location_topic
nsubj<conj>cc> and,0.342,0.407,0.247,0.555,5,Insect__class,location_topic
appos<appos>conj> ...,-0.34,0.411,-0.412,0.31,1,Insect__class,location_topic
appos<nsubj<amod> carnivorous,0.34,0.411,0.412,0.31,2,Insect__class,location_topic
nmod<obj<obl> 1780,-0.338,0.412,-0.504,0.203,2,Insect__class,location_topic
nmod< behavior,0.333,0.42,0.109,0.797,3,Insect__class,location_topic
obj<mark> ...,-0.324,0.434,-0.296,0.476,3,Insect__class,location_topic
obl<nsubj>compound> ...,0.321,0.439,0.412,0.31,3,Insect__class,location_topic
conj<conj>cc> and,0.316,0.445,0.412,0.31,4,Insect__class,location_topic
compound< upsurge,0.31,0.454,0.412,0.31,3,Insect__class,location_topic
nmod<obj<nsubj> Mose,-0.307,0.46,-0.252,0.547,2,Insect__class,location_topic
compound<nummod> ...,0.298,0.474,0.452,0.261,5,Insect__class,location_topic
nmod< description,0.282,0.498,0.378,0.356,2,Insect__class,location_topic
conj>cc> ...,0.28,0.502,0.247,0.555,1,Insect__class,location_topic
nsubj<obj> ...,0.27,0.517,0.082,0.846,4,Insect__class,location_topic
compound< species,0.268,0.521,0.412,0.31,2,Insect__class,location_topic
nsubj<obj>nmod> ...,0.265,0.526,0.082,0.846,3,Insect__class,location_topic
conj<nmod<case> of,0.264,0.528,0.0,1.0,2,Insect__class,location_topic
nmod<obl< ...,0.254,0.544,0.394,0.334,3,Insect__class,location_topic
nsubj<nmod> ...,0.247,0.555,0.247,0.555,4,Insect__class,location_topic
case> 's,0.245,0.559,0.126,0.766,2,Insect__class,location_topic
appos<appos>conj> Culicoides,0.24,0.567,0.247,0.555,3,Insect__class,location_topic
compound> diving,0.239,0.569,0.126,0.766,2,Insect__class,location_topic
appos> ...,0.238,0.57,0.573,0.138,13,Insect__class,location_topic
appos<nmod>conj> ...,0.237,0.572,0.247,0.555,3,Insect__class,location_topic
nsubj>amod> ...,0.235,0.575,0.247,0.555,4,Insect__class,location_topic
conj<conj>compound> ...,0.235,0.576,0.082,0.846,3,Insect__class,location_topic
compound<case> of,-0.232,0.581,-0.126,0.766,2,Insect__class,location_topic
compound<case> ...,-0.229,0.586,-0.247,0.555,2,Insect__class,location_topic
nsubj<conj>obl> ...,0.227,0.589,0.082,0.846,4,Insect__class,location_topic
parataxis> nymph,0.223,0.595,0.247,0.555,2,Insect__class,location_topic
cop> be,-0.208,0.621,-0.187,0.657,4,Insect__class,location_topic
parataxis> ...,-0.196,0.643,-0.252,0.547,2,Insect__class,location_topic
compound> Norfolk,0.191,0.651,0.126,0.766,2,Insect__class,location_topic
nmod<amod> scientific,0.186,0.659,0.0,1.0,2,Insect__class,location_topic
nsubj<obj>amod> ...,0.185,0.661,0.247,0.555,3,Insect__class,location_topic
compound<nsubj<obl> ...,-0.176,0.676,0.082,0.846,5,Insect__class,location_topic
compound> Aeshna,0.176,0.677,0.247,0.555,3,Insect__class,location_topic
conj<nmod<nmod< ...,-0.163,0.701,-0.156,0.712,3,Insect__class,location_topic
appos<appos> ...,0.158,0.708,0.156,0.712,3,Insect__class,location_topic
compound<amod> ...,0.154,0.715,0.247,0.555,3,Insect__class,location_topic
nmod<conj> ...,0.154,0.716,0.3,0.47,6,Insect__class,location_topic
nmod<nmod>det> the,0.147,0.728,0.078,0.854,3,Insect__class,location_topic
nsubj<obl>conj> ...,0.134,0.752,0.082,0.846,3,Insect__class,location_topic
conj<nmod<case> ...,0.132,0.755,0.082,0.846,1,Insect__class,location_topic
compound<det> ...,0.122,0.773,0.247,0.555,2,Insect__class,location_topic
nmod<nmod>case> ...,-0.121,0.775,0.096,0.821,5,Insect__class,location_topic
compound> ...,0.12,0.777,0.151,0.721,4,Insect__class,location_topic
compound<nmod>case> in,-0.101,0.812,-0.247,0.555,2,Insect__class,location_topic
compound> desert,0.096,0.82,-0.156,0.713,53,Insect__class,location_topic
nsubj<appos>amod> ...,0.095,0.822,0.082,0.846,3,Insect__class,location_topic
compound<appos> ...,-0.083,0.844,-0.234,0.577,6,Insect__class,location_topic
conj<conj>amod> small,-0.077,0.857,-0.082,0.846,2,Insect__class,location_topic
conj<conj>amod> ...,-0.071,0.867,0.082,0.846,1,Insect__class,location_topic
compound<nmod> ...,0.064,0.88,0.171,0.685,3,Insect__class,location_topic
compound<amod> major,0.056,0.896,0.247,0.555,2,Insect__class,location_topic
compound<nmod>case> ...,-0.044,0.917,-0.082,0.846,1,Insect__class,location_topic
compound<nmod< ...,0.038,0.929,0.203,0.63,3,Insect__class,location_topic
compound> highland,-0.012,0.978,0.0,1.0,2,Insect__class,location_topic
