feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
compound<nsubj<conj> ...,0.928,0.001,0.764,0.027,4,Insect__class,location_comment
conj<conj> forests,0.885,0.003,0.577,0.134,2,Insect__class,location_comment
conj<amod> ...,0.855,0.007,0.764,0.027,5,Insect__class,location_comment
nmod<det> the,0.851,0.007,0.756,0.03,2,Insect__class,location_comment
cc> and,0.838,0.009,0.845,0.008,3,Insect__class,location_comment
case> in,0.817,0.013,0.732,0.039,3,Insect__class,location_comment
conj<conj> ...,0.809,0.015,0.436,0.28,12,Insect__class,location_comment
conj< fen,0.798,0.017,0.577,0.134,2,Insect__class,location_comment
nsubj<obl>case> ...,0.781,0.022,0.577,0.134,3,Insect__class,location_comment
conj< ...,0.775,0.024,0.846,0.008,6,Insect__class,location_comment
nmod<det> ...,0.775,0.024,0.577,0.134,1,Insect__class,location_comment
nmod< ...,0.762,0.028,0.733,0.039,7,Insect__class,location_comment
case> of,0.747,0.033,0.733,0.039,4,Insect__class,location_comment
conj<nmod< ...,0.743,0.035,0.756,0.03,4,Insect__class,location_comment
compound<compound< ...,0.732,0.039,0.577,0.134,3,Insect__class,location_comment
conj<nmod>case> in,0.714,0.047,0.577,0.134,2,Insect__class,location_comment
conj<case> in,0.703,0.052,0.756,0.03,2,Insect__class,location_comment
nsubj<obl> ...,0.663,0.073,0.577,0.134,3,Insect__class,location_comment
compound<nsubj<cop> be,0.645,0.084,0.756,0.03,4,Insect__class,location_comment
compound<nsubj<det> a,-0.643,0.085,-0.63,0.094,2,Insect__class,location_comment
compound<nsubj<obj> ...,-0.609,0.109,-0.733,0.039,3,Insect__class,location_comment
acl>conj> ...,0.601,0.115,0.577,0.134,3,Insect__class,location_comment
conj<nmod> ...,0.6,0.116,0.577,0.134,1,Insect__class,location_comment
compound<appos>flat> gregaria,-0.546,0.161,-0.733,0.039,6,Insect__class,location_comment
case> ...,0.539,0.168,0.412,0.31,3,Insect__class,location_comment
conj<conj>cc> and,0.496,0.211,0.592,0.122,5,Insect__class,location_comment
compound< locust,0.492,0.216,0.862,0.006,50,Insect__class,location_comment
conj<conj> marsh,0.488,0.22,0.252,0.547,2,Insect__class,location_comment
