token	relrole	arcpath	lemma	upos	widx	token
Aes-417b_13_predators-5	adaptation_comment	cop>	be	AUX	3	Aes-417b_13_predators-5
Aes-417b_13_predators-5	adaptation_comment	amod>	aquatic	ADJ	4	Aes-417b_13_predators-5
Aes-417b_13_predators-5	adaptation_comment	advcl>	feed	VERB	7	Aes-417b_13_predators-5
Aes-417b_13_predators-5	adaptation_comment	advcl>obl>case>	on	ADP	8	Aes-417b_13_predators-5
Aes-417b_13_predators-5	adaptation_comment	advcl>obl>amod>	other	ADJ	9	Aes-417b_13_predators-5
Aes-417b_13_predators-5	adaptation_comment	advcl>obl>	insects	NOUN	10	Aes-417b_13_predators-5
Aes-417b_13_predators-5	adaptation_comment	advcl>conj>cc>	and	CCONJ	11	Aes-417b_13_predators-5
Aes-417b_13_predators-5	adaptation_comment	advcl>conj>advmod>	even	ADV	12	Aes-417b_13_predators-5
Aes-417b_13_predators-5	adaptation_comment	advcl>conj>amod>	small	ADJ	13	Aes-417b_13_predators-5
Aes-417b_13_predators-5	adaptation_comment	advcl>conj>	fish	NOUN	14	Aes-417b_13_predators-5
Bee-1811_9_metamorphosis-11	adaptation_comment	obj<ccomp<parataxis<	holometabolan	NOUN	3	Bee-1811_9_metamorphosis-11
Bee-1811_9_metamorphosis-11	adaptation_comment	obj<ccomp<nsubj>	which	PRON	5	Bee-1811_9_metamorphosis-11
Bee-1811_9_metamorphosis-11	adaptation_comment	obj<ccomp<	mean	VERB	6	Bee-1811_9_metamorphosis-11
Bee-1811_9_metamorphosis-11	adaptation_comment	obj<mark>	that	SCONJ	7	Bee-1811_9_metamorphosis-11
Bee-1811_9_metamorphosis-11	adaptation_comment	obj<nsubj>	they	PRON	8	Bee-1811_9_metamorphosis-11
Bee-1811_9_metamorphosis-11	adaptation_comment	obj<	undergo	VERB	9	Bee-1811_9_metamorphosis-11
Bee-1811_9_metamorphosis-11	adaptation_comment	amod>	complete	ADJ	10	Bee-1811_9_metamorphosis-11
Bee-1811_9_metamorphosis-11	adaptation_comment	nmod>case>	with	ADP	13	Bee-1811_9_metamorphosis-11
Bee-1811_9_metamorphosis-11	adaptation_comment	nmod>det>	a	DET	14	Bee-1811_9_metamorphosis-11
Bee-1811_9_metamorphosis-11	adaptation_comment	nmod>	series	NOUN	15	Bee-1811_9_metamorphosis-11
Bee-1811_9_metamorphosis-11	adaptation_comment	nmod>nmod>case>	of	ADP	16	Bee-1811_9_metamorphosis-11
Bee-1811_9_metamorphosis-11	adaptation_comment	nmod>nmod>amod>	conspicuous	ADJ	17	Bee-1811_9_metamorphosis-11
Bee-1811_9_metamorphosis-11	adaptation_comment	nmod>nmod>	change	NOUN	21	Bee-1811_9_metamorphosis-11
Bee-1811_9_metamorphosis-11	adaptation_comment	nmod>nmod>nmod>	structure	NOUN	24	Bee-1811_9_metamorphosis-11
Mon-6a24_269_metamorphosis-27	adaptation_comment	obl<conj<nsubj>	fly	NOUN	7	Mon-6a24_269_metamorphosis-27
Mon-6a24_269_metamorphosis-27	adaptation_comment	obl<conj<cop>	be	AUX	8	Mon-6a24_269_metamorphosis-27
Mon-6a24_269_metamorphosis-27	adaptation_comment	obl<conj<advmod>	completely	ADV	9	Mon-6a24_269_metamorphosis-27
Mon-6a24_269_metamorphosis-27	adaptation_comment	obl<conj<	resistant	ADJ	10	Mon-6a24_269_metamorphosis-27
Mon-6a24_269_metamorphosis-27	adaptation_comment	obl<conj<advcl>	dietary	VERB	12	Mon-6a24_269_metamorphosis-27
Mon-6a24_269_metamorphosis-27	adaptation_comment	obl<conj<appos>	glycoside	NOUN	17	Mon-6a24_269_metamorphosis-27
Mon-6a24_269_metamorphosis-27	adaptation_comment	obl<cc>	and	CCONJ	22	Mon-6a24_269_metamorphosis-27
Mon-6a24_269_metamorphosis-27	adaptation_comment	obl<advmod>	even	ADV	23	Mon-6a24_269_metamorphosis-27
Mon-6a24_269_metamorphosis-27	adaptation_comment	obl<	sequester	VERB	24	Mon-6a24_269_metamorphosis-27
Mon-6a24_269_metamorphosis-27	adaptation_comment	obl<obj>	some	DET	25	Mon-6a24_269_metamorphosis-27
Mon-6a24_269_metamorphosis-27	adaptation_comment	case>	through	ADP	26	Mon-6a24_269_metamorphosis-27
Mon-6a24_269_metamorphosis-27	adaptation_comment	obl<obl>case>	like	ADP	29	Mon-6a24_269_metamorphosis-27
Mon-6a24_269_metamorphosis-27	adaptation_comment	obl<obl>det>	the	DET	30	Mon-6a24_269_metamorphosis-27
Mon-6a24_269_metamorphosis-27	adaptation_comment	obl<obl>	monarch	NOUN	31	Mon-6a24_269_metamorphosis-27
Bla-975a_69_communication-4	adaptation_comment	appos<	Cockroach	NOUN	1	Bla-975a_69_communication-4
Ban-e8fb_26_territorial-4	adaptation_comment	nsubj>	male	NOUN	1	Ban-e8fb_26_territorial-4
Ban-e8fb_26_territorial-4	adaptation_comment	cop>	be	AUX	2	Ban-e8fb_26_territorial-4
Ban-e8fb_26_territorial-4	adaptation_comment	advmod>	usually	ADV	3	Ban-e8fb_26_territorial-4
Ban-e8fb_26_territorial-4	adaptation_comment	conj>cc>	but	CCONJ	6	Ban-e8fb_26_territorial-4
Ban-e8fb_26_territorial-4	adaptation_comment	conj>nsubj:pass>amod>	large	ADJ	7	Ban-e8fb_26_territorial-4
Ban-e8fb_26_territorial-4	adaptation_comment	conj>nsubj:pass>	number	NOUN	8	Ban-e8fb_26_territorial-4
Ban-e8fb_26_territorial-4	adaptation_comment	conj>aux>	can	AUX	9	Ban-e8fb_26_territorial-4
Ban-e8fb_26_territorial-4	adaptation_comment	conj>advmod>	sometimes	ADV	10	Ban-e8fb_26_territorial-4
Ban-e8fb_26_territorial-4	adaptation_comment	conj>aux:pass>	be	AUX	11	Ban-e8fb_26_territorial-4
Ban-e8fb_26_territorial-4	adaptation_comment	conj>	find	VERB	12	Ban-e8fb_26_territorial-4
Ban-e8fb_26_territorial-4	adaptation_comment	conj>obl>case>	in	ADP	13	Ban-e8fb_26_territorial-4
Ban-e8fb_26_territorial-4	adaptation_comment	conj>obl>amod>	lush	ADJ	14	Ban-e8fb_26_territorial-4
Ban-e8fb_26_territorial-4	adaptation_comment	conj>obl>compound>	bankside	NOUN	15	Ban-e8fb_26_territorial-4
Ban-e8fb_26_territorial-4	adaptation_comment	conj>obl>	plant	NOUN	16	Ban-e8fb_26_territorial-4
Ban-e8fb_26_territorial-4	adaptation_comment	conj>obl>conj>	float	VERB	19	Ban-e8fb_26_territorial-4
Coc-890e_13_predators-16	adaptation_comment	obl<xcomp<advcl<	warn	NOUN	7	Coc-890e_13_predators-16
Coc-890e_13_predators-16	adaptation_comment	obl<xcomp<	make	VERB	12	Coc-890e_13_predators-16
Coc-890e_13_predators-16	adaptation_comment	obl<xcomp<obj>	they	PRON	13	Coc-890e_13_predators-16
Coc-890e_13_predators-16	adaptation_comment	obl<	unappealing	ADJ	14	Coc-890e_13_predators-16
Coc-890e_13_predators-16	adaptation_comment	case>	to	ADP	15	Coc-890e_13_predators-16
Coc-9207_179_predators-13	adaptation_comment	obl<nsubj:pass>amod>	scale	ADJ	1	Coc-9207_179_predators-13
Coc-9207_179_predators-13	adaptation_comment	obl<nsubj:pass>compound>	eating	NOUN	4	Coc-9207_179_predators-13
Coc-9207_179_predators-13	adaptation_comment	obl<nsubj:pass>	coccinellid	NOUN	5	Coc-9207_179_predators-13
Coc-9207_179_predators-13	adaptation_comment	obl<aux>	have	AUX	6	Coc-9207_179_predators-13
Coc-9207_179_predators-13	adaptation_comment	obl<aux:pass>	be	AUX	7	Coc-9207_179_predators-13
Coc-9207_179_predators-13	adaptation_comment	obl<advmod>advmod>	more	ADV	8	Coc-9207_179_predators-13
Coc-9207_179_predators-13	adaptation_comment	obl<advmod>	successfully	ADV	9	Coc-9207_179_predators-13
Coc-9207_179_predators-13	adaptation_comment	obl<	use	VERB	10	Coc-9207_179_predators-13
Coc-9207_179_predators-13	adaptation_comment	case>	than	ADP	11	Coc-9207_179_predators-13
Coc-9207_179_predators-13	adaptation_comment	compound>	aphid	NOUN	12	Coc-9207_179_predators-13
Coc-890e_16_predators-45	adaptation_comment	acl:relcl<acl<obj<	provide	VERB	33	Coc-890e_16_predators-45
Coc-890e_16_predators-45	adaptation_comment	acl:relcl<acl<det>	some	DET	34	Coc-890e_16_predators-45
Coc-890e_16_predators-45	adaptation_comment	acl:relcl<acl<	indication	NOUN	35	Coc-890e_16_predators-45
Coc-890e_16_predators-45	adaptation_comment	acl:relcl<mark>	of	SCONJ	36	Coc-890e_16_predators-45
Coc-890e_16_predators-45	adaptation_comment	acl:relcl<advmod>	how	ADV	37	Coc-890e_16_predators-45
Coc-890e_16_predators-45	adaptation_comment	acl:relcl<	toxic	ADJ	38	Coc-890e_16_predators-45
Coc-890e_16_predators-45	adaptation_comment	nsubj>det>	the	DET	39	Coc-890e_16_predators-45
Coc-890e_16_predators-45	adaptation_comment	nsubj>amod>	individual	ADJ	40	Coc-890e_16_predators-45
Coc-890e_16_predators-45	adaptation_comment	nsubj>	insect	NOUN	41	Coc-890e_16_predators-45
Coc-890e_16_predators-45	adaptation_comment	cop>	be	AUX	42	Coc-890e_16_predators-45
Coc-890e_16_predators-45	adaptation_comment	case>	to	ADP	43	Coc-890e_16_predators-45
Coc-890e_16_predators-45	adaptation_comment	amod>	potential	ADJ	44	Coc-890e_16_predators-45
Sem2e6d_22_communication-2	adaptation_comment	nsubj<cop>	be	AUX	3	Sem2e6d_22_communication-2
Sem2e6d_22_communication-2	adaptation_comment	nsubj<advmod>	all	ADV	4	Sem2e6d_22_communication-2
Sem2e6d_22_communication-2	adaptation_comment	nsubj<case>	about	ADP	5	Sem2e6d_22_communication-2
Sem2e6d_22_communication-2	adaptation_comment	nsubj<	taste	NOUN	6	Sem2e6d_22_communication-2
Sem2e6d_22_communication-2	adaptation_comment	nsubj<conj>cc>	and	CCONJ	7	Sem2e6d_22_communication-2
Sem2e6d_22_communication-2	adaptation_comment	nsubj<conj>	smell	NOUN	8	Sem2e6d_22_communication-2
Lam23fd_7_predators-15	adaptation_comment	nmod<advmod>advmod>	as	ADV	1	Lam23fd_7_predators-15
Lam23fd_7_predators-15	adaptation_comment	nmod<advmod>	well	ADV	2	Lam23fd_7_predators-15
Lam23fd_7_predators-15	adaptation_comment	nmod<advmod>advcl>	attract	VERB	4	Lam23fd_7_predators-15
Lam23fd_7_predators-15	adaptation_comment	nmod<nsubj>det>	the	DET	8	Lam23fd_7_predators-15
Lam23fd_7_predators-15	adaptation_comment	nmod<nsubj>amod>	glow	VERB	9	Lam23fd_7_predators-15
Lam23fd_7_predators-15	adaptation_comment	nmod<nsubj>	abdoman	NOUN	10	Lam23fd_7_predators-15
Lam23fd_7_predators-15	adaptation_comment	nmod<cop>	be	AUX	11	Lam23fd_7_predators-15
Lam23fd_7_predators-15	adaptation_comment	nmod<det>	a	DET	12	Lam23fd_7_predators-15
Lam23fd_7_predators-15	adaptation_comment	nmod<	warning	NOUN	13	Lam23fd_7_predators-15
Lam23fd_7_predators-15	adaptation_comment	case>	to	ADP	14	Lam23fd_7_predators-15
Lam23fd_7_predators-15	adaptation_comment	nmod<acl>mark>	to	PART	16	Lam23fd_7_predators-15
Lam23fd_7_predators-15	adaptation_comment	nmod<acl>	stay	VERB	17	Lam23fd_7_predators-15
Lam23fd_7_predators-15	adaptation_comment	nmod<acl>advmod>	away	ADV	18	Lam23fd_7_predators-15
Lam23fd_7_predators-15	adaptation_comment	nmod<parataxis>nsubj>	worm	NOUN	22	Lam23fd_7_predators-15
Lam23fd_7_predators-15	adaptation_comment	nmod<parataxis>	taste	VERB	23	Lam23fd_7_predators-15
Lam23fd_7_predators-15	adaptation_comment	nmod<parataxis>xcomp>	bad	ADJ	24	Lam23fd_7_predators-15
Lam23fd_7_predators-15	adaptation_comment	nmod<parataxis>conj>	contain	VERB	26	Lam23fd_7_predators-15
Ara-1963_37_predators-5	adaptation_comment	obj<advmod>	generally	ADV	1	Ara-1963_37_predators-5
Ara-1963_37_predators-5	adaptation_comment	obj<nsubj>	they	PRON	2	Ara-1963_37_predators-5
Ara-1963_37_predators-5	adaptation_comment	obj<	have	VERB	3	Ara-1963_37_predators-5
Ara-1963_37_predators-5	adaptation_comment	amod>	few	ADJ	4	Ara-1963_37_predators-5
Fir-e344_20_predators-8	adaptation_comment	nsubj>det>	the	DET	1	Fir-e344_20_predators-8
Fir-e344_20_predators-8	adaptation_comment	nsubj>	larva	NOUN	2	Fir-e344_20_predators-8
Fir-e344_20_predators-8	adaptation_comment	nsubj>nmod>case>	of	ADP	3	Fir-e344_20_predators-8
Fir-e344_20_predators-8	adaptation_comment	nsubj>nmod>amod>	most	ADJ	4	Fir-e344_20_predators-8
Fir-e344_20_predators-8	adaptation_comment	nsubj>nmod>	species	NOUN	5	Fir-e344_20_predators-8
Fir-e344_20_predators-8	adaptation_comment	cop>	be	AUX	6	Fir-e344_20_predators-8
Fir-e344_20_predators-8	adaptation_comment	amod>	specialize	VERB	7	Fir-e344_20_predators-8
Fir-e344_20_predators-8	adaptation_comment	conj>cc>	and	CCONJ	9	Fir-e344_20_predators-8
Fir-e344_20_predators-8	adaptation_comment	conj>	feed	NOUN	10	Fir-e344_20_predators-8
Fir-e344_20_predators-8	adaptation_comment	conj>nmod>case>	on	ADP	11	Fir-e344_20_predators-8
Fir-e344_20_predators-8	adaptation_comment	conj>nmod>amod>	other	ADJ	12	Fir-e344_20_predators-8
Fir-e344_20_predators-8	adaptation_comment	conj>nmod>	larva	NOUN	13	Fir-e344_20_predators-8
Fir-e344_20_predators-8	adaptation_comment	conj>amod>	terrestrial	ADJ	15	Fir-e344_20_predators-8
Fir-e344_20_predators-8	adaptation_comment	conj>	snail	NOUN	16	Fir-e344_20_predators-8
Fir-e344_20_predators-8	adaptation_comment	conj>cc>	and	CCONJ	18	Fir-e344_20_predators-8
Fir-e344_20_predators-8	adaptation_comment	conj>	slug	NOUN	19	Fir-e344_20_predators-8
Fir-e344_32_predators-7	adaptation_comment	obj<xcomp<nsubj>	firefly	NOUN	2	Fir-e344_32_predators-7
Fir-e344_32_predators-7	adaptation_comment	obj<xcomp<cop>	be	AUX	3	Fir-e344_32_predators-7
Fir-e344_32_predators-7	adaptation_comment	obj<xcomp<	distasteful	ADJ	4	Fir-e344_32_predators-7
Fir-e344_32_predators-7	adaptation_comment	obj<mark>	to	PART	5	Fir-e344_32_predators-7
Fir-e344_32_predators-7	adaptation_comment	obj<	vertebrate	VERB	6	Fir-e344_32_predators-7
Fir-e344_32_predators-7	adaptation_comment	obj<xcomp<advcl>	contain	VERB	11	Fir-e344_32_predators-7
Fir-e344_33_predators-16	adaptation_comment	nmod<acl:relcl<obl<	glow	VERB	3	Fir-e344_33_predators-16
Fir-e344_33_predators-16	adaptation_comment	nmod<acl:relcl<case>	as	ADP	4	Fir-e344_33_predators-16
Fir-e344_33_predators-16	adaptation_comment	nmod<acl:relcl<	larvae	NOUN	5	Fir-e344_33_predators-16
Fir-e344_33_predators-16	adaptation_comment	nmod<advmod>	where	ADV	7	Fir-e344_33_predators-16
Fir-e344_33_predators-16	adaptation_comment	nmod<nsubj>	bioluminescence	NOUN	8	Fir-e344_33_predators-16
Fir-e344_33_predators-16	adaptation_comment	nmod<cop>	be	AUX	9	Fir-e344_33_predators-16
Fir-e344_33_predators-16	adaptation_comment	nmod<det>	a	DET	10	Fir-e344_33_predators-16
Fir-e344_33_predators-16	adaptation_comment	nmod<amod>	honest	ADJ	11	Fir-e344_33_predators-16
Fir-e344_33_predators-16	adaptation_comment	nmod<amod>	aposematic	ADJ	12	Fir-e344_33_predators-16
Fir-e344_33_predators-16	adaptation_comment	nmod<compound>	warning	NOUN	13	Fir-e344_33_predators-16
Fir-e344_33_predators-16	adaptation_comment	nmod<	signal	NOUN	14	Fir-e344_33_predators-16
Fir-e344_33_predators-16	adaptation_comment	case>	to	ADP	15	Fir-e344_33_predators-16
Art-1308_222_predators-14	adaptation_comment	conj<	Anomalocarid	NOUN	1	Art-1308_222_predators-14
Art-1308_222_predators-14	adaptation_comment	conj<cop>	be	AUX	2	Art-1308_222_predators-14
Art-1308_222_predators-14	adaptation_comment	conj<conj>case>	by	ADP	4	Art-1308_222_predators-14
Art-1308_222_predators-14	adaptation_comment	conj<conj>det>	the	DET	5	Art-1308_222_predators-14
Art-1308_222_predators-14	adaptation_comment	conj<conj>	standard	NOUN	6	Art-1308_222_predators-14
Art-1308_222_predators-14	adaptation_comment	conj<conj>nmod>	time	NOUN	9	Art-1308_222_predators-14
Art-1308_222_predators-14	adaptation_comment	conj<conj>	huge	ADJ	11	Art-1308_222_predators-14
Art-1308_222_predators-14	adaptation_comment	cc>	and	CCONJ	12	Art-1308_222_predators-14
Art-1308_222_predators-14	adaptation_comment	amod>	sophisticate	ADJ	13	Art-1308_222_predators-14
Art-1308_222_predators-14	adaptation_comment	conj<nmod>case>	with	ADP	15	Art-1308_222_predators-14
Art-1308_222_predators-14	adaptation_comment	conj<nmod>amod>	specialized	VERB	16	Art-1308_222_predators-14
Art-1308_222_predators-14	adaptation_comment	conj<nmod>	mouth	NOUN	17	Art-1308_222_predators-14
Art-1308_222_predators-14	adaptation_comment	conj<nmod>conj>	appendage	NOUN	20	Art-1308_222_predators-14
Art-1308_222_predators-14	adaptation_comment	conj<parataxis>nsubj:pass>	number	NOUN	23	Art-1308_222_predators-14
Art-1308_222_predators-14	adaptation_comment	conj<parataxis>nsubj:pass>	some	DET	26	Art-1308_222_predators-14
Art-1308_222_predators-14	adaptation_comment	conj<parataxis>aux:pass>	be	AUX	29	Art-1308_222_predators-14
Art-1308_222_predators-14	adaptation_comment	conj<parataxis>	specialized	VERB	30	Art-1308_222_predators-14
Art-1308_222_predators-14	adaptation_comment	conj<parataxis>conj>	fin	NOUN	33	Art-1308_222_predators-14
Art-1308_222_predators-14	adaptation_comment	conj<conj>cc>	and	CCONJ	35	Art-1308_222_predators-14
Art-1308_222_predators-14	adaptation_comment	conj<conj>	gill	NOUN	36	Art-1308_222_predators-14
Art-1308_222_predators-14	adaptation_comment	conj<conj>acl:relcl>	different	ADJ	40	Art-1308_222_predators-14
Lam-c047_102_predators-16	adaptation_comment	appos<nmod<obj<	undergo	VERB	2	Lam-c047_102_predators-16
Lam-c047_102_predators-16	adaptation_comment	appos<nmod<nmod:poss>	they	PRON	3	Lam-c047_102_predators-16
Lam-c047_102_predators-16	adaptation_comment	appos<nmod<amod>	entire	ADJ	4	Lam-c047_102_predators-16
Lam-c047_102_predators-16	adaptation_comment	appos<nmod<compound>	feeding	NOUN	5	Lam-c047_102_predators-16
Lam-c047_102_predators-16	adaptation_comment	appos<nmod<	phase	NOUN	6	Lam-c047_102_predators-16
Lam-c047_102_predators-16	adaptation_comment	appos<case>	during	ADP	7	Lam-c047_102_predators-16
Lam-c047_102_predators-16	adaptation_comment	appos<det>	the	DET	8	Lam-c047_102_predators-16
Lam-c047_102_predators-16	adaptation_comment	appos<amod>	larval	ADJ	9	Lam-c047_102_predators-16
Lam-c047_102_predators-16	adaptation_comment	appos<	stage	NOUN	10	Lam-c047_102_predators-16
Lam-c047_102_predators-16	adaptation_comment	nsubj>det>	the	DET	12	Lam-c047_102_predators-16
Lam-c047_102_predators-16	adaptation_comment	nsubj>	larva	NOUN	13	Lam-c047_102_predators-16
Lam-c047_102_predators-16	adaptation_comment	cop>	be	AUX	14	Lam-c047_102_predators-16
Lam-c047_102_predators-16	adaptation_comment	compound>	fierce	NOUN	15	Lam-c047_102_predators-16
Lam-c047_102_predators-16	adaptation_comment	conj>cc>	and	CCONJ	17	Lam-c047_102_predators-16
Lam-c047_102_predators-16	adaptation_comment	conj>compound>compound>	roam	NOUN	18	Lam-c047_102_predators-16
Lam-c047_102_predators-16	adaptation_comment	conj>compound>	leaf	NOUN	19	Lam-c047_102_predators-16
Lam-c047_102_predators-16	adaptation_comment	conj>	litter	NOUN	20	Lam-c047_102_predators-16
Lam-c047_102_predators-16	adaptation_comment	conj>nmod>case>	in	ADP	21	Lam-c047_102_predators-16
Lam-c047_102_predators-16	adaptation_comment	conj>nmod>	search	NOUN	22	Lam-c047_102_predators-16
Lam-c047_102_predators-16	adaptation_comment	conj>nmod>nmod>	slug	NOUN	24	Lam-c047_102_predators-16
Lam-c047_5_bioluminescence-5	adaptation_comment	obj<nsubj>det>	these	DET	1	Lam-c047_5_bioluminescence-5
Lam-c047_5_bioluminescence-5	adaptation_comment	obj<nsubj>	beetle	NOUN	2	Lam-c047_5_bioluminescence-5
Lam-c047_5_bioluminescence-5	adaptation_comment	obj<	use	VERB	3	Lam-c047_5_bioluminescence-5
Lam-c047_5_bioluminescence-5	adaptation_comment	nmod:poss>	they	PRON	4	Lam-c047_5_bioluminescence-5
Lam-c047_5_bioluminescence-5	adaptation_comment	obj<advcl>mark>	to	PART	6	Lam-c047_5_bioluminescence-5
Lam-c047_5_bioluminescence-5	adaptation_comment	obj<advcl>	attract	VERB	7	Lam-c047_5_bioluminescence-5
Lam-c047_5_bioluminescence-5	adaptation_comment	obj<advcl>obj>	mate	NOUN	8	Lam-c047_5_bioluminescence-5
Fir-e344_33_bioluminescence-8	adaptation_comment	nsubj<acl:relcl<obl<	glow	VERB	3	Fir-e344_33_bioluminescence-8
Fir-e344_33_bioluminescence-8	adaptation_comment	nsubj<acl:relcl<case>	as	ADP	4	Fir-e344_33_bioluminescence-8
Fir-e344_33_bioluminescence-8	adaptation_comment	nsubj<acl:relcl<	larvae	NOUN	5	Fir-e344_33_bioluminescence-8
Fir-e344_33_bioluminescence-8	adaptation_comment	nsubj<advmod>	where	ADV	7	Fir-e344_33_bioluminescence-8
Fir-e344_33_bioluminescence-8	adaptation_comment	nsubj<cop>	be	AUX	9	Fir-e344_33_bioluminescence-8
Fir-e344_33_bioluminescence-8	adaptation_comment	nsubj<det>	a	DET	10	Fir-e344_33_bioluminescence-8
Fir-e344_33_bioluminescence-8	adaptation_comment	nsubj<amod>	honest	ADJ	11	Fir-e344_33_bioluminescence-8
Fir-e344_33_bioluminescence-8	adaptation_comment	nsubj<amod>	aposematic	ADJ	12	Fir-e344_33_bioluminescence-8
Fir-e344_33_bioluminescence-8	adaptation_comment	nsubj<compound>	warning	NOUN	13	Fir-e344_33_bioluminescence-8
Fir-e344_33_bioluminescence-8	adaptation_comment	nsubj<	signal	NOUN	14	Fir-e344_33_bioluminescence-8
Fir-e344_33_bioluminescence-8	adaptation_comment	nsubj<nmod>case>	to	ADP	15	Fir-e344_33_bioluminescence-8
Fir-e344_33_bioluminescence-8	adaptation_comment	nsubj<nmod>	predator	NOUN	16	Fir-e344_33_bioluminescence-8
Fir-e344_35_bioluminescence-12	adaptation_comment	nmod<nsubj>amod>	light	ADJ	1	Fir-e344_35_bioluminescence-12
Fir-e344_35_bioluminescence-12	adaptation_comment	nmod<nsubj>	production	NOUN	2	Fir-e344_35_bioluminescence-12
Fir-e344_35_bioluminescence-12	adaptation_comment	nmod<nsubj>nmod>	firefly	NOUN	4	Fir-e344_35_bioluminescence-12
Fir-e344_35_bioluminescence-12	adaptation_comment	nmod<cop>	be	AUX	5	Fir-e344_35_bioluminescence-12
Fir-e344_35_bioluminescence-12	adaptation_comment	nmod<case>	due	ADP	6	Fir-e344_35_bioluminescence-12
Fir-e344_35_bioluminescence-12	adaptation_comment	nmod<case>fixed>	to	ADP	7	Fir-e344_35_bioluminescence-12
Fir-e344_35_bioluminescence-12	adaptation_comment	nmod<det>	the	DET	8	Fir-e344_35_bioluminescence-12
Fir-e344_35_bioluminescence-12	adaptation_comment	nmod<amod>	chemical	ADJ	9	Fir-e344_35_bioluminescence-12
Fir-e344_35_bioluminescence-12	adaptation_comment	nmod<	process	NOUN	10	Fir-e344_35_bioluminescence-12
Fir-e344_35_bioluminescence-12	adaptation_comment	case>	of	ADP	11	Fir-e344_35_bioluminescence-12
Fir-e344_48_bioluminescence-3	adaptation_comment	amod>	early	ADJ	1	Fir-e344_48_bioluminescence-3
Fir-e344_48_bioluminescence-3	adaptation_comment	amod>	larval	ADJ	2	Fir-e344_48_bioluminescence-3
Fir-e344_48_bioluminescence-3	adaptation_comment	nsubj:pass<aux:pass>	be	AUX	4	Fir-e344_48_bioluminescence-3
Fir-e344_48_bioluminescence-3	adaptation_comment	nsubj:pass<	adopt	VERB	5	Fir-e344_48_bioluminescence-3
Fir-e344_48_bioluminescence-3	adaptation_comment	nsubj:pass<obl>case>	in	ADP	6	Fir-e344_48_bioluminescence-3
