,feat,cluster,pw_entr,feat_n,N,group,relrole
0,acl:relcl<amod> ...,0,0.008,3,607,Insect__class,taxongroup_topic
1,acl:relcl> ...,0,-0.0,1,607,Insect__class,taxongroup_topic
3,acl:relcl> use,0,0.002,1,607,Insect__class,taxongroup_topic
12,acl:relcl>nsubj> which,0,0.002,2,607,Insect__class,taxongroup_topic
13,acl:relcl>obj> ...,0,0.005,2,607,Insect__class,taxongroup_topic
21,acl> ...,0,0.0,1,607,Insect__class,taxongroup_topic
25,amod> ...,0,0.001,11,607,Insect__class,taxongroup_topic
26,amod> african,0,0.001,1,607,Insect__class,taxongroup_topic
27,amod> common,0,0.003,2,607,Insect__class,taxongroup_topic
29,amod> dung,0,0.007,3,607,Insect__class,taxongroup_topic
30,amod> great,0,0.003,2,607,Insect__class,taxongroup_topic
33,amod> other,0,-0.0,1,607,Insect__class,taxongroup_topic
37,amod>advmod> largely,0,0.006,2,607,Insect__class,taxongroup_topic
43,appos< Ochodaeidae,0,0.002,1,607,Insect__class,taxongroup_topic
54,appos<appos> beetle,0,0.001,1,607,Insect__class,taxongroup_topic
55,appos<appos>amod> ...,0,0.001,1,607,Insect__class,taxongroup_topic
60,appos<appos>compound> scarab,0,0.002,1,607,Insect__class,taxongroup_topic
66,appos<compound< LeConte,0,0.002,1,607,Insect__class,taxongroup_topic
69,appos<compound<compound> Pleocomidae,0,0.002,1,607,Insect__class,taxongroup_topic
74,appos<conj> Rey,0,0.002,1,607,Insect__class,taxongroup_topic
76,appos<conj>cc> and,0,0.001,1,607,Insect__class,taxongroup_topic
78,appos<conj>nummod> 1871,0,0.002,1,607,Insect__class,taxongroup_topic
84,appos<flat> Leach,0,0.002,1,607,Insect__class,taxongroup_topic
85,appos<flat> Mulsant,0,0.002,1,607,Insect__class,taxongroup_topic
86,appos<flat> Passalidae,0,0.002,1,607,Insect__class,taxongroup_topic
89,appos<list> 1815,0,0.002,1,607,Insect__class,taxongroup_topic
102,appos> ...,0,-0.003,2,607,Insect__class,taxongroup_topic
105,appos> Scarabaeidae,0,0.001,1,607,Insect__class,taxongroup_topic
106,appos> Schistocerca,0,0.007,3,607,Insect__class,taxongroup_topic
109,appos> splenden,0,0.002,1,607,Insect__class,taxongroup_topic
110,appos>compound> ...,0,0.001,1,607,Insect__class,taxongroup_topic
111,appos>compound> Calopteryx,0,0.002,1,607,Insect__class,taxongroup_topic
113,appos>flat> ...,0,0.003,1,607,Insect__class,taxongroup_topic
114,appos>flat> gregaria,0,0.007,3,607,Insect__class,taxongroup_topic
118,case> ...,0,0.009,6,607,Insect__class,taxongroup_topic
119,case> by,0,0.008,3,607,Insect__class,taxongroup_topic
120,case> for,0,0.014,6,607,Insect__class,taxongroup_topic
121,case> in,0,0.013,6,607,Insect__class,taxongroup_topic
122,case> include,0,0.006,3,607,Insect__class,taxongroup_topic
123,case> like,0,0.006,3,607,Insect__class,taxongroup_topic
124,case> of,0,0.077,31,607,Insect__class,taxongroup_topic
125,case> on,0,0.007,3,607,Insect__class,taxongroup_topic
126,case> such,0,0.003,4,607,Insect__class,taxongroup_topic
127,case> to,0,0.0,1,607,Insect__class,taxongroup_topic
128,case> with,0,0.001,2,607,Insect__class,taxongroup_topic
130,case>fixed> as,0,0.003,4,607,Insect__class,taxongroup_topic
131,cc> ...,0,0.001,1,607,Insect__class,taxongroup_topic
134,compound< ...,0,0.0,2,607,Insect__class,taxongroup_topic
137,compound< mound,0,0.002,1,607,Insect__class,taxongroup_topic
139,compound<amod> ...,0,-0.0,1,607,Insect__class,taxongroup_topic
144,compound<case> at,0,0.002,1,607,Insect__class,taxongroup_topic
146,compound<compound> ...,0,0.016,7,607,Insect__class,taxongroup_topic
148,compound<conj< ...,0,0.001,1,607,Insect__class,taxongroup_topic
149,compound<conj<case> ...,0,0.001,1,607,Insect__class,taxongroup_topic
150,compound<conj<conj> ...,0,0.0,1,607,Insect__class,taxongroup_topic
162,compound> ...,0,-0.004,4,607,Insect__class,taxongroup_topic
164,compound> bess,0,0.001,1,607,Insect__class,taxongroup_topic
165,compound> desert,0,0.01,4,607,Insect__class,taxongroup_topic
166,compound> diving,0,-0.0,1,607,Insect__class,taxongroup_topic
167,compound> dng,0,0.001,1,607,Insect__class,taxongroup_topic
168,compound> dung,0,0.016,12,607,Insect__class,taxongroup_topic
169,compound> ground,0,0.0,3,607,Insect__class,taxongroup_topic
171,compound> stag,0,0.002,3,607,Insect__class,taxongroup_topic
172,compound> stick,0,0.005,3,607,Insect__class,taxongroup_topic
178,compound>nummod> seven,0,0.001,1,607,Insect__class,taxongroup_topic
179,conj< ...,0,-0.005,2,607,Insect__class,taxongroup_topic
220,conj<conj> ...,0,-0.015,6,607,Insect__class,taxongroup_topic
245,conj<conj>cc> &,0,0.01,3,607,Insect__class,taxongroup_topic
249,conj<conj>cc> or,0,0.004,2,607,Insect__class,taxongroup_topic
334,conj<nsubj> Mose,0,0.006,2,607,Insect__class,taxongroup_topic
340,conj<nsubj>appos> 1731–1785,0,0.006,2,607,Insect__class,taxongroup_topic
343,conj<nsubj>compound> scientist,0,0.006,2,607,Insect__class,taxongroup_topic
347,conj<nsubj>flat> Harris,0,0.006,2,607,Insect__class,taxongroup_topic
358,conj<obj> drawing,0,0.006,2,607,Insect__class,taxongroup_topic
360,conj<obj>compound> watercolour,0,0.006,2,607,Insect__class,taxongroup_topic
372,conj<obl> exposition,0,0.006,2,607,Insect__class,taxongroup_topic
375,conj<obl>case> in,0,0.006,2,607,Insect__class,taxongroup_topic
384,conj> ...,0,-0.004,1,607,Insect__class,taxongroup_topic
417,det> a,0,0.008,5,607,Insect__class,taxongroup_topic
419,det> the,0,0.011,17,607,Insect__class,taxongroup_topic
420,nmod:poss< ...,0,0.004,2,607,Insect__class,taxongroup_topic
421,nmod< ...,0,0.083,34,607,Insect__class,taxongroup_topic
422,nmod< arthropod,0,0.001,1,607,Insect__class,taxongroup_topic
423,nmod< behavior,0,0.006,2,607,Insect__class,taxongroup_topic
424,nmod< distribution,0,0.006,2,607,Insect__class,taxongroup_topic
425,nmod< family,0,0.019,6,607,Insect__class,taxongroup_topic
426,nmod< group,0,0.005,2,607,Insect__class,taxongroup_topic
427,nmod< insects,0,0.003,2,607,Insect__class,taxongroup_topic
429,nmod< species,0,0.018,8,607,Insect__class,taxongroup_topic
431,nmod<acl> ...,0,0.015,5,607,Insect__class,taxongroup_topic
432,nmod<acl>obl> ...,0,0.013,5,607,Insect__class,taxongroup_topic
433,nmod<advmod> ...,0,0.003,2,607,Insect__class,taxongroup_topic
434,nmod<amod> ...,0,0.06,22,607,Insect__class,taxongroup_topic
435,nmod<amod> Innate,0,0.006,2,607,Insect__class,taxongroup_topic
436,nmod<amod> many,0,0.005,2,607,Insect__class,taxongroup_topic
437,nmod<amod> other,0,0.001,1,607,Insect__class,taxongroup_topic
438,nmod<amod> several,0,0.01,3,607,Insect__class,taxongroup_topic
439,nmod<appos> ...,0,0.015,5,607,Insect__class,taxongroup_topic
440,nmod<appos>conj> ...,0,0.01,3,607,Insect__class,taxongroup_topic
441,nmod<case> ...,0,0.005,2,607,Insect__class,taxongroup_topic
443,nmod<case> for,0,0.002,1,607,Insect__class,taxongroup_topic
445,nmod<case> in,0,0.01,4,607,Insect__class,taxongroup_topic
446,nmod<case> of,0,0.015,5,607,Insect__class,taxongroup_topic
447,nmod<case> on,0,0.002,1,607,Insect__class,taxongroup_topic
448,nmod<case> such,0,0.002,1,607,Insect__class,taxongroup_topic
449,nmod<case> to,0,0.003,2,607,Insect__class,taxongroup_topic
