feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
conj> ...,0.952,0.0,0.77,0.025,9,Insect__class,adaptation_comment
amod> other,0.856,0.007,0.756,0.03,2,Insect__class,adaptation_comment
conj<conj> signal,0.828,0.011,0.577,0.134,2,Insect__class,adaptation_comment
conj<conj>cc> ...,0.804,0.016,0.577,0.134,1,Insect__class,adaptation_comment
amod> ...,0.798,0.018,0.703,0.052,28,Insect__class,adaptation_comment
nsubj<advmod> ...,0.796,0.018,0.674,0.067,4,Insect__class,adaptation_comment
amod<nmod<amod> ...,-0.788,0.02,-0.577,0.134,3,Insect__class,adaptation_comment
conj<amod> ...,0.782,0.022,0.845,0.008,3,Insect__class,adaptation_comment
amod<nmod<amod> single,-0.779,0.023,-0.577,0.134,2,Insect__class,adaptation_comment
obj<nsubj> ...,0.776,0.024,0.546,0.162,6,Insect__class,adaptation_comment
amod<nmod<amod> classic,-0.766,0.027,-0.577,0.134,2,Insect__class,adaptation_comment
nmod< ...,0.755,0.03,0.109,0.797,11,Insect__class,adaptation_comment
nmod<det> a,0.754,0.031,0.577,0.134,2,Insect__class,adaptation_comment
amod<nsubj<obj> ...,-0.75,0.032,-0.577,0.134,3,Insect__class,adaptation_comment
conj<nmod> ...,0.745,0.034,0.732,0.039,3,Insect__class,adaptation_comment
nmod> ...,0.744,0.034,0.728,0.041,14,Insect__class,adaptation_comment
advcl<advcl>conj> ...,0.725,0.042,0.577,0.134,3,Insect__class,adaptation_comment
nmod<det> the,0.725,0.042,0.577,0.134,6,Insect__class,adaptation_comment
nsubj<obj>conj> bird,0.715,0.046,0.577,0.134,2,Insect__class,adaptation_comment
amod> incomplete,0.711,0.048,0.481,0.227,4,Insect__class,adaptation_comment
amod>advmod> ...,-0.711,0.048,-0.756,0.03,2,Insect__class,adaptation_comment
nmod>case> include,0.707,0.05,0.845,0.008,3,Insect__class,adaptation_comment
nmod<nsubj> ...,0.706,0.05,0.577,0.134,4,Insect__class,adaptation_comment
advmod> ...,-0.706,0.05,-0.873,0.005,4,Insect__class,adaptation_comment
case> of,0.705,0.051,0.577,0.134,6,Insect__class,adaptation_comment
conj<conj> call,0.704,0.051,0.577,0.134,2,Insect__class,adaptation_comment
amod> aquatic,0.702,0.052,0.63,0.094,2,Insect__class,adaptation_comment
conj>cc> ...,0.696,0.055,0.546,0.162,3,Insect__class,adaptation_comment
obl< reproduce,-0.695,0.056,-0.577,0.134,2,Insect__class,adaptation_comment
amod<nmod< event,-0.683,0.062,-0.577,0.134,2,Insect__class,adaptation_comment
nsubj<obj>conj> ...,0.675,0.066,0.577,0.134,10,Insect__class,adaptation_comment
amod<nmod<det> a,-0.667,0.071,-0.577,0.134,2,Insect__class,adaptation_comment
