,token,token_form,concept_uri,arcpath,lemma,upos,widx,feat,elongation_x,elongation_y,group,relrole,comp_id,N_tokens
7,Dra-48f6_307_Odonata-34,Odonata,Odonata#order,case>,of,ADP,32,case> of,-0.4070552661175193,0.4901858690094073,Insect__class,taxongroup_comment,1,109
6,Dun-cad0_141_beetle-29,beetle,Dung_beetle#superfamily,case>,of,ADP,24,case> of,-0.4070552661175193,0.4901858690094073,Insect__class,taxongroup_comment,1,109
6,Dun-cad0_51_beetles-18,beetles,Dung_beetle#superfamily,case>,from,ADP,15,case> ...,-0.4618715051703556,0.45839041668634617,Insect__class,taxongroup_comment,1,109
2,Dun-cad0_33_beetle-5,beetle,Dung_beetle#superfamily,case>,of,ADP,3,case> of,-0.4070552661175193,0.4901858690094073,Insect__class,taxongroup_comment,1,109
5,Gree5e5_4_beetles-11,beetles,Great_diving_beetle#species,case>,of,ADP,6,case> of,-0.4070552661175193,0.4901858690094073,Insect__class,taxongroup_comment,1,109
6,Pas09ae_4_beetles-11,beetles,Passalidae#family,case>,of,ADP,10,case> of,-0.4070552661175193,0.4901858690094073,Insect__class,taxongroup_comment,1,109
3,Kle-14e2_44_beetle-6,beetle,Dung_beetle#superfamily,case>,of,ADP,4,case> of,-0.4070552661175193,0.4901858690094073,Insect__class,taxongroup_comment,1,109
4,Dun-cad0_74_beetle-40,beetle,Dung_beetle#superfamily,case>,for,ADP,37,case> for,-0.4430525625189121,0.39657241194345305,Insect__class,taxongroup_comment,1,109
0,Dun-cad0_147_beetles-51,beetles,Dung_beetle#superfamily,nmod<case>,on,ADP,43,nmod<case> on,-0.4504122173282159,-0.053223301607142795,Insect__class,taxongroup_comment,1,109
4,Dun-cad0_147_beetles-51,beetles,Dung_beetle#superfamily,case>,of,ADP,47,case> of,-0.4070552661175193,0.4901858690094073,Insect__class,taxongroup_comment,1,109
2,Bee-1811_463_beetle-5,beetle,Dung_beetle#superfamily,case>,of,ADP,3,case> of,-0.4070552661175193,0.4901858690094073,Insect__class,taxongroup_comment,1,109
5,Bee-1811_477_beetle-14,beetle,Dung_beetle#superfamily,case>,like,ADP,10,case> like,-0.4413722656766049,0.5644612350789743,Insect__class,taxongroup_comment,1,109
1,Dun9430_14_beetle-10,beetle,Dung_beetle#superfamily,nmod<case>,of,ADP,2,nmod<case> of,-0.39661639552736966,0.06868929908984825,Insect__class,taxongroup_comment,1,109
6,Dun9430_14_beetle-10,beetle,Dung_beetle#superfamily,case>,in,ADP,7,case> in,-0.3714884156721216,0.48667427391454887,Insect__class,taxongroup_comment,1,109
0,Bon-c081_278_beetles-9,beetles,Dung_beetle#superfamily,nmod<case>,for,ADP,1,nmod<case> for,-0.4947079542784594,-0.024873279403892817,Insect__class,taxongroup_comment,1,109
4,Bon-c081_278_beetles-9,beetles,Dung_beetle#superfamily,case>,with,ADP,6,case> with,-0.3658589302070842,0.6011828524590291,Insect__class,taxongroup_comment,1,109
3,Dun-cad0_147_beetles-9,beetles,Dung_beetle#superfamily,nmod<case>,behind,ADP,4,nmod<case> ...,-0.526960640121168,-0.10509339904631505,Insect__class,taxongroup_comment,1,109
6,Dun-cad0_147_beetles-9,beetles,Dung_beetle#superfamily,case>,of,ADP,7,case> of,-0.4070552661175193,0.4901858690094073,Insect__class,taxongroup_comment,1,109
4,Dun-cad0_65_beetle-17,beetle,Dung_beetle#superfamily,nmod<case>,to,ADP,12,nmod<case> to,-0.3695270556479299,-0.024543289100482105,Insect__class,taxongroup_comment,1,109
7,Dun-cad0_65_beetle-17,beetle,Dung_beetle#superfamily,case>,of,ADP,15,case> of,-0.4070552661175193,0.4901858690094073,Insect__class,taxongroup_comment,1,109
4,Dun-cad0_98_beetle-10,beetle,Dung_beetle#superfamily,case>,by,ADP,7,case> by,-0.4664489796615068,0.463106448412658,Insect__class,taxongroup_comment,1,109
4,Dun-cad0_135_beetle-16,beetle,Dung_beetle#superfamily,case>,of,ADP,13,case> of,-0.4070552661175193,0.4901858690094073,Insect__class,taxongroup_comment,1,109
1,Dun-cad0_84_beetle-14,beetle,Dung_beetle#superfamily,nmod<case>,in,ADP,9,nmod<case> in,-0.3050480172375639,0.07473030718176944,Insect__class,taxongroup_comment,1,109
3,Dun-cad0_84_beetle-14,beetle,Dung_beetle#superfamily,case>,with,ADP,11,case> with,-0.3658589302070842,0.6011828524590291,Insect__class,taxongroup_comment,1,109
