feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
conj<conj>amod> ...,0.048,0.911,-0.069,0.872,4,Monocotyledon__class,location_topic
obl<obl> ...,-0.045,0.915,0.041,0.923,8,Monocotyledon__class,location_topic
nmod<case> ...,-0.042,0.922,0.094,0.826,3,Monocotyledon__class,location_topic
conj<parataxis< ...,0.04,0.926,0.082,0.846,1,Monocotyledon__class,location_topic
conj<parataxis<cop> be,-0.035,0.934,-0.082,0.846,5,Monocotyledon__class,location_topic
case> to,-0.029,0.945,-0.234,0.577,4,Monocotyledon__class,location_topic
nsubj<obl>case> ...,-0.026,0.951,-0.082,0.846,2,Monocotyledon__class,location_topic
compound> head,-0.026,0.951,0.0,1.0,2,Monocotyledon__class,location_topic
conj<parataxis<amod> common,-0.016,0.971,-0.082,0.846,5,Monocotyledon__class,location_topic
case>fixed> as,0.0,1.0,0.094,0.826,3,Monocotyledon__class,location_topic
