feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
conj<conj> alga,0.979,0.0,0.577,0.134,2,Monocotyledon__class,taxongroup_comment
nmod< family,0.962,0.0,0.674,0.067,7,Monocotyledon__class,taxongroup_comment
obl<nsubj:pass>det> the,0.958,0.0,0.764,0.027,4,Monocotyledon__class,taxongroup_comment
compound<nmod<obl> ...,0.923,0.001,0.577,0.134,4,Monocotyledon__class,taxongroup_comment
nmod< order,0.92,0.001,0.655,0.078,7,Monocotyledon__class,taxongroup_comment
nmod>case> such,0.913,0.002,0.66,0.075,15,Monocotyledon__class,taxongroup_comment
cc> and,0.907,0.002,0.952,0.0,32,Monocotyledon__class,taxongroup_comment
nmod<conj>appos> ...,0.904,0.002,0.577,0.134,2,Monocotyledon__class,taxongroup_comment
nmod<conj>cc> as,0.902,0.002,0.577,0.134,2,Monocotyledon__class,taxongroup_comment
conj<case> ...,0.898,0.002,0.764,0.027,6,Monocotyledon__class,taxongroup_comment
compound<amod> important,0.896,0.003,0.845,0.008,3,Monocotyledon__class,taxongroup_comment
case> with,0.893,0.003,0.764,0.027,6,Monocotyledon__class,taxongroup_comment
conj<nmod>case> ...,0.893,0.003,0.845,0.008,3,Monocotyledon__class,taxongroup_comment
case> ...,0.892,0.003,0.873,0.005,20,Monocotyledon__class,taxongroup_comment
conj<case> on,0.873,0.005,0.764,0.027,5,Monocotyledon__class,taxongroup_comment
nmod>compound> family,0.872,0.005,0.577,0.134,5,Monocotyledon__class,taxongroup_comment
case> on,0.868,0.005,0.627,0.096,7,Monocotyledon__class,taxongroup_comment
appos<conj<conj> tree,0.868,0.005,0.577,0.134,3,Monocotyledon__class,taxongroup_comment
compound<cop> be,-0.867,0.005,-0.756,0.03,4,Monocotyledon__class,taxongroup_comment
nmod>case> include,0.867,0.005,0.764,0.027,3,Monocotyledon__class,taxongroup_comment
obl<advcl<obj> ...,0.862,0.006,0.764,0.027,3,Monocotyledon__class,taxongroup_comment
nmod> ...,0.859,0.006,0.761,0.028,53,Monocotyledon__class,taxongroup_comment
nmod<conj>appos> Poale,0.858,0.006,0.577,0.134,3,Monocotyledon__class,taxongroup_comment
nmod> flower,0.857,0.007,0.756,0.03,2,Monocotyledon__class,taxongroup_comment
appos<conj<conj> reed,0.855,0.007,0.577,0.134,3,Monocotyledon__class,taxongroup_comment
nmod<conj> grass,0.853,0.007,0.577,0.134,3,Monocotyledon__class,taxongroup_comment
compound<compound> ...,0.853,0.007,0.782,0.022,13,Monocotyledon__class,taxongroup_comment
case> of,0.849,0.008,0.472,0.237,75,Monocotyledon__class,taxongroup_comment
appos<conj<conj> grass,0.848,0.008,0.577,0.134,2,Monocotyledon__class,taxongroup_comment
appos<conj<conj> ginger,0.848,0.008,0.577,0.134,3,Monocotyledon__class,taxongroup_comment
case> in,0.847,0.008,0.511,0.196,14,Monocotyledon__class,taxongroup_comment
nmod< species,0.841,0.009,0.327,0.429,5,Monocotyledon__class,taxongroup_comment
nsubj<conj<conj> ...,-0.839,0.009,-0.577,0.134,5,Monocotyledon__class,taxongroup_comment
conj>cc> ...,0.838,0.009,0.756,0.03,2,Monocotyledon__class,taxongroup_comment
nmod>case> with,0.837,0.01,0.764,0.027,5,Monocotyledon__class,taxongroup_comment
nmod>amod> ...,0.836,0.01,0.846,0.008,12,Monocotyledon__class,taxongroup_comment
cc> or,0.836,0.01,0.733,0.039,5,Monocotyledon__class,taxongroup_comment
conj<case> of,0.836,0.01,0.756,0.03,8,Monocotyledon__class,taxongroup_comment
compound< titanum,0.836,0.01,0.845,0.008,3,Monocotyledon__class,taxongroup_comment
obl<advmod> usually,0.835,0.01,0.756,0.03,2,Monocotyledon__class,taxongroup_comment
nmod< member,0.835,0.01,0.577,0.134,3,Monocotyledon__class,taxongroup_comment
appos<conj<conj> emergent,0.835,0.01,0.577,0.134,2,Monocotyledon__class,taxongroup_comment
nmod> grass,0.832,0.01,0.674,0.067,4,Monocotyledon__class,taxongroup_comment
