feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
nmod>case> for,0.956,0.0,0.756,0.03,2,Monocotyledon__class,adaptation_topic
nmod>case> ...,0.913,0.002,0.756,0.03,2,Monocotyledon__class,adaptation_topic
nmod<obl>case> in,0.857,0.007,0.577,0.134,2,Monocotyledon__class,adaptation_topic
nmod< ...,0.842,0.009,0.866,0.005,22,Monocotyledon__class,adaptation_topic
compound> Catasetum,0.841,0.009,0.756,0.03,2,Monocotyledon__class,adaptation_topic
conj> ...,0.824,0.012,0.265,0.527,17,Monocotyledon__class,adaptation_topic
conj< ...,0.82,0.013,0.784,0.021,9,Monocotyledon__class,adaptation_topic
appos<conj<conj> ...,0.819,0.013,0.764,0.027,19,Monocotyledon__class,adaptation_topic
obl<obl>nmod> ...,0.807,0.015,0.845,0.008,3,Monocotyledon__class,adaptation_topic
nmod< thermogenesis,0.802,0.017,0.756,0.03,2,Monocotyledon__class,adaptation_topic
obl<obl>case> ...,0.8,0.017,0.77,0.025,4,Monocotyledon__class,adaptation_topic
nmod<obl>case> ...,0.793,0.019,0.577,0.134,3,Monocotyledon__class,adaptation_topic
nmod>amod> ...,0.788,0.02,0.764,0.027,4,Monocotyledon__class,adaptation_topic
cc> and,0.788,0.02,0.481,0.227,5,Monocotyledon__class,adaptation_topic
nmod<appos< ...,0.776,0.024,0.655,0.078,3,Monocotyledon__class,adaptation_topic
obl< ...,0.771,0.025,0.862,0.006,12,Monocotyledon__class,adaptation_topic
nmod>case> of,0.77,0.025,0.764,0.027,4,Monocotyledon__class,adaptation_topic
nmod> ...,0.765,0.027,0.733,0.039,8,Monocotyledon__class,adaptation_topic
appos< term,-0.762,0.028,-0.756,0.03,2,Monocotyledon__class,adaptation_topic
case> ...,0.759,0.029,0.764,0.027,7,Monocotyledon__class,adaptation_topic
det> ...,0.738,0.037,0.577,0.134,2,Monocotyledon__class,adaptation_topic
nsubj<amod> ...,0.736,0.037,0.764,0.027,6,Monocotyledon__class,adaptation_topic
obl<advmod> also,0.734,0.038,0.756,0.03,2,Monocotyledon__class,adaptation_topic
amod> ...,0.733,0.039,0.675,0.066,19,Monocotyledon__class,adaptation_topic
nmod<obl> ...,0.733,0.039,0.577,0.134,4,Monocotyledon__class,adaptation_topic
case> for,0.723,0.043,0.732,0.039,3,Monocotyledon__class,adaptation_topic
appos<nmod> ...,0.722,0.043,0.62,0.101,3,Monocotyledon__class,adaptation_topic
case> of,0.722,0.043,0.846,0.008,20,Monocotyledon__class,adaptation_topic
nmod>det> the,0.715,0.046,0.63,0.094,2,Monocotyledon__class,adaptation_topic
det> some,0.67,0.069,0.62,0.101,3,Monocotyledon__class,adaptation_topic
nsubj:pass<obl>case> as,-0.658,0.076,-0.756,0.03,2,Monocotyledon__class,adaptation_topic
conj<nsubj> ...,0.657,0.077,0.504,0.203,4,Monocotyledon__class,adaptation_topic
appos<det> ...,0.654,0.078,0.577,0.134,1,Monocotyledon__class,adaptation_topic
acl>obl> %,0.652,0.08,0.577,0.134,2,Monocotyledon__class,adaptation_topic
conj<case> ...,0.651,0.08,0.733,0.039,3,Monocotyledon__class,adaptation_topic
nmod<obl< ...,0.647,0.083,0.577,0.134,5,Monocotyledon__class,adaptation_topic
nmod<conj> ...,0.638,0.089,0.514,0.192,4,Monocotyledon__class,adaptation_topic
amod> wild,-0.632,0.092,-0.732,0.039,5,Monocotyledon__class,adaptation_topic
nsubj:pass<aux:pass> be,-0.632,0.093,-0.674,0.067,4,Monocotyledon__class,adaptation_topic
nmod<obl<conj> ...,0.629,0.095,0.577,0.134,3,Monocotyledon__class,adaptation_topic
nsubj< ...,0.625,0.098,0.73,0.04,12,Monocotyledon__class,adaptation_topic
appos< ...,-0.62,0.101,-0.578,0.133,21,Monocotyledon__class,adaptation_topic
compound> bee,-0.618,0.103,-0.378,0.356,2,Monocotyledon__class,adaptation_topic
appos<conj> ...,0.61,0.109,0.385,0.346,5,Monocotyledon__class,adaptation_topic
obl<nsubj:pass> ...,0.609,0.109,0.784,0.021,4,Monocotyledon__class,adaptation_topic
obj<acl< ...,0.608,0.11,0.577,0.134,2,Monocotyledon__class,adaptation_topic
det> tBotrytis,0.607,0.111,0.504,0.203,2,Monocotyledon__class,adaptation_topic
nmod<det> the,0.601,0.115,0.733,0.039,6,Monocotyledon__class,adaptation_topic
obl<nsubj> ...,0.591,0.123,0.436,0.28,3,Monocotyledon__class,adaptation_topic
nsubj<acl>obl> ...,0.583,0.129,0.518,0.188,6,Monocotyledon__class,adaptation_topic
appos<conj<appos> ...,0.575,0.136,0.577,0.134,3,Monocotyledon__class,adaptation_topic
amod>conj> ...,0.569,0.141,0.62,0.101,3,Monocotyledon__class,adaptation_topic
