feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
conj<conj> ramson,0.983,0.0,0.577,0.134,4,Monocotyledon__class,taxongroup_topic
conj<conj> cowleek,0.975,0.0,0.577,0.134,4,Monocotyledon__class,taxongroup_topic
conj<conj> cowleeke,0.968,0.0,0.577,0.134,4,Monocotyledon__class,taxongroup_topic
conj> tuber,0.962,0.0,0.577,0.134,2,Monocotyledon__class,taxongroup_topic
conj<conj> garlic,0.958,0.0,0.577,0.134,12,Monocotyledon__class,taxongroup_topic
conj> lichen,0.948,0.0,0.577,0.134,3,Monocotyledon__class,taxongroup_topic
nmod<conj> species,0.938,0.001,0.764,0.027,3,Monocotyledon__class,taxongroup_topic
conj<conj> buckram,0.938,0.001,0.577,0.134,4,Monocotyledon__class,taxongroup_topic
conj> herb,0.937,0.001,0.577,0.134,2,Monocotyledon__class,taxongroup_topic
conj> garlic,0.935,0.001,0.577,0.134,4,Monocotyledon__class,taxongroup_topic
conj<case> in,0.935,0.001,0.577,0.134,2,Monocotyledon__class,taxongroup_topic
conj> leek,0.934,0.001,0.577,0.134,2,Monocotyledon__class,taxongroup_topic
conj<case> to,0.933,0.001,0.577,0.134,2,Monocotyledon__class,taxongroup_topic
conj> leave,0.928,0.001,0.577,0.134,2,Monocotyledon__class,taxongroup_topic
conj> grass,0.926,0.001,0.577,0.134,3,Monocotyledon__class,taxongroup_topic
conj<case> on,0.923,0.001,0.577,0.134,4,Monocotyledon__class,taxongroup_topic
conj<case> over,0.921,0.001,0.577,0.134,2,Monocotyledon__class,taxongroup_topic
conj< plant,0.917,0.001,0.546,0.162,15,Monocotyledon__class,taxongroup_topic
conj<conj> leek,0.917,0.001,0.577,0.134,8,Monocotyledon__class,taxongroup_topic
conj< grass,0.916,0.001,0.577,0.134,5,Monocotyledon__class,taxongroup_topic
conj<case> with,0.914,0.001,0.577,0.134,2,Monocotyledon__class,taxongroup_topic
nmod<conj> ...,0.912,0.002,0.764,0.027,27,Monocotyledon__class,taxongroup_topic
conj< ...,0.911,0.002,0.381,0.352,44,Monocotyledon__class,taxongroup_topic
cc> and,0.91,0.002,0.546,0.162,29,Monocotyledon__class,taxongroup_topic
conj< berry,0.902,0.002,0.577,0.134,3,Monocotyledon__class,taxongroup_topic
nmod<conj>cc> as,0.899,0.002,0.577,0.134,2,Monocotyledon__class,taxongroup_topic
nmod<conj>appos> ...,0.899,0.002,0.577,0.134,3,Monocotyledon__class,taxongroup_topic
nmod<nmod<det> ...,0.896,0.003,0.577,0.134,1,Monocotyledon__class,taxongroup_topic
conj<case> of,0.892,0.003,0.577,0.134,10,Monocotyledon__class,taxongroup_topic
appos<nmod>case> ...,0.891,0.003,0.77,0.025,4,Monocotyledon__class,taxongroup_topic
appos<appos> quitensis,-0.891,0.003,-0.577,0.134,2,Monocotyledon__class,taxongroup_topic
conj> ...,0.891,0.003,0.396,0.332,72,Monocotyledon__class,taxongroup_topic
appos<appos> ...,-0.876,0.004,-0.866,0.005,4,Monocotyledon__class,taxongroup_topic
obl<mark> ...,0.873,0.005,0.577,0.134,3,Monocotyledon__class,taxongroup_topic
appos< titanum,0.872,0.005,0.577,0.134,2,Monocotyledon__class,taxongroup_topic
conj> plant,0.868,0.005,0.109,0.797,16,Monocotyledon__class,taxongroup_topic
conj< forb,0.863,0.006,0.655,0.078,3,Monocotyledon__class,taxongroup_topic
