feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
parataxis>obl> ...,0.721,0.044,0.764,0.027,4,Monocotyledon__class,free_topic
nmod>det> a,0.72,0.044,0.655,0.078,7,Monocotyledon__class,free_topic
obj<conj<obj> ...,0.72,0.044,0.218,0.604,4,Monocotyledon__class,free_topic
advmod> ...,0.719,0.045,0.577,0.134,12,Monocotyledon__class,free_topic
obj<advcl>mark> ...,-0.718,0.045,-0.577,0.134,1,Monocotyledon__class,free_topic
compound<conj<conj> snail,0.716,0.046,0.577,0.134,3,Monocotyledon__class,free_topic
nmod> ...,0.715,0.046,0.096,0.821,37,Monocotyledon__class,free_topic
advmod> all,0.715,0.046,0.63,0.094,2,Monocotyledon__class,free_topic
nsubj<obl> spring,0.715,0.046,0.577,0.134,2,Monocotyledon__class,free_topic
conj<amod> ...,0.715,0.046,0.289,0.488,28,Monocotyledon__class,free_topic
compound<nmod>compound> collect,-0.713,0.047,-0.577,0.134,2,Monocotyledon__class,free_topic
nmod<obl<aux> ...,-0.711,0.048,-0.577,0.134,2,Monocotyledon__class,free_topic
obl< make,0.71,0.048,0.63,0.094,2,Monocotyledon__class,free_topic
compound<acl>advmod> ...,0.71,0.048,0.764,0.027,4,Monocotyledon__class,free_topic
nsubj<obl>compound> ...,0.71,0.049,0.577,0.134,3,Monocotyledon__class,free_topic
acl:relcl> deceive,0.709,0.049,0.577,0.134,3,Monocotyledon__class,free_topic
nsubj:pass<obl>case> under,0.709,0.049,0.577,0.134,2,Monocotyledon__class,free_topic
nmod>nmod> ...,0.709,0.049,0.577,0.134,8,Monocotyledon__class,free_topic
nmod< piece,0.707,0.05,0.577,0.134,2,Monocotyledon__class,free_topic
nmod<obl<aux> may,-0.706,0.051,-0.577,0.134,2,Monocotyledon__class,free_topic
conj< straw,0.703,0.052,0.577,0.134,2,Monocotyledon__class,free_topic
nmod<obl<conj> ...,0.702,0.052,0.577,0.134,9,Monocotyledon__class,free_topic
obl<nsubj:pass>amod> more,0.699,0.054,0.577,0.134,3,Monocotyledon__class,free_topic
compound<obl<cop> be,0.696,0.055,0.577,0.134,4,Monocotyledon__class,free_topic
compound< stem,0.696,0.055,0.546,0.162,10,Monocotyledon__class,free_topic
nmod>case> with,0.693,0.056,0.109,0.797,6,Monocotyledon__class,free_topic
nmod<conj<nmod< ...,0.693,0.057,0.577,0.134,5,Monocotyledon__class,free_topic
obl<conj<advmod> often,-0.692,0.057,-0.756,0.03,2,Monocotyledon__class,free_topic
nmod<conj<aux> ...,-0.69,0.058,-0.655,0.078,4,Monocotyledon__class,free_topic
conj<nmod< tree,0.69,0.058,0.577,0.134,2,Monocotyledon__class,free_topic
nsubj<advcl<obl> ...,0.689,0.059,0.436,0.28,7,Monocotyledon__class,free_topic
compound<appos<conj> Henle,0.688,0.059,0.577,0.134,3,Monocotyledon__class,free_topic
obl<nsubj:pass>amod> ...,0.685,0.061,0.546,0.162,8,Monocotyledon__class,free_topic
conj<obl>det> ...,0.685,0.061,0.577,0.134,1,Monocotyledon__class,free_topic
nsubj<nmod>case> of,0.684,0.061,0.577,0.134,4,Monocotyledon__class,free_topic
nsubj:pass< ...,0.683,0.062,0.825,0.012,9,Monocotyledon__class,free_topic
