relation	btoken	rtoken	btag	bloc	rtag	rloc	rdist	bterm	rterm	tagscore
location	Har-49aa_2_porpoise-3	Har-49aa_4_estuaries-14	Har-49aa_2_porpoise-3_2500	2	Har-49aa_4_estuaries-14_4517	4	2	Harbour porpoise	estuaries	33.333
location	Har-49aa_2_porpoise-15	Har-49aa_4_estuaries-14	Har-49aa_2_porpoise-15_2500	2	Har-49aa_4_estuaries-14_4517	4	2	Harbour porpoise	estuaries	33.333
location	Pel-cab2_37_whales-12	Pel-cab2_39_ocean-20	Pel-cab2_37_whales-12_5504	37	Pel-cab2_39_ocean-20_1354	39	2	sperm whale	Deep ocean	33.333
location	Spe-c6ef_453_whales-2	Spe-c6ef_455_ocean-11	Spe-c6ef_453_whales-2_3393	453	Spe-c6ef_455_ocean-11_4515	455	2	Sperm whale	deep ocean	33.333
location	Har-49aa_6_porpoise-3	Har-49aa_4_estuaries-14	Har-49aa_6_porpoise-3_5080	6	Har-49aa_4_estuaries-14_4517	4	2	harbour porpoise	estuaries	33.333
location	Har-49aa_50_porpoise-2	Har-49aa_52_estuaries-7	Har-49aa_50_porpoise-2_5080	50	Har-49aa_52_estuaries-7_4517	52	2	harbour porpoise	estuaries	33.333
location	Bel-4321_218_whale-2	Bel-4321_216_estuary-6	Bel-4321_218_whale-2_1664	218	Bel-4321_216_estuary-6_4517	216	2	Beluga whale	estuaries	33.333
location	Bel-4321_107_whale-2	Bel-4321_105_estuaries-39	Bel-4321_107_whale-2_1664	107	Bel-4321_105_estuaries-39_4517	105	2	Beluga whale	estuaries	33.333
location	Har-49aa_49_porpoise-2	Har-49aa_52_estuaries-7	Har-49aa_49_porpoise-2_2500	49	Har-49aa_52_estuaries-7_4517	52	3	Harbour porpoise	estuaries	25.0
location	Har-49aa_7_porpoise-2	Har-49aa_4_estuaries-14	Har-49aa_7_porpoise-2_5080	7	Har-49aa_4_estuaries-14_4517	4	3	harbour porpoise	estuaries	25.0
location	Spe-c6ef_452_whales-6	Spe-c6ef_455_ocean-11	Spe-c6ef_452_whales-6_5504	452	Spe-c6ef_455_ocean-11_4515	455	3	sperm whale	deep ocean	25.0
location	Har-49aa_1_porpoise-2	Har-49aa_4_estuaries-14	Har-49aa_1_porpoise-2_2500	1	Har-49aa_4_estuaries-14_4517	4	3	Harbour porpoise	estuaries	25.0
location	Bel-4321_395_whales-3	Bel-4321_399_estuaries-16	Bel-4321_395_whales-3_4671	395	Bel-4321_399_estuaries-16_4517	399	4	beluga whale	estuaries	20.0
location	Bel-4321_395_whales-11	Bel-4321_399_estuaries-16	Bel-4321_395_whales-11_4671	395	Bel-4321_399_estuaries-16_4517	399	4	beluga whale	estuaries	20.0
location	Rig-c8bd_97_whales-20	Rig-c8bd_93_ocean-11	Rig-c8bd_97_whales-20_5499	97	Rig-c8bd_93_ocean-11_4530	93	4	southern right whale	open ocean	20.0
location	Rig-c8bd_97_whales-5	Rig-c8bd_93_ocean-11	Rig-c8bd_97_whales-5_5499	97	Rig-c8bd_93_ocean-11_4530	93	4	southern right whale	open ocean	20.0
location	Spe-c6ef_459_whale-2	Spe-c6ef_455_ocean-11	Spe-c6ef_459_whale-2_3393	459	Spe-c6ef_455_ocean-11_4515	455	4	Sperm whale	deep ocean	20.0
location	Bel-4321_220_whales-10	Bel-4321_216_estuary-6	Bel-4321_220_whales-10_4671	220	Bel-4321_216_estuary-6_4517	216	4	beluga whale	estuaries	20.0
location	Rig-c8bd_97_whales-37	Rig-c8bd_93_ocean-11	Rig-c8bd_97_whales-37_4047	97	Rig-c8bd_93_ocean-11_4530	93	4	right whales	open ocean	20.0
location	Sou-ac15_129_whales-14	Sou-ac15_131_estuaries-64	Sou-ac15_129_whales-14_1770	129	Sou-ac15_131_estuaries-64_4517	131	2	Greenland right whale	estuaries	18.0
location	Rig-c8bd_88_whale-2	Rig-c8bd_93_ocean-11	Rig-c8bd_88_whale-2_482	88	Rig-c8bd_93_ocean-11_4530	93	5	Right whales	open ocean	16.667
location	Rig-c8bd_98_whale-2	Rig-c8bd_93_ocean-11	Rig-c8bd_98_whale-2_482	98	Rig-c8bd_93_ocean-11_4530	93	5	Right whales	open ocean	16.667
location	Rig-c8bd_99_whale-8	Rig-c8bd_93_ocean-11	Rig-c8bd_99_whale-8_482	99	Rig-c8bd_93_ocean-11_4530	93	6	Right whales	open ocean	14.286
location	Rig-c8bd_87_whales-18	Rig-c8bd_93_ocean-11	Rig-c8bd_87_whales-18_482	87	Rig-c8bd_93_ocean-11_4530	93	6	Right whales	open ocean	14.286
location	Com-6f4d_118_dolphin-3	Com-6f4d_114_estuaries-12	Com-6f4d_118_dolphin-3_4797	118	Com-6f4d_114_estuaries-12_4517	114	4	common bottlenose dolphin	estuaries	13.2
location	Rig-c8bd_86_whale-13	Rig-c8bd_93_ocean-11	Rig-c8bd_86_whale-13_4047	86	Rig-c8bd_93_ocean-11_4530	93	7	right whales	open ocean	12.5
location	Rig-c8bd_100_whales-9	Rig-c8bd_93_ocean-11	Rig-c8bd_100_whales-9_4047	100	Rig-c8bd_93_ocean-11_4530	93	7	right whales	open ocean	12.5
location	Bel-4321_4_whale-8	Bel-4321_12_estuaries-28	Bel-4321_4_whale-8_4158	4	Bel-4321_12_estuaries-28_4517	12	8	white whales	estuaries	11.111
location	Bel-4321_169_dolphin-20	Bel-4321_177_estuaries-7	Bel-4321_169_dolphin-20_4797	169	Bel-4321_177_estuaries-7_4517	177	8	common bottlenose dolphin	estuaries	11.111
location	Hum-0bd2_242_whale-38	Hum-0bd2_250_ocean-24	Hum-0bd2_242_whale-38_4158	242	Hum-0bd2_250_ocean-24_4530	250	8	white whales	open ocean	11.111
location	Bel-4321_4_whale-49	Bel-4321_12_estuaries-28	Bel-4321_4_whale-49_4158	4	Bel-4321_12_estuaries-28_4517	12	8	white whales	estuaries	11.111
location	Oli-4839_142_whales-16	Oli-4839_134_ocean-24	Oli-4839_142_whales-16_2627	142	Oli-4839_134_ocean-24_4530	134	8	Killer whale	open ocean	11.111
location	Hum-0bd2_242_whale-14	Hum-0bd2_250_ocean-24	Hum-0bd2_242_whale-14_4158	242	Hum-0bd2_250_ocean-24_4530	250	8	white whales	open ocean	11.111
location	Sou-ac15_135_whales-13	Sou-ac15_131_estuaries-64	Sou-ac15_135_whales-13_1770	135	Sou-ac15_131_estuaries-64_4517	131	4	Greenland right whale	estuaries	10.8
location	Com-6f4d_105_dolphin-19	Com-6f4d_114_estuaries-12	Com-6f4d_105_dolphin-19_4797	105	Com-6f4d_114_estuaries-12_4517	114	9	common bottlenose dolphin	estuaries	10.0
location	Rig-c8bd_84_whale-3	Rig-c8bd_93_ocean-11	Rig-c8bd_84_whale-3_4705	84	Rig-c8bd_93_ocean-11_4530	93	9	blue whale	open ocean	10.0
location	Por-f868_38_porpoises-30	Por-f868_29_seas-9	Por-f868_38_porpoises-30_5080	38	Por-f868_29_seas-9_1367	29	9	harbour porpoise	Shallow seas	10.0
location	Por-f868_38_porpoises-25	Por-f868_29_seas-9	Por-f868_38_porpoises-25_5080	38	Por-f868_29_seas-9_1367	29	9	harbour porpoise	Shallow seas	10.0
location	Rig-c8bd_84_whale-30	Rig-c8bd_93_ocean-11	Rig-c8bd_84_whale-30_4705	84	Rig-c8bd_93_ocean-11_4530	93	9	blue whale	open ocean	10.0
location	Rig-c8bd_84_whale-19	Rig-c8bd_93_ocean-11	Rig-c8bd_84_whale-19_4705	84	Rig-c8bd_93_ocean-11_4530	93	9	blue whale	open ocean	10.0
location	Bel-4321_186_whales-6	Bel-4321_177_estuaries-7	Bel-4321_186_whales-6_4726	186	Bel-4321_177_estuaries-7_4517	177	9	bowhead whale	estuaries	10.0
location	Bel-4321_310_whale-2	Bel-4321_301_waters-25	Bel-4321_310_whale-2_1664	310	Bel-4321_301_waters-25_4512	301	9	Beluga whale	brackish water	10.0
location	Hum-0bd2_138_whale-36	Hum-0bd2_147_ocean-17	Hum-0bd2_138_whale-36_5109	138	Hum-0bd2_147_ocean-17_4530	147	9	humpback whale	open ocean	10.0
location	Har-49aa_12_porpoise-9	Har-49aa_4_estuaries-14	Har-49aa_12_porpoise-9_5081	12	Har-49aa_4_estuaries-14_4517	4	8	common porpoise	estuaries	9.222
location	Bel-4321_4_canary-25	Bel-4321_12_estuaries-28	Bel-4321_4_canary-25_4672	4	Bel-4321_12_estuaries-28_4517	12	8	sea canary	estuaries	9.222
location	Por-f868_3_narwhals-14	Por-f868_13_ocean-31	Por-f868_3_narwhals-14_5254	3	Por-f868_13_ocean-31_4530	13	10	narwhal	open ocean	9.091
location	Sou-ac15_136_whale-3	Sou-ac15_131_estuaries-64	Sou-ac15_136_whale-3_1770	136	Sou-ac15_131_estuaries-64_4517	131	5	Greenland right whale	estuaries	9.0
location	Har-49aa_13_pig-13	Har-49aa_4_estuaries-14	Har-49aa_13_pig-13_2504	13	Har-49aa_4_estuaries-14_4517	4	9	Puffing pigs	estuaries	8.3
location	Sou-ac15_125_whale-3	Sou-ac15_131_estuaries-64	Sou-ac15_125_whale-3_1770	125	Sou-ac15_131_estuaries-64_4517	131	6	Greenland right whale	estuaries	7.714
location	Hum-0bd2_242_whale-38	Hum-0bd2_254_ocean-7	Hum-0bd2_242_whale-38_4158	242	Hum-0bd2_254_ocean-7_4530	254	12	white whales	open ocean	7.692
location	Bel-4321_4_whale-8	Bel-4321_16_estuaries-31	Bel-4321_4_whale-8_4158	4	Bel-4321_16_estuaries-31_4517	16	12	white whales	estuaries	7.692
location	Bel-4321_4_whale-49	Bel-4321_16_estuaries-31	Bel-4321_4_whale-49_4158	4	Bel-4321_16_estuaries-31_4517	16	12	white whales	estuaries	7.692
location	Hum-0bd2_242_whale-14	Hum-0bd2_254_ocean-7	Hum-0bd2_242_whale-14_4158	242	Hum-0bd2_254_ocean-7_4530	254	12	white whales	open ocean	7.692
location	Spe-c6ef_468_whales-16	Spe-c6ef_455_ocean-11	Spe-c6ef_468_whales-16_3393	468	Spe-c6ef_455_ocean-11_1354	455	13	Sperm whale	Deep ocean	7.143
location	Hum-0bd2_136_orcas-13	Hum-0bd2_147_ocean-17	Hum-0bd2_136_orcas-13_5140	136	Hum-0bd2_147_ocean-17_4530	147	11	orca	open ocean	6.917
location	Hum-0bd2_133_whales-14	Hum-0bd2_147_ocean-17	Hum-0bd2_133_whales-14_5138	133	Hum-0bd2_147_ocean-17_4530	147	14	killer whale	open ocean	6.667
location	Hum-0bd2_133_whales-7	Hum-0bd2_147_ocean-17	Hum-0bd2_133_whales-7_5138	133	Hum-0bd2_147_ocean-17_4530	147	14	killer whale	open ocean	6.667
location	Com-6f4d_128_dolphin-16	Com-6f4d_114_estuaries-12	Com-6f4d_128_dolphin-16_1920	128	Com-6f4d_114_estuaries-12_4517	114	14	Common bottlenose dolphin	estuaries	6.667
location	Hum-0bd2_135_orcas-20	Hum-0bd2_147_ocean-17	Hum-0bd2_135_orcas-20_5140	135	Hum-0bd2_147_ocean-17_4530	147	12	orca	open ocean	6.385
location	Bel-4321_4_canary-25	Bel-4321_16_estuaries-31	Bel-4321_4_canary-25_4672	4	Bel-4321_16_estuaries-31_4517	16	12	sea canary	estuaries	6.385
location	Pin-2f45_278_orca-8	Pin-2f45_266_ocean-17	Pin-2f45_278_orca-8_5140	278	Pin-2f45_266_ocean-17_4530	266	12	orca	open ocean	6.385
location	Ste-0d9f_114_whale-28	Ste-0d9f_99_ocean-13	Ste-0d9f_114_whale-28_2627	114	Ste-0d9f_99_ocean-13_4530	99	15	Killer whale	open ocean	6.25
location	Sou-ac15_123_whale-3	Sou-ac15_131_estuaries-64	Sou-ac15_123_whale-3_1770	123	Sou-ac15_131_estuaries-64_4517	131	8	Greenland right whale	estuaries	6.0
location	Sou-ac15_139_whales-12	Sou-ac15_131_estuaries-64	Sou-ac15_139_whales-12_1770	139	Sou-ac15_131_estuaries-64_4517	131	8	Greenland right whale	estuaries	6.0
location	Por-f868_13_porpoise-35	Por-f868_29_seas-9	Por-f868_13_porpoise-35_5080	13	Por-f868_29_seas-9_4528	29	16	harbour porpoise	shallow seas	5.882
location	Por-f868_13_porpoise-16	Por-f868_29_seas-9	Por-f868_13_porpoise-16_5080	13	Por-f868_29_seas-9_4528	29	16	harbour porpoise	shallow seas	5.882
location	Por-f868_13_porpoise-38	Por-f868_29_seas-9	Por-f868_13_porpoise-38_5080	13	Por-f868_29_seas-9_4528	29	16	harbour porpoise	shallow seas	5.882
location	Por-f868_13_porpoise-60	Por-f868_29_seas-9	Por-f868_13_porpoise-60_2500	13	Por-f868_29_seas-9_4528	29	16	Harbour porpoise	shallow seas	5.882
location	Por-f868_13_porpoise-25	Por-f868_29_seas-9	Por-f868_13_porpoise-25_5080	13	Por-f868_29_seas-9_4528	29	16	harbour porpoise	shallow seas	5.882
location	Bel-4321_33_Monodontidae-10	Bel-4321_16_estuaries-31	Bel-4321_33_Monodontidae-10_693	33	Bel-4321_16_estuaries-31_4517	16	17	Monodontidae	estuaries	5.556
location	Com-6f4d_103_dolphin-3	Com-6f4d_114_estuaries-12	Com-6f4d_103_dolphin-3_4797	103	Com-6f4d_114_estuaries-12_4517	114	11	common bottlenose dolphin	estuaries	5.5
location	Sou-ac15_122_whales-10	Sou-ac15_131_estuaries-64	Sou-ac15_122_whales-10_1770	122	Sou-ac15_131_estuaries-64_4517	131	9	Greenland right whale	estuaries	5.4
location	Hum-0bd2_272_whale-27	Hum-0bd2_254_ocean-7	Hum-0bd2_272_whale-27_5138	272	Hum-0bd2_254_ocean-7_4530	254	18	killer whale	open ocean	5.263
location	Har-49aa_40_dolphin-45	Har-49aa_52_estuaries-7	Har-49aa_40_dolphin-45_1920	40	Har-49aa_52_estuaries-7_4517	52	12	Common bottlenose dolphin	estuaries	5.077
location	Hum-0bd2_166_whales-7	Hum-0bd2_147_ocean-17	Hum-0bd2_166_whales-7_5109	166	Hum-0bd2_147_ocean-17_4530	147	19	humpback whale	open ocean	5.0
location	Bel-4321_320_whale-2	Bel-4321_301_waters-25	Bel-4321_320_whale-2_1664	320	Bel-4321_301_waters-25_4512	301	19	Beluga whale	brackish water	5.0
location	Com-6f4d_95_dolphin-3	Com-6f4d_114_estuaries-12	Com-6f4d_95_dolphin-3_4797	95	Com-6f4d_114_estuaries-12_4517	114	19	common bottlenose dolphin	estuaries	5.0
location	Bel-4321_36_whale-12	Bel-4321_16_estuaries-31	Bel-4321_36_whale-12_4158	36	Bel-4321_16_estuaries-31_4517	16	20	white whales	estuaries	4.762
location	Com-6f4d_127_dolphin-3	Com-6f4d_114_estuaries-12	Com-6f4d_127_dolphin-3_1920	127	Com-6f4d_114_estuaries-12_4517	114	13	Common bottlenose dolphin	estuaries	4.714
location	Hum-0bd2_130_orcas-24	Hum-0bd2_147_ocean-17	Hum-0bd2_130_orcas-24_5140	130	Hum-0bd2_147_ocean-17_4530	147	17	orca	open ocean	4.611
location	Bel-4321_33_Monodontidae-10	Bel-4321_12_estuaries-28	Bel-4321_33_Monodontidae-10_693	33	Bel-4321_12_estuaries-28_4517	12	21	Monodontidae	estuaries	4.545
location	Bel-4321_322_whales-8	Bel-4321_301_waters-25	Bel-4321_322_whales-8_4671	322	Bel-4321_301_waters-25_4512	301	21	beluga whale	brackish water	4.545
location	Sou-ac15_142_whales-12	Sou-ac15_131_estuaries-64	Sou-ac15_142_whales-12_1770	142	Sou-ac15_131_estuaries-64_4517	131	11	Greenland right whale	estuaries	4.5
location	Hum-0bd2_272_whale-27	Hum-0bd2_250_ocean-24	Hum-0bd2_272_whale-27_5138	272	Hum-0bd2_250_ocean-24_4530	250	22	killer whale	open ocean	4.348
location	Bel-4321_169_dolphin-20	Bel-4321_145_estuaries-17	Bel-4321_169_dolphin-20_1920	169	Bel-4321_145_estuaries-17_4517	145	24	Common bottlenose dolphin	estuaries	4.0
location	Bel-4321_36_whale-12	Bel-4321_12_estuaries-28	Bel-4321_36_whale-12_4158	36	Bel-4321_12_estuaries-28_4517	12	24	white whales	estuaries	4.0
location	Por-f868_38_porpoises-25	Por-f868_13_ocean-31	Por-f868_38_porpoises-25_2500	38	Por-f868_13_ocean-31_4530	13	25	Harbour porpoise	open ocean	3.846
location	Bel-4321_276_whale-2	Bel-4321_301_waters-25	Bel-4321_276_whale-2_1664	276	Bel-4321_301_waters-25_4512	301	25	Beluga whale	brackish water	3.846
location	Por-f868_38_porpoises-30	Por-f868_13_ocean-31	Por-f868_38_porpoises-30_2500	38	Por-f868_13_ocean-31_4530	13	25	Harbour porpoise	open ocean	3.846
location	Hum-0bd2_275_orcas-7	Hum-0bd2_254_ocean-7	Hum-0bd2_275_orcas-7_5140	275	Hum-0bd2_254_ocean-7_4530	254	21	orca	open ocean	3.773
location	Por-f868_3_narwhals-14	Por-f868_29_seas-9	Por-f868_3_narwhals-14_5254	3	Por-f868_29_seas-9_1367	29	26	narwhal	Shallow seas	3.704
location	Bel-4321_39_canary-11	Bel-4321_16_estuaries-31	Bel-4321_39_canary-11_4672	39	Bel-4321_16_estuaries-31_4517	16	23	sea canary	estuaries	3.458
location	Pel-cab2_37_whales-12	Pel-cab2_9_ocean-8	Pel-cab2_37_whales-12_5504	37	Pel-cab2_9_ocean-8_4530	9	28	sperm whale	open ocean	3.448
location	Bel-4321_271_whale-2	Bel-4321_301_waters-25	Bel-4321_271_whale-2_1664	271	Bel-4321_301_waters-25_4512	301	30	Beluga whale	brackish water	3.226
location	Bel-4321_186_whales-6	Bel-4321_216_estuary-6	Bel-4321_186_whales-6_4726	186	Bel-4321_216_estuary-6_4517	216	30	bowhead whale	estuaries	3.226
location	Man-b368_128_whales-14	Man-b368_159_ocean-8	Man-b368_128_whales-14_2627	128	Man-b368_159_ocean-8_4530	159	31	Killer whale	open ocean	3.125
location	Bel-4321_333_whale-2	Bel-4321_301_waters-25	Bel-4321_333_whale-2_1664	333	Bel-4321_301_waters-25_4512	301	32	Beluga whale	brackish water	3.03
location	Rig-c8bd_61_whale-21	Rig-c8bd_93_ocean-11	Rig-c8bd_61_whale-21_4726	61	Rig-c8bd_93_ocean-11_4530	93	32	bowhead whale	open ocean	3.03
location	Bel-4321_39_canary-11	Bel-4321_12_estuaries-28	Bel-4321_39_canary-11_4672	39	Bel-4321_12_estuaries-28_4517	12	27	sea canary	estuaries	2.964
location	Bel-4321_334_whale-2	Bel-4321_301_waters-25	Bel-4321_334_whale-2_1664	334	Bel-4321_301_waters-25_4512	301	33	Beluga whale	brackish water	2.941
location	Gia-ae2f_206_dolphin-10	Gia-ae2f_172_rivers-5	Gia-ae2f_206_dolphin-10_1474	206	Gia-ae2f_172_rivers-5_4533	172	34	Amazon river dolphin	rivers and streams	2.857
location	Cet-5f63_40_whale-9	Cet-5f63_5_water-21	Cet-5f63_40_whale-9_4671	40	Cet-5f63_5_water-21_4512	5	35	beluga whale	brackish water	2.778
location	Pel-cab2_37_whales-12	Pel-cab2_2_ocean-12	Pel-cab2_37_whales-12_5504	37	Pel-cab2_2_ocean-12_4530	2	35	sperm whale	open ocean	2.778
location	Cet-5f63_40_whale-9	Cet-5f63_5_water-18	Cet-5f63_40_whale-9_4671	40	Cet-5f63_5_water-18_4512	5	35	beluga whale	brackish water	2.778
location	Bel-4321_338_whale-2	Bel-4321_301_waters-25	Bel-4321_338_whale-2_1664	338	Bel-4321_301_waters-25_4512	301	37	Beluga whale	brackish water	2.632
location	Bel-4321_186_whales-6	Bel-4321_145_estuaries-17	Bel-4321_186_whales-6_4726	186	Bel-4321_145_estuaries-17_4517	145	41	bowhead whale	estuaries	2.381
location	Bel-4321_186_whales-6	Bel-4321_233_estuaries-8	Bel-4321_186_whales-6_4726	186	Bel-4321_233_estuaries-8_4517	233	47	bowhead whale	estuaries	2.083
location	Ich-89df_518_whale-30	Ich-89df_470_seas-10	Ich-89df_518_whale-30_5109	518	Ich-89df_470_seas-10_4528	470	48	humpback whale	shallow seas	2.041
location	Ste-0d9f_50_whales-19	Ste-0d9f_99_ocean-13	Ste-0d9f_50_whales-19_2627	50	Ste-0d9f_99_ocean-13_4530	99	49	Killer whale	open ocean	2.0
location	Bel-4321_36_whale-12	Bel-4321_91_estuaries-6	Bel-4321_36_whale-12_4158	36	Bel-4321_91_estuaries-6_4517	91	55	white whales	estuaries	1.786
location	Pre10d6_145_whales-8	Pre10d6_87_ocean-17	Pre10d6_145_whales-8_2627	145	Pre10d6_87_ocean-17_4530	87	58	Killer whale	open ocean	1.695
location	Bel-4321_33_Monodontidae-10	Bel-4321_91_estuaries-6	Bel-4321_33_Monodontidae-10_693	33	Bel-4321_91_estuaries-6_4517	91	58	Monodontidae	estuaries	1.695
location	Rig-c8bd_29_whale-14	Rig-c8bd_93_ocean-11	Rig-c8bd_29_whale-14_4726	29	Rig-c8bd_93_ocean-11_4530	93	64	bowhead whale	open ocean	1.538
location	Rig-c8bd_29_whale-10	Rig-c8bd_93_ocean-11	Rig-c8bd_29_whale-10_4726	29	Rig-c8bd_93_ocean-11_4530	93	64	bowhead whale	open ocean	1.538
location	Bel-4321_36_whale-12	Bel-4321_105_estuaries-39	Bel-4321_36_whale-12_4158	36	Bel-4321_105_estuaries-39_4517	105	69	white whales	estuaries	1.429
location	Por-f868_124_porpoise-19	Por-f868_65_estuaries-16	Por-f868_124_porpoise-19_5082	124	Por-f868_65_estuaries-16_4517	65	59	harbor porpoise	estuaries	1.383
location	Cet-5f63_374_rorquals-24	Cet-5f63_302_ocean-10	Cet-5f63_374_rorquals-24_4252	374	Cet-5f63_302_ocean-10_1354	302	72	rorquals	Deep ocean	1.37
location	Bel-4321_33_Monodontidae-10	Bel-4321_105_estuaries-39	Bel-4321_33_Monodontidae-10_693	33	Bel-4321_105_estuaries-39_4517	105	72	Monodontidae	estuaries	1.37
location	Rig-c8bd_30_mysticetus-18	Rig-c8bd_93_ocean-11	Rig-c8bd_30_mysticetus-18_1768	30	Rig-c8bd_93_ocean-11_4530	93	63	Balaena mysticetus	open ocean	1.359
location	Cet-5f63_375_narwhals-11	Cet-5f63_302_ocean-10	Cet-5f63_375_narwhals-11_5254	375	Cet-5f63_302_ocean-10_1354	302	73	narwhal	Deep ocean	1.351
location	Cet-5f63_478_porpoise-13	Cet-5f63_539_estuary-8	Cet-5f63_478_porpoise-13_5082	478	Cet-5f63_539_estuary-8_4517	539	61	harbor porpoise	estuaries	1.339
location	Gre-c669_142_whale-9	Gre-c669_68_ocean-4	Gre-c669_142_whale-9_5504	142	Gre-c669_68_ocean-4_4530	68	74	sperm whale	open ocean	1.333
adaptation	Atl-b2fd_28_dolphins-25	Atl-b2fd_28_social-13	Atl-b2fd_28_dolphins-25_4471	28	Atl-b2fd_28_social-13_3788	28	0	spotted dolphins	social	100.0
adaptation	Spe-c6ef_8_whale-4	Spe-c6ef_8_predators-8	Spe-c6ef_8_whale-4_5504	8	Spe-c6ef_8_predators-8_359	8	0	sperm whale	Predator	100.0
adaptation	Spe-c6ef_8_whales-22	Spe-c6ef_8_predators-8	Spe-c6ef_8_whales-22_5504	8	Spe-c6ef_8_predators-8_359	8	0	sperm whale	Predator	100.0
adaptation	Spe-c6ef_2_whale-3	Spe-c6ef_2_predator-21	Spe-c6ef_2_whale-3_5504	2	Spe-c6ef_2_predator-21_359	2	0	sperm whale	Predator	100.0
adaptation	Spe-c6ef_2_whales-16	Spe-c6ef_2_predator-21	Spe-c6ef_2_whales-16_5504	2	Spe-c6ef_2_predator-21_359	2	0	sperm whale	Predator	100.0
adaptation	Spe-c6ef_351_whale-14	Spe-c6ef_351_predator-5	Spe-c6ef_351_whale-14_5504	351	Spe-c6ef_351_predator-5_359	351	0	sperm whale	Predator	100.0
adaptation	Spe-c6ef_351_whales-8	Spe-c6ef_351_predator-5	Spe-c6ef_351_whales-8_5504	351	Spe-c6ef_351_predator-5_359	351	0	sperm whale	Predator	100.0
adaptation	Spe2210_23_whales-18	Spe2210_23_predator-22	Spe2210_23_whales-18_5504	23	Spe2210_23_predator-22_359	23	0	sperm whale	Predator	100.0
adaptation	Bot-9991_242_dolphins-3	Bot-9991_242_social-18	Bot-9991_242_dolphins-3_937	242	Bot-9991_242_social-18_3788	242	0	Bottlenose dolphins	social	100.0
adaptation	Bot-9991_242_dolphins-3	Bot-9991_242_social-25	Bot-9991_242_dolphins-3_937	242	Bot-9991_242_social-25_3788	242	0	Bottlenose dolphins	social	100.0
adaptation	Ant6c3c_46_whales-18	Ant6c3c_46_predator-22	Ant6c3c_46_whales-18_5504	46	Ant6c3c_46_predator-22_359	46	0	sperm whale	Predator	100.0
adaptation	Gri-95f2_38_whales-20	Gri-95f2_38_predators-28	Gri-95f2_38_whales-20_5504	38	Gri-95f2_38_predators-28_359	38	0	sperm whale	Predator	100.0
adaptation	Gri-95f2_38_whales-20	Gri-95f2_38_predators-2	Gri-95f2_38_whales-20_5504	38	Gri-95f2_38_predators-2_359	38	0	sperm whale	Predator	100.0
adaptation	Spe-c6ef_351_whales-23	Spe-c6ef_351_predator-5	Spe-c6ef_351_whales-23_5504	351	Spe-c6ef_351_predator-5_359	351	0	sperm whale	Predator	100.0
adaptation	Spe-c6ef_351_whales-19	Spe-c6ef_351_predator-5	Spe-c6ef_351_whales-19_5504	351	Spe-c6ef_351_predator-5_359	351	0	sperm whale	Predator	100.0
adaptation	Squ7680_6_whales-18	Squ7680_6_predator-22	Squ7680_6_whales-18_5504	6	Squ7680_6_predator-22_359	6	0	sperm whale	Predator	100.0
adaptation	Bow-5df3_55_whale-3	Bow-5df3_55_social-7	Bow-5df3_55_whale-3_4726	55	Bow-5df3_55_social-7_3788	55	0	bowhead whale	social	100.0
adaptation	Atl-b2fd_28_dolphins-3	Atl-b2fd_28_social-13	Atl-b2fd_28_dolphins-3_4260	28	Atl-b2fd_28_social-13_3788	28	0	bottlenose dolphins	social	100.0
adaptation	Bot-9991_160_dolphins-3	Bot-9991_160_social-27	Bot-9991_160_dolphins-3_4260	160	Bot-9991_160_social-27_3788	160	0	bottlenose dolphins	social	100.0
