,token,token_form,concept_uri,arcpath,lemma,upos,widx,feat,elongation_x,elongation_y,group,relrole,comp_id,N_tokens
4,Bir-5aa1_119_gulls-14,gulls,Larus#genus,cc>,and,CCONJ,13,cc> and,-0.5550176542375753,-0.10861158344130298,Charadriiformes__order,free_topic,1,13
4,Bla-1ce3_199_Charadrius-24,Charadrius,Charadrius#genus,appos<det>,the,DET,8,appos<det> the,-0.4924860522371378,0.004225672810974523,Charadriiformes__order,free_topic,1,13
3,Bla-8d51_104_kittiwakes-2,kittiwakes,Black-legged_Kittiwake#species,nsubj:pass<xcomp>mark>,to,PART,5,nsubj:pass<xcomp>mark> to,-0.5476165168990188,0.07243012206201063,Charadriiformes__order,free_topic,1,13
5,Dom-6f87_41_oystercatchers-9,oystercatchers,Eurasian_Oystercatcher#species,cc>,and,CCONJ,8,cc> and,-0.5550176542375753,-0.10861158344130298,Charadriiformes__order,free_topic,1,13
2,Ich-89df_369_sterna-4,sterna,Sterna#genus,cc>,or,CCONJ,3,cc> or,-0.543457135656569,0.0006285369917783182,Charadriiformes__order,free_topic,1,13
10,Lap-54e3_13_lapwing-42,lapwing,Northern_Lapwing#species,cc>,or,CCONJ,41,cc> or,-0.543457135656569,0.0006285369917783182,Charadriiformes__order,free_topic,1,13
0,Ryn-0da4_20_Rynchops-4,Rynchops,Skimmer#genus,appos<det>,the,DET,1,appos<det> the,-0.4924860522371378,0.004225672810974523,Charadriiformes__order,free_topic,1,13
1,Sku-9981_17_skua-17,skua,South_Polar_Skua#species,appos<det>,some,DET,9,appos<det> ...,-0.3991722736766311,0.056266432096575905,Charadriiformes__order,free_topic,1,13
8,Swa-27b4_290_knots-2,knots,Red_Knot#species,nsubj:pass<xcomp>mark>,to,PART,10,nsubj:pass<xcomp>mark> to,-0.5476165168990188,0.07243012206201063,Charadriiformes__order,free_topic,1,13
0,Thi-b492_112_murres-11,murres,Uria#genus,appos<det>,the,DET,2,appos<det> the,-0.4924860522371378,0.004225672810974523,Charadriiformes__order,free_topic,1,13
3,Too-567c_514_Gulls-1,Gulls,Larus#genus,nsubj:pass<xcomp>mark>,to,PART,5,nsubj:pass<xcomp>mark> to,-0.5476165168990188,0.07243012206201063,Charadriiformes__order,free_topic,1,13
5,Pen-9962_24_Alcidae-20,Alcidae,Auk#family,appos<det>,the,DET,17,appos<det> the,-0.4924860522371378,0.004225672810974523,Charadriiformes__order,free_topic,1,13
5,Sku-9981_22_Stercorarius-13,Stercorarius,Skua#genus,appos<det>,the,DET,7,appos<det> the,-0.4924860522371378,0.004225672810974523,Charadriiformes__order,free_topic,1,13
0,Atl-79fc_125_puffin-2,puffin,Atlantic_Puffin#species,compound>,Atlantic,PROPN,1,compound> Atlantic,-0.3544596960813967,-0.3437308087400575,Charadriiformes__order,free_topic,6,44
1,Atl-79fc_125_puffin-2,puffin,Atlantic_Puffin#species,appos>,behaviour,NOUN,4,appos> ...,0.048731480555976446,-0.20054069604177358,Charadriiformes__order,free_topic,6,44
0,Avo-7fae_16_Avocet-1,Avocet,Pied_Avocet#species,appos>,Taxonomy,NOUN,3,appos> Taxonomy,0.37952322999403537,-0.010809697600941547,Charadriiformes__order,free_topic,6,44
0,Blaa045_3_kittiwakes-2,kittiwakes,Black-legged_Kittiwake#species,compound>,inland,PROPN,1,compound> inland,-0.3297649264881467,-0.2300002329273973,Charadriiformes__order,free_topic,6,44
1,But-d525_107_Auk-1,Auk,Auk#family,appos>,2,NUM,4,appos> ...,0.1863337862162379,0.003868267145217652,Charadriiformes__order,free_topic,6,44
2,But-d525_107_Auk-1,Auk,Auk#family,appos>,353–354,NUM,7,appos> ...,0.3128952811755393,0.07780360203429054,Charadriiformes__order,free_topic,6,44
0,But-d525_111_Auk-1,Auk,Auk#family,compound<,50,NUM,2,compound< ...,0.37039044109783525,0.09767931826207259,Charadriiformes__order,free_topic,6,44
1,Coa-18c8_119_Auk-1,Auk,Auk#family,appos>,121–143,NUM,4,appos> 121–143,0.3095202990141921,0.0534820033047054,Charadriiformes__order,free_topic,6,44
6,Com-a9dd_512_Sterna-9,Sterna,Sterna#genus,compound>,Roseate,PROPN,7,compound> ...,-0.2614572321283458,-0.31399934740586344,Charadriiformes__order,free_topic,6,44
8,Com-a9dd_512_Sterna-9,Sterna,Sterna#genus,compound<,dougallii,NOUN,10,compound< ...,0.5256210386303037,0.1188067023984123,Charadriiformes__order,free_topic,6,44
1,Com-c2c9_108_murre-2,murre,Common_Murre#species,appos>,ecology,NOUN,4,appos> ecology,0.3621378102976954,-0.06469947756951286,Charadriiformes__order,free_topic,6,44
1,Com-c2c9_114_murre-2,murre,Common_Murre#species,appos>,ecology,NOUN,4,appos> ecology,0.3621378102976954,-0.06469947756951286,Charadriiformes__order,free_topic,6,44
1,Eur-19c7_16_oystercatcher-2,oystercatcher,Eurasian_Oystercatcher#species,appos>,description,NOUN,4,appos> description,0.16530020464790848,-0.1418206787550809,Charadriiformes__order,free_topic,6,44
