,token,token_form,concept_uri,arcpath,lemma,upos,widx,feat,elongation_x,elongation_y,group,relrole,comp_id,N_tokens
1,Atl-79fc_236_guillemot-3,guillemot,Uria#genus,compound<det>,the,DET,2,compound<det> the,0.3229541878054023,0.1048498669583954,Charadriiformes__order,adaptation_topic,5,8
0,Eur-35e8_9_gull-6,gull,Larus#genus,compound<nmod<det>,the,DET,1,compound<nmod<det> the,0.3116214093668125,0.0639943245094062,Charadriiformes__order,adaptation_topic,5,8
3,Eur-35e8_9_gull-6,gull,Larus#genus,compound<det>,the,DET,4,compound<det> the,0.3229541878054023,0.1048498669583954,Charadriiformes__order,adaptation_topic,5,8
1,Bla-8d51_131_Kittiwake-9,Kittiwake,Black-legged_Kittiwake#species,compound<nmod<det>,the,DET,5,compound<nmod<det> the,0.3116214093668125,0.0639943245094062,Charadriiformes__order,adaptation_topic,5,8
3,Eur398f_2_curlews-2,curlews,Eurasian_Stone-curlew#species,nsubj<obj>amod>,strangely,ADJ,5,nsubj<obj>amod> ...,0.3247361396417222,-0.12400852724969305,Charadriiformes__order,adaptation_topic,5,8
4,Bla-8d51_112_kittiwake-7,kittiwake,Black-legged_Kittiwake#species,compound<det>,the,DET,6,compound<det> the,0.3229541878054023,0.1048498669583954,Charadriiformes__order,adaptation_topic,5,8
3,Red-d827_97_knot-17,knot,Red_Knot#species,compound<det>,the,DET,15,compound<det> the,0.3229541878054023,0.1048498669583954,Charadriiformes__order,adaptation_topic,5,8
1,Red-d827_117_knots-20,knots,Red_Knot#species,compound<nmod<det>,the,DET,12,compound<nmod<det> the,0.3116214093668125,0.0639943245094062,Charadriiformes__order,adaptation_topic,5,8
6,Red-d827_117_knots-20,knots,Red_Knot#species,compound<det>,the,DET,18,compound<det> the,0.3229541878054023,0.1048498669583954,Charadriiformes__order,adaptation_topic,5,8
2,Atl40c4_19_puffin-12,puffin,Atlantic_Puffin#species,compound<det>,a,DET,11,compound<det> ...,0.3951642585554791,0.11600501392198542,Charadriiformes__order,adaptation_topic,5,8
0,Ter-7888_68_terns-2,terns,Arctic_Tern#species,amod>,arctic,ADJ,1,amod> arctic,-0.3814484411297079,-0.7645582291550399,Charadriiformes__order,adaptation_topic,2,10
6,Eur-19c7_33_oystercatcher-12,oystercatcher,Eurasian_Oystercatcher#species,det>,the,DET,10,det> the,-0.43756120895900835,0.54419919750274,Charadriiformes__order,adaptation_topic,2,10
7,Eur-19c7_33_oystercatcher-12,oystercatcher,Eurasian_Oystercatcher#species,amod>,Eurasian,ADJ,11,amod> Eurasian,-0.5730928277215099,-0.8004297171831634,Charadriiformes__order,adaptation_topic,2,10
9,Bir-ebe4_360_terns-16,terns,Arctic_Tern#species,amod>,arctic,ADJ,15,amod> arctic,-0.3814484411297079,-0.7645582291550399,Charadriiformes__order,adaptation_topic,2,10
4,Arc-b4f2_60_tern-6,tern,Arctic_Tern#species,amod>,arctic,ADJ,5,amod> arctic,-0.3814484411297079,-0.7645582291550399,Charadriiformes__order,adaptation_topic,2,10
2,Eur398f_8_curlew-5,curlew,Eurasian_Stone-curlew#species,det>,a,DET,3,det> a,-0.42548279129473826,0.46812540756868204,Charadriiformes__order,adaptation_topic,2,10
3,Eur-35e8_9_gull-12,gull,Herring_Gull#species,det>,the,DET,4,det> the,-0.43756120895900835,0.54419919750274,Charadriiformes__order,adaptation_topic,2,10
8,Eur-35e8_9_gull-12,gull,Herring_Gull#species,amod>,backed,VERB,11,amod> ...,-0.5407052318964769,-0.670727026259859,Charadriiformes__order,adaptation_topic,2,10
9,Red-d827_117_knots-35,knots,Red_Knot#species,amod>,red,ADJ,34,amod> red,-0.5502290991889935,-0.7198045593230564,Charadriiformes__order,adaptation_topic,2,10
12,Red-d827_102_knot-16,knot,Red_Knot#species,det>,the,DET,14,det> the,-0.43756120895900835,0.54419919750274,Charadriiformes__order,adaptation_topic,2,10
13,Red-d827_102_knot-16,knot,Red_Knot#species,amod>,red,ADJ,15,amod> red,-0.5502290991889935,-0.7198045593230564,Charadriiformes__order,adaptation_topic,2,10
15,Red-d827_104_knots-25,knots,Red_Knot#species,amod>,red,ADJ,24,amod> red,-0.5502290991889935,-0.7198045593230564,Charadriiformes__order,adaptation_topic,2,10
7,Dra-48f6_251_skimmer-21,skimmer,Skimmer#genus,det>,the,DET,19,det> the,-0.43756120895900835,0.54419919750274,Charadriiformes__order,adaptation_topic,2,10
6,Atl-79fc_234_skua-14,skua,Arctic_Skua#species,amod>,Arctic,ADJ,13,amod> Arctic,0.16673716667474903,0.048492813732449014,Charadriiformes__order,adaptation_topic,7,11
1,Eur-19c7_33_oystercatcher-3,oystercatcher,Eurasian_Oystercatcher#species,amod>,american,ADJ,2,amod> american,0.07252881498477404,0.128338254920878,Charadriiformes__order,adaptation_topic,7,11
7,Atl-79fc_229_gull-35,gull,Larus#genus,amod>,great,ADJ,31,amod> great,0.20774076325834687,-0.01033454099581245,Charadriiformes__order,adaptation_topic,7,11
