feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
conj< passerine,0.652,0.08,0.577,0.134,2,Charadriiformes__order,free_topic
appos<nmod>det> ...,0.652,0.08,0.577,0.134,1,Charadriiformes__order,free_topic
conj<det> ...,0.649,0.082,0.577,0.134,1,Charadriiformes__order,free_topic
compound<appos<nmod> ...,0.649,0.082,0.577,0.134,6,Charadriiformes__order,free_topic
nsubj> species,-0.648,0.082,-0.756,0.03,2,Charadriiformes__order,free_topic
parataxis>advmod> ...,0.647,0.083,0.577,0.134,3,Charadriiformes__order,free_topic
compound<cc> ...,0.646,0.083,0.577,0.134,1,Charadriiformes__order,free_topic
compound<compound< ...,0.645,0.084,0.577,0.134,3,Charadriiformes__order,free_topic
case> to,0.64,0.087,0.436,0.28,18,Charadriiformes__order,free_topic
conj< crow,0.64,0.087,0.504,0.203,2,Charadriiformes__order,free_topic
obl< attack,0.639,0.088,0.504,0.203,2,Charadriiformes__order,free_topic
nmod>compound>amod> ...,0.639,0.088,0.577,0.134,1,Charadriiformes__order,free_topic
compound<conj<appos> ...,-0.638,0.089,-0.577,0.134,4,Charadriiformes__order,free_topic
conj<nmod< predator,0.637,0.089,0.63,0.094,2,Charadriiformes__order,free_topic
conj<case> such,0.637,0.09,0.674,0.067,6,Charadriiformes__order,free_topic
amod>conj> headed,0.636,0.09,0.63,0.094,2,Charadriiformes__order,free_topic
obl<nsubj> they,0.631,0.093,0.63,0.094,2,Charadriiformes__order,free_topic
acl>obl>det> the,0.629,0.095,0.592,0.122,3,Charadriiformes__order,free_topic
nsubj<parataxis> ...,0.628,0.096,0.504,0.203,4,Charadriiformes__order,free_topic
compound<nmod>amod> ...,0.626,0.097,0.504,0.203,4,Charadriiformes__order,free_topic
conj< include,0.625,0.098,0.577,0.134,2,Charadriiformes__order,free_topic
nmod>compound> adult,0.624,0.098,0.577,0.134,5,Charadriiformes__order,free_topic
compound<appos<appos> ...,-0.623,0.099,-0.577,0.134,7,Charadriiformes__order,free_topic
nsubj<aux> will,0.618,0.103,0.733,0.039,4,Charadriiformes__order,free_topic
obl<obl>amod> ...,0.616,0.104,0.577,0.134,3,Charadriiformes__order,free_topic
nsubj< common,0.612,0.106,0.577,0.134,2,Charadriiformes__order,free_topic
amod>advmod> ...,0.609,0.109,0.436,0.28,5,Charadriiformes__order,free_topic
conj<case> with,0.609,0.109,0.63,0.094,2,Charadriiformes__order,free_topic
conj<conj>cc> and,0.608,0.11,0.6,0.116,33,Charadriiformes__order,free_topic
nsubj<amod> ...,0.608,0.11,0.218,0.604,12,Charadriiformes__order,free_topic
amod> many,0.607,0.11,0.378,0.356,4,Charadriiformes__order,free_topic
nmod<obj<mark> to,-0.607,0.111,-0.412,0.31,4,Charadriiformes__order,free_topic
compound<nsubj<cop> be,-0.605,0.112,-0.577,0.134,3,Charadriiformes__order,free_topic
conj<conj>compound> clove,0.603,0.113,0.577,0.134,2,Charadriiformes__order,free_topic
nsubj< find,0.602,0.114,0.577,0.134,2,Charadriiformes__order,free_topic
conj<conj> crow,0.601,0.115,0.733,0.039,5,Charadriiformes__order,free_topic
conj<conj>compound> eskimo,0.6,0.116,0.577,0.134,2,Charadriiformes__order,free_topic
nmod<nmod< ...,0.599,0.117,0.577,0.134,12,Charadriiformes__order,free_topic
conj> lapwing,0.594,0.12,0.378,0.356,2,Charadriiformes__order,free_topic
compound<obl> ...,-0.592,0.122,-0.577,0.134,4,Charadriiformes__order,free_topic
nsubj<conj>aux:pass> be,0.59,0.123,0.507,0.2,3,Charadriiformes__order,free_topic
nsubj<conj> fly,0.589,0.124,0.63,0.094,2,Charadriiformes__order,free_topic
conj<nmod< bird,0.588,0.125,0.577,0.134,3,Charadriiformes__order,free_topic
nmod> island,0.587,0.126,0.577,0.134,2,Charadriiformes__order,free_topic
obl<cop> be,0.587,0.126,0.627,0.096,6,Charadriiformes__order,free_topic
nmod>det> the,0.586,0.126,0.436,0.28,11,Charadriiformes__order,free_topic
conj<obl<mark> ...,0.585,0.127,0.577,0.134,1,Charadriiformes__order,free_topic
nmod>nmod>case> ...,0.582,0.131,0.412,0.31,3,Charadriiformes__order,free_topic
nsubj<obl>case> in,0.58,0.132,0.344,0.405,8,Charadriiformes__order,free_topic
obl<nsubj:pass>det> this,0.58,0.132,0.504,0.203,2,Charadriiformes__order,free_topic
compound<cc> and,0.58,0.132,0.577,0.134,2,Charadriiformes__order,free_topic
appos> michahellis,0.579,0.133,0.378,0.356,2,Charadriiformes__order,free_topic
conj<mark> ...,0.576,0.135,0.733,0.039,3,Charadriiformes__order,free_topic
conj<nsubj<cop> be,0.575,0.136,0.592,0.122,3,Charadriiformes__order,free_topic
appos<nmod>conj> ...,0.574,0.137,0.577,0.134,3,Charadriiformes__order,free_topic
conj<nsubj<obj> ...,0.566,0.143,0.733,0.039,4,Charadriiformes__order,free_topic
case> as,0.565,0.144,0.327,0.429,5,Charadriiformes__order,free_topic
nmod<conj<conj> ...,-0.563,0.146,-0.577,0.134,14,Charadriiformes__order,free_topic
nsubj:pass<advmod> ...,0.56,0.149,0.436,0.28,4,Charadriiformes__order,free_topic
nmod<nsubj<advmod> ...,0.558,0.151,0.577,0.134,8,Charadriiformes__order,free_topic
nmod>compound> leg,0.557,0.151,0.577,0.134,2,Charadriiformes__order,free_topic
nsubj<conj>advmod> ...,0.556,0.152,0.756,0.03,7,Charadriiformes__order,free_topic
conj<cop> be,-0.556,0.152,-0.577,0.134,3,Charadriiformes__order,free_topic
nmod<nmod< flier,0.556,0.152,0.577,0.134,2,Charadriiformes__order,free_topic
obj<aux> have,-0.555,0.154,-0.504,0.203,2,Charadriiformes__order,free_topic
compound<compound> Atlantic,0.554,0.154,0.577,0.134,2,Charadriiformes__order,free_topic
nmod> weight,0.553,0.155,0.577,0.134,5,Charadriiformes__order,free_topic
appos>compound> order,-0.551,0.157,-0.577,0.134,2,Charadriiformes__order,free_topic
parataxis<conj>cc> and,0.551,0.157,0.504,0.203,2,Charadriiformes__order,free_topic
acl:relcl>obl>case> ...,0.546,0.161,0.436,0.28,3,Charadriiformes__order,free_topic
flat> ...,-0.546,0.162,-0.501,0.206,8,Charadriiformes__order,free_topic
appos>compound> ...,0.54,0.167,-0.091,0.83,7,Charadriiformes__order,free_topic
appos<nmod>case> ...,0.536,0.171,0.109,0.797,3,Charadriiformes__order,free_topic
conj<case> of,0.535,0.172,0.577,0.134,4,Charadriiformes__order,free_topic
conj<case> ...,0.534,0.173,0.577,0.134,5,Charadriiformes__order,free_topic
conj<obj<conj> knot,0.533,0.174,0.577,0.134,2,Charadriiformes__order,free_topic
amod>advmod> black,-0.533,0.174,-0.535,0.172,5,Charadriiformes__order,free_topic
nsubj<obl>case> to,0.532,0.175,0.344,0.405,4,Charadriiformes__order,free_topic
appos<nmod>appos> ...,-0.531,0.175,-0.289,0.488,6,Charadriiformes__order,free_topic
nmod>amod> ...,0.531,0.176,0.514,0.192,6,Charadriiformes__order,free_topic
nsubj:pass< find,0.53,0.176,0.514,0.192,3,Charadriiformes__order,free_topic
nmod<nmod>case> in,0.529,0.178,0.546,0.162,4,Charadriiformes__order,free_topic
compound<nmod>case> at,0.527,0.179,0.577,0.134,2,Charadriiformes__order,free_topic
nsubj<conj>xcomp> ...,0.527,0.18,0.385,0.346,4,Charadriiformes__order,free_topic
obj<conj> ...,-0.527,0.18,-0.546,0.162,5,Charadriiformes__order,free_topic
nmod:poss<amod> ...,0.526,0.181,0.577,0.134,3,Charadriiformes__order,free_topic
appos<nmod>case> of,0.524,0.183,0.3,0.47,6,Charadriiformes__order,free_topic
nsubj<obl> ...,0.523,0.184,0.436,0.28,31,Charadriiformes__order,free_topic
obl<cc> and,-0.523,0.184,-0.412,0.31,3,Charadriiformes__order,free_topic
nmod<compound>compound> ...,0.522,0.184,0.412,0.31,1,Charadriiformes__order,free_topic
nmod>compound> ...,0.522,0.185,0.63,0.094,4,Charadriiformes__order,free_topic
obj<mark> by,0.521,0.186,0.412,0.31,2,Charadriiformes__order,free_topic
compound<nmod>case> in,0.52,0.186,0.327,0.429,3,Charadriiformes__order,free_topic
compound<amod> ...,0.52,0.187,0.382,0.351,8,Charadriiformes__order,free_topic
nsubj:pass< know,0.519,0.187,0.483,0.225,4,Charadriiformes__order,free_topic
nmod<nsubj<obl> ...,-0.517,0.189,-0.218,0.604,3,Charadriiformes__order,free_topic
obj<advcl<nsubj> ...,0.516,0.19,0.218,0.604,3,Charadriiformes__order,free_topic
conj> crow,0.516,0.19,0.252,0.547,2,Charadriiformes__order,free_topic
amod>advmod> so,-0.515,0.191,-0.504,0.203,4,Charadriiformes__order,free_topic
det> ...,0.513,0.194,0.436,0.28,3,Charadriiformes__order,free_topic
