feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
conj<conj> tern,0.983,0.0,0.577,0.134,3,Charadriiformes__order,taxongroup_topic
conj<conj> auk,0.979,0.0,0.577,0.134,2,Charadriiformes__order,taxongroup_topic
conj<conj> petrel,0.978,0.0,0.577,0.134,2,Charadriiformes__order,taxongroup_topic
nsubj:pass<advmod> naturally,0.97,0.0,0.577,0.134,2,Charadriiformes__order,taxongroup_topic
conj<conj> ...,0.968,0.0,0.218,0.604,46,Charadriiformes__order,taxongroup_topic
conj<nsubj>appos> ...,-0.964,0.0,-0.577,0.134,1,Charadriiformes__order,taxongroup_topic
conj<conj> raven,0.959,0.0,0.577,0.134,2,Charadriiformes__order,taxongroup_topic
nsubj<advmod> also,0.953,0.0,0.866,0.005,5,Charadriiformes__order,taxongroup_topic
nsubj:pass<advmod> also,0.939,0.001,0.577,0.134,2,Charadriiformes__order,taxongroup_topic
conj<conj> plover,0.935,0.001,0.577,0.134,2,Charadriiformes__order,taxongroup_topic
nmod< bird,0.93,0.001,0.577,0.134,4,Charadriiformes__order,taxongroup_topic
nsubj<obj>conj> ...,0.925,0.001,0.764,0.027,5,Charadriiformes__order,taxongroup_topic
cc> or,0.919,0.001,0.764,0.027,10,Charadriiformes__order,taxongroup_topic
nsubj<advmod> ...,0.917,0.001,0.655,0.078,15,Charadriiformes__order,taxongroup_topic
nmod< ...,0.916,0.001,0.472,0.237,33,Charadriiformes__order,taxongroup_topic
nsubj> ...,0.907,0.002,0.756,0.03,4,Charadriiformes__order,taxongroup_topic
conj<nmod< bird,0.906,0.002,0.764,0.027,3,Charadriiformes__order,taxongroup_topic
appos<conj>compound> ...,0.901,0.002,0.866,0.005,4,Charadriiformes__order,taxongroup_topic
conj<conj> bird,0.897,0.003,0.655,0.078,3,Charadriiformes__order,taxongroup_topic
conj> jaeger,0.896,0.003,0.577,0.134,2,Charadriiformes__order,taxongroup_topic
nsubj:pass<conj> ...,0.893,0.003,0.764,0.027,8,Charadriiformes__order,taxongroup_topic
nsubj< one,0.89,0.003,0.845,0.008,3,Charadriiformes__order,taxongroup_topic
appos<obl< ...,0.885,0.003,0.845,0.008,3,Charadriiformes__order,taxongroup_topic
compound<appos<conj> Miocepphus,0.881,0.004,0.577,0.134,2,Charadriiformes__order,taxongroup_topic
appos>compound> Rissa,0.879,0.004,0.764,0.027,3,Charadriiformes__order,taxongroup_topic
nsubj<advmod> often,0.879,0.004,0.577,0.134,2,Charadriiformes__order,taxongroup_topic
nmod< pair,0.876,0.004,0.577,0.134,2,Charadriiformes__order,taxongroup_topic
nmod< species,0.876,0.004,0.577,0.134,10,Charadriiformes__order,taxongroup_topic
cc> and,0.875,0.004,0.791,0.019,20,Charadriiformes__order,taxongroup_topic
case> ...,0.873,0.005,0.822,0.012,13,Charadriiformes__order,taxongroup_topic
nmod>compound> Xeno,0.855,0.007,0.577,0.134,2,Charadriiformes__order,taxongroup_topic
case> such,0.854,0.007,0.764,0.027,9,Charadriiformes__order,taxongroup_topic
