,feat,cluster,pw_entr,feat_n,N,group,relrole
0,amod> ...,0,0.053,2,47,Charadriiformes__order,location_comment
2,amod> brackish,0,0.031,1,47,Charadriiformes__order,location_comment
6,case> ...,0,0.012,1,47,Charadriiformes__order,location_comment
7,case> in,0,0.027,3,47,Charadriiformes__order,location_comment
9,case> on,0,0.045,2,47,Charadriiformes__order,location_comment
12,compound< ...,0,-0.001,1,47,Charadriiformes__order,location_comment
44,compound<obj< ...,0,0.023,1,47,Charadriiformes__order,location_comment
46,conj< ...,0,0.002,1,47,Charadriiformes__order,location_comment
50,conj<conj> ...,0,0.028,2,47,Charadriiformes__order,location_comment
52,conj<conj>cc> and,0,0.031,1,47,Charadriiformes__order,location_comment
57,conj> ...,0,0.329,8,47,Charadriiformes__order,location_comment
58,conj> ponds,0,0.031,1,47,Charadriiformes__order,location_comment
59,conj>amod> ...,0,0.138,3,47,Charadriiformes__order,location_comment
60,conj>cc> and,0,0.149,4,47,Charadriiformes__order,location_comment
61,conj>cc> or,0,0.031,1,47,Charadriiformes__order,location_comment
64,nmod< ...,0,0.023,2,47,Charadriiformes__order,location_comment
65,nmod<amod> ...,0,0.002,1,47,Charadriiformes__order,location_comment
66,nmod<case> ...,0,0.023,1,47,Charadriiformes__order,location_comment
70,nmod<nmod< ...,0,0.023,1,47,Charadriiformes__order,location_comment
78,obl< ...,0,0.023,2,47,Charadriiformes__order,location_comment
82,obl<acl:relcl<amod> ...,0,0.074,2,47,Charadriiformes__order,location_comment
92,obl<nsubj> ...,0,0.038,2,47,Charadriiformes__order,location_comment
94,obl<nsubj>det> ...,0,0.046,1,47,Charadriiformes__order,location_comment
97,obl<obl> ...,0,0.012,1,47,Charadriiformes__order,location_comment
98,obl<obl>amod> ...,0,0.016,1,47,Charadriiformes__order,location_comment
100,obl<obl>case> in,0,0.031,1,47,Charadriiformes__order,location_comment
105,amod> open,1,0.07,2,40,Charadriiformes__order,location_comment
108,case> in,1,0.009,2,40,Charadriiformes__order,location_comment
110,case> on,1,0.061,2,40,Charadriiformes__order,location_comment
111,cc> and,1,0.018,1,40,Charadriiformes__order,location_comment
147,conj< ...,1,0.006,1,40,Charadriiformes__order,location_comment
163,det> the,1,0.081,4,40,Charadriiformes__order,location_comment
173,nmod> England,1,0.041,1,40,Charadriiformes__order,location_comment
176,nmod>case> in,1,0.023,1,40,Charadriiformes__order,location_comment
179,obl< ...,1,0.0,1,40,Charadriiformes__order,location_comment
181,obl< live,1,0.041,1,40,Charadriiformes__order,location_comment
182,obl< spend,1,0.03,1,40,Charadriiformes__order,location_comment
184,obl<advmod> ...,1,0.018,1,40,Charadriiformes__order,location_comment
185,obl<conj> ...,1,0.176,4,40,Charadriiformes__order,location_comment
186,obl<conj>advmod> ...,1,0.058,1,40,Charadriiformes__order,location_comment
187,obl<conj>advmod> only,1,0.116,2,40,Charadriiformes__order,location_comment
188,obl<conj>cc> ...,1,0.058,1,40,Charadriiformes__order,location_comment
