,feat,cluster,pw_entr,feat_n,N,group,relrole
0,acl:relcl> ...,0,0.013,1,163,Charadriiformes__order,taxongroup_topic
8,advmod> ...,0,0.02,2,163,Charadriiformes__order,taxongroup_topic
10,amod> ...,0,-0.01,1,163,Charadriiformes__order,taxongroup_topic
11,amod> Eurasian,0,0.007,1,163,Charadriiformes__order,taxongroup_topic
14,amod> back,0,-0.004,1,163,Charadriiformes__order,taxongroup_topic
17,amod> great,0,-0.004,1,163,Charadriiformes__order,taxongroup_topic
20,amod> ring,0,0.004,1,163,Charadriiformes__order,taxongroup_topic
21,amod>advmod> ...,0,0.003,1,163,Charadriiformes__order,taxongroup_topic
22,amod>advmod> black,0,-0.002,1,163,Charadriiformes__order,taxongroup_topic
32,appos< ...,0,0.009,2,163,Charadriiformes__order,taxongroup_topic
33,appos< bird,0,0.013,1,163,Charadriiformes__order,taxongroup_topic
36,appos<amod> ...,0,0.006,1,163,Charadriiformes__order,taxongroup_topic
37,appos<amod> other,0,0.013,1,163,Charadriiformes__order,taxongroup_topic
38,appos<appos< ...,0,0.011,1,163,Charadriiformes__order,taxongroup_topic
42,appos<case> to,0,0.015,1,163,Charadriiformes__order,taxongroup_topic
44,appos<cc> and,0,0.013,1,163,Charadriiformes__order,taxongroup_topic
46,appos<conj< ...,0,0.011,1,163,Charadriiformes__order,taxongroup_topic
47,appos<conj<conj> ...,0,0.02,2,163,Charadriiformes__order,taxongroup_topic
49,appos<conj> ...,0,0.075,5,163,Charadriiformes__order,taxongroup_topic
52,appos<conj> species,0,0.034,2,163,Charadriiformes__order,taxongroup_topic
54,appos<conj>cc> and,0,0.022,2,163,Charadriiformes__order,taxongroup_topic
55,appos<conj>compound> ...,0,0.03,2,163,Charadriiformes__order,taxongroup_topic
57,appos<conj>det> the,0,0.039,2,163,Charadriiformes__order,taxongroup_topic
60,appos<conj>nummod> ...,0,0.039,2,163,Charadriiformes__order,taxongroup_topic
62,appos<det> the,0,0.007,1,163,Charadriiformes__order,taxongroup_topic
71,appos<nummod> ...,0,0.013,1,163,Charadriiformes__order,taxongroup_topic
72,appos<obl< ...,0,0.013,1,163,Charadriiformes__order,taxongroup_topic
73,appos<obl<aux:pass> be,0,0.013,1,163,Charadriiformes__order,taxongroup_topic
110,case> as,0,0.008,1,163,Charadriiformes__order,taxongroup_topic
112,case> for,0,0.007,1,163,Charadriiformes__order,taxongroup_topic
120,cc> ...,0,0.015,1,163,Charadriiformes__order,taxongroup_topic
187,compound> name,0,0.015,1,163,Charadriiformes__order,taxongroup_topic
195,conj< ...,0,0.0,1,163,Charadriiformes__order,taxongroup_topic
206,conj<amod> ...,0,0.004,1,163,Charadriiformes__order,taxongroup_topic
224,conj<case> with,0,0.015,1,163,Charadriiformes__order,taxongroup_topic
234,conj<conj> bird,0,0.013,1,163,Charadriiformes__order,taxongroup_topic
240,conj<conj>amod> ...,0,0.004,1,163,Charadriiformes__order,taxongroup_topic
247,conj<conj>cc> and,0,0.001,1,163,Charadriiformes__order,taxongroup_topic
288,conj<obl< ...,0,0.009,1,163,Charadriiformes__order,taxongroup_topic
292,conj<obl<obl> ...,0,0.011,1,163,Charadriiformes__order,taxongroup_topic
293,conj> ...,0,0.356,23,163,Charadriiformes__order,taxongroup_topic
295,conj> bird,0,0.015,1,163,Charadriiformes__order,taxongroup_topic
296,conj> guillemot,0,0.015,1,163,Charadriiformes__order,taxongroup_topic
297,conj> gull,0,0.009,1,163,Charadriiformes__order,taxongroup_topic
298,conj> jaeger,0,0.039,2,163,Charadriiformes__order,taxongroup_topic
301,conj> plover,0,0.025,2,163,Charadriiformes__order,taxongroup_topic
302,conj> puffin,0,0.034,2,163,Charadriiformes__order,taxongroup_topic
305,conj>advmod> colloquially,0,0.015,1,163,Charadriiformes__order,taxongroup_topic
306,conj>amod> ...,0,0.121,8,163,Charadriiformes__order,taxongroup_topic
311,conj>amod>advmod> ...,0,0.039,2,163,Charadriiformes__order,taxongroup_topic
314,conj>cc> and,0,0.135,10,163,Charadriiformes__order,taxongroup_topic
315,conj>cc> but,0,0.015,1,163,Charadriiformes__order,taxongroup_topic
316,conj>cc> or,0,0.004,1,163,Charadriiformes__order,taxongroup_topic
317,conj>compound> ...,0,0.067,4,163,Charadriiformes__order,taxongroup_topic
318,conj>det> ...,0,0.039,2,163,Charadriiformes__order,taxongroup_topic
319,conj>det> a,0,0.015,1,163,Charadriiformes__order,taxongroup_topic
320,conj>det> the,0,0.011,1,163,Charadriiformes__order,taxongroup_topic
321,conj>nmod> ...,0,0.077,4,163,Charadriiformes__order,taxongroup_topic
322,conj>nmod>case> ...,0,0.039,2,163,Charadriiformes__order,taxongroup_topic
323,conj>nmod>case> with,0,0.039,2,163,Charadriiformes__order,taxongroup_topic
324,conj>nmod>det> ...,0,0.019,1,163,Charadriiformes__order,taxongroup_topic
325,conj>nmod>det> a,0,0.039,2,163,Charadriiformes__order,taxongroup_topic
326,cop> be,0,0.003,1,163,Charadriiformes__order,taxongroup_topic
328,det> a,0,0.002,1,163,Charadriiformes__order,taxongroup_topic
330,det> the,0,-0.001,5,163,Charadriiformes__order,taxongroup_topic
367,mark> that,0,0.015,1,163,Charadriiformes__order,taxongroup_topic
646,nsubj> ...,0,0.03,2,163,Charadriiformes__order,taxongroup_topic
652,nsubj>amod> ...,0,0.004,1,163,Charadriiformes__order,taxongroup_topic
653,nsubj>amod> common,0,0.015,1,163,Charadriiformes__order,taxongroup_topic
