feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
obj<nsubj>det> ...,-0.314,0.449,-0.247,0.555,1,Charadriiformes__order,adaptation_comment
case> on,0.31,0.456,0.252,0.547,2,Charadriiformes__order,adaptation_comment
obj<obl>amod> ...,0.308,0.458,0.385,0.346,4,Charadriiformes__order,adaptation_comment
compound<amod> overland,0.301,0.469,0.265,0.526,3,Charadriiformes__order,adaptation_comment
obl<advmod> ...,0.284,0.495,0.252,0.547,4,Charadriiformes__order,adaptation_comment
nmod>compound> ...,0.282,0.499,0.436,0.28,4,Charadriiformes__order,adaptation_comment
nmod>case>fixed> as,0.253,0.546,0.282,0.499,3,Charadriiformes__order,adaptation_comment
amod> potential,0.245,0.559,0.126,0.766,2,Charadriiformes__order,adaptation_comment
nsubj<obj> ...,-0.242,0.564,-0.483,0.225,3,Charadriiformes__order,adaptation_comment
obl<aux> ...,0.24,0.567,0.082,0.846,3,Charadriiformes__order,adaptation_comment
compound< occur,-0.236,0.574,-0.412,0.31,2,Charadriiformes__order,adaptation_comment
compound<nmod>case> ...,0.235,0.576,0.296,0.476,3,Charadriiformes__order,adaptation_comment
nsubj<advcl>mark> ...,0.229,0.586,0.247,0.555,3,Charadriiformes__order,adaptation_comment
obl<cop> be,0.212,0.614,0.082,0.846,3,Charadriiformes__order,adaptation_comment
compound< route,0.202,0.631,0.247,0.555,2,Charadriiformes__order,adaptation_comment
nsubj<mark> ...,0.201,0.633,0.109,0.797,3,Charadriiformes__order,adaptation_comment
obl<nsubj> tern,0.184,0.662,0.252,0.547,2,Charadriiformes__order,adaptation_comment
compound> nest,-0.179,0.672,-0.156,0.712,3,Charadriiformes__order,adaptation_comment
compound<amod> ...,0.176,0.676,0.247,0.555,1,Charadriiformes__order,adaptation_comment
nsubj<obj>amod> ...,0.173,0.681,0.412,0.31,2,Charadriiformes__order,adaptation_comment
compound< ...,0.171,0.686,0.247,0.555,3,Charadriiformes__order,adaptation_comment
obj<mark> ...,0.17,0.688,0.247,0.555,1,Charadriiformes__order,adaptation_comment
conj< ...,0.169,0.689,0.196,0.642,5,Charadriiformes__order,adaptation_comment
nsubj<advmod> ...,0.157,0.711,0.312,0.452,3,Charadriiformes__order,adaptation_comment
nmod>conj>cc> and,-0.135,0.751,-0.169,0.689,3,Charadriiformes__order,adaptation_comment
nmod<conj>compound> ...,-0.134,0.752,-0.203,0.63,3,Charadriiformes__order,adaptation_comment
nmod>conj>amod> ...,0.109,0.797,0.234,0.577,3,Charadriiformes__order,adaptation_comment
compound<nmod> ...,-0.1,0.814,0.016,0.971,3,Charadriiformes__order,adaptation_comment
conj<appos< ...,-0.1,0.814,-0.247,0.555,3,Charadriiformes__order,adaptation_comment
compound<conj<nmod> population,-0.093,0.826,-0.247,0.555,4,Charadriiformes__order,adaptation_comment
nmod<nmod<det> ...,0.085,0.841,-0.082,0.846,1,Charadriiformes__order,adaptation_comment
obl<conj>cc> and,0.083,0.846,0.126,0.766,2,Charadriiformes__order,adaptation_comment
amod> longest,-0.07,0.868,-0.169,0.689,3,Charadriiformes__order,adaptation_comment
compound<case> ...,-0.065,0.878,-0.082,0.846,3,Charadriiformes__order,adaptation_comment
compound> ...,-0.06,0.888,0.0,1.0,6,Charadriiformes__order,adaptation_comment
nmod<nmod<det> a,0.058,0.891,-0.082,0.846,2,Charadriiformes__order,adaptation_comment
nsubj<conj>cc> and,-0.057,0.894,-0.078,0.854,3,Charadriiformes__order,adaptation_comment
cc> and,-0.055,0.898,0.275,0.51,7,Charadriiformes__order,adaptation_comment
amod< ...,0.052,0.902,0.247,0.555,2,Charadriiformes__order,adaptation_comment
obl<conj>cc> ...,-0.041,0.922,-0.082,0.846,1,Charadriiformes__order,adaptation_comment
amod> primary,0.037,0.93,0.0,1.0,2,Charadriiformes__order,adaptation_comment
nsubj<advcl< ...,0.009,0.982,0.312,0.452,3,Charadriiformes__order,adaptation_comment
