,token,token_form,concept_uri,arcpath,lemma,upos,widx,feat,elongation_x,elongation_y,group,relrole,comp_id,N_tokens
4,Biv-02de_272_oystercatcher-6,oystercatcher,Eurasian_Oystercatcher#species,amod>,Eurasian,ADJ,5,amod> Eurasian,0.5062194497171816,0.7643382640571693,Charadriiformes__order,taxongroup_topic,1,48
12,Sno-0a8f_155_gull-25,gull,Larus#genus,amod>,great,ADJ,21,amod> great,0.5472975142681267,0.7695806216632486,Charadriiformes__order,taxongroup_topic,1,48
14,Sno-0a8f_155_gull-25,gull,Larus#genus,amod>,back,VERB,24,amod> back,0.5605896963930594,0.21547446825217953,Charadriiformes__order,taxongroup_topic,1,48
5,Gre-0f9b_63_gulls-21,gulls,Larus#genus,amod>,great,ADJ,17,amod> great,0.5472975142681267,0.7695806216632486,Charadriiformes__order,taxongroup_topic,1,48
7,Gre-0f9b_63_gulls-21,gulls,Larus#genus,amod>,back,VERB,20,amod> back,0.5605896963930594,0.21547446825217953,Charadriiformes__order,taxongroup_topic,1,48
3,Gre-0f9b_65_gulls-8,gulls,Larus#genus,amod>,great,ADJ,4,amod> great,0.5472975142681267,0.7695806216632486,Charadriiformes__order,taxongroup_topic,1,48
5,Gre-0f9b_65_gulls-8,gulls,Larus#genus,amod>,back,VERB,7,amod> back,0.5605896963930594,0.21547446825217953,Charadriiformes__order,taxongroup_topic,1,48
8,Gre-0f9b_76_gulls-23,gulls,Larus#genus,amod>,great,ADJ,19,amod> great,0.5472975142681267,0.7695806216632486,Charadriiformes__order,taxongroup_topic,1,48
10,Gre-0f9b_76_gulls-23,gulls,Larus#genus,amod>,back,VERB,22,amod> back,0.5605896963930594,0.21547446825217953,Charadriiformes__order,taxongroup_topic,1,48
0,Arc93ca_16_terns-2,terns,Arctic_Tern#species,amod>,arctic,ADJ,1,amod> arctic,0.4372532206542824,0.7480656843342665,Charadriiformes__order,taxongroup_topic,1,48
4,Arc-b4f2_60_tern-6,tern,Arctic_Tern#species,amod>,arctic,ADJ,5,amod> arctic,0.4372532206542824,0.7480656843342665,Charadriiformes__order,taxongroup_topic,1,48
8,Eur-35e8_9_gull-12,gull,Herring_Gull#species,amod>,backed,VERB,11,amod> ...,0.45243979531765854,0.5691206090903688,Charadriiformes__order,taxongroup_topic,1,48
1,Red-d827_20_knot-3,knot,Red_Knot#species,amod>,red,ADJ,2,amod> ...,0.4569633602406282,0.6570772363312091,Charadriiformes__order,taxongroup_topic,1,48
0,Arc-b4f2_14_terns-2,terns,Arctic_Tern#species,amod>,arctic,ADJ,1,amod> arctic,0.4372532206542824,0.7480656843342665,Charadriiformes__order,taxongroup_topic,1,48
0,Arc-b4f2_8_terns-2,terns,Arctic_Tern#species,amod>,arctic,ADJ,1,amod> arctic,0.4372532206542824,0.7480656843342665,Charadriiformes__order,taxongroup_topic,1,48
0,Arc-b4f2_93_terns-2,terns,Arctic_Tern#species,amod>,arctic,ADJ,1,amod> arctic,0.4372532206542824,0.7480656843342665,Charadriiformes__order,taxongroup_topic,1,48
6,Gre-0f9b_114_gull-12,gull,Great_Black-backed_Gull#species,amod>,wild,ADJ,7,amod> ...,0.5017966621995367,0.8345198109899556,Charadriiformes__order,taxongroup_topic,1,48
7,Gre-0f9b_114_gull-12,gull,Great_Black-backed_Gull#species,amod>,great,ADJ,8,amod> great,0.5472975142681267,0.7695806216632486,Charadriiformes__order,taxongroup_topic,1,48
