,token,token_form,concept_uri,arcpath,lemma,upos,widx,feat,elongation_x,elongation_y,group,relrole,comp_id,N_tokens
0,Req-2240_33_sharks-3,sharks,Requiem_shark#family,amod>,most,ADJ,1,amod> ...,-0.527895316784269,-0.3425770952550427,Chordate__phylum,taxongroup_comment,0,36
1,Gre-c669_94_sharks-3,sharks,Great_white_shark#species,amod>,white,ADJ,2,amod> white,-0.24705762949471863,-0.3897758007123882,Chordate__phylum,taxongroup_comment,0,36
0,Pin-2f45_282_sharks-2,sharks,Shark#superorder,amod>,large,ADJ,1,amod> large,-0.49697747836108624,-0.36173048244746475,Chordate__phylum,taxongroup_comment,0,36
10,Pin-2f45_282_shark-13,shark,Tiger_shark#species,amod>,great,ADJ,11,amod> great,-0.44339108221393825,-0.35171126802193253,Chordate__phylum,taxongroup_comment,0,36
11,Pin-2f45_282_shark-13,shark,Tiger_shark#species,amod>,white,ADJ,12,amod> white,-0.24705762949471863,-0.3897758007123882,Chordate__phylum,taxongroup_comment,0,36
7,Lem-ec0f_81_shark-10,shark,Lemon_shark#species,amod>,male,ADJ,8,amod> ...,-0.23830106386234423,-0.17419966120128821,Chordate__phylum,taxongroup_comment,0,36
0,Lem-ec0f_82_sharks-3,sharks,Lemon_shark#species,amod>,female,ADJ,1,amod> ...,-0.22859838151383774,-0.16204860769936957,Chordate__phylum,taxongroup_comment,0,36
11,Tig-9404_124_sharks-18,sharks,Requiem_shark#family,amod>,other,ADJ,16,amod> other,-0.4855821020995615,-0.2976705333853238,Chordate__phylum,taxongroup_comment,0,36
8,Tig-9404_80_sharks-22,sharks,Shark#superorder,amod>,great,ADJ,20,amod> great,-0.44339108221393825,-0.35171126802193253,Chordate__phylum,taxongroup_comment,0,36
9,Tig-9404_80_sharks-22,sharks,Shark#superorder,amod>,white,ADJ,21,amod> white,-0.24705762949471863,-0.3897758007123882,Chordate__phylum,taxongroup_comment,0,36
4,Tig-9404_180_shark-23,shark,Tiger_shark#species,nmod<case>,of,ADP,17,nmod<case> of,-0.6571402026105932,0.10571124649909018,Chordate__phylum,taxongroup_comment,0,36
2,Ham-9078_26_shark-4,shark,Hammerhead_shark#genus,amod>,winghead,ADJ,3,amod> ...,-0.24828226259772135,-0.41631665236003773,Chordate__phylum,taxongroup_comment,0,36
8,Ham-9078_68_sharks-25,sharks,Hammerhead_shark#genus,amod>,many,ADJ,23,amod> ...,-0.5342865224986785,-0.28451091306070886,Chordate__phylum,taxongroup_comment,0,36
0,Ham-9078_120_shark-3,shark,Hammerhead_shark#genus,amod>,great,ADJ,1,amod> great,-0.44339108221393825,-0.35171126802193253,Chordate__phylum,taxongroup_comment,0,36
5,Ham-9078_54_sharks-28,sharks,Hammerhead_shark#genus,amod>,other,ADJ,26,amod> other,-0.4855821020995615,-0.2976705333853238,Chordate__phylum,taxongroup_comment,0,36
8,Sha-8b9d_489_sharks-13,sharks,Shark#superorder,amod>,great,ADJ,11,amod> great,-0.44339108221393825,-0.35171126802193253,Chordate__phylum,taxongroup_comment,0,36
9,Sha-8b9d_489_sharks-13,sharks,Shark#superorder,amod>,white,ADJ,12,amod> white,-0.24705762949471863,-0.3897758007123882,Chordate__phylum,taxongroup_comment,0,36
15,Ham-9078_75_sharks-23,sharks,Lemon_shark#species,amod>,most,ADJ,20,amod> ...,-0.527895316784269,-0.3425770952550427,Chordate__phylum,taxongroup_comment,0,36
16,Ham-9078_75_sharks-23,sharks,Lemon_shark#species,amod>,other,ADJ,21,amod> other,-0.4855821020995615,-0.2976705333853238,Chordate__phylum,taxongroup_comment,0,36
17,Ham-9078_75_sharks-23,sharks,Lemon_shark#species,amod>,similar-sized,ADJ,22,amod> ...,-0.3665330006130034,-0.4286358337154993,Chordate__phylum,taxongroup_comment,0,36
4,Gre-c669_247_sharks-7,sharks,Shark#superorder,amod>,white,ADJ,6,amod> white,-0.24705762949471863,-0.3897758007123882,Chordate__phylum,taxongroup_comment,0,36
3,Tig-9404_76_sharks-5,sharks,Shark#superorder,amod>,other,ADJ,4,amod> other,-0.4855821020995615,-0.2976705333853238,Chordate__phylum,taxongroup_comment,0,36
1,Tig-9404_36_sharks-31,sharks,Shark#superorder,conj<amod>,other,ADJ,2,conj<amod> ...,-0.47574289171053685,-0.054075723010984136,Chordate__phylum,taxongroup_comment,0,36
10,Tig-9404_36_sharks-31,sharks,Shark#superorder,amod>,bluntnose,ADJ,29,amod> ...,-0.2701501450138465,-0.4346986013753884,Chordate__phylum,taxongroup_comment,0,36
11,Tig-9404_36_sharks-31,sharks,Shark#superorder,amod>,sixgill,ADJ,30,amod> ...,-0.15482210343014535,-0.3902393029154217,Chordate__phylum,taxongroup_comment,0,36
9,Tig-9404_155_sharks-22,sharks,Shark#superorder,amod>,female,ADJ,20,amod> ...,-0.22859838151383774,-0.16204860769936957,Chordate__phylum,taxongroup_comment,0,36
5,Tig-9404_127_sharks-16,sharks,Shark#superorder,amod>,tiger,ADJ,15,amod> ...,-0.344003727529328,-0.2982768945151854,Chordate__phylum,taxongroup_comment,0,36
0,Tig-9404_68_sharks-3,sharks,Shark#superorder,amod>,certain,ADJ,1,amod> ...,-0.4742547344705437,-0.19771487463836795,Chordate__phylum,taxongroup_comment,0,36
0,Tig-9404_72_sharks-3,sharks,Shark#superorder,amod>,young,ADJ,1,amod> ...,-0.3516393011189278,-0.2156154984985019,Chordate__phylum,taxongroup_comment,0,36
3,The-6798_44_animals-6,animals,Animal#kingdom,amod>,dominant,ADJ,4,amod> dominant,-0.4279474784707286,-0.1988122848872124,Chordate__phylum,taxongroup_comment,0,36
15,Cho-ea02_55_vertebrates-81,vertebrates,Chordate#phylum,amod>,-limbed,ADJ,80,amod> ...,-0.3273169409416973,-0.33024451159900453,Chordate__phylum,taxongroup_comment,0,36
8,Ver-1720_5_vertebrates-21,vertebrates,Chordate#phylum,amod>,jawed,VERB,20,amod> ...,-0.15560650120337335,-0.3660816005181199,Chordate__phylum,taxongroup_comment,0,36
7,Cho-c953_89_vertebrates-16,vertebrates,Chordate#phylum,amod>,true,ADJ,14,amod> ...,-0.4079596607023504,-0.4159413229147691,Chordate__phylum,taxongroup_comment,0,36
8,Cho-c953_89_vertebrates-16,vertebrates,Chordate#phylum,amod>,jawed,ADJ,15,amod> ...,-0.15560650120337335,-0.3660816005181199,Chordate__phylum,taxongroup_comment,0,36
4,Syn-38d5_3_animals-7,animals,Animal#kingdom,amod>,dominant,ADJ,5,amod> dominant,-0.4279474784707286,-0.1988122848872124,Chordate__phylum,taxongroup_comment,0,36
6,Syn-38d5_124_animals-12,animals,Animal#kingdom,amod>,largest,ADJ,10,amod> largest,-0.45419753898683035,-0.4400500393773047,Chordate__phylum,taxongroup_comment,0,36
7,Syn-38d5_124_animals-12,animals,Animal#kingdom,amod>,terrestrial,ADJ,11,amod> terrestrial,-0.5704703892177329,-0.31330041071840575,Chordate__phylum,taxongroup_comment,0,36
6,Syn-38d5_128_animals-21,animals,Animal#kingdom,amod>,largest,ADJ,19,amod> largest,-0.45419753898683035,-0.4400500393773047,Chordate__phylum,taxongroup_comment,0,36
7,Syn-38d5_128_animals-21,animals,Animal#kingdom,amod>,terrestrial,ADJ,20,amod> terrestrial,-0.5704703892177329,-0.31330041071840575,Chordate__phylum,taxongroup_comment,0,36
3,Syn-38d5_9_animals-8,animals,Animal#kingdom,amod>,extant,ADJ,7,amod> ...,-0.36491139320293764,-0.40567012503879546,Chordate__phylum,taxongroup_comment,0,36
4,Mam-3742_89_animals-8,animals,Animal#kingdom,amod>,largest,ADJ,5,amod> largest,-0.45419753898683035,-0.4400500393773047,Chordate__phylum,taxongroup_comment,0,36
7,Syn-38d5_17_animals-28,animals,Animal#kingdom,amod>,largest,ADJ,24,amod> largest,-0.45419753898683035,-0.4400500393773047,Chordate__phylum,taxongroup_comment,0,36
3,Syn-38d5_64_vertebrates-7,vertebrates,Chordate#phylum,amod>,other,ADJ,5,amod> other,-0.4855821020995615,-0.2976705333853238,Chordate__phylum,taxongroup_comment,0,36
4,Syn-38d5_64_vertebrates-7,vertebrates,Chordate#phylum,amod>,jaw,VERB,6,amod> jaw,-0.19158859435953018,-0.23078698483456384,Chordate__phylum,taxongroup_comment,0,36
8,Pel-c217_35_synapsids-19,synapsids,Synapsid#class,amod>,higher,ADJ,17,amod> ...,-0.43992311894464725,-0.15069727605684918,Chordate__phylum,taxongroup_comment,0,36
0,Syn-38d5_54_synapsids-2,synapsids,Synapsid#class,amod>,Early,ADJ,1,amod> ...,-0.3012822698423254,-0.33795004114550276,Chordate__phylum,taxongroup_comment,0,36
5,Oct-f4f7_382_animals-14,animals,Animal#kingdom,amod>,experimental,ADJ,13,amod> ...,-0.23800352713148062,-0.019173684519558115,Chordate__phylum,taxongroup_comment,0,36
