feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
conj<conj>amod> great,0.943,0.0,0.577,0.134,4,Chordate__phylum,adaptation_topic
nmod<det> the,0.922,0.001,0.577,0.134,4,Chordate__phylum,adaptation_topic
nmod< ...,0.919,0.001,0.546,0.162,8,Chordate__phylum,adaptation_topic
conj<conj>amod> basking,0.893,0.003,0.577,0.134,4,Chordate__phylum,adaptation_topic
conj>compound> ...,0.892,0.003,0.733,0.039,5,Chordate__phylum,adaptation_topic
conj<conj>amod> white,0.886,0.003,0.577,0.134,4,Chordate__phylum,adaptation_topic
conj>cc> and,0.871,0.005,0.873,0.005,8,Chordate__phylum,adaptation_topic
nsubj< predator,0.869,0.005,0.733,0.039,5,Chordate__phylum,adaptation_topic
conj>compound> mako,0.854,0.007,0.756,0.03,2,Chordate__phylum,adaptation_topic
conj>amod> ...,0.841,0.009,0.764,0.027,6,Chordate__phylum,adaptation_topic
cc> ...,0.82,0.013,0.577,0.134,2,Chordate__phylum,adaptation_topic
nmod< species,0.817,0.013,0.577,0.134,2,Chordate__phylum,adaptation_topic
acl> ...,0.814,0.014,0.436,0.28,3,Chordate__phylum,adaptation_topic
conj> shark,0.813,0.014,0.764,0.027,7,Chordate__phylum,adaptation_topic
nsubj<obl>case> with,0.808,0.015,0.764,0.027,3,Chordate__phylum,adaptation_topic
nsubj:pass<obl> ...,0.802,0.017,0.577,0.134,3,Chordate__phylum,adaptation_topic
nsubj<det> the,0.802,0.017,0.577,0.134,2,Chordate__phylum,adaptation_topic
nsubj<det> ...,0.793,0.019,0.577,0.134,2,Chordate__phylum,adaptation_topic
nsubj<conj> ...,0.791,0.019,0.733,0.039,11,Chordate__phylum,adaptation_topic
nsubj< ...,0.777,0.023,0.476,0.234,21,Chordate__phylum,adaptation_topic
conj<conj> shark,0.772,0.025,0.577,0.134,20,Chordate__phylum,adaptation_topic
nsubj<xcomp> ...,0.772,0.025,0.577,0.134,1,Chordate__phylum,adaptation_topic
obl<advmod> ...,0.772,0.025,0.192,0.648,5,Chordate__phylum,adaptation_topic
nsubj<nmod> ...,0.771,0.025,0.764,0.027,5,Chordate__phylum,adaptation_topic
nmod> ...,0.76,0.029,0.732,0.039,3,Chordate__phylum,adaptation_topic
nsubj< ovoviviparous,0.758,0.029,0.756,0.03,2,Chordate__phylum,adaptation_topic
nsubj<advmod> ...,0.757,0.03,0.764,0.027,11,Chordate__phylum,adaptation_topic
conj<det> the,0.752,0.031,0.866,0.005,9,Chordate__phylum,adaptation_topic
nsubj:pass<aux:pass> be,0.742,0.035,0.655,0.078,3,Chordate__phylum,adaptation_topic
acl>obl>det> the,0.738,0.037,0.733,0.039,3,Chordate__phylum,adaptation_topic
nsubj<obl>amod> ...,0.703,0.052,0.577,0.134,5,Chordate__phylum,adaptation_topic
nsubj<cop> be,0.701,0.053,0.655,0.078,16,Chordate__phylum,adaptation_topic
conj<conj> shortfin,0.696,0.055,0.577,0.134,5,Chordate__phylum,adaptation_topic
nmod<amod> large,0.696,0.055,0.577,0.134,2,Chordate__phylum,adaptation_topic
nmod<nsubj<conj> ...,0.692,0.057,0.577,0.134,3,Chordate__phylum,adaptation_topic
nsubj<obl>case> in,0.685,0.061,0.655,0.078,3,Chordate__phylum,adaptation_topic
appos<compound> ...,-0.677,0.065,-0.764,0.027,3,Chordate__phylum,adaptation_topic
nsubj<obl>case> at,0.677,0.065,0.577,0.134,2,Chordate__phylum,adaptation_topic
nsubj< have,0.668,0.07,0.733,0.039,4,Chordate__phylum,adaptation_topic
cc> and,0.666,0.072,0.464,0.247,9,Chordate__phylum,adaptation_topic
conj>cc> ...,0.665,0.072,0.577,0.134,2,Chordate__phylum,adaptation_topic
nmod>case> ...,0.662,0.074,0.577,0.134,1,Chordate__phylum,adaptation_topic
