token	relrole	arcpath	lemma	upos	widx	token
Coo-03b6_183_social-17	adaptation_comment	amod<nmod<amod>	pro-social	ADJ	13	Coo-03b6_183_social-17
Coo-03b6_183_social-17	adaptation_comment	amod<nmod<	behavior	NOUN	14	Coo-03b6_183_social-17
Coo-03b6_183_social-17	adaptation_comment	amod<case>	such	ADJ	15	Coo-03b6_183_social-17
Coo-03b6_183_social-17	adaptation_comment	amod<case>fixed>	as	ADP	16	Coo-03b6_183_social-17
Coo-03b6_183_social-17	adaptation_comment	amod<	learning	NOUN	18	Coo-03b6_183_social-17
Cul-6926_2_Culture-1	adaptation_comment	appos>compound>	KUL	NOUN	3	Cul-6926_2_Culture-1
Cul-6926_2_Culture-1	adaptation_comment	appos>	chər	NOUN	5	Cul-6926_2_Culture-1
Cul-6926_2_Culture-1	adaptation_comment	nsubj<cop>	be	AUX	7	Cul-6926_2_Culture-1
Cul-6926_2_Culture-1	adaptation_comment	nsubj<det>	a	DET	8	Cul-6926_2_Culture-1
Cul-6926_2_Culture-1	adaptation_comment	nsubj<	concept	NOUN	9	Cul-6926_2_Culture-1
Cul-6926_2_Culture-1	adaptation_comment	nsubj<acl:relcl>nsubj>	that	PRON	10	Cul-6926_2_Culture-1
Cul-6926_2_Culture-1	adaptation_comment	nsubj<acl:relcl>	encompass	VERB	11	Cul-6926_2_Culture-1
Cul-6926_2_Culture-1	adaptation_comment	nsubj<acl:relcl>obj>	behavior	NOUN	14	Cul-6926_2_Culture-1
Cul-6926_2_Culture-1	adaptation_comment	nsubj<acl>	find	VERB	20	Cul-6926_2_Culture-1
Cul-6926_2_Culture-1	adaptation_comment	nsubj<acl>obl>	society	NOUN	23	Cul-6926_2_Culture-1
Cul-6926_2_Culture-1	adaptation_comment	nsubj<conj>cc>	as	ADV	25	Cul-6926_2_Culture-1
Cul-6926_2_Culture-1	adaptation_comment	nsubj<conj>det>	the	DET	28	Cul-6926_2_Culture-1
Cul-6926_2_Culture-1	adaptation_comment	nsubj<conj>	knowledge	NOUN	29	Cul-6926_2_Culture-1
Cul-6926_2_Culture-1	adaptation_comment	nsubj<conj>	belief	NOUN	31	Cul-6926_2_Culture-1
Cul-6926_2_Culture-1	adaptation_comment	nsubj<conj>	art	NOUN	33	Cul-6926_2_Culture-1
Cul-6926_2_Culture-1	adaptation_comment	nsubj<conj>	law	NOUN	35	Cul-6926_2_Culture-1
Cul-6926_2_Culture-1	adaptation_comment	nsubj<conj>	custom	NOUN	37	Cul-6926_2_Culture-1
Cul-6926_2_Culture-1	adaptation_comment	nsubj<conj>	capability	NOUN	39	Cul-6926_2_Culture-1
Cul-6926_2_Culture-1	adaptation_comment	nsubj<conj>cc>	and	CCONJ	41	Cul-6926_2_Culture-1
Cul-6926_2_Culture-1	adaptation_comment	nsubj<conj>	habits	NOUN	42	Cul-6926_2_Culture-1
Cul-6926_2_Culture-1	adaptation_comment	nsubj<conj>nmod>	individual	NOUN	45	Cul-6926_2_Culture-1
Cul-6926_190_culture-17	adaptation_comment	obj<acl:relcl<obl<	suggest	VERB	10	Cul-6926_190_culture-17
Cul-6926_190_culture-17	adaptation_comment	obj<acl:relcl<case>	by	ADP	11	Cul-6926_190_culture-17
Cul-6926_190_culture-17	adaptation_comment	obj<acl:relcl<	rein	PROPN	12	Cul-6926_190_culture-17
Cul-6926_190_culture-17	adaptation_comment	obj<acl:relcl<flat>	Raud	PROPN	13	Cul-6926_190_culture-17
Cul-6926_190_culture-17	adaptation_comment	obj<nsubj>	who	PRON	15	Cul-6926_190_culture-17
Cul-6926_190_culture-17	adaptation_comment	obj<	define	VERB	16	Cul-6926_190_culture-17
Cul-6926_190_culture-17	adaptation_comment	nmod>case>	as	ADP	18	Cul-6926_190_culture-17
Cul-6926_190_culture-17	adaptation_comment	nmod>det>	the	DET	19	Cul-6926_190_culture-17
Cul-6926_190_culture-17	adaptation_comment	nmod>	sum	NOUN	20	Cul-6926_190_culture-17
Cul-6926_190_culture-17	adaptation_comment	nmod>nmod>case>	of	ADP	21	Cul-6926_190_culture-17
Cul-6926_190_culture-17	adaptation_comment	nmod>nmod>	resource	NOUN	22	Cul-6926_190_culture-17
Cul-6926_190_culture-17	adaptation_comment	nmod>nmod>amod>	available	ADJ	23	Cul-6926_190_culture-17
Cul-6926_190_culture-17	adaptation_comment	obj<advcl>mark>	for	SCONJ	27	Cul-6926_190_culture-17
Cul-6926_190_culture-17	adaptation_comment	obj<advcl>	make	VERB	28	Cul-6926_190_culture-17
Cul-6926_190_culture-17	adaptation_comment	obj<advcl>obj>	sense	NOUN	29	Cul-6926_190_culture-17
Cul-6926_190_culture-17	adaptation_comment	obj<conj>cc>	and	CCONJ	33	Cul-6926_190_culture-17
Cul-6926_190_culture-17	adaptation_comment	obj<conj>	propose	VERB	34	Cul-6926_190_culture-17
Cul-6926_190_culture-17	adaptation_comment	obj<conj>obj>	approach	NOUN	39	Cul-6926_190_culture-17
Cul-6926_190_culture-84	adaptation_comment	nmod<obj<csubj<	make	VERB	74	Cul-6926_190_culture-84
Cul-6926_190_culture-84	adaptation_comment	nmod<obj<mark>	to	PART	77	Cul-6926_190_culture-84
Cul-6926_190_culture-84	adaptation_comment	nmod<obj<	re-link	VERB	78	Cul-6926_190_culture-84
Cul-6926_190_culture-84	adaptation_comment	nmod<amod>	anthropological	ADJ	79	Cul-6926_190_culture-84
Cul-6926_190_culture-84	adaptation_comment	nmod<amod>conj>	sociological	ADJ	81	Cul-6926_190_culture-84
Cul-6926_190_culture-84	adaptation_comment	nmod<	study	NOUN	82	Cul-6926_190_culture-84
Cul-6926_190_culture-84	adaptation_comment	case>	of	ADP	83	Cul-6926_190_culture-84
Cul-6926_190_culture-84	adaptation_comment	nmod>case>	with	ADP	85	Cul-6926_190_culture-84
Cul-6926_190_culture-84	adaptation_comment	nmod>det>	the	DET	86	Cul-6926_190_culture-84
Cul-6926_190_culture-84	adaptation_comment	nmod>	tradition	NOUN	87	Cul-6926_190_culture-84
Cul-6926_190_culture-84	adaptation_comment	nmod>nmod>case>	of	ADP	88	Cul-6926_190_culture-84
Cul-6926_190_culture-84	adaptation_comment	nmod>nmod>amod>	textual	ADJ	89	Cul-6926_190_culture-84
Cul-6926_190_culture-84	adaptation_comment	nmod>nmod>	theory	NOUN	90	Cul-6926_190_culture-84
Oce-2d88_69_culture-45	adaptation_comment	conj<xcomp<acl:relcl<	category	NOUN	24	Oce-2d88_69_culture-45
Oce-2d88_69_culture-45	adaptation_comment	conj<xcomp<nsubj>	which	PRON	28	Oce-2d88_69_culture-45
Oce-2d88_69_culture-45	adaptation_comment	conj<xcomp<aux>	have	AUX	29	Oce-2d88_69_culture-45
Oce-2d88_69_culture-45	adaptation_comment	conj<xcomp<	show	VERB	30	Oce-2d88_69_culture-45
Oce-2d88_69_culture-45	adaptation_comment	conj<mark>	to	PART	31	Oce-2d88_69_culture-45
Oce-2d88_69_culture-45	adaptation_comment	conj<cop>	be	AUX	32	Oce-2d88_69_culture-45
Oce-2d88_69_culture-45	adaptation_comment	conj<advmod>	not	PART	33	Oce-2d88_69_culture-45
Oce-2d88_69_culture-45	adaptation_comment	conj<det>	a	DET	34	Oce-2d88_69_culture-45
Oce-2d88_69_culture-45	adaptation_comment	conj<amod>	pertinent	ADJ	35	Oce-2d88_69_culture-45
Oce-2d88_69_culture-45	adaptation_comment	conj<	category	NOUN	36	Oce-2d88_69_culture-45
Oce-2d88_69_culture-45	adaptation_comment	conj<nmod>case>	in	ADP	37	Oce-2d88_69_culture-45
Oce-2d88_69_culture-45	adaptation_comment	conj<nmod>	respect	NOUN	38	Oce-2d88_69_culture-45
Oce-2d88_69_culture-45	adaptation_comment	conj<nmod>case>	to	ADP	39	Oce-2d88_69_culture-45
Oce-2d88_69_culture-45	adaptation_comment	conj<nmod>det>	the	DET	40	Oce-2d88_69_culture-45
Oce-2d88_69_culture-45	adaptation_comment	conj<nmod>	geography	NOUN	41	Oce-2d88_69_culture-45
Oce-2d88_69_culture-45	adaptation_comment	conj<conj>	archeology	NOUN	43	Oce-2d88_69_culture-45
Oce-2d88_69_culture-45	adaptation_comment	conj<conj>	language	NOUN	47	Oce-2d88_69_culture-45
Oce-2d88_69_culture-45	adaptation_comment	conj<conj>cc>	and	CCONJ	48	Oce-2d88_69_culture-45
Oce-2d88_69_culture-45	adaptation_comment	conj<conj>amod>	human	ADJ	49	Oce-2d88_69_culture-45
Oce-2d88_69_culture-45	adaptation_comment	conj<conj>	history	NOUN	50	Oce-2d88_69_culture-45
Oce-2d88_69_culture-45	adaptation_comment	conj<conj>nmod>	region	NOUN	53	Oce-2d88_69_culture-45
Mam-3742_540_culture-3	adaptation_comment	case>	in	ADP	1	Mam-3742_540_culture-3
Mam-3742_540_culture-3	adaptation_comment	amod>	human	ADJ	2	Mam-3742_540_culture-3
Lio-60d2_16_culture-11	adaptation_comment	nmod<nmod<	one	NUM	1	Lio-60d2_16_culture-11
Lio-60d2_16_culture-11	adaptation_comment	nmod<case>	of	ADP	2	Lio-60d2_16_culture-11
Lio-60d2_16_culture-11	adaptation_comment	nmod<det>	the	DET	3	Lio-60d2_16_culture-11
Lio-60d2_16_culture-11	adaptation_comment	nmod<amod>advmod>	widely	ADV	5	Lio-60d2_16_culture-11
Lio-60d2_16_culture-11	adaptation_comment	nmod<amod>	recognise	VERB	6	Lio-60d2_16_culture-11
Lio-60d2_16_culture-11	adaptation_comment	nmod<compound>	animal	NOUN	7	Lio-60d2_16_culture-11
Lio-60d2_16_culture-11	adaptation_comment	nmod<	symbol	NOUN	8	Lio-60d2_16_culture-11
Lio-60d2_16_culture-11	adaptation_comment	case>	in	ADP	9	Lio-60d2_16_culture-11
Lio-60d2_16_culture-11	adaptation_comment	amod>	human	ADJ	10	Lio-60d2_16_culture-11
Lio-60d2_16_culture-11	adaptation_comment	nmod<nmod<nsubj:pass<	depict	VERB	18	Lio-60d2_16_culture-11
Sea-fb32_418_cultures-4	adaptation_comment	nmod<	role	NOUN	1	Sea-fb32_418_cultures-4
Sea-fb32_418_cultures-4	adaptation_comment	case>	in	ADP	2	Sea-fb32_418_cultures-4
Sea-fb32_418_cultures-4	adaptation_comment	amod>	human	ADJ	3	Sea-fb32_418_cultures-4
Eur-bc75_651_culture-2	adaptation_comment	amod>	human	ADJ	1	Eur-bc75_651_culture-2
Hum-c1bb_347_Culture-3	adaptation_comment	amod>	human	ADJ	1	Hum-c1bb_347_Culture-3
Wha-290e_183_culture-2	adaptation_comment	amod>	human	ADJ	1	Wha-290e_183_culture-2
Cro-9102_20_cultures-11	adaptation_comment	obl<nsubj>amod>	artistic	ADJ	1	Cro-9102_20_cultures-11
Cro-9102_20_cultures-11	adaptation_comment	obl<nsubj>	representation	NOUN	4	Cro-9102_20_cultures-11
Cro-9102_20_cultures-11	adaptation_comment	obl<nsubj>nmod>	crocodilian	NOUN	6	Cro-9102_20_cultures-11
Cro-9102_20_cultures-11	adaptation_comment	obl<aux>	have	AUX	7	Cro-9102_20_cultures-11
Cro-9102_20_cultures-11	adaptation_comment	obl<	appear	VERB	8	Cro-9102_20_cultures-11
Cro-9102_20_cultures-11	adaptation_comment	case>	in	ADP	9	Cro-9102_20_cultures-11
Cro-9102_20_cultures-11	adaptation_comment	amod>	human	ADJ	10	Cro-9102_20_cultures-11
Cro-9102_20_cultures-11	adaptation_comment	nmod>case>	around	ADP	12	Cro-9102_20_cultures-11
Cro-9102_20_cultures-11	adaptation_comment	nmod>det>	the	DET	13	Cro-9102_20_cultures-11
Cro-9102_20_cultures-11	adaptation_comment	nmod>	world	NOUN	14	Cro-9102_20_cultures-11
Cro-9102_20_cultures-11	adaptation_comment	nmod>case>	since	ADP	15	Cro-9102_20_cultures-11
Cro-9102_20_cultures-11	adaptation_comment	nmod>compound>	ancient	PROPN	16	Cro-9102_20_cultures-11
Cro-9102_20_cultures-11	adaptation_comment	nmod>	Egypt	PROPN	17	Cro-9102_20_cultures-11
Capa97f_1_culture-15	adaptation_comment	obj<acl<obj<	have	VERB	11	Capa97f_1_culture-15
Capa97f_1_culture-15	adaptation_comment	obj<acl<	something	PRON	12	Capa97f_1_culture-15
Capa97f_1_culture-15	adaptation_comment	obj<	approach	VERB	13	Capa97f_1_culture-15
Capa97f_1_culture-15	adaptation_comment	amod>	human	ADJ	14	Capa97f_1_culture-15
Ani-66e9_5_culture-4	adaptation_comment	nmod<det>	the	DET	1	Ani-66e9_5_culture-4
Ani-66e9_5_culture-4	adaptation_comment	nmod<	existence	NOUN	2	Ani-66e9_5_culture-4
Ani-66e9_5_culture-4	adaptation_comment	case>	of	ADP	3	Ani-66e9_5_culture-4
Ani-66e9_5_culture-4	adaptation_comment	nmod>case>	in	ADP	5	Ani-66e9_5_culture-4
Ani-66e9_5_culture-4	adaptation_comment	nmod>	non-human	NOUN	6	Ani-66e9_5_culture-4
Ani-66e9_5_culture-4	adaptation_comment	nmod<nsubj<aux>	have	AUX	7	Ani-66e9_5_culture-4
Ani-66e9_5_culture-4	adaptation_comment	nmod<nsubj<cop>	be	AUX	8	Ani-66e9_5_culture-4
Ani-66e9_5_culture-4	adaptation_comment	nmod<nsubj<det>	a	DET	9	Ani-66e9_5_culture-4
Ani-66e9_5_culture-4	adaptation_comment	nmod<nsubj<amod>	contentious	ADJ	10	Ani-66e9_5_culture-4
Ani-66e9_5_culture-4	adaptation_comment	nmod<nsubj<	subject	NOUN	11	Ani-66e9_5_culture-4
Ani-66e9_5_culture-4	adaptation_comment	nmod<nsubj<appos>	force	VERB	14	Ani-66e9_5_culture-4
Ani-66e9_202_culture-8	adaptation_comment	obl<nsubj>det>	this	DET	1	Ani-66e9_202_culture-8
Ani-66e9_202_culture-8	adaptation_comment	obl<nsubj>compound>	conformity	NOUN	2	Ani-66e9_202_culture-8
Ani-66e9_202_culture-8	adaptation_comment	obl<nsubj>	bia	NOUN	3	Ani-66e9_202_culture-8
Ani-66e9_202_culture-8	adaptation_comment	obl<cop>	be	AUX	4	Ani-66e9_202_culture-8
Ani-66e9_202_culture-8	adaptation_comment	obl<	prevalent	ADJ	5	Ani-66e9_202_culture-8
Ani-66e9_202_culture-8	adaptation_comment	case>	in	ADP	6	Ani-66e9_202_culture-8
Ani-66e9_202_culture-8	adaptation_comment	amod>	human	ADJ	7	Ani-66e9_202_culture-8
Ani-66e9_202_culture-8	adaptation_comment	obl<advmod>	as	ADV	9	Ani-66e9_202_culture-8
Ani-66e9_202_culture-8	adaptation_comment	obl<advmod>fixed>	well	ADV	10	Ani-66e9_202_culture-8
Ani-66e9_202_culture-8	adaptation_comment	obl<conj>cc>	and	CCONJ	11	Ani-66e9_202_culture-8
Ani-66e9_202_culture-8	adaptation_comment	obl<conj>aux:pass>	be	AUX	12	Ani-66e9_202_culture-8
Ani-66e9_202_culture-8	adaptation_comment	obl<conj>advmod>	commonly	ADV	13	Ani-66e9_202_culture-8
Ani-66e9_202_culture-8	adaptation_comment	obl<conj>	refer	VERB	14	Ani-66e9_202_culture-8
Ani-66e9_202_culture-8	adaptation_comment	obl<conj>obl>	to	ADP	15	Ani-66e9_202_culture-8
Ani-66e9_202_culture-8	adaptation_comment	obl<conj>obl>	pressure	NOUN	18	Ani-66e9_202_culture-8
Ani-66e9_197_culture-10	adaptation_comment	obl<nsubj>det>	this	DET	1	Ani-66e9_197_culture-10
Ani-66e9_197_culture-10	adaptation_comment	obl<nsubj>	type	NOUN	2	Ani-66e9_197_culture-10
Ani-66e9_197_culture-10	adaptation_comment	obl<nsubj>nmod>	behavior	NOUN	4	Ani-66e9_197_culture-10
Ani-66e9_197_culture-10	adaptation_comment	obl<cop>	be	AUX	5	Ani-66e9_197_culture-10
Ani-66e9_197_culture-10	adaptation_comment	obl<advmod>	very	ADV	6	Ani-66e9_197_culture-10
Ani-66e9_197_culture-10	adaptation_comment	obl<	common	ADJ	7	Ani-66e9_197_culture-10
Ani-66e9_197_culture-10	adaptation_comment	case>	in	ADP	8	Ani-66e9_197_culture-10
Ani-66e9_197_culture-10	adaptation_comment	amod>	human	ADJ	9	Ani-66e9_197_culture-10
Ani-66e9_197_culture-10	adaptation_comment	obl<advmod>	as	ADV	11	Ani-66e9_197_culture-10
Ani-66e9_197_culture-10	adaptation_comment	obl<advmod>fixed>	well	ADV	12	Ani-66e9_197_culture-10
Rat-4b67_254_culture-3	adaptation_comment	case>	in	ADP	1	Rat-4b67_254_culture-3
Rat-4b67_254_culture-3	adaptation_comment	amod>	human	ADJ	2	Rat-4b67_254_culture-3
