feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
amod< system,0.945,0.0,0.764,0.027,6,Primate__order,adaptation_comment
amod<case> about,0.945,0.0,0.577,0.134,2,Primate__order,adaptation_comment
conj<conj> ...,0.941,0.0,0.856,0.007,20,Primate__order,adaptation_comment
nmod<det> a,0.923,0.001,0.577,0.134,12,Primate__order,adaptation_comment
amod< interaction,0.912,0.002,0.655,0.078,6,Primate__order,adaptation_comment
nmod<det> ...,0.911,0.002,0.577,0.134,1,Primate__order,adaptation_comment
nmod<det> some,0.907,0.002,0.577,0.134,2,Primate__order,adaptation_comment
nmod<det> the,0.906,0.002,0.577,0.134,43,Primate__order,adaptation_comment
obl<nsubj> they,0.905,0.002,0.577,0.134,4,Primate__order,adaptation_comment
obl< ...,0.904,0.002,0.546,0.162,44,Primate__order,adaptation_comment
obl<advmod> ...,0.902,0.002,0.546,0.162,17,Primate__order,adaptation_comment
obl<advmod> as,0.899,0.002,0.577,0.134,2,Primate__order,adaptation_comment
amod< behaviour,0.899,0.002,0.577,0.134,3,Primate__order,adaptation_comment
amod<acl:relcl>nsubj> ...,-0.886,0.003,-0.577,0.134,1,Primate__order,adaptation_comment
obl< appear,0.885,0.004,0.577,0.134,2,Primate__order,adaptation_comment
amod< animal,0.884,0.004,0.655,0.078,4,Primate__order,adaptation_comment
obj<advcl> ...,0.883,0.004,0.764,0.027,6,Primate__order,adaptation_comment
conj< ...,0.882,0.004,0.393,0.336,27,Primate__order,adaptation_comment
nsubj< ...,0.875,0.004,0.683,0.062,42,Primate__order,adaptation_comment
amod< learning,0.875,0.004,0.756,0.03,4,Primate__order,adaptation_comment
nsubj<conj>det> the,0.874,0.005,0.764,0.027,4,Primate__order,adaptation_comment
conj<advmod> ...,0.873,0.005,0.845,0.008,3,Primate__order,adaptation_comment
cc> or,0.872,0.005,0.764,0.027,4,Primate__order,adaptation_comment
conj< category,0.869,0.005,0.577,0.134,2,Primate__order,adaptation_comment
obl< feature,0.868,0.005,0.577,0.134,2,Primate__order,adaptation_comment
nsubj<obl>case> by,0.861,0.006,0.577,0.134,2,Primate__order,adaptation_comment
amod<case> in,0.857,0.007,0.577,0.134,11,Primate__order,adaptation_comment
nmod<obl< feature,0.855,0.007,0.577,0.134,2,Primate__order,adaptation_comment
amod<case> to,0.854,0.007,0.577,0.134,2,Primate__order,adaptation_comment
amod<case> through,0.849,0.008,0.577,0.134,4,Primate__order,adaptation_comment
amod<nmod<nsubj< ...,0.849,0.008,0.577,0.134,6,Primate__order,adaptation_comment
obl<nsubj> ...,0.848,0.008,0.136,0.747,15,Primate__order,adaptation_comment
appos<case> ...,0.845,0.008,0.764,0.027,3,Primate__order,adaptation_comment
obl<advcl<obj> ...,0.844,0.008,0.327,0.429,5,Primate__order,adaptation_comment
nsubj<advmod> however,0.842,0.009,0.577,0.134,3,Primate__order,adaptation_comment
nsubj<obl>case> to,0.838,0.009,0.577,0.134,2,Primate__order,adaptation_comment
nmod< ...,0.837,0.01,0.674,0.067,68,Primate__order,adaptation_comment
conj<case> ...,0.837,0.01,0.546,0.162,5,Primate__order,adaptation_comment
obl<nsubj>amod> human,0.836,0.01,0.577,0.134,2,Primate__order,adaptation_comment
conj<case> as,0.835,0.01,0.577,0.134,2,Primate__order,adaptation_comment
nsubj<advmod> ...,0.833,0.01,0.218,0.604,11,Primate__order,adaptation_comment
amod< ...,0.833,0.01,0.875,0.004,70,Primate__order,adaptation_comment
amod<case> ...,0.829,0.011,0.577,0.134,9,Primate__order,adaptation_comment
amod<nsubj> ...,-0.828,0.011,-0.846,0.008,7,Primate__order,adaptation_comment
compound<nmod>amod> ...,-0.828,0.011,-0.218,0.604,6,Primate__order,adaptation_comment
nsubj>det> the,0.827,0.011,0.756,0.03,2,Primate__order,adaptation_comment
nsubj<obl>case> ...,0.827,0.011,0.577,0.134,6,Primate__order,adaptation_comment
amod<conj< ...,0.824,0.012,0.577,0.134,21,Primate__order,adaptation_comment
amod<obl<conj> ...,0.821,0.012,0.577,0.134,6,Primate__order,adaptation_comment
nsubj<obl>det> a,0.82,0.013,0.577,0.134,2,Primate__order,adaptation_comment
nsubj<obl>det> the,0.815,0.014,0.764,0.027,5,Primate__order,adaptation_comment
nmod< development,0.814,0.014,0.577,0.134,2,Primate__order,adaptation_comment
obl<advcl>obl> ...,0.81,0.015,0.577,0.134,4,Primate__order,adaptation_comment
nsubj< human,0.808,0.015,0.577,0.134,3,Primate__order,adaptation_comment
amod<case> of,0.807,0.015,0.577,0.134,21,Primate__order,adaptation_comment
nmod>nmod> ...,0.806,0.016,0.626,0.097,7,Primate__order,adaptation_comment
nsubj< open,0.806,0.016,0.577,0.134,2,Primate__order,adaptation_comment
nmod<obl< ...,0.801,0.017,0.577,0.134,16,Primate__order,adaptation_comment
