feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
conj<conj> monkey,0.986,0.0,0.756,0.03,2,Primate__order,location_topic
nsubj<det> a,0.96,0.0,0.764,0.027,3,Primate__order,location_topic
obl<advcl>obl> ...,0.939,0.001,0.577,0.134,3,Primate__order,location_topic
nsubj<advmod> ...,0.933,0.001,0.577,0.134,7,Primate__order,location_topic
nsubj<obl>case> with,0.921,0.001,0.577,0.134,2,Primate__order,location_topic
nmod>nmod> ...,0.898,0.002,0.764,0.027,3,Primate__order,location_topic
nsubj<obl>det> a,0.891,0.003,0.577,0.134,3,Primate__order,location_topic
nmod< threat,0.891,0.003,0.577,0.134,2,Primate__order,location_topic
obl< have,0.887,0.003,0.577,0.134,2,Primate__order,location_topic
amod>obl:npmod> fork,0.884,0.004,0.577,0.134,2,Primate__order,location_topic
nmod< ...,0.875,0.004,0.346,0.401,32,Primate__order,location_topic
conj<appos> ...,0.874,0.004,0.756,0.03,2,Primate__order,location_topic
obl<advmod> ...,0.873,0.005,0.577,0.134,11,Primate__order,location_topic
nsubj<advmod> where,0.872,0.005,0.577,0.134,2,Primate__order,location_topic
nsubj<advmod> long,0.872,0.005,0.577,0.134,2,Primate__order,location_topic
nmod<det> the,0.866,0.005,0.577,0.134,16,Primate__order,location_topic
nmod<det> a,0.863,0.006,0.577,0.134,5,Primate__order,location_topic
conj< leopard,0.863,0.006,0.756,0.03,2,Primate__order,location_topic
amod<conj<case> due,0.863,0.006,0.756,0.03,2,Primate__order,location_topic
nsubj<obl>case> ...,0.861,0.006,0.577,0.134,5,Primate__order,location_topic
nsubj<obl>case> of,0.858,0.006,0.577,0.134,2,Primate__order,location_topic
nmod< that,0.855,0.007,0.577,0.134,3,Primate__order,location_topic
obj<advcl<conj> ...,0.855,0.007,0.577,0.134,3,Primate__order,location_topic
obl<nsubj> ...,0.85,0.008,0.577,0.134,11,Primate__order,location_topic
nmod< group,0.848,0.008,0.577,0.134,2,Primate__order,location_topic
obj< include,0.846,0.008,0.577,0.134,2,Primate__order,location_topic
obl<nsubj> they,0.846,0.008,0.577,0.134,2,Primate__order,location_topic
nmod<obl< similar,0.845,0.008,0.577,0.134,2,Primate__order,location_topic
nsubj<obl>case> in,0.838,0.009,0.577,0.134,3,Primate__order,location_topic
obl< ...,0.835,0.01,-0.096,0.821,28,Primate__order,location_topic
nsubj<obl>det> the,0.833,0.01,0.577,0.134,5,Primate__order,location_topic
