,token,token_form,concept_uri,arcpath,lemma,upos,widx,feat,elongation_x,elongation_y,group,relrole,comp_id,N_tokens
5,Pri-2545_209_Australopithecus-19,Australopithecus,Australopithecus#genus,conj>cc>,and,CCONJ,20,conj>cc> and,-0.837153746948156,-0.24789841286985592,Primate__order,adaptation_topic,4,4
6,Pri-2545_209_Australopithecus-19,Australopithecus,Australopithecus#genus,conj>,Paranthropus,PROPN,21,conj> ...,-0.3165140242718314,0.19118768414141948,Primate__order,adaptation_topic,4,4
2,Ani-4d8b_327_chimpanzee-5,chimpanzee,Chimpanzee#genus,det>,a,DET,4,det> a,-0.6161910700035691,-0.11808717127045973,Primate__order,adaptation_topic,4,4
6,Com-9826_149_humans-22,humans,Human#species,conj>,hyena,NOUN,24,conj> hyena,-0.5840501654063431,-0.02218381751099425,Primate__order,adaptation_topic,4,4
2,Lem-f2d0_523_lemur-39,lemur,Lemur#infraorder,det>,a,DET,38,det> a,-0.6161910700035691,-0.11808717127045973,Primate__order,adaptation_topic,4,4
2,Cul-6926_2_human-22,human,Human#species,amod<case>,in,ADP,21,amod<case> in,0.7482220342991488,-0.5402022070063858,Primate__order,adaptation_topic,0,97
3,Cul-6926_2_human-22,human,Human#species,amod<,society,NOUN,23,amod< society,0.08337473676062306,-0.3726110420213744,Primate__order,adaptation_topic,0,97
3,Cro-9102_20_human-10,human,Human#species,amod<case>,in,ADP,9,amod<case> in,0.7482220342991488,-0.5402022070063858,Primate__order,adaptation_topic,0,97
4,Cro-9102_20_human-10,human,Human#species,amod<,culture,NOUN,11,amod< culture,0.19513184783967483,-0.40679514892415575,Primate__order,adaptation_topic,0,97
3,Ani-66e9_202_human-7,human,Human#species,amod<case>,in,ADP,6,amod<case> in,0.7482220342991488,-0.5402022070063858,Primate__order,adaptation_topic,0,97
4,Ani-66e9_202_human-7,human,Human#species,amod<,culture,NOUN,8,amod< culture,0.19513184783967483,-0.40679514892415575,Primate__order,adaptation_topic,0,97
4,Ani-66e9_197_human-9,human,Human#species,amod<case>,in,ADP,8,amod<case> in,0.7482220342991488,-0.5402022070063858,Primate__order,adaptation_topic,0,97
5,Ani-66e9_197_human-9,human,Human#species,amod<,culture,NOUN,10,amod< culture,0.19513184783967483,-0.40679514892415575,Primate__order,adaptation_topic,0,97
0,Par-e8bc_17_human-2,human,Human#species,amod<case>,in,ADP,1,amod<case> in,0.7482220342991488,-0.5402022070063858,Primate__order,adaptation_topic,0,97
1,Par-e8bc_17_human-2,human,Human#species,amod<,culture,NOUN,3,amod< culture,0.19513184783967483,-0.40679514892415575,Primate__order,adaptation_topic,0,97
5,Ani-66e9_166_human-25,human,Human#species,amod<case>,with,ADP,24,amod<case> with,0.5241092264549471,-0.49918177103640543,Primate__order,adaptation_topic,0,97
6,Ani-66e9_166_human-25,human,Human#species,amod<,culture,NOUN,26,amod< culture,0.19513184783967483,-0.40679514892415575,Primate__order,adaptation_topic,0,97
3,Cet-5f63_486_human-7,human,Human#species,amod<case>,in,ADP,6,amod<case> in,0.7482220342991488,-0.5402022070063858,Primate__order,adaptation_topic,0,97
4,Cet-5f63_486_human-7,human,Human#species,amod<,culture,NOUN,8,amod< culture,0.19513184783967483,-0.40679514892415575,Primate__order,adaptation_topic,0,97
3,Ani-66e9_368_human-12,human,Human#species,amod<case>,of,ADP,11,amod<case> of,0.7029707631232208,-0.4744333617756852,Primate__order,adaptation_topic,0,97
4,Ani-66e9_368_human-12,human,Human#species,amod<,culture,NOUN,13,amod< culture,0.19513184783967483,-0.40679514892415575,Primate__order,adaptation_topic,0,97
11,Ani-66e9_405_human-12,human,Human#species,amod<,serve,NOUN,16,amod< ...,0.10183518156054375,-0.42464512193675696,Primate__order,adaptation_topic,0,97
6,Ani-66e9_101_human-11,human,Human#species,amod<case>,as,ADP,8,amod<case> ...,0.6167881711886528,-0.37260322480620356,Primate__order,adaptation_topic,0,97
9,Ani-66e9_101_human-11,human,Human#species,amod<,trait,NOUN,12,amod< ...,0.8425777872708455,-0.488750022035588,Primate__order,adaptation_topic,0,97
0,Rat-4b67_260_human-2,human,Human#species,amod<case>,in,ADP,1,amod<case> in,0.7482220342991488,-0.5402022070063858,Primate__order,adaptation_topic,0,97
1,Rat-4b67_260_human-2,human,Human#species,amod<,culture,NOUN,3,amod< culture,0.19513184783967483,-0.40679514892415575,Primate__order,adaptation_topic,0,97
1,Sea-a5d2_117_Human-3,Human,Human#species,amod<,impact,NOUN,4,amod< ...,0.30638329968735056,-0.4504611083363517,Primate__order,adaptation_topic,0,97
