,feat,cluster,pw_entr,feat_n,N,group,relrole
14,amod> ...,0,-0.0,3,167,Primate__order,location_comment
43,cc> and,0,0.002,2,167,Primate__order,location_comment
44,compound< ...,0,0.026,7,167,Primate__order,location_comment
45,compound< area,0,0.022,2,167,Primate__order,location_comment
46,compound< canopy,0,0.022,2,167,Primate__order,location_comment
47,compound< ecoregion,0,0.009,1,167,Primate__order,location_comment
48,compound< ecosystem,0,0.009,1,167,Primate__order,location_comment
50,compound< park,0,0.009,1,167,Primate__order,location_comment
53,compound< sifaka,0,0.026,3,167,Primate__order,location_comment
54,compound< use,0,0.009,1,167,Primate__order,location_comment
55,compound<acl> ...,0,0.022,2,167,Primate__order,location_comment
56,compound<amod> ...,0,0.021,3,167,Primate__order,location_comment
57,compound<amod> eastern,0,0.028,3,167,Primate__order,location_comment
59,compound<amod> other,0,0.045,4,167,Primate__order,location_comment
60,compound<amod> wild,0,0.009,1,167,Primate__order,location_comment
61,compound<case> ...,0,0.019,2,167,Primate__order,location_comment
62,compound<case> as,0,0.009,1,167,Primate__order,location_comment
64,compound<case> from,0,0.009,1,167,Primate__order,location_comment
65,compound<case> in,0,0.067,6,167,Primate__order,location_comment
66,compound<case> like,0,0.022,2,167,Primate__order,location_comment
67,compound<case> of,0,0.026,4,167,Primate__order,location_comment
68,compound<case> with,0,0.009,1,167,Primate__order,location_comment
73,compound<compound> ...,0,0.077,7,167,Primate__order,location_comment
74,compound<compound> National,0,0.007,1,167,Primate__order,location_comment
75,compound<compound>compound> ...,0,0.055,4,167,Primate__order,location_comment
82,compound<conj> ...,0,0.005,1,167,Primate__order,location_comment
85,compound<det> ...,0,0.014,1,167,Primate__order,location_comment
87,compound<det> the,0,0.092,9,167,Primate__order,location_comment
88,compound<nmod< ...,0,0.016,3,167,Primate__order,location_comment
90,compound<nmod< part,0,0.009,1,167,Primate__order,location_comment
93,compound<nmod<case> ...,0,0.019,2,167,Primate__order,location_comment
95,compound<nmod<case> of,0,0.005,1,167,Primate__order,location_comment
98,compound<nmod<det> the,0,0.002,1,167,Primate__order,location_comment
100,compound<nmod<nmod> ...,0,0.019,2,167,Primate__order,location_comment
101,compound<nmod<nummod> ...,0,0.007,1,167,Primate__order,location_comment
102,compound<nmod<obl< ...,0,0.009,1,167,Primate__order,location_comment
104,compound<nmod> ...,0,0.072,6,167,Primate__order,location_comment
105,compound<nmod>amod> ...,0,0.041,3,167,Primate__order,location_comment
106,compound<nmod>case> ...,0,0.019,2,167,Primate__order,location_comment
107,compound<nmod>case> in,0,0.027,2,167,Primate__order,location_comment
108,compound<nmod>case> of,0,0.027,2,167,Primate__order,location_comment
109,compound<nmod>compound> ...,0,0.019,2,167,Primate__order,location_comment
110,compound<nmod>det> the,0,0.041,3,167,Primate__order,location_comment
111,compound<nsubj< ...,0,0.011,2,167,Primate__order,location_comment
112,compound<nsubj<advmod> ...,0,0.009,1,167,Primate__order,location_comment
118,compound<nsubj<obj> ...,0,0.004,1,167,Primate__order,location_comment
119,compound<nsubj<obl> ...,0,0.016,2,167,Primate__order,location_comment
121,compound<obl< ...,0,0.112,10,167,Primate__order,location_comment
122,compound<obl<acl< ...,0,0.005,1,167,Primate__order,location_comment
123,compound<obl<advmod> ...,0,0.068,5,167,Primate__order,location_comment
124,compound<obl<aux:pass> be,0,0.022,2,167,Primate__order,location_comment
125,compound<obl<nsubj:pass> ...,0,0.022,2,167,Primate__order,location_comment
126,compound<obl<nsubj> ...,0,0.022,2,167,Primate__order,location_comment
127,compound<obl<nsubj> it,0,0.027,2,167,Primate__order,location_comment
128,compound<obl<obj> ...,0,0.036,3,167,Primate__order,location_comment
129,compound<obl<obl> ...,0,0.041,3,167,Primate__order,location_comment
130,compound> ...,0,-0.003,3,167,Primate__order,location_comment
133,compound>compound> ...,0,0.005,1,167,Primate__order,location_comment
134,conj< ...,0,0.005,2,167,Primate__order,location_comment
139,conj< wetland,0,0.009,1,167,Primate__order,location_comment
141,conj<amod> ...,0,-0.001,1,167,Primate__order,location_comment
168,conj> ...,0,-0.001,2,167,Primate__order,location_comment
176,conj>cc> and,0,0.002,2,167,Primate__order,location_comment
187,flat< ...,0,0.007,1,167,Primate__order,location_comment
264,nsubj:pass< ...,0,0.004,1,167,Primate__order,location_comment
268,nsubj:pass<advmod> ...,0,0.005,1,167,Primate__order,location_comment
269,nsubj:pass<aux:pass> be,0,0.002,1,167,Primate__order,location_comment
275,nsubj< ...,0,-0.004,1,167,Primate__order,location_comment
288,nsubj<cop> be,0,-0.0,1,167,Primate__order,location_comment
289,nsubj<nmod> ...,0,0.007,1,167,Primate__order,location_comment
290,nsubj<nmod>case> of,0,0.007,1,167,Primate__order,location_comment
304,obj< ...,0,0.001,1,167,Primate__order,location_comment
306,obj<acl:relcl< ...,0,0.007,1,167,Primate__order,location_comment
309,obj<nsubj> which,0,0.007,1,167,Primate__order,location_comment
343,acl:relcl> ...,1,0.007,1,200,Primate__order,location_comment
345,acl:relcl>advmod> ...,1,0.01,1,200,Primate__order,location_comment
346,acl:relcl>advmod> where,1,0.005,1,200,Primate__order,location_comment
347,acl:relcl>nsubj> ...,1,0.007,1,200,Primate__order,location_comment
356,advmod> ...,1,0.004,1,200,Primate__order,location_comment
357,amod> ...,1,0.031,8,200,Primate__order,location_comment
358,amod> arctic,1,0.014,2,200,Primate__order,location_comment
360,amod> coastal,1,0.007,1,200,Primate__order,location_comment
361,amod> eastern,1,0.005,1,200,Primate__order,location_comment
363,amod> seasonal,1,0.007,1,200,Primate__order,location_comment
364,amod> tropical,1,0.015,3,200,Primate__order,location_comment
365,amod>advmod> ...,1,0.005,1,200,Primate__order,location_comment
366,amod>conj> ...,1,0.004,1,200,Primate__order,location_comment
367,amod>conj>cc> and,1,0.004,1,200,Primate__order,location_comment
368,appos< ...,1,0.007,1,200,Primate__order,location_comment
377,case> ...,1,0.002,1,200,Primate__order,location_comment
379,case> in,1,-0.005,1,200,Primate__order,location_comment
381,case> of,1,-0.006,1,200,Primate__order,location_comment
