,token,token_form,concept_uri,arcpath,lemma,upos,widx,feat,elongation_x,elongation_y,group,relrole,comp_id,N_tokens
3,Aarec7c_5_men-22,men,Homo#genus,obl<,faster,ADJ,19,obl< ...,0.7181825945032196,0.1178077731901881,Primate__order,free_topic,7,147
5,Aarec7c_5_men-22,men,Homo#genus,amod>,several,ADJ,21,amod> ...,0.7123951142817706,-0.30781804356646786,Primate__order,free_topic,7,147
5,Ace-0af3_178_people-13,people,Human#species,obl<,annoye,ADJ,11,obl< ...,0.5214992790416291,0.2322052531190189,Primate__order,free_topic,7,147
7,Ace-0af3_73_humans-20,humans,Human#species,obl<,arrive,VERB,18,obl< ...,0.36859169364812816,0.20484169793522383,Primate__order,free_topic,7,147
6,Ade3c58_5_people-12,people,Human#species,obl<,use,VERB,9,obl< use,0.5032581617792481,0.31061559465280086,Primate__order,free_topic,7,147
8,Ade3c58_5_people-12,people,Human#species,amod>,local,ADJ,11,amod> local,0.6692758327507222,-0.4344787158617903,Primate__order,free_topic,7,147
3,Adé-beeb_75_man-7,man,Homo#genus,obl<,angry,ADJ,4,obl< ...,0.426909973847866,0.32864909515983215,Primate__order,free_topic,7,147
4,Aes-81fd_21_people-13,people,Human#species,obl<,eat,VERB,5,obl< ...,0.49264616031943864,0.26158410856535375,Primate__order,free_topic,7,147
6,Afr-0045_173_people-15,people,Human#species,amod>,local,ADJ,14,amod> local,0.6692758327507222,-0.4344787158617903,Primate__order,free_topic,7,147
3,Afr-0045_67_humans-6,humans,Human#species,obl<,reuse,VERB,4,obl< ...,0.5952295106248298,0.212850032691887,Primate__order,free_topic,7,147
14,Afr-324e_142_humans-28,humans,Human#species,obl<,frequent,ADJ,26,obl< ...,0.5791293280570754,0.21901383763148008,Primate__order,free_topic,7,147
4,Afr-655f_102_humans-16,humans,Human#species,obl<,share,VERB,14,obl< share,0.5872095692610585,0.036512951875079885,Primate__order,free_topic,7,147
8,Afr-7494_229_humans-13,humans,Human#species,obl<,contract,VERB,9,obl< ...,0.58746495603262,0.277488430873774,Primate__order,free_topic,7,147
5,Afr-7a1b_114_humans-16,humans,Human#species,obl<,see,VERB,14,obl< ...,0.5707963282903323,0.23337590030490785,Primate__order,free_topic,7,147
6,Afr-7a1b_178_people-13,people,Human#species,amod>,rural,ADJ,12,amod> ...,0.6602452923348802,-0.4516753045362512,Primate__order,free_topic,7,147
10,Aga-5c3b_20_man-39,man,Homo#genus,amod>,little,ADJ,37,amod> ...,0.7012796280760475,-0.4636085622360714,Primate__order,free_topic,7,147
9,Aga-5c3b_8_humans-31,humans,Human#species,obl<,occupy,VERB,29,obl< ...,0.5837485997701246,0.08030354053513797,Primate__order,free_topic,7,147
4,Agi-e6e7_15_gibbons-3,gibbons,Gibbon#family,obl<,tailless,ADJ,7,obl< ...,0.2820723967857915,0.24272681153076062,Primate__order,free_topic,7,147
3,Agi-e6e7_18_gibbons-3,gibbons,Gibbon#family,obl<,live,VERB,6,obl< live,0.6220565906444938,0.06223085535876132,Primate__order,free_topic,7,147
6,Alb-2c7c_190_humans-20,humans,Human#species,obl<,escape,VERB,13,obl< ...,0.49142591932654595,0.27997320005811893,Primate__order,free_topic,7,147
5,Alb-2c7c_201_human-14,human,Human#species,obl<,result,VERB,12,obl< ...,0.8390815163389899,0.00780421025151192,Primate__order,free_topic,7,147
5,All-a366_118_monkeys-11,monkeys,Old_World_monkey#family,obl<,observe,VERB,6,obl< ...,0.4998622552448584,0.2202288050622402,Primate__order,free_topic,7,147
8,All-a366_118_monkeys-11,monkeys,Old_World_monkey#family,amod>,old,ADJ,9,amod> ...,0.6571732903257217,-0.15437407053928426,Primate__order,free_topic,7,147
6,All-a366_121_apes-8,apes,Hominidae#family,amod>,great,ADJ,7,amod> great,0.8172222748094997,-0.5044458305094157,Primate__order,free_topic,7,147
8,All-a366_121_apes-8,apes,Hominidae#family,obl<,have,VERB,11,obl< ...,0.6129266626597597,0.1512377237153394,Primate__order,free_topic,7,147
3,Ame-d5c4_196_people-12,people,Human#species,obl<,more,ADJ,6,obl< ...,0.6284032531480392,0.11022301501058393,Primate__order,free_topic,7,147
8,Ame-d5c4_196_people-12,people,Human#species,amod>,many,ADJ,11,amod> many,0.7628357285418023,-0.39687609830873005,Primate__order,free_topic,7,147
10,Ame-fe9c_13_humans-14,humans,Human#species,obl<,dangerous,ADJ,12,obl< dangerous,0.5505697294447567,0.22301512427322415,Primate__order,free_topic,7,147
8,Ame-fe9c_184_humans-49,humans,Human#species,obl<,consider,VERB,43,obl< ...,0.45024677780404326,0.06913843018087222,Primate__order,free_topic,7,147
5,Amp-436a_219_humans-8,humans,Human#species,obl<,lethal,ADJ,6,obl< lethal,0.7633422986074749,0.0727350804014878,Primate__order,free_topic,7,147
6,Ana-90b0_44_humans-22,humans,Human#species,obl<,important,ADJ,17,obl< ...,0.7418012215218924,0.08773464408193099,Primate__order,free_topic,7,147
6,Anc-6a43_72_humans-14,humans,Human#species,obl<,manage,VERB,9,obl< ...,0.6141518298207425,0.1540306342588181,Primate__order,free_topic,7,147
4,And-dffe_146_humans-30,humans,Human#species,obl<,imprinting,VERB,28,obl< ...,0.6230812426945813,0.15709523333660502,Primate__order,free_topic,7,147
12,Ani-2170_118_humans-20,humans,Human#species,obl<,use,VERB,16,obl< use,0.5032581617792481,0.31061559465280086,Primate__order,free_topic,7,147
6,Ani-4d8b_122_primates-24,primates,Primate#order,obl<,use,VERB,22,obl< use,0.5032581617792481,0.31061559465280086,Primate__order,free_topic,7,147
0,Ani-57f1_211_macaques-2,macaques,Macaque#genus,amod>,Rhesus,ADJ,1,amod> ...,0.6114437497874223,-0.2746496794079641,Primate__order,free_topic,7,147
1,Ani2696_28_humans-7,humans,Human#species,obl<,play,VERB,2,obl< ...,0.5835141767495154,0.1982223778233135,Primate__order,free_topic,7,147
2,Anica12_13_humans-9,humans,Human#species,obl<,play,VERB,3,obl< ...,0.5835141767495154,0.1982223778233135,Primate__order,free_topic,7,147
4,Anica12_18_primates-8,primates,Primate#order,obl<,observe,VERB,5,obl< ...,0.4998622552448584,0.2202288050622402,Primate__order,free_topic,7,147
6,Anica12_18_primates-8,primates,Primate#order,amod>,many,ADJ,7,amod> many,0.7628357285418023,-0.39687609830873005,Primate__order,free_topic,7,147
4,Ant-938d_19_humans-12,humans,Human#species,obl<,bring,VERB,7,obl< ...,0.4386379558908139,0.2878598610366812,Primate__order,free_topic,7,147
9,Ant-938d_202_humans-33,humans,Human#species,obl<,fatal,ADJ,31,obl< ...,0.6940327304800026,0.17257243034290837,Primate__order,free_topic,7,147
5,Ant-938d_204_humans-11,humans,Human#species,obl<,lethal,ADJ,9,obl< lethal,0.7633422986074749,0.0727350804014878,Primate__order,free_topic,7,147
4,Ant-cf9b_79_man-4,man,Homo#genus,obl<,rescue,VERB,6,obl< ...,0.4173887050507038,0.2000881331565732,Primate__order,free_topic,7,147
4,Ant-f910_106_humans-16,humans,Human#species,obl<,cause,VERB,12,obl< cause,0.7742714434366021,0.1364521405645262,Primate__order,free_topic,7,147
3,Arb-83c5_61_primates-6,primates,Primate#order,obl<,use,VERB,4,obl< use,0.5032581617792481,0.31061559465280086,Primate__order,free_topic,7,147
1,Arb-83c5_64_primates-4,primates,Primate#order,obl<,other,ADJ,2,obl< ...,0.5869115308629369,0.1606849761448242,Primate__order,free_topic,7,147
6,Arb-83c5_79_primates-12,primates,Primate#order,obl<,use,VERB,10,obl< use,0.5032581617792481,0.31061559465280086,Primate__order,free_topic,7,147
8,Arg-ab8e_8_humans-17,humans,Human#species,obl<,harmless,ADJ,14,obl< harmless,0.5298681207429116,0.2332928404059712,Primate__order,free_topic,7,147
10,Arg-ab8e_8_humans-17,humans,Human#species,amod>,non-allergic,ADJ,16,amod> ...,0.6058832392543727,-0.25847374841362153,Primate__order,free_topic,7,147
12,Arg-ab8e_8_humans-17,humans,Human#species,amod>,equivalent,ADJ,20,amod> ...,0.5462590744561625,-0.20016774108888397,Primate__order,free_topic,7,147
4,Arm-33e3_137_people-21,people,Human#species,obl<,allow,VERB,16,obl< ...,0.6472314430607033,0.23495398663179137,Primate__order,free_topic,7,147
4,Art-1308_25_humans-10,humans,Human#species,obl<,spread,VERB,6,obl< ...,0.5287997220745295,0.2591124062921099,Primate__order,free_topic,7,147
3,Art-6267_289_humans-7,humans,Human#species,obl<,hunt,VERB,4,obl< ...,0.4635060780764152,0.21809616824668207,Primate__order,free_topic,7,147
5,Art-6267_289_humans-7,humans,Human#species,amod>,primitive,ADJ,6,amod> ...,0.5527899658255555,-0.16286925216750187,Primate__order,free_topic,7,147
4,Asc-4810_11_humans-7,humans,Human#species,obl<,use,NOUN,5,obl< use,0.5032581617792481,0.31061559465280086,Primate__order,free_topic,7,147
4,Asc-4810_14_humans-9,humans,Human#species,obl<,cause,VERB,6,obl< cause,0.7742714434366021,0.1364521405645262,Primate__order,free_topic,7,147
10,Asc-4810_294_people-13,people,Human#species,obl<,dangerous,ADJ,11,obl< dangerous,0.5505697294447567,0.22301512427322415,Primate__order,free_topic,7,147
5,Asi-7d4f_129_people-10,people,Human#species,obl<,protect,VERB,7,obl< ...,0.6152897906337695,0.22459620047602874,Primate__order,free_topic,7,147
7,Asi-7d4f_129_people-10,people,Human#species,amod>,local,ADJ,9,amod> local,0.6692758327507222,-0.4344787158617903,Primate__order,free_topic,7,147
10,Asi-8957_181_people-19,people,Human#species,obl<,lethal,ADJ,16,obl< lethal,0.7633422986074749,0.0727350804014878,Primate__order,free_topic,7,147
4,Asi-f65e_174_humans-17,humans,Human#species,obl<,share,VERB,15,obl< share,0.5872095692610585,0.036512951875079885,Primate__order,free_topic,7,147
5,Asi-f65e_176_apes-21,apes,Hominidae#family,obl<,similar,ADJ,18,obl< ...,0.4404891843625828,0.17390145383623265,Primate__order,free_topic,7,147
7,Asi-f65e_176_apes-21,apes,Hominidae#family,amod>,great,ADJ,20,amod> great,0.8172222748094997,-0.5044458305094157,Primate__order,free_topic,7,147
3,Ate-9524_3_Cebidae-8,Cebidae,Pitheciidae#family,obl<,include,VERB,4,obl< ...,0.5732762079759912,0.11558678174579638,Primate__order,free_topic,7,147
7,Ath-582c_177_men-28,men,Homo#genus,amod>,mortal,ADJ,27,amod> ...,0.6136167269653524,-0.24950249885312736,Primate__order,free_topic,7,147
4,Atl-f357_120_humans-9,humans,Human#species,obl<,face,VERB,6,obl< ...,0.22835700835856027,0.38355898558643087,Primate__order,free_topic,7,147
