,feat,cluster,pw_entr,feat_n,N,group,relrole
288,case> ...,0,-0.002,1,333,Primate__order,free_topic
289,case> by,0,-0.0,2,333,Primate__order,free_topic
293,case> like,0,0.01,2,333,Primate__order,free_topic
294,case> of,0,-0.003,1,333,Primate__order,free_topic
295,case> on,0,0.019,4,333,Primate__order,free_topic
297,case> to,0,0.19,29,333,Primate__order,free_topic
298,case> with,0,0.534,65,333,Primate__order,free_topic
303,compound< ...,0,-0.002,1,333,Primate__order,free_topic
326,compound<compound< ...,0,0.003,1,333,Primate__order,free_topic
328,compound<compound<compound> ...,0,0.005,1,333,Primate__order,free_topic
443,conj> ...,0,-0.002,1,333,Primate__order,free_topic
454,conj>compound> ...,0,0.002,1,333,Primate__order,free_topic
478,nmod< ...,0,0.017,10,333,Primate__order,free_topic
479,nmod< Interaction,0,0.084,9,333,Primate__order,free_topic
480,nmod< attack,0,0.013,2,333,Primate__order,free_topic
481,nmod< conflict,0,0.004,1,333,Primate__order,free_topic
482,nmod< effect,0,0.005,1,333,Primate__order,free_topic
484,nmod< interaction,0,0.125,14,333,Primate__order,free_topic
485,nmod< relation,0,0.056,6,333,Primate__order,free_topic
486,nmod< relationship,0,0.383,42,333,Primate__order,free_topic
493,nmod<advmod> ...,0,0.004,1,333,Primate__order,free_topic
494,nmod<amod> ...,0,-0.002,1,333,Primate__order,free_topic
495,nmod<amod> allege,0,0.007,1,333,Primate__order,free_topic
501,nmod<amod> most,0,0.007,1,333,Primate__order,free_topic
504,nmod<appos< ...,0,0.158,17,333,Primate__order,free_topic
505,nmod<appos< Aphid,0,0.019,2,333,Primate__order,free_topic
506,nmod<appos< Badger,0,0.028,3,333,Primate__order,free_topic
507,nmod<appos< Bovida,0,0.028,3,333,Primate__order,free_topic
508,nmod<appos< Bumblebee,0,0.037,4,333,Primate__order,free_topic
509,nmod<appos< Cockroach,0,0.028,3,333,Primate__order,free_topic
510,nmod<appos< buffalo,0,0.028,3,333,Primate__order,free_topic
511,nmod<appos< mink,0,0.047,5,333,Primate__order,free_topic
512,nmod<appos<amod> ...,0,0.037,4,333,Primate__order,free_topic
513,nmod<appos<amod> african,0,0.028,3,333,Primate__order,free_topic
514,nmod<appos<amod> american,0,0.056,6,333,Primate__order,free_topic
515,nmod<appos<amod> common,0,0.019,2,333,Primate__order,free_topic
516,nmod<appos<compound> ...,0,0.028,3,333,Primate__order,free_topic
517,nmod<appos> ...,0,0.004,1,333,Primate__order,free_topic
520,nmod<appos>amod> ...,0,0.006,1,333,Primate__order,free_topic
536,nmod<cc> and,0,0.002,1,333,Primate__order,free_topic
537,nmod<compound> ...,0,0.005,2,333,Primate__order,free_topic
539,nmod<conj< ...,0,0.007,2,333,Primate__order,free_topic
541,nmod<conj<case> ...,0,0.005,1,333,Primate__order,free_topic
542,nmod<conj<compound> ...,0,0.006,1,333,Primate__order,free_topic
548,nmod<conj> ...,0,0.006,2,333,Primate__order,free_topic
549,nmod<conj> significance,0,0.007,1,333,Primate__order,free_topic
550,nmod<conj>amod> ...,0,0.004,1,333,Primate__order,free_topic
552,nmod<conj>cc> and,0,0.008,2,333,Primate__order,free_topic
561,nmod<det> some,0,0.004,1,333,Primate__order,free_topic
563,nmod<nmod:poss> ...,0,0.007,1,333,Primate__order,free_topic
581,nmod<nmod> ...,0,0.005,2,333,Primate__order,free_topic
588,nmod<nmod>case> of,0,0.003,1,333,Primate__order,free_topic
589,nmod<nmod>case> on,0,0.007,1,333,Primate__order,free_topic
595,nmod<nmod>nmod> ...,0,0.006,1,333,Primate__order,free_topic
598,nmod<nsubj< ...,0,0.001,1,333,Primate__order,free_topic
606,nmod<nsubj<cop> be,0,0.003,1,333,Primate__order,free_topic
610,nmod<nsubj<obl> ...,0,0.002,1,333,Primate__order,free_topic
614,nmod<obj< ...,0,0.005,2,333,Primate__order,free_topic
658,nmod<parataxis< ...,0,0.009,1,333,Primate__order,free_topic
659,nmod<parataxis< bird,0,0.028,3,333,Primate__order,free_topic
660,nmod<parataxis< puffin,0,0.019,2,333,Primate__order,free_topic
661,nmod<parataxis< sheep,0,0.019,2,333,Primate__order,free_topic
662,nmod<parataxis<amod> ...,0,0.009,1,333,Primate__order,free_topic
663,nmod<parataxis<amod> Bighorn,0,0.019,2,333,Primate__order,free_topic
664,nmod<parataxis<compound> ...,0,0.009,1,333,Primate__order,free_topic
665,nmod<parataxis<compound> Atlantic,0,0.019,2,333,Primate__order,free_topic
666,nmod<parataxis<nmod> paradise,0,0.028,3,333,Primate__order,free_topic
667,nmod<parataxis> ...,0,0.005,1,333,Primate__order,free_topic
668,nmod<parataxis> threats,0,0.019,2,333,Primate__order,free_topic
989,obl< ...,0,-0.004,3,333,Primate__order,free_topic
996,obl< relationship,0,0.14,15,333,Primate__order,free_topic
998,obl< threaten,0,0.007,1,333,Primate__order,free_topic
1004,obl<acl< ...,0,0.012,3,333,Primate__order,free_topic
1005,obl<acl< area,0,0.006,1,333,Primate__order,free_topic
1007,obl<acl<amod> ...,0,0.002,1,333,Primate__order,free_topic
1014,obl<acl<conj> ...,0,0.004,1,333,Primate__order,free_topic
1016,obl<acl<det> the,0,0.011,2,333,Primate__order,free_topic
1017,obl<acl<nmod> ...,0,0.003,1,333,Primate__order,free_topic
1019,obl<acl<obj< ...,0,0.012,2,333,Primate__order,free_topic
