feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
obl<nmod>case> ...,0.96,0.0,0.577,0.134,3,Primate__order,adaptation_topic
obl<nsubj> ...,0.953,0.0,0.577,0.134,22,Primate__order,adaptation_topic
acl:relcl>obl>case> ...,0.951,0.0,0.577,0.134,2,Primate__order,adaptation_topic
obl<advmod> highly,0.945,0.0,0.577,0.134,2,Primate__order,adaptation_topic
obl<advmod> not,0.942,0.0,0.577,0.134,4,Primate__order,adaptation_topic
obl<nsubj> predator,0.935,0.001,0.577,0.134,2,Primate__order,adaptation_topic
conj<conj> ...,0.931,0.001,0.577,0.134,7,Primate__order,adaptation_topic
obl<advmod> also,0.928,0.001,0.577,0.134,2,Primate__order,adaptation_topic
nmod<det> the,0.924,0.001,0.577,0.134,12,Primate__order,adaptation_topic
obl<advmod> ...,0.923,0.001,0.109,0.797,14,Primate__order,adaptation_topic
obl<obj>amod> ...,0.92,0.001,0.577,0.134,5,Primate__order,adaptation_topic
obl<nsubj>amod> ...,0.917,0.001,0.577,0.134,9,Primate__order,adaptation_topic
nmod<det> a,0.91,0.002,0.577,0.134,6,Primate__order,adaptation_topic
conj> predator,0.907,0.002,0.764,0.027,3,Primate__order,adaptation_topic
conj> animal,0.906,0.002,0.577,0.134,2,Primate__order,adaptation_topic
obl< involve,0.904,0.002,0.577,0.134,2,Primate__order,adaptation_topic
conj< ...,0.9,0.002,0.218,0.604,14,Primate__order,adaptation_topic
nsubj<advmod> ...,0.894,0.003,0.546,0.162,11,Primate__order,adaptation_topic
obl< ...,0.893,0.003,0.464,0.247,39,Primate__order,adaptation_topic
obl< respond,0.892,0.003,0.577,0.134,2,Primate__order,adaptation_topic
obl< aside,0.89,0.003,0.577,0.134,2,Primate__order,adaptation_topic
obl<amod> ...,0.887,0.003,0.577,0.134,3,Primate__order,adaptation_topic
conj> ...,0.883,0.004,0.709,0.049,20,Primate__order,adaptation_topic
nsubj<advmod> highly,0.879,0.004,0.577,0.134,3,Primate__order,adaptation_topic
amod<obj<mark> to,0.876,0.004,0.866,0.005,5,Primate__order,adaptation_topic
conj> dog,0.876,0.004,0.764,0.027,3,Primate__order,adaptation_topic
nmod:poss<conj> ...,0.872,0.005,0.577,0.134,3,Primate__order,adaptation_topic
nsubj<obj>amod> social,0.871,0.005,0.756,0.03,2,Primate__order,adaptation_topic
conj<nmod< ...,0.866,0.005,0.577,0.134,4,Primate__order,adaptation_topic
conj<case> ...,0.866,0.005,0.577,0.134,4,Primate__order,adaptation_topic
nsubj<advcl> ...,0.865,0.006,0.764,0.027,13,Primate__order,adaptation_topic
conj<nmod<conj> ...,0.86,0.006,0.577,0.134,3,Primate__order,adaptation_topic
nsubj<obj> culture,0.858,0.006,0.577,0.134,2,Primate__order,adaptation_topic
conj<case> with,0.852,0.007,0.577,0.134,2,Primate__order,adaptation_topic
obl<obl> ...,0.852,0.007,0.709,0.049,14,Primate__order,adaptation_topic
amod<nsubj<parataxis> ...,-0.849,0.008,-0.577,0.134,3,Primate__order,adaptation_topic
conj> bird,0.848,0.008,0.577,0.134,2,Primate__order,adaptation_topic
nmod<acl> ...,0.846,0.008,0.577,0.134,4,Primate__order,adaptation_topic
nsubj<obl>case> due,0.845,0.008,0.577,0.134,2,Primate__order,adaptation_topic
nsubj<obj> ability,0.841,0.009,0.756,0.03,2,Primate__order,adaptation_topic
amod<nmod< area,0.839,0.009,0.756,0.03,2,Primate__order,adaptation_topic
nsubj<obl>case> with,0.838,0.009,0.577,0.134,5,Primate__order,adaptation_topic
nsubj<obl>case> ...,0.833,0.01,0.577,0.134,6,Primate__order,adaptation_topic
case> with,0.832,0.01,0.655,0.078,7,Primate__order,adaptation_topic
nsubj> ...,0.829,0.011,0.764,0.027,3,Primate__order,adaptation_topic
obl<mark> as,0.828,0.011,0.577,0.134,2,Primate__order,adaptation_topic
nmod<obl< ...,0.827,0.011,0.577,0.134,14,Primate__order,adaptation_topic
case> such,0.825,0.012,0.764,0.027,5,Primate__order,adaptation_topic
nsubj<obl>case> for,0.822,0.012,0.577,0.134,2,Primate__order,adaptation_topic
nsubj<obl>case> in,0.819,0.013,0.577,0.134,5,Primate__order,adaptation_topic
det> the,0.814,0.014,0.798,0.018,13,Primate__order,adaptation_topic
conj> lions,0.813,0.014,0.577,0.134,2,Primate__order,adaptation_topic
nsubj<obj>amod> ...,0.812,0.014,0.655,0.078,8,Primate__order,adaptation_topic
nmod< language,0.809,0.015,0.655,0.078,4,Primate__order,adaptation_topic
obj<obl>case> ...,0.808,0.015,0.77,0.025,4,Primate__order,adaptation_topic
nmod< species,0.808,0.015,0.577,0.134,2,Primate__order,adaptation_topic
case> for,0.808,0.015,0.825,0.012,7,Primate__order,adaptation_topic
obl<conj> ...,0.806,0.016,0.577,0.134,9,Primate__order,adaptation_topic
nsubj< animal,0.805,0.016,0.756,0.03,2,Primate__order,adaptation_topic
conj>amod> ...,0.803,0.016,0.546,0.162,10,Primate__order,adaptation_topic
conj<case> of,0.801,0.017,0.577,0.134,2,Primate__order,adaptation_topic
obl<mark> that,0.8,0.017,0.577,0.134,3,Primate__order,adaptation_topic
obl< unique,0.8,0.017,0.577,0.134,2,Primate__order,adaptation_topic
obl< know,0.798,0.018,0.577,0.134,2,Primate__order,adaptation_topic
nsubj<nmod>case> ...,0.798,0.018,0.577,0.134,2,Primate__order,adaptation_topic
obl<mark> ...,0.797,0.018,0.577,0.134,4,Primate__order,adaptation_topic
nsubj<obl>case> as,0.793,0.019,0.577,0.134,4,Primate__order,adaptation_topic
cc> and,0.792,0.019,0.109,0.797,10,Primate__order,adaptation_topic
nsubj<obl>case> from,0.783,0.022,0.577,0.134,2,Primate__order,adaptation_topic
conj<case> by,0.782,0.022,0.577,0.134,2,Primate__order,adaptation_topic
conj> orca,0.781,0.022,0.577,0.134,2,Primate__order,adaptation_topic
nsubj<obl>det> a,0.776,0.024,0.577,0.134,2,Primate__order,adaptation_topic
conj> dolphin,0.775,0.024,0.756,0.03,2,Primate__order,adaptation_topic
obl<acl:relcl< ...,0.775,0.024,0.764,0.027,4,Primate__order,adaptation_topic
nsubj<det> a,0.773,0.025,0.756,0.03,2,Primate__order,adaptation_topic
nsubj< use,0.772,0.025,0.756,0.03,2,Primate__order,adaptation_topic
amod<case> for,0.771,0.025,0.764,0.027,9,Primate__order,adaptation_topic
amod<conj<case> in,0.771,0.025,0.577,0.134,2,Primate__order,adaptation_topic
obl<obl>case> ...,0.77,0.025,0.764,0.027,3,Primate__order,adaptation_topic
nsubj:pass<conj> ...,0.761,0.028,0.577,0.134,3,Primate__order,adaptation_topic
case> include,0.757,0.03,0.289,0.488,8,Primate__order,adaptation_topic
nmod< ...,0.756,0.03,0.204,0.627,39,Primate__order,adaptation_topic
amod<nmod>case> to,0.755,0.03,0.756,0.03,2,Primate__order,adaptation_topic
nsubj<conj> live,0.752,0.031,0.756,0.03,2,Primate__order,adaptation_topic
conj>amod> other,0.751,0.032,0.655,0.078,6,Primate__order,adaptation_topic
conj>cc> ...,0.747,0.033,0.577,0.134,1,Primate__order,adaptation_topic
nsubj<advcl<conj> ...,-0.741,0.035,-0.764,0.027,3,Primate__order,adaptation_topic
amod<nsubj< independent,0.74,0.036,0.577,0.134,2,Primate__order,adaptation_topic
cc> or,0.739,0.036,0.577,0.134,2,Primate__order,adaptation_topic
case> of,0.736,0.037,0.109,0.797,18,Primate__order,adaptation_topic
obl<obl> attack,0.735,0.038,0.577,0.134,2,Primate__order,adaptation_topic
obj<nsubj> it,0.734,0.038,0.63,0.094,2,Primate__order,adaptation_topic
compound<obl< ...,-0.732,0.039,-0.866,0.005,5,Primate__order,adaptation_topic
acl:relcl>obl>case> for,0.73,0.04,0.756,0.03,2,Primate__order,adaptation_topic
nsubj<conj> predator,0.729,0.04,0.756,0.03,2,Primate__order,adaptation_topic
nmod< predator,0.726,0.041,0.577,0.134,3,Primate__order,adaptation_topic
amod<conj>cc> or,0.722,0.043,0.733,0.039,3,Primate__order,adaptation_topic
conj<nmod<amod> ...,0.719,0.044,0.577,0.134,3,Primate__order,adaptation_topic
obl<obl>case> from,0.717,0.045,0.577,0.134,2,Primate__order,adaptation_topic
nsubj<obl>det> the,0.717,0.045,0.577,0.134,4,Primate__order,adaptation_topic
case> ...,0.716,0.046,0.589,0.124,17,Primate__order,adaptation_topic
