feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
obl<mark> that,0.662,0.074,0.577,0.134,4,Primate__order,free_topic
amod<nmod<case> as,0.662,0.074,0.577,0.134,2,Primate__order,free_topic
nsubj< come,0.661,0.074,0.577,0.134,3,Primate__order,free_topic
obj<parataxis> ...,0.661,0.075,0.784,0.021,5,Primate__order,free_topic
obl<obl>case> ...,0.66,0.075,0.546,0.162,16,Primate__order,free_topic
amod<nmod<obl< common,0.66,0.075,0.577,0.134,2,Primate__order,free_topic
compound> ...,0.659,0.076,0.724,0.042,40,Primate__order,free_topic
acl:relcl>obj>nmod:poss> ...,0.658,0.076,0.546,0.162,3,Primate__order,free_topic
cc> or,0.657,0.077,0.289,0.488,5,Primate__order,free_topic
amod>obl:npmod> ...,-0.657,0.077,-0.577,0.134,1,Primate__order,free_topic
conj<conj>amod> Colombian,0.657,0.077,0.577,0.134,2,Primate__order,free_topic
nmod<nmod>case> on,-0.655,0.078,-0.756,0.03,2,Primate__order,free_topic
obl<obl>case> as,0.654,0.079,0.577,0.134,4,Primate__order,free_topic
nsubj<ccomp<nsubj:pass> ...,0.652,0.08,0.577,0.134,1,Primate__order,free_topic
obl<conj>aux> have,-0.652,0.08,-0.577,0.134,3,Primate__order,free_topic
nmod<obj< ...,0.652,0.08,0.436,0.28,21,Primate__order,free_topic
nmod<conj> ...,0.651,0.08,0.464,0.247,17,Primate__order,free_topic
obl<obl> ...,0.65,0.081,0.77,0.025,49,Primate__order,free_topic
amod<conj<case> ...,0.647,0.083,0.109,0.797,4,Primate__order,free_topic
conj<conj>cc> or,0.645,0.084,0.655,0.078,3,Primate__order,free_topic
nmod<parataxis< puffin,-0.645,0.084,-0.577,0.134,2,Primate__order,free_topic
obl<aux> ...,0.644,0.085,0.577,0.134,4,Primate__order,free_topic
amod<acl>obl> ...,0.643,0.085,0.577,0.134,3,Primate__order,free_topic
nmod<obl<advmod> however,0.642,0.086,0.756,0.03,2,Primate__order,free_topic
