,token,token_form,concept_uri,arcpath,lemma,upos,widx,feat,elongation_x,elongation_y,group,relrole,comp_id,N_tokens
1,Chi-c10a_308_chimpanzee-4,chimpanzee,Chimpanzee#genus,amod>,involve,ADJ,2,amod> ...,0.6225564550161773,0.6564813054954544,Primate__order,taxongroup_comment,7,79
0,Chi-c10a_181_chimpanzees-3,chimpanzees,Chimpanzee#genus,amod>,West,ADJ,1,amod> ...,0.4719915888899334,0.7971411759871406,Primate__order,taxongroup_comment,7,79
1,Chi-c10a_181_chimpanzees-3,chimpanzees,Chimpanzee#genus,amod>,african,ADJ,2,amod> ...,0.5595756470255945,0.876369915087929,Primate__order,taxongroup_comment,7,79
6,Bar-2af9_109_macaques-19,macaques,Barbary_macaque#species,amod>,male,ADJ,17,amod> male,0.6385878188275071,0.7580602394667083,Primate__order,taxongroup_comment,7,79
3,Lem-f2d0_346_lemur-5,lemur,Lemur#infraorder,amod>,gentle,ADJ,4,amod> ...,0.6812593030227772,0.7308022748889837,Primate__order,taxongroup_comment,7,79
13,Lac-2089_2_lemur-26,lemur,Lac_Alaotra_Bamboo_Lemur#species,amod>,gentle,ADJ,25,amod> ...,0.6812593030227772,0.7308022748889837,Primate__order,taxongroup_comment,7,79
16,Lac-2089_2_lemur-30,lemur,Lac_Alaotra_Bamboo_Lemur#species,amod>,ree,VERB,29,amod> ...,0.5859308242840634,0.6758126432049939,Primate__order,taxongroup_comment,7,79
5,Lac4c8d_4_lemur-7,lemur,Lac_Alaotra_Bamboo_Lemur#species,amod>,gentle,ADJ,6,amod> ...,0.6812593030227772,0.7308022748889837,Primate__order,taxongroup_comment,7,79
2,Rin-8693_2_lemur-5,lemur,Ring-tailed_Lemur#species,amod>,taile,VERB,4,amod> taile,0.5293647044496788,0.7517933383580215,Primate__order,taxongroup_comment,7,79
1,Rin-8693_137_lemurs-3,lemurs,Ring-tailed_Lemur#species,amod>,other,ADJ,2,amod> other,0.7745333375901471,0.8261772903275505,Primate__order,taxongroup_comment,7,79
2,Rin-8693_297_lemur-5,lemur,Ring-tailed_Lemur#species,amod>,taile,VERB,4,amod> taile,0.5293647044496788,0.7517933383580215,Primate__order,taxongroup_comment,7,79
7,Rin-8693_360_lemur-15,lemur,Ring-tailed_Lemur#species,amod>,taile,VERB,14,amod> taile,0.5293647044496788,0.7517933383580215,Primate__order,taxongroup_comment,7,79
2,Rin-8693_185_lemur-5,lemur,Ring-tailed_Lemur#species,amod>,taile,VERB,4,amod> taile,0.5293647044496788,0.7517933383580215,Primate__order,taxongroup_comment,7,79
2,Rin9be7_5_lemurs-5,lemurs,Ring-tailed_Lemur#species,amod>,taile,VERB,4,amod> taile,0.5293647044496788,0.7517933383580215,Primate__order,taxongroup_comment,7,79
2,Lem-f2d0_377_lemur-5,lemur,Ring-tailed_Lemur#species,amod>,taile,VERB,4,amod> taile,0.5293647044496788,0.7517933383580215,Primate__order,taxongroup_comment,7,79
6,Afr-7a1b_88_chimpanzee-40,chimpanzee,Chimpanzee#genus,amod>,common,ADJ,39,amod> common,0.6308483892786063,0.842817940540059,Primate__order,taxongroup_comment,7,79
0,Chi-c10a_108_chimpanzees-2,chimpanzees,Chimpanzee#genus,amod>,female,ADJ,1,amod> female,0.6503462826058729,0.748264886853221,Primate__order,taxongroup_comment,7,79
0,Ani-4d8b_166_chimpanzees-2,chimpanzees,Common_Chimpanzee#species,amod>,other,ADJ,1,amod> other,0.7745333375901471,0.8261772903275505,Primate__order,taxongroup_comment,7,79
10,Bon-c081_72_chimpanzee-21,chimpanzee,Chimpanzee#genus,amod>,common,ADJ,20,amod> common,0.6308483892786063,0.842817940540059,Primate__order,taxongroup_comment,7,79
8,Bon-c081_67_chimpanzee-24,chimpanzee,Common_Chimpanzee#species,amod>,common,ADJ,23,amod> common,0.6308483892786063,0.842817940540059,Primate__order,taxongroup_comment,7,79
8,Bon-c081_64_chimpanzee-13,chimpanzee,Chimpanzee#genus,amod>,common,ADJ,12,amod> common,0.6308483892786063,0.842817940540059,Primate__order,taxongroup_comment,7,79
1,Bon-c081_59_chimpanzees-4,chimpanzees,Chimpanzee#genus,amod>,large,ADJ,2,amod> ...,0.8144809723474391,0.8139469015107669,Primate__order,taxongroup_comment,7,79
11,Bon-c081_58_chimpanzee-13,chimpanzee,Chimpanzee#genus,amod>,common,ADJ,12,amod> common,0.6308483892786063,0.842817940540059,Primate__order,taxongroup_comment,7,79
0,Chi-c10a_293_chimpanzees-3,chimpanzees,Chimpanzee#genus,amod>,West,ADJ,1,amod> ...,0.4719915888899334,0.7971411759871406,Primate__order,taxongroup_comment,7,79
1,Chi-c10a_293_chimpanzees-3,chimpanzees,Chimpanzee#genus,amod>,african,ADJ,2,amod> ...,0.5595756470255945,0.876369915087929,Primate__order,taxongroup_comment,7,79
11,Chi-c10a_304_chimpanzees-17,chimpanzees,Chimpanzee#genus,amod>,other,ADJ,16,amod> other,0.7745333375901471,0.8261772903275505,Primate__order,taxongroup_comment,7,79
12,Bon-c081_83_chimpanzees-16,chimpanzees,Chimpanzee#genus,amod>,eastern,ADJ,15,amod> eastern,0.5639159359146555,0.8639334086924169,Primate__order,taxongroup_comment,7,79
4,Chi-c10a_236_chimpanzees-6,chimpanzees,Chimpanzee#genus,amod>,young,ADJ,5,amod> young,0.7917007188663958,0.8240513797011556,Primate__order,taxongroup_comment,7,79
4,Chi-c10a_268_chimpanzees-8,chimpanzees,Chimpanzee#genus,amod>,wild,ADJ,5,amod> wild,0.6101974204599367,0.872861140190349,Primate__order,taxongroup_comment,7,79
11,Chi-c10a_336_chimpanzee-19,chimpanzee,Chimpanzee#genus,amod>,enhance,VERB,18,amod> ...,0.5567098548313889,0.4633629723419173,Primate__order,taxongroup_comment,7,79
10,Chi-c10a_387_chimpanzees-24,chimpanzees,Common_Chimpanzee#species,amod>,escaped,VERB,23,amod> ...,0.8125346598238001,0.890770540728161,Primate__order,taxongroup_comment,7,79
11,Bon-c081_196_chimpanzee-37,chimpanzee,Chimpanzee#genus,amod>,dominant,ADJ,35,amod> ...,0.7252053353600062,0.787773286107672,Primate__order,taxongroup_comment,7,79
10,Bon-c081_14_chimpanzee-18,chimpanzee,Common_Chimpanzee#species,amod>,common,ADJ,17,amod> common,0.6308483892786063,0.842817940540059,Primate__order,taxongroup_comment,7,79
7,Chi-c10a_353_chimpanzees-21,chimpanzees,Chimpanzee#genus,amod>,many,ADJ,20,amod> ...,0.7751828015701864,0.7977377688971607,Primate__order,taxongroup_comment,7,79
0,Chi-c10a_60_chimpanzees-2,chimpanzees,Chimpanzee#genus,amod>,adult,ADJ,1,amod> ...,0.7115708734703362,0.8099278572949979,Primate__order,taxongroup_comment,7,79
6,Chib5c1_9_chimpanzee-9,chimpanzee,Chimpanzee#genus,amod>,familiar,ADJ,7,amod> ...,0.686478831603256,0.8022403253749381,Primate__order,taxongroup_comment,7,79
