	kldiv	group	g_N
kldiv_adaptation_comment	0.5568755995475011	Primate__order	3684
kldiv_adaptation_topic	0.6317608031622495	Primate__order	3684
kldiv_free_topic	0.2905282856060668	Primate__order	3684
kldiv_location_comment	1.0042853244383458	Primate__order	3684
kldiv_location_topic	0.7260284138379591	Primate__order	3684
kldiv_taxongroup_comment	0.3719277739142258	Primate__order	3684
kldiv_taxongroup_topic	0.4259434663829682	Primate__order	3684
