feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
nmod<case> ...,0.645,0.084,0.546,0.162,8,Primate__order,location_comment
obl< ...,0.643,0.085,0.736,0.037,15,Primate__order,location_comment
nmod<obj<aux> ...,0.643,0.086,0.577,0.134,1,Primate__order,location_comment
compound<conj<compound> ...,0.638,0.088,0.577,0.134,4,Primate__order,location_comment
advmod> ...,0.638,0.089,0.546,0.162,4,Primate__order,location_comment
compound> Carpathian,-0.637,0.089,-0.63,0.094,2,Primate__order,location_comment
compound<amod> wild,0.637,0.09,0.63,0.094,2,Primate__order,location_comment
conj<case> in,0.628,0.096,0.733,0.039,4,Primate__order,location_comment
conj<conj>cc> or,0.624,0.098,0.577,0.134,2,Primate__order,location_comment
conj< rainforest,0.617,0.104,0.577,0.134,2,Primate__order,location_comment
obl< occur,0.615,0.104,0.504,0.203,2,Primate__order,location_comment
nsubj<aux> have,0.615,0.105,0.577,0.134,2,Primate__order,location_comment
compound<acl> ...,-0.614,0.105,-0.733,0.039,3,Primate__order,location_comment
conj<amod> ...,0.613,0.106,0.6,0.116,11,Primate__order,location_comment
nmod<obl<obj> activity,0.613,0.106,0.577,0.134,2,Primate__order,location_comment
obl<nsubj> ...,0.609,0.109,0.412,0.31,6,Primate__order,location_comment
appos> mountain,-0.609,0.109,-0.577,0.134,4,Primate__order,location_comment
nmod>case> of,0.608,0.11,0.464,0.247,6,Primate__order,location_comment
conj>compound> forest,0.607,0.11,0.577,0.134,3,Primate__order,location_comment
conj<conj>amod> other,0.607,0.111,0.577,0.134,2,Primate__order,location_comment
compound<nmod<obl< similar,-0.607,0.111,-0.577,0.134,2,Primate__order,location_comment
conj< woodland,0.604,0.113,0.577,0.134,3,Primate__order,location_comment
nmod<case> to,0.601,0.115,0.504,0.203,2,Primate__order,location_comment
obl<obl>case> in,0.599,0.116,0.577,0.134,3,Primate__order,location_comment
compound< sifaka,0.597,0.118,0.546,0.162,7,Primate__order,location_comment
conj<conj>amod> make,0.597,0.118,0.63,0.094,2,Primate__order,location_comment
compound<nsubj<advmod> also,-0.595,0.12,-0.577,0.134,2,Primate__order,location_comment
obl<conj> ...,0.591,0.123,0.327,0.429,3,Primate__order,location_comment
