,token,token_form,concept_uri,arcpath,lemma,upos,widx,feat,elongation_x,elongation_y,group,relrole,comp_id,N_tokens
9,Cro-9102_362_crocodile-18,crocodile,Crocodylus#genus,obl<,observe,VERB,14,obl< ...,0.5168569469368334,0.09534811336259316,Reptile__class,adaptation_topic,0,9
3,Chi9c09_2_alligators-8,alligators,Chinese_Alligator#species,obl<,know,VERB,5,obl< ...,0.5811622771794508,-0.02677977285893144,Reptile__class,adaptation_topic,0,9
1,Com-4c8f_53_turtle-4,turtle,Terrapene_carolina#species,compound>amod>,common,ADJ,2,compound>amod> common,0.480298036320467,0.0779616038159503,Reptile__class,adaptation_topic,0,9
0,Gre-8842_174_turtle-3,turtle,Green_sea_turtle#species,compound>amod>,green,ADJ,1,compound>amod> green,0.5238577644244389,-0.02383991846752378,Reptile__class,adaptation_topic,0,9
0,Gre-8842_163_turtle-3,turtle,Green_sea_turtle#species,compound>amod>,green,ADJ,1,compound>amod> green,0.5238577644244389,-0.02383991846752378,Reptile__class,adaptation_topic,0,9
12,Che-049d_28_turtle-4,turtle,Sea_turtle#family,nsubj<obl>,type,NOUN,16,nsubj<obl> ...,0.47886637818208283,0.041673128914898216,Reptile__class,adaptation_topic,0,9
7,Ich-89df_176_Ichthyosauria-24,Ichthyosauria,Ichthyosaur#order,obl<,exclude,VERB,20,obl< ...,0.5711420582670432,-0.12711889976037063,Reptile__class,adaptation_topic,0,9
1,Nil-600c_256_crocodiles-4,crocodiles,Crocodylus#genus,nsubj<obl>,water,NOUN,2,nsubj<obl> ...,0.32715992601011157,0.04910822466317637,Reptile__class,adaptation_topic,0,9
6,Ichdf71_20_plesiosaurs-18,plesiosaurs,Plesiosaur#suborder,obl<,replace,VERB,15,obl< ...,0.504691391929848,-0.04776473434919295,Reptile__class,adaptation_topic,0,9
2,Sea-4a1d_174_turtles-6,turtles,Sea_turtle#family,case>,of,ADP,3,case> of,0.36635828358605416,0.07327283097359474,Reptile__class,adaptation_topic,5,24
3,Cro-9102_13_gharial-30,gharial,Gharial#species,case>,like,ADP,27,case> like,0.5026101021944736,0.06740874510732152,Reptile__class,adaptation_topic,5,24
9,Nil-600c_359_crocodiles-13,crocodiles,Nile_crocodile#species,case>,than,ADP,11,case> ...,0.3107599742244373,-0.043640612614172215,Reptile__class,adaptation_topic,5,24
5,Nil-600c_133_crocodiles-70,crocodiles,Nile_crocodile#species,case>,of,ADP,67,case> of,0.36635828358605416,0.07327283097359474,Reptile__class,adaptation_topic,5,24
2,Nil-600c_307_crocodile-7,crocodile,Nile_crocodile#species,case>,of,ADP,3,case> of,0.36635828358605416,0.07327283097359474,Reptile__class,adaptation_topic,5,24
9,Cro-0859_199_crocodile-16,crocodile,Nile_crocodile#species,case>,of,ADP,13,case> of,0.36635828358605416,0.07327283097359474,Reptile__class,adaptation_topic,5,24
6,Cro-0859_199_crocodiles-8,crocodiles,Nile_crocodile#species,case>,in,ADP,7,case> in,0.32267847608091926,0.07622904311014679,Reptile__class,adaptation_topic,5,24
7,Ame-fe9c_123_crocodiles-21,crocodiles,Crocodylus#genus,case>,by,ADP,19,case> by,0.36456724156168296,0.12013197250181586,Reptile__class,adaptation_topic,5,24
5,Ame-fe9c_131_crocodiles-15,crocodiles,Crocodylus#genus,case>,with,ADP,13,case> with,0.43552051942739184,0.041824240375154934,Reptile__class,adaptation_topic,5,24
6,Cro-9102_528_crocodile-9,crocodile,Crocodylus#genus,case>,of,ADP,7,case> of,0.36635828358605416,0.07327283097359474,Reptile__class,adaptation_topic,5,24
5,Car-ed40_242_crocodiles-14,crocodiles,Crocodylus#genus,case>,of,ADP,13,case> of,0.36635828358605416,0.07327283097359474,Reptile__class,adaptation_topic,5,24
8,Nil-600c_332_crocodiles-19,crocodiles,Crocodylus#genus,case>,of,ADP,18,case> of,0.36635828358605416,0.07327283097359474,Reptile__class,adaptation_topic,5,24
13,Nil-600c_9_crocodile-27,crocodile,Crocodylus#genus,case>,after,ADP,24,case> ...,0.29266415955923836,0.1106996224946212,Reptile__class,adaptation_topic,5,24
5,Nil-600c_327_crocodiles-18,crocodiles,Crocodylus#genus,case>,of,ADP,15,case> of,0.36635828358605416,0.07327283097359474,Reptile__class,adaptation_topic,5,24
14,Nil-600c_327_crocodiles-18,crocodiles,Crocodylus#genus,acl:relcl>obl>case>,with,ADP,26,acl:relcl>obl>case> ...,0.49794205578176964,-0.06794663716131091,Reptile__class,adaptation_topic,5,24
3,Dug-bf37_192_crocodiles-11,crocodiles,Crocodylus#genus,case>,such,ADJ,9,case> such,0.48137676041520083,0.10946231118248252,Reptile__class,adaptation_topic,5,24
6,Dug-bf37_192_crocodiles-11,crocodiles,Crocodylus#genus,conj>,whale,NOUN,14,conj> whale,0.406969774665774,0.33027449051726127,Reptile__class,adaptation_topic,5,24
3,Cro-9102_407_gharial-7,gharial,Gharial#species,case>,of,ADP,4,case> of,0.36635828358605416,0.07327283097359474,Reptile__class,adaptation_topic,5,24
2,Ich-89df_234_ichthyosaurs-5,ichthyosaurs,Ichthyosaur#order,case>,of,ADP,3,case> of,0.36635828358605416,0.07327283097359474,Reptile__class,adaptation_topic,5,24
2,Ich-89df_227_ichthyosaurs-4,ichthyosaurs,Ichthyosaur#order,case>,of,ADP,3,case> of,0.36635828358605416,0.07327283097359474,Reptile__class,adaptation_topic,5,24
7,Ich-89df_568_ichthyosaurs-23,ichthyosaurs,Ichthyosaur#order,case>,of,ADP,20,case> of,0.36635828358605416,0.07327283097359474,Reptile__class,adaptation_topic,5,24
4,Ich-89df_572_ichthyosaurs-7,ichthyosaurs,Ichthyosaur#order,case>,',PART,8,case> ...,0.4363903782772916,0.13363782021341322,Reptile__class,adaptation_topic,5,24
6,Ich-89df_568_ichthyosaurs-15,ichthyosaurs,Ichthyosaur#order,case>,of,ADP,14,case> of,0.36635828358605416,0.07327283097359474,Reptile__class,adaptation_topic,5,24
10,Ich-89df_226_plesiosaurs-22,plesiosaurs,Plesiosaur#suborder,case>,such,ADJ,20,case> such,0.48137676041520083,0.10946231118248252,Reptile__class,adaptation_topic,5,24
4,Pli9036_4_plesiosaur-9,plesiosaur,Plesiosaur#suborder,case>,of,ADP,5,case> of,0.36635828358605416,0.07327283097359474,Reptile__class,adaptation_topic,5,24
3,Pli9036_13_pliosaur-7,pliosaur,Pliosaur#suborder,case>,of,ADP,4,case> of,0.36635828358605416,0.07327283097359474,Reptile__class,adaptation_topic,5,24
2,Nil-600c_133_crocodile-5,crocodile,Nile_crocodile#species,det>,the,DET,3,det> the,0.6898373567646362,-0.052758840490821766,Reptile__class,adaptation_topic,4,10
2,Afr-324e_51_crocodile-6,crocodile,Nile_crocodile#species,amod>,size,VERB,4,amod> ...,-0.7591500757422633,0.20273650407537686,Reptile__class,adaptation_topic,4,10
9,Ple-f864_18_Pliosauroidea-28,Pliosauroidea,Pliosaur#suborder,det>,the,DET,24,det> the,0.6898373567646362,-0.052758840490821766,Reptile__class,adaptation_topic,4,10
1,Cro-9102_402_crocodiles-5,crocodiles,Nile_crocodile#species,amod>,female,ADJ,2,amod> female,-0.6210643398723025,0.22772130342807953,Reptile__class,adaptation_topic,4,10
2,Cro-9102_402_crocodiles-5,crocodiles,Nile_crocodile#species,amod>,New,ADJ,3,amod> ...,-0.5073367958048616,0.07757010471146189,Reptile__class,adaptation_topic,4,10
7,Ame-fe9c_123_crocodiles-33,crocodiles,American_crocodile#species,amod>,american,ADJ,32,amod> american,-0.7024472186509136,0.15118323686845497,Reptile__class,adaptation_topic,4,10
9,Cro-5646_366_crocodile-33,crocodile,Crocodylus#genus,det>,a,DET,32,det> a,0.6044315135709366,-0.08967083577152754,Reptile__class,adaptation_topic,4,10
6,Nil-600c_12_crocodile-11,crocodile,Crocodylus#genus,det>,a,DET,8,det> a,0.6044315135709366,-0.08967083577152754,Reptile__class,adaptation_topic,4,10
8,Nil-600c_12_crocodile-11,crocodile,Crocodylus#genus,amod>,aggressive,ADJ,10,amod> ...,-0.6205041082257798,0.279966542558871,Reptile__class,adaptation_topic,4,10
4,Nil-600c_415_crocodile-17,crocodile,Crocodylus#genus,det>,the,DET,15,det> the,0.6898373567646362,-0.052758840490821766,Reptile__class,adaptation_topic,4,10
5,Nil-600c_415_crocodile-17,crocodile,Crocodylus#genus,amod>,Nile,ADJ,16,amod> Nile,-0.7152147742572093,0.20481436647206772,Reptile__class,adaptation_topic,4,10
7,Asi-7d4f_93_crocodiles-14,crocodiles,Crocodylus#genus,amod>,young,ADJ,13,amod> young,-0.6691953642420438,0.24866961714859842,Reptile__class,adaptation_topic,4,10
6,Ich-89df_479_ichthyosaurs-13,ichthyosaurs,Ichthyosaur#order,amod>,other,ADJ,12,amod> ...,-0.8880216850145981,0.23064783391714222,Reptile__class,adaptation_topic,4,10
2,Nil-600c_53_crocodiles-3,crocodiles,Crocodylus#genus,nsubj<,have,VERB,4,nsubj< have,0.28412757546360956,0.02361124414184703,Reptile__class,adaptation_topic,6,19
4,Chi-0fb6_4_alligator-15,alligator,Chinese_Alligator#species,det>,the,DET,13,det> the,0.4048570513459868,-0.37459755362466274,Reptile__class,adaptation_topic,6,19
6,Chi-0fb6_4_alligator-15,alligator,Chinese_Alligator#species,nsubj<,grow,VERB,16,nsubj< ...,0.48745984468577824,-0.062157161856156905,Reptile__class,adaptation_topic,6,19
5,Com-4c8f_51_turtle-12,turtle,Terrapene_carolina#species,det>,the,DET,9,det> the,0.4048570513459868,-0.37459755362466274,Reptile__class,adaptation_topic,6,19
9,Com-4c8f_51_turtle-12,turtle,Terrapene_carolina#species,nsubj<,enter,VERB,14,nsubj< ...,0.30473098159036616,-0.05129047117333013,Reptile__class,adaptation_topic,6,19
4,Gre6acf_10_turtles-3,turtles,Green_sea_turtle#species,nsubj<,have,VERB,6,nsubj< have,0.28412757546360956,0.02361124414184703,Reptile__class,adaptation_topic,6,19
4,Ple-f864_155_Ichthyosauria-10,Ichthyosauria,Ichthyosaur#order,det>,the,DET,9,det> the,0.4048570513459868,-0.37459755362466274,Reptile__class,adaptation_topic,6,19
5,Ple-f864_155_Ichthyosauria-10,Ichthyosauria,Ichthyosaur#order,nsubj<,become,VERB,11,nsubj< become,0.3160568779970935,0.03537222203880648,Reptile__class,adaptation_topic,6,19
2,Nil-600c_252_crocodile-15,crocodile,Nile_crocodile#species,det>,the,DET,13,det> the,0.4048570513459868,-0.37459755362466274,Reptile__class,adaptation_topic,6,19
5,Nil-600c_252_crocodile-15,crocodile,Nile_crocodile#species,nsubj<,come,VERB,17,nsubj< ...,0.2626931157659592,-0.0012292817816517297,Reptile__class,adaptation_topic,6,19
5,Pli9036_5_Pliosaurs-6,Pliosaurs,Pliosaur#suborder,nsubj<,swim,VERB,8,nsubj< swim,0.4433937150070666,-0.12811278872456272,Reptile__class,adaptation_topic,6,19
5,Afr-324e_52_crocodiles-6,crocodiles,Crocodylus#genus,nsubj<,become,VERB,8,nsubj< become,0.3160568779970935,0.03537222203880648,Reptile__class,adaptation_topic,6,19
4,Cro-0859_136_crocodiles-8,crocodiles,Crocodylus#genus,nsubj<,have,VERB,9,nsubj< have,0.28412757546360956,0.02361124414184703,Reptile__class,adaptation_topic,6,19
16,Cro-0859_136_crocodiles-8,crocodiles,Crocodylus#genus,nsubj<conj>aux:pass>,be,AUX,26,nsubj<conj>aux:pass> be,-0.3836359104779752,-0.27908555911548955,Reptile__class,adaptation_topic,6,19
