feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
conj>amod> other,0.973,0.0,0.577,0.134,7,Reptile__class,free_topic
nsubj<obl>case> ...,0.964,0.0,0.764,0.027,6,Reptile__class,free_topic
nmod<conj<conj> frog,0.962,0.0,0.577,0.134,3,Reptile__class,free_topic
conj> amphibian,0.962,0.0,0.577,0.134,4,Reptile__class,free_topic
nmod<conj<conj> salamander,0.962,0.0,0.577,0.134,3,Reptile__class,free_topic
obl<mark> as,0.959,0.0,0.577,0.134,3,Reptile__class,free_topic
conj> turtle,0.958,0.0,0.577,0.134,6,Reptile__class,free_topic
nmod<conj<conj> snail,0.958,0.0,0.577,0.134,2,Reptile__class,free_topic
conj>amod> large,0.958,0.0,0.577,0.134,2,Reptile__class,free_topic
nsubj<obl>case> within,0.949,0.0,0.577,0.134,2,Reptile__class,free_topic
conj> ...,0.949,0.0,0.325,0.432,66,Reptile__class,free_topic
nmod<conj<conj> turtle,0.948,0.0,0.577,0.134,3,Reptile__class,free_topic
cc> and,0.948,0.0,0.586,0.127,89,Reptile__class,free_topic
conj> species,0.948,0.0,0.577,0.134,5,Reptile__class,free_topic
nmod<conj<conj> lizard,0.947,0.0,0.577,0.134,3,Reptile__class,free_topic
conj<nmod<amod> Photographic,0.946,0.0,0.577,0.134,3,Reptile__class,free_topic
nmod<conj<conj> ...,0.946,0.0,0.436,0.28,8,Reptile__class,free_topic
nmod<conj<conj> fish,0.944,0.0,0.577,0.134,2,Reptile__class,free_topic
conj< ...,0.942,0.0,0.542,0.165,96,Reptile__class,free_topic
nmod< those,0.94,0.001,0.764,0.027,7,Reptile__class,free_topic
conj>amod> ...,0.94,0.001,0.327,0.429,23,Reptile__class,free_topic
nmod<conj<conj> terrestrial,0.936,0.001,0.577,0.134,3,Reptile__class,free_topic
obl<obj>amod> ...,0.932,0.001,0.218,0.604,9,Reptile__class,free_topic
nsubj<obl>case> in,0.931,0.001,0.764,0.027,10,Reptile__class,free_topic
conj> fish,0.931,0.001,0.577,0.134,3,Reptile__class,free_topic
nsubj<obl>case> by,0.929,0.001,0.756,0.03,2,Reptile__class,free_topic
conj< dinosaur,0.929,0.001,0.764,0.027,5,Reptile__class,free_topic
nmod< population,0.925,0.001,0.577,0.134,3,Reptile__class,free_topic
nmod<conj<conj> sphenodont,0.922,0.001,0.577,0.134,3,Reptile__class,free_topic
conj< turtle,0.921,0.001,0.764,0.027,8,Reptile__class,free_topic
nsubj<obl>case> among,0.921,0.001,0.577,0.134,2,Reptile__class,free_topic
nmod>case> include,0.92,0.001,0.577,0.134,6,Reptile__class,free_topic
conj>nmod>amod> ...,0.92,0.001,0.577,0.134,4,Reptile__class,free_topic
conj<appos<nsubj> ...,0.92,0.001,0.764,0.027,3,Reptile__class,free_topic
nmod< predation,0.919,0.001,0.577,0.134,4,Reptile__class,free_topic
conj> dinosaur,0.917,0.001,0.577,0.134,6,Reptile__class,free_topic
acl:relcl>obl>case> as,0.915,0.001,0.577,0.134,3,Reptile__class,free_topic
nmod<conj<conj> crocodylomorph,0.915,0.001,0.577,0.134,3,Reptile__class,free_topic
nsubj<obl>det> the,0.914,0.001,0.546,0.162,16,Reptile__class,free_topic
conj<det> ...,0.912,0.002,0.577,0.134,1,Reptile__class,free_topic
conj< alligator,0.908,0.002,0.577,0.134,3,Reptile__class,free_topic
conj> mammal,0.907,0.002,0.385,0.346,6,Reptile__class,free_topic
nmod< ...,0.903,0.002,0.457,0.255,105,Reptile__class,free_topic
