feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
nsubj<obl>case> ...,0.97,0.0,0.764,0.027,10,Reptile__class,adaptation_topic
nsubj<obl>det> ...,0.965,0.0,0.577,0.134,2,Reptile__class,adaptation_topic
conj>amod> ...,0.963,0.0,0.577,0.134,10,Reptile__class,adaptation_topic
nsubj<obl>det> a,0.956,0.0,0.577,0.134,2,Reptile__class,adaptation_topic
nsubj<obl>case> in,0.954,0.0,0.577,0.134,4,Reptile__class,adaptation_topic
nsubj<obl>det> the,0.945,0.0,0.577,0.134,4,Reptile__class,adaptation_topic
obl<nsubj> ...,0.936,0.001,0.218,0.604,8,Reptile__class,adaptation_topic
conj<conj> dog,0.936,0.001,0.764,0.027,5,Reptile__class,adaptation_topic
nmod< predator,0.919,0.001,0.577,0.134,3,Reptile__class,adaptation_topic
nsubj<obl>case> at,0.911,0.002,0.577,0.134,4,Reptile__class,adaptation_topic
conj> ...,0.911,0.002,0.764,0.027,16,Reptile__class,adaptation_topic
conj<conj> cat,0.905,0.002,0.764,0.027,3,Reptile__class,adaptation_topic
nsubj:pass<obl>case> ...,0.882,0.004,0.577,0.134,2,Reptile__class,adaptation_topic
conj>cc> and,0.881,0.004,0.546,0.162,9,Reptile__class,adaptation_topic
conj<det> the,0.879,0.004,0.756,0.03,4,Reptile__class,adaptation_topic
conj<conj> leopard,0.878,0.004,0.764,0.027,4,Reptile__class,adaptation_topic
conj<case> among,0.873,0.005,0.756,0.03,2,Reptile__class,adaptation_topic
conj< ...,0.87,0.005,0.868,0.005,15,Reptile__class,adaptation_topic
nsubj<obl> predator,0.864,0.006,0.577,0.134,2,Reptile__class,adaptation_topic
nmod>case> of,-0.86,0.006,-0.845,0.008,3,Reptile__class,adaptation_topic
cop> be,0.86,0.006,0.577,0.134,5,Reptile__class,adaptation_topic
nsubj> ...,0.86,0.006,0.577,0.134,2,Reptile__class,adaptation_topic
nmod< that,0.851,0.007,0.577,0.134,2,Reptile__class,adaptation_topic
compound<nmod<conj> ...,0.845,0.008,0.655,0.078,4,Reptile__class,adaptation_topic
cc> and,0.845,0.008,0.866,0.005,15,Reptile__class,adaptation_topic
nmod< ...,0.838,0.009,0.096,0.821,20,Reptile__class,adaptation_topic
nsubj:pass<obl>case> in,0.834,0.01,0.655,0.078,3,Reptile__class,adaptation_topic
nmod<nmod> ...,0.833,0.01,0.764,0.027,7,Reptile__class,adaptation_topic
conj<nmod>case> ...,0.832,0.01,0.756,0.03,2,Reptile__class,adaptation_topic
obl<advmod> ...,0.829,0.011,0.327,0.429,6,Reptile__class,adaptation_topic
acl:relcl>obl>det> the,0.824,0.012,0.655,0.078,3,Reptile__class,adaptation_topic
