,feat,cluster,pw_entr,feat_n,N,group,relrole
26,compound< tortoise,0,0.856,1,4,Reptile__class,location_comment
28,compound<appos<list> ...,0,3.391,3,4,Reptile__class,location_comment
108,amod> ...,1,0.02,1,32,Reptile__class,location_comment
110,amod> brackish,1,0.055,1,32,Reptile__class,location_comment
112,amod> move,1,0.055,1,32,Reptile__class,location_comment
114,amod> slow,1,0.055,1,32,Reptile__class,location_comment
115,amod> tropical,1,0.042,1,32,Reptile__class,location_comment
116,amod>advmod> ...,1,0.042,1,32,Reptile__class,location_comment
117,appos> ...,1,0.127,2,32,Reptile__class,location_comment
118,case> ...,1,0.033,1,32,Reptile__class,location_comment
120,case> include,1,0.055,1,32,Reptile__class,location_comment
122,case> of,1,0.016,1,32,Reptile__class,location_comment
123,case> with,1,0.055,1,32,Reptile__class,location_comment
165,conj> ...,1,0.033,1,32,Reptile__class,location_comment
167,conj> mangrove,1,0.055,1,32,Reptile__class,location_comment
168,conj> stream,1,0.02,1,32,Reptile__class,location_comment
170,conj>amod> ...,1,0.042,1,32,Reptile__class,location_comment
171,conj>cc> and,1,0.052,2,32,Reptile__class,location_comment
173,nmod< ...,1,0.092,3,32,Reptile__class,location_comment
174,nmod<amod> ...,1,0.116,3,32,Reptile__class,location_comment
176,nmod<case> in,1,0.026,1,32,Reptile__class,location_comment
179,nmod<det> a,1,0.042,1,32,Reptile__class,location_comment
186,nmod<obl< ...,1,0.026,1,32,Reptile__class,location_comment
187,nmod<obl<conj> ...,1,0.127,2,32,Reptile__class,location_comment
189,nmod<obl<nsubj> they,1,0.055,1,32,Reptile__class,location_comment
193,obj< ...,1,0.016,1,32,Reptile__class,location_comment
196,obl< ...,1,0.001,1,32,Reptile__class,location_comment
210,amod> Brackish,2,0.115,2,39,Reptile__class,location_comment
211,amod> brackish,2,0.04,1,39,Reptile__class,location_comment
218,appos> ...,2,0.029,1,39,Reptile__class,location_comment
220,case> in,2,0.012,1,39,Reptile__class,location_comment
