feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
nmod< range,0.947,0.0,0.845,0.008,3,Even-toed_ungulate__order,location_comment
cc> and,0.905,0.002,0.577,0.134,7,Even-toed_ungulate__order,location_comment
conj<case> ...,0.868,0.005,0.577,0.134,3,Even-toed_ungulate__order,location_comment
conj<case> in,0.866,0.005,0.577,0.134,3,Even-toed_ungulate__order,location_comment
conj<amod> ...,0.863,0.006,0.577,0.134,7,Even-toed_ungulate__order,location_comment
conj> form,0.86,0.006,0.577,0.134,2,Even-toed_ungulate__order,location_comment
conj<case> to,0.844,0.008,0.577,0.134,3,Even-toed_ungulate__order,location_comment
conj> reindeer,0.841,0.009,0.577,0.134,2,Even-toed_ungulate__order,location_comment
compound<amod> Eurasian,0.832,0.01,0.756,0.03,4,Even-toed_ungulate__order,location_comment
nmod<conj>nmod> tundra,0.832,0.01,0.756,0.03,2,Even-toed_ungulate__order,location_comment
amod> mix,0.823,0.012,0.577,0.134,2,Even-toed_ungulate__order,location_comment
conj<nmod< ...,0.805,0.016,0.577,0.134,4,Even-toed_ungulate__order,location_comment
conj< tundra,0.802,0.017,0.577,0.134,4,Even-toed_ungulate__order,location_comment
compound<conj<amod> ...,0.793,0.019,0.764,0.027,4,Even-toed_ungulate__order,location_comment
conj< forest,0.784,0.021,0.577,0.134,2,Even-toed_ungulate__order,location_comment
conj<det> the,0.78,0.023,0.577,0.134,3,Even-toed_ungulate__order,location_comment
conj< ...,0.777,0.023,0.436,0.28,7,Even-toed_ungulate__order,location_comment
conj<nmod>amod> ...,0.775,0.024,0.577,0.134,3,Even-toed_ungulate__order,location_comment
nsubj< ...,0.772,0.025,0.756,0.03,6,Even-toed_ungulate__order,location_comment
nmod>case> ...,0.77,0.025,0.764,0.027,3,Even-toed_ungulate__order,location_comment
conj> ...,0.761,0.028,0.69,0.058,12,Even-toed_ungulate__order,location_comment
det> the,0.758,0.029,0.872,0.005,28,Even-toed_ungulate__order,location_comment
amod> ...,0.735,0.038,0.358,0.385,14,Even-toed_ungulate__order,location_comment
conj<obl<conj> ...,0.727,0.041,0.577,0.134,9,Even-toed_ungulate__order,location_comment
obl< ...,0.716,0.046,0.822,0.012,14,Even-toed_ungulate__order,location_comment
nmod< grounds,0.706,0.05,0.63,0.094,2,Even-toed_ungulate__order,location_comment
obl<obl> ...,0.689,0.059,0.464,0.247,8,Even-toed_ungulate__order,location_comment
nmod>case> of,0.682,0.062,0.825,0.012,4,Even-toed_ungulate__order,location_comment
nmod<nmod> live,0.68,0.063,0.577,0.134,2,Even-toed_ungulate__order,location_comment
conj>amod> ...,0.665,0.072,0.457,0.255,10,Even-toed_ungulate__order,location_comment
conj<obl<cop> be,0.665,0.072,0.577,0.134,3,Even-toed_ungulate__order,location_comment
nmod>det> ...,0.643,0.086,0.577,0.134,1,Even-toed_ungulate__order,location_comment
case> in,0.642,0.086,0.761,0.028,25,Even-toed_ungulate__order,location_comment
conj>cc> and,0.642,0.086,0.667,0.071,13,Even-toed_ungulate__order,location_comment
conj>compound> ...,0.635,0.091,0.481,0.227,4,Even-toed_ungulate__order,location_comment
compound<amod> Siberian,0.635,0.091,0.577,0.134,5,Even-toed_ungulate__order,location_comment
conj>compound> forest,0.629,0.095,0.577,0.134,3,Even-toed_ungulate__order,location_comment
compound<amod> modern,0.628,0.096,0.764,0.027,5,Even-toed_ungulate__order,location_comment
conj>cc> or,0.625,0.097,0.504,0.203,2,Even-toed_ungulate__order,location_comment
nsubj<cop> be,0.62,0.101,0.63,0.094,6,Even-toed_ungulate__order,location_comment
compound<amod> wild,0.616,0.104,0.733,0.039,5,Even-toed_ungulate__order,location_comment
nmod> ...,0.607,0.111,0.33,0.425,7,Even-toed_ungulate__order,location_comment
compound<appos> R.,0.607,0.111,0.756,0.03,6,Even-toed_ungulate__order,location_comment
nmod<det> the,0.595,0.12,0.77,0.025,4,Even-toed_ungulate__order,location_comment
nmod<conj<appos> ...,0.593,0.121,0.577,0.134,5,Even-toed_ungulate__order,location_comment
compound<conj>compound> ground,0.59,0.124,0.577,0.134,2,Even-toed_ungulate__order,location_comment
nmod>det> the,0.586,0.127,0.577,0.134,2,Even-toed_ungulate__order,location_comment
nmod<nsubj< include,-0.581,0.131,-0.577,0.134,2,Even-toed_ungulate__order,location_comment
compound<conj<conj> guanaco,0.574,0.137,0.577,0.134,2,Even-toed_ungulate__order,location_comment
compound<obl< ...,-0.573,0.138,-0.514,0.192,8,Even-toed_ungulate__order,location_comment
compound<conj>compound> woodland,0.562,0.147,0.63,0.094,2,Even-toed_ungulate__order,location_comment
compound<compound<amod> ...,-0.558,0.151,-0.577,0.134,5,Even-toed_ungulate__order,location_comment
compound<conj>cc> and,-0.554,0.154,-0.483,0.225,4,Even-toed_ungulate__order,location_comment
compound<appos>nmod> sibiricus,0.553,0.155,0.577,0.134,2,Even-toed_ungulate__order,location_comment
case> ...,0.548,0.16,0.546,0.162,5,Even-toed_ungulate__order,location_comment
compound<conj>compound> ...,0.535,0.172,0.577,0.134,1,Even-toed_ungulate__order,location_comment
nmod<conj> range,0.534,0.173,0.63,0.094,2,Even-toed_ungulate__order,location_comment
compound<amod> ...,0.528,0.179,0.682,0.062,11,Even-toed_ungulate__order,location_comment
conj>det> ...,0.526,0.18,0.63,0.094,2,Even-toed_ungulate__order,location_comment
amod> Arctic,0.526,0.181,0.126,0.766,2,Even-toed_ungulate__order,location_comment
obl<conj> ...,0.516,0.191,0.44,0.275,9,Even-toed_ungulate__order,location_comment
compound< reindeer,0.515,0.191,0.6,0.116,17,Even-toed_ungulate__order,location_comment
