feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
appos>compound> c.,0.963,0.0,0.756,0.03,4,Even-toed_ungulate__order,taxongroup_topic
conj> deer,0.961,0.0,0.709,0.049,13,Even-toed_ungulate__order,taxongroup_topic
conj> elaphus,0.941,0.0,0.577,0.134,2,Even-toed_ungulate__order,taxongroup_topic
conj< hippopotamus,0.94,0.001,0.764,0.027,3,Even-toed_ungulate__order,taxongroup_topic
conj> moose,0.934,0.001,0.577,0.134,3,Even-toed_ungulate__order,taxongroup_topic
conj> antelope,0.925,0.001,0.577,0.134,2,Even-toed_ungulate__order,taxongroup_topic
conj> elk,0.921,0.001,0.577,0.134,3,Even-toed_ungulate__order,taxongroup_topic
conj> ...,0.917,0.001,0.025,0.953,41,Even-toed_ungulate__order,taxongroup_topic
nsubj:pass<obl>case> to,0.91,0.002,0.866,0.005,4,Even-toed_ungulate__order,taxongroup_topic
conj> gazelle,0.905,0.002,0.577,0.134,2,Even-toed_ungulate__order,taxongroup_topic
conj<conj>amod> Siberian,0.903,0.002,0.577,0.134,2,Even-toed_ungulate__order,taxongroup_topic
obl<mark> ...,0.903,0.002,0.577,0.134,1,Even-toed_ungulate__order,taxongroup_topic
conj> hippopotamus,0.9,0.002,0.655,0.078,3,Even-toed_ungulate__order,taxongroup_topic
acl:relcl>obl>case> ...,0.896,0.003,0.764,0.027,3,Even-toed_ungulate__order,taxongroup_topic
conj> fox,0.889,0.003,0.577,0.134,2,Even-toed_ungulate__order,taxongroup_topic
nmod< ...,0.888,0.003,0.764,0.027,36,Even-toed_ungulate__order,taxongroup_topic
nsubj<advmod> successfully,0.888,0.003,0.577,0.134,2,Even-toed_ungulate__order,taxongroup_topic
conj<conj>amod> fly,0.886,0.003,0.577,0.134,2,Even-toed_ungulate__order,taxongroup_topic
conj>amod> red,0.885,0.003,0.764,0.027,4,Even-toed_ungulate__order,taxongroup_topic
cop> be,0.881,0.004,0.907,0.002,9,Even-toed_ungulate__order,taxongroup_topic
nsubj<advmod> ...,0.881,0.004,0.385,0.346,11,Even-toed_ungulate__order,taxongroup_topic
nsubj<obl>det> ...,0.873,0.005,0.577,0.134,1,Even-toed_ungulate__order,taxongroup_topic
conj>amod> ...,0.87,0.005,0.846,0.008,17,Even-toed_ungulate__order,taxongroup_topic
conj< deer,0.865,0.006,0.764,0.027,14,Even-toed_ungulate__order,taxongroup_topic
conj<appos> ...,0.862,0.006,0.655,0.078,8,Even-toed_ungulate__order,taxongroup_topic
conj<conj>amod> other,0.862,0.006,0.577,0.134,4,Even-toed_ungulate__order,taxongroup_topic
nsubj<obl>det> a,0.86,0.006,0.577,0.134,3,Even-toed_ungulate__order,taxongroup_topic
advcl> ...,0.86,0.006,0.845,0.008,3,Even-toed_ungulate__order,taxongroup_topic
conj>amod> Arctic,0.855,0.007,0.577,0.134,2,Even-toed_ungulate__order,taxongroup_topic
nsubj<obl>det> the,0.853,0.007,0.577,0.134,11,Even-toed_ungulate__order,taxongroup_topic
nsubj< member,0.849,0.008,0.756,0.03,2,Even-toed_ungulate__order,taxongroup_topic
obl<nsubj>det> the,0.847,0.008,0.764,0.027,4,Even-toed_ungulate__order,taxongroup_topic
appos<conj<conj> ...,0.846,0.008,0.764,0.027,4,Even-toed_ungulate__order,taxongroup_topic
obl<nsubj> ...,0.844,0.008,0.736,0.037,9,Even-toed_ungulate__order,taxongroup_topic
nsubj>det> the,0.844,0.008,0.756,0.03,4,Even-toed_ungulate__order,taxongroup_topic
conj<appos> archipelago,0.841,0.009,0.577,0.134,2,Even-toed_ungulate__order,taxongroup_topic
nsubj<obl>case> ...,0.834,0.01,0.655,0.078,9,Even-toed_ungulate__order,taxongroup_topic
conj<conj>amod> -size,0.834,0.01,0.577,0.134,2,Even-toed_ungulate__order,taxongroup_topic
nsubj< begin,0.834,0.01,0.845,0.008,3,Even-toed_ungulate__order,taxongroup_topic
conj< ...,0.833,0.01,0.549,0.159,25,Even-toed_ungulate__order,taxongroup_topic
acl:relcl>obl>case> with,0.829,0.011,0.577,0.134,2,Even-toed_ungulate__order,taxongroup_topic
nmod<nmod<conj> ...,0.827,0.011,0.655,0.078,12,Even-toed_ungulate__order,taxongroup_topic
nsubj< have,0.824,0.012,0.825,0.012,4,Even-toed_ungulate__order,taxongroup_topic
nsubj:pass<obl>case> with,0.822,0.012,0.756,0.03,2,Even-toed_ungulate__order,taxongroup_topic
conj>appos>compound> canadensis,0.813,0.014,0.577,0.134,2,Even-toed_ungulate__order,taxongroup_topic
nsubj<obl>case> with,0.812,0.014,0.577,0.134,2,Even-toed_ungulate__order,taxongroup_topic
conj<case> ...,0.81,0.015,0.873,0.005,8,Even-toed_ungulate__order,taxongroup_topic
nsubj<obl>case> during,0.81,0.015,0.577,0.134,4,Even-toed_ungulate__order,taxongroup_topic
nsubj<obl>case> in,0.807,0.016,0.577,0.134,12,Even-toed_ungulate__order,taxongroup_topic
nsubj<obl> day,0.805,0.016,0.577,0.134,2,Even-toed_ungulate__order,taxongroup_topic
cc> and,0.804,0.016,0.626,0.097,15,Even-toed_ungulate__order,taxongroup_topic
nsubj> ...,0.8,0.017,0.091,0.83,7,Even-toed_ungulate__order,taxongroup_topic
conj> reindeer,0.796,0.018,0.756,0.03,2,Even-toed_ungulate__order,taxongroup_topic
conj<conj> fox,0.793,0.019,0.577,0.134,3,Even-toed_ungulate__order,taxongroup_topic
nsubj<obl>case> on,0.792,0.019,0.577,0.134,2,Even-toed_ungulate__order,taxongroup_topic
nsubj:pass<obl> ...,0.79,0.02,0.791,0.019,24,Even-toed_ungulate__order,taxongroup_topic
nsubj<cop> be,0.785,0.021,0.805,0.016,28,Even-toed_ungulate__order,taxongroup_topic
conj<conj>amod> red,0.784,0.021,0.273,0.513,13,Even-toed_ungulate__order,taxongroup_topic
amod> fallow,0.784,0.021,0.732,0.039,3,Even-toed_ungulate__order,taxongroup_topic
nsubj<advmod> also,0.782,0.022,0.385,0.346,5,Even-toed_ungulate__order,taxongroup_topic
conj<det> ...,0.777,0.023,0.577,0.134,1,Even-toed_ungulate__order,taxongroup_topic
nsubj<obl> ...,0.777,0.023,0.674,0.067,25,Even-toed_ungulate__order,taxongroup_topic
nmod<nsubj<obl> ...,0.777,0.023,0.764,0.027,3,Even-toed_ungulate__order,taxongroup_topic
conj>appos>compound> ...,0.776,0.024,0.577,0.134,2,Even-toed_ungulate__order,taxongroup_topic
conj<nsubj> ...,0.774,0.024,0.825,0.012,4,Even-toed_ungulate__order,taxongroup_topic
appos<appos> archipelago,0.77,0.025,0.577,0.134,2,Even-toed_ungulate__order,taxongroup_topic
compound< species,0.765,0.027,0.577,0.134,2,Even-toed_ungulate__order,taxongroup_topic
nsubj<obl>case> for,0.762,0.028,0.577,0.134,2,Even-toed_ungulate__order,taxongroup_topic
nmod< population,0.754,0.031,0.577,0.134,2,Even-toed_ungulate__order,taxongroup_topic
compound<nmod< ...,-0.754,0.031,-0.577,0.134,4,Even-toed_ungulate__order,taxongroup_topic
conj<conj>cc> and,0.752,0.031,0.791,0.019,24,Even-toed_ungulate__order,taxongroup_topic
nmod<det> the,0.75,0.032,0.546,0.162,23,Even-toed_ungulate__order,taxongroup_topic
nmod>amod> ...,0.749,0.032,0.682,0.062,6,Even-toed_ungulate__order,taxongroup_topic
appos<conj> ...,0.749,0.032,0.751,0.032,10,Even-toed_ungulate__order,taxongroup_topic
conj<conj> moose,0.747,0.033,0.764,0.027,5,Even-toed_ungulate__order,taxongroup_topic
nsubj<compound> ...,0.746,0.034,0.866,0.005,4,Even-toed_ungulate__order,taxongroup_topic
conj<appos>acl> ...,0.742,0.035,0.577,0.134,2,Even-toed_ungulate__order,taxongroup_topic
nsubj<obl> world,0.739,0.036,0.577,0.134,2,Even-toed_ungulate__order,taxongroup_topic
conj<amod>obl:npmod> white,0.739,0.036,0.577,0.134,3,Even-toed_ungulate__order,taxongroup_topic
nmod< animal,0.739,0.036,0.764,0.027,7,Even-toed_ungulate__order,taxongroup_topic
compound<conj<case> ...,-0.737,0.037,-0.577,0.134,3,Even-toed_ungulate__order,taxongroup_topic
conj<conj>amod> european,0.736,0.037,0.756,0.03,2,Even-toed_ungulate__order,taxongroup_topic
conj<conj>appos> scrofa,0.736,0.037,0.577,0.134,2,Even-toed_ungulate__order,taxongroup_topic
nmod<obl<nsubj> ...,0.734,0.038,0.733,0.039,5,Even-toed_ungulate__order,taxongroup_topic
obl<nsubj> deer,0.732,0.039,0.756,0.03,2,Even-toed_ungulate__order,taxongroup_topic
cc:preconj> both,0.729,0.04,0.756,0.03,2,Even-toed_ungulate__order,taxongroup_topic
nsubj:pass<obl>case> ...,0.726,0.042,0.733,0.039,7,Even-toed_ungulate__order,taxongroup_topic
nsubj< species,0.725,0.042,0.756,0.03,4,Even-toed_ungulate__order,taxongroup_topic
compound< fawn,0.72,0.044,0.577,0.134,2,Even-toed_ungulate__order,taxongroup_topic
nsubj<obl> Europe,0.717,0.045,0.577,0.134,2,Even-toed_ungulate__order,taxongroup_topic
nmod<nummod> two,-0.717,0.045,-0.577,0.134,2,Even-toed_ungulate__order,taxongroup_topic
nmod<det> a,0.716,0.046,0.546,0.162,5,Even-toed_ungulate__order,taxongroup_topic
compound< ...,0.712,0.048,0.577,0.134,11,Even-toed_ungulate__order,taxongroup_topic
appos>compound> Capreolus,0.711,0.048,0.732,0.039,3,Even-toed_ungulate__order,taxongroup_topic
appos<conj> Sicily,0.71,0.048,0.63,0.094,2,Even-toed_ungulate__order,taxongroup_topic
obj<cc> ...,0.71,0.048,0.577,0.134,1,Even-toed_ungulate__order,taxongroup_topic
nmod<nummod> ...,-0.709,0.049,-0.577,0.134,1,Even-toed_ungulate__order,taxongroup_topic
conj<case> in,0.709,0.049,0.764,0.027,3,Even-toed_ungulate__order,taxongroup_topic
conj<conj> squirrel,0.706,0.05,0.577,0.134,5,Even-toed_ungulate__order,taxongroup_topic
nsubj< ...,0.703,0.052,0.707,0.05,37,Even-toed_ungulate__order,taxongroup_topic
nmod<det> ...,0.703,0.052,0.577,0.134,1,Even-toed_ungulate__order,taxongroup_topic
nsubj:pass<conj> ...,0.703,0.052,0.764,0.027,5,Even-toed_ungulate__order,taxongroup_topic
conj<amod> ...,0.698,0.054,0.791,0.019,9,Even-toed_ungulate__order,taxongroup_topic
nmod>nmod> ...,0.698,0.054,0.546,0.162,3,Even-toed_ungulate__order,taxongroup_topic
nmod< species,0.697,0.054,0.577,0.134,6,Even-toed_ungulate__order,taxongroup_topic
nmod< deer,0.697,0.055,0.577,0.134,3,Even-toed_ungulate__order,taxongroup_topic
conj>cc> ...,0.697,0.055,0.436,0.28,5,Even-toed_ungulate__order,taxongroup_topic
compound< population,0.696,0.055,0.577,0.134,3,Even-toed_ungulate__order,taxongroup_topic
conj<conj> rabbit,0.694,0.056,0.436,0.28,4,Even-toed_ungulate__order,taxongroup_topic
conj<appos>det> the,0.694,0.056,0.577,0.134,3,Even-toed_ungulate__order,taxongroup_topic
appos<obl< ...,0.692,0.057,0.732,0.039,3,Even-toed_ungulate__order,taxongroup_topic
compound<conj<amod> ...,0.692,0.057,0.577,0.134,4,Even-toed_ungulate__order,taxongroup_topic
appos<nmod< ...,-0.691,0.058,-0.701,0.053,5,Even-toed_ungulate__order,taxongroup_topic
conj<nsubj> they,0.69,0.058,0.577,0.134,2,Even-toed_ungulate__order,taxongroup_topic
nmod<nsubj<expl> there,0.685,0.061,0.577,0.134,3,Even-toed_ungulate__order,taxongroup_topic
