	kldiv	group	g_N
kldiv_adaptation_comment	1.5159054185682284	Even-toed_ungulate__order	1919
kldiv_adaptation_topic	0.75881624348679	Even-toed_ungulate__order	1919
kldiv_free_topic	0.2956873269956478	Even-toed_ungulate__order	1919
kldiv_location_comment	1.3478268610648896	Even-toed_ungulate__order	1919
kldiv_location_topic	0.9807399119574707	Even-toed_ungulate__order	1919
kldiv_taxongroup_comment	0.42553760887206515	Even-toed_ungulate__order	1919
kldiv_taxongroup_topic	0.38722132258252995	Even-toed_ungulate__order	1919
