,token,token_form,concept_uri,arcpath,lemma,upos,widx,feat,elongation_x,elongation_y,group,relrole,comp_id,N_tokens
11,Che-369e_280_Dama-15,Dama,Dama#genus,compound<nmod>case>,in,ADP,19,compound<nmod>case> in,0.6227782017494763,0.051166567498039786,Even-toed_ungulate__order,free_topic,3,9
2,Dro0ff4_11_camels-2,camels,Camel#genus,compound<nmod>case>,for,ADP,4,compound<nmod>case> for,0.4591418486544935,-0.07683840132904038,Even-toed_ungulate__order,free_topic,3,9
8,Iri-77a8_103_elk-16,elk,Elk#species,compound<nmod>case>,with,ADP,18,compound<nmod>case> with,0.4436120169012096,-0.12428188778763224,Even-toed_ungulate__order,free_topic,3,9
4,Iri-77a8_103_elk-53,elk,Elk#species,compound<nmod>case>,with,ADP,55,compound<nmod>case> with,0.4436120169012096,-0.12428188778763224,Even-toed_ungulate__order,free_topic,3,9
1,Mace92d_23_Deer-1,Deer,Deer#family,compound<nmod>case>,on,ADP,3,compound<nmod>case> on,0.5313096384717584,-0.09748419566633938,Even-toed_ungulate__order,free_topic,3,9
3,Mace92d_23_Deer-1,Deer,Deer#family,compound<nmod>case>,for,ADP,5,compound<nmod>case> for,0.4591418486544935,-0.07683840132904038,Even-toed_ungulate__order,free_topic,3,9
2,Polf59e_34_deer-2,deer,Deer#family,compound<nmod>case>,in,ADP,5,compound<nmod>case> in,0.6227782017494763,0.051166567498039786,Even-toed_ungulate__order,free_topic,3,9
3,Polf59e_34_deer-2,deer,Deer#family,compound<nmod>case>,for,ADP,6,compound<nmod>case> for,0.4591418486544935,-0.07683840132904038,Even-toed_ungulate__order,free_topic,3,9
7,Que-fbc5_88_deer-9,deer,Deer#family,compound<nmod>case>,in,ADP,11,compound<nmod>case> in,0.6227782017494763,0.051166567498039786,Even-toed_ungulate__order,free_topic,3,9
1,Sik6fbf_3_Deer-1,Deer,Deer#family,compound<nmod>case>,on,ADP,3,compound<nmod>case> on,0.5313096384717584,-0.09748419566633938,Even-toed_ungulate__order,free_topic,3,9
3,Sik6fbf_3_Deer-1,Deer,Deer#family,compound<nmod>case>,for,ADP,5,compound<nmod>case> for,0.4591418486544935,-0.07683840132904038,Even-toed_ungulate__order,free_topic,3,9
2,Tax-b848_57_deer-5,deer,Deer#family,compound<nmod>case>,of,ADP,7,compound<nmod>case> ...,0.5481735408181085,-0.018445462339310256,Even-toed_ungulate__order,free_topic,3,9
18,And-dffe_107_deer-33,deer,Deer#family,amod>,red,ADJ,32,amod> red,-0.7624694772382478,0.10614765937524605,Even-toed_ungulate__order,free_topic,6,38
8,Asc-4810_255_boars-32,boars,Wild_boar#species,amod>,wild,ADJ,31,amod> wild,-0.7818545370190788,0.016692332421779893,Even-toed_ungulate__order,free_topic,6,38
