feat	count	weight	rel_role	group_name
amod<amod> large	2.0	0.413	adaptation_comment	Even-toed_ungulate__order
compound<conj> ...	2.0	0.313	adaptation_comment	Even-toed_ungulate__order
compound<conj>cc> ...	2.0	0.284	adaptation_comment	Even-toed_ungulate__order
compound<amod> ...	2.0	0.375	adaptation_comment	Even-toed_ungulate__order
compound<obl< ...	2.0	0.456	adaptation_comment	Even-toed_ungulate__order
compound<obl<nsubj> ...	2.0	0.455	adaptation_comment	Even-toed_ungulate__order
compound<obl<obl> ...	2.0	0.371	adaptation_comment	Even-toed_ungulate__order
obl<aux:pass> ...	2.0	0.562	adaptation_comment	Even-toed_ungulate__order
obl<nsubj:pass> ...	2.0	0.419	adaptation_comment	Even-toed_ungulate__order
obl<obl>nmod> ...	2.0	0.335	adaptation_comment	Even-toed_ungulate__order
amod<nmod:poss> they	2.0	0.476	adaptation_comment	Even-toed_ungulate__order
obl<aux> ...	2.0	0.395	adaptation_comment	Even-toed_ungulate__order
obj< undertake	2.0	0.222	adaptation_comment	Even-toed_ungulate__order
obl<aux:pass> be	2.0	0.562	adaptation_comment	Even-toed_ungulate__order
case> for	2.0	0.839	adaptation_comment	Even-toed_ungulate__order
conj<amod> ...	2.0	0.697	adaptation_comment	Even-toed_ungulate__order
conj<obl<nsubj> ...	2.0	0.419	adaptation_comment	Even-toed_ungulate__order
compound<conj>cc> and	2.0	0.295	adaptation_comment	Even-toed_ungulate__order
amod<appos> ...	2.0	0.446	adaptation_comment	Even-toed_ungulate__order
amod<cop> ...	2.0	0.355	adaptation_comment	Even-toed_ungulate__order
obj<nsubj> ...	2.0	0.305	adaptation_comment	Even-toed_ungulate__order
obj<obl>compound> ...	2.0	0.502	adaptation_comment	Even-toed_ungulate__order
amod<nmod> gibbon	2.0	0.507	adaptation_comment	Even-toed_ungulate__order
nmod>det> ...	2.0	0.428	adaptation_comment	Even-toed_ungulate__order
nsubj<det> the	2.0	0.478	adaptation_comment	Even-toed_ungulate__order
amod<amod> different	2.0	0.485	adaptation_comment	Even-toed_ungulate__order
nsubj<cop> be	2.0	0.58	adaptation_comment	Even-toed_ungulate__order
amod<nmod<nmod> ...	2.0	0.367	adaptation_comment	Even-toed_ungulate__order
obl<conj>cc> ...	2.0	0.372	adaptation_comment	Even-toed_ungulate__order
amod<case> in	2.0	0.439	adaptation_comment	Even-toed_ungulate__order
amod< call	2.0	0.553	adaptation_comment	Even-toed_ungulate__order
obl<conj>nsubj> ...	2.0	0.359	adaptation_comment	Even-toed_ungulate__order
amod<conj<obj> ...	2.0	0.369	adaptation_comment	Even-toed_ungulate__order
amod<nmod<obj< have	2.0	0.402	adaptation_comment	Even-toed_ungulate__order
amod<nmod>case> such	2.0	0.501	adaptation_comment	Even-toed_ungulate__order
amod<nmod<compound> ...	2.0	0.2	adaptation_comment	Even-toed_ungulate__order
obl<conj>xcomp> ...	2.0	0.424	adaptation_comment	Even-toed_ungulate__order
amod< system	2.0	0.302	adaptation_comment	Even-toed_ungulate__order
conj<amod<case> ...	2.0	0.263	adaptation_comment	Even-toed_ungulate__order
obj<obl>nmod> ...	2.0	0.246	adaptation_comment	Even-toed_ungulate__order
amod<obj<acl> ...	2.0	0.251	adaptation_comment	Even-toed_ungulate__order
amod<obj<conj> ...	2.0	0.569	adaptation_comment	Even-toed_ungulate__order
conj<cop> be	2.0	0.455	adaptation_comment	Even-toed_ungulate__order
conj<obl>case> in	2.0	0.439	adaptation_comment	Even-toed_ungulate__order
amod<obj<ccomp< ...	2.0	0.519	adaptation_comment	Even-toed_ungulate__order
obl<conj> ...	2.0	0.456	adaptation_comment	Even-toed_ungulate__order
amod<conj>nmod> ...	2.0	0.499	adaptation_comment	Even-toed_ungulate__order
obl<conj<nsubj> ...	2.0	0.31	adaptation_comment	Even-toed_ungulate__order
amod<nmod:poss> ...	2.0	0.476	adaptation_comment	Even-toed_ungulate__order
amod<obj< have	2.0	0.446	adaptation_comment	Even-toed_ungulate__order
amod<obl<conj> ...	2.0	0.563	adaptation_comment	Even-toed_ungulate__order
obl<advcl>obl> ...	1.0	0.214	adaptation_comment	Even-toed_ungulate__order
obl<obl>conj> ...	1.0	0.526	adaptation_comment	Even-toed_ungulate__order
obl<nmod>case> ...	1.0	0.332	adaptation_comment	Even-toed_ungulate__order
obl<nmod>det> ...	1.0	0.506	adaptation_comment	Even-toed_ungulate__order
obl<nmod>amod> ...	1.0	0.544	adaptation_comment	Even-toed_ungulate__order
obl<nmod> ...	1.0	0.291	adaptation_comment	Even-toed_ungulate__order
obj<advcl<cop> ...	1.0	0.226	adaptation_comment	Even-toed_ungulate__order
flat> ...	1.0	0.294	adaptation_comment	Even-toed_ungulate__order
compound<appos<nmod> ...	1.0	0.44	adaptation_comment	Even-toed_ungulate__order
compound<appos<conj> ...	1.0	0.312	adaptation_comment	Even-toed_ungulate__order
obj<advcl<obl> ...	1.0	0.362	adaptation_comment	Even-toed_ungulate__order
obj<advcl<nsubj> ...	1.0	0.175	adaptation_comment	Even-toed_ungulate__order
obj<advcl< ...	1.0	0.24	adaptation_comment	Even-toed_ungulate__order
compound<appos<list> ...	1.0	0.362	adaptation_comment	Even-toed_ungulate__order
nsubj<acl> ...	1.0	0.412	adaptation_comment	Even-toed_ungulate__order
appos>appos>compound> ...	1.0	0.257	adaptation_comment	Even-toed_ungulate__order
compound<appos< ...	1.0	0.481	adaptation_comment	Even-toed_ungulate__order
compound<appos<flat> ...	1.0	0.629	adaptation_comment	Even-toed_ungulate__order
compound<nsubj<obl> ...	1.0	0.248	adaptation_comment	Even-toed_ungulate__order
obl<conj>cc> and	1.0	0.43	adaptation_comment	Even-toed_ungulate__order
obl<nsubj>det> the	1.0	0.46	adaptation_comment	Even-toed_ungulate__order
obl<cc> but	1.0	0.616	adaptation_comment	Even-toed_ungulate__order
obj<mark> ...	1.0	0.494	adaptation_comment	Even-toed_ungulate__order
obl<conj<nsubj> herd	1.0	0.279	adaptation_comment	Even-toed_ungulate__order
compound<nsubj< ...	1.0	0.451	adaptation_comment	Even-toed_ungulate__order
obl<aux> will	1.0	0.457	adaptation_comment	Even-toed_ungulate__order
obj<nsubj>det> some	1.0	0.43	adaptation_comment	Even-toed_ungulate__order
compound<nsubj<advcl< ...	1.0	0.303	adaptation_comment	Even-toed_ungulate__order
compound<nsubj<mark> ...	1.0	0.302	adaptation_comment	Even-toed_ungulate__order
nmod>case> on	1.0	0.671	adaptation_comment	Even-toed_ungulate__order
nmod<obj< have	1.0	0.695	adaptation_comment	Even-toed_ungulate__order
compound<case> with	1.0	0.215	adaptation_comment	Even-toed_ungulate__order
compound<obl<cop> be	1.0	0.295	adaptation_comment	Even-toed_ungulate__order
obl<advcl>mark> to	1.0	0.551	adaptation_comment	Even-toed_ungulate__order
nsubj> they	1.0	0.408	adaptation_comment	Even-toed_ungulate__order
obl> ...	1.0	0.378	adaptation_comment	Even-toed_ungulate__order
nmod<obj<parataxis> ...	1.0	0.323	adaptation_comment	Even-toed_ungulate__order
conj<compound<case> ...	1.0	0.416	adaptation_comment	Even-toed_ungulate__order
conj<compound< ...	1.0	0.409	adaptation_comment	Even-toed_ungulate__order
obl<nsubj:pass>det> ...	1.0	0.634	adaptation_comment	Even-toed_ungulate__order
obl<nsubj:pass>compound> ...	1.0	0.418	adaptation_comment	Even-toed_ungulate__order
obl<nsubj:pass>nmod> ...	1.0	0.245	adaptation_comment	Even-toed_ungulate__order
nsubj:pass<aux:pass> ...	1.0	0.636	adaptation_comment	Even-toed_ungulate__order
nsubj:pass<advmod> ...	1.0	0.61	adaptation_comment	Even-toed_ungulate__order
nsubj:pass< ...	1.0	0.508	adaptation_comment	Even-toed_ungulate__order
nsubj:pass<obl>case> ...	1.0	0.508	adaptation_comment	Even-toed_ungulate__order
nsubj:pass<obl>compound> ...	1.0	0.201	adaptation_comment	Even-toed_ungulate__order
nsubj:pass<obl> ...	1.0	0.581	adaptation_comment	Even-toed_ungulate__order
nsubj:pass<advcl> ...	1.0	0.322	adaptation_comment	Even-toed_ungulate__order
nsubj:pass<conj>cc> ...	1.0	0.424	adaptation_comment	Even-toed_ungulate__order
nsubj:pass<conj>obl> ...	1.0	0.129	adaptation_comment	Even-toed_ungulate__order
nsubj:pass<conj>nsubj> ...	1.0	0.566	adaptation_comment	Even-toed_ungulate__order
nsubj:pass<conj> ...	1.0	0.408	adaptation_comment	Even-toed_ungulate__order
nsubj:pass<conj>obj> ...	1.0	0.33	adaptation_comment	Even-toed_ungulate__order
nmod<nmod<compound> ...	1.0	0.289	adaptation_comment	Even-toed_ungulate__order
nmod<nmod<nummod> ...	1.0	0.279	adaptation_comment	Even-toed_ungulate__order
nmod<amod>advmod> ...	1.0	0.3	adaptation_comment	Even-toed_ungulate__order
nmod<amod> ...	1.0	0.596	adaptation_comment	Even-toed_ungulate__order
nmod<obl<acl< ...	1.0	0.588	adaptation_comment	Even-toed_ungulate__order
nmod<obl<mark> ...	1.0	0.391	adaptation_comment	Even-toed_ungulate__order
nmod<acl:relcl>advmod> ...	1.0	0.879	adaptation_comment	Even-toed_ungulate__order
conj<compound<amod> ...	1.0	0.371	adaptation_comment	Even-toed_ungulate__order
conj<compound<nmod< ...	1.0	0.327	adaptation_comment	Even-toed_ungulate__order
obj<obl> ...	1.0	0.371	adaptation_comment	Even-toed_ungulate__order
nmod>compound> ...	1.0	0.418	adaptation_comment	Even-toed_ungulate__order
nmod>nmod>case> ...	1.0	0.509	adaptation_comment	Even-toed_ungulate__order
nmod>nmod>compound> ...	1.0	0.452	adaptation_comment	Even-toed_ungulate__order
nmod>nmod> ...	1.0	0.322	adaptation_comment	Even-toed_ungulate__order
nsubj<case> ...	1.0	0.384	adaptation_comment	Even-toed_ungulate__order
nsubj<nmod>case> ...	1.0	0.28	adaptation_comment	Even-toed_ungulate__order
nsubj<nmod>det> ...	1.0	0.438	adaptation_comment	Even-toed_ungulate__order
nsubj<nmod> ...	1.0	0.333	adaptation_comment	Even-toed_ungulate__order
nsubj<conj<nsubj> ...	1.0	0.572	adaptation_comment	Even-toed_ungulate__order
nsubj<conj< ...	1.0	0.176	adaptation_comment	Even-toed_ungulate__order
nsubj<conj<obl> ...	1.0	0.382	adaptation_comment	Even-toed_ungulate__order
nsubj<cc> ...	1.0	0.369	adaptation_comment	Even-toed_ungulate__order
nsubj<aux> ...	1.0	0.467	adaptation_comment	Even-toed_ungulate__order
compound>det> ...	1.0	0.574	adaptation_comment	Even-toed_ungulate__order
nsubj<mark> ...	1.0	0.42	adaptation_comment	Even-toed_ungulate__order
nsubj<obj> ...	1.0	0.221	adaptation_comment	Even-toed_ungulate__order
obj<conj<nsubj> ...	1.0	0.465	adaptation_comment	Even-toed_ungulate__order
obj<conj< ...	1.0	0.295	adaptation_comment	Even-toed_ungulate__order
obj<conj<obj> ...	1.0	0.374	adaptation_comment	Even-toed_ungulate__order
obj<cc> ...	1.0	0.415	adaptation_comment	Even-toed_ungulate__order
obj<obl>case> ...	1.0	0.47	adaptation_comment	Even-toed_ungulate__order
nmod<acl:relcl>nsubj> ...	1.0	0.425	adaptation_comment	Even-toed_ungulate__order
nmod<acl:relcl> ...	1.0	0.659	adaptation_comment	Even-toed_ungulate__order
conj<obl<acl< ...	1.0	0.384	adaptation_comment	Even-toed_ungulate__order
obj<nsubj>det> ...	1.0	0.4	adaptation_comment	Even-toed_ungulate__order
obj<parataxis> ...	1.0	0.251	adaptation_comment	Even-toed_ungulate__order
obj<parataxis>obj> ...	1.0	0.579	adaptation_comment	Even-toed_ungulate__order
obl<nsubj>amod> ...	1.0	0.334	adaptation_comment	Even-toed_ungulate__order
obl<advmod> ...	1.0	0.296	adaptation_comment	Even-toed_ungulate__order
obl<advcl>mark> ...	1.0	0.518	adaptation_comment	Even-toed_ungulate__order
obl<advcl>obj> ...	1.0	0.394	adaptation_comment	Even-toed_ungulate__order
obl<conj>obl> ...	1.0	0.482	adaptation_comment	Even-toed_ungulate__order
compound<obl<acl:relcl< ...	1.0	0.256	adaptation_comment	Even-toed_ungulate__order
compound<obl<cop> ...	1.0	0.295	adaptation_comment	Even-toed_ungulate__order
compound<obl<advmod> ...	1.0	0.562	adaptation_comment	Even-toed_ungulate__order
obl<conj<aux> ...	1.0	0.436	adaptation_comment	Even-toed_ungulate__order
obl<conj<advcl> ...	1.0	0.312	adaptation_comment	Even-toed_ungulate__order
obl<nsubj>det> ...	1.0	0.4	adaptation_comment	Even-toed_ungulate__order
obl<xcomp> ...	1.0	0.374	adaptation_comment	Even-toed_ungulate__order
nmod<nsubj<parataxis< ...	1.0	0.249	adaptation_comment	Even-toed_ungulate__order
nmod<nsubj< ...	1.0	0.716	adaptation_comment	Even-toed_ungulate__order
nmod<nsubj<obl> ...	1.0	0.303	adaptation_comment	Even-toed_ungulate__order
nmod<obj<advcl> ...	1.0	0.496	adaptation_comment	Even-toed_ungulate__order
nmod<acl:relcl>obl> ...	1.0	0.244	adaptation_comment	Even-toed_ungulate__order
nmod<obj<parataxis< ...	1.0	0.381	adaptation_comment	Even-toed_ungulate__order
obl<conj<acl:relcl< ...	1.0	0.27	adaptation_comment	Even-toed_ungulate__order
obl<nsubj>conj> ...	1.0	0.335	adaptation_comment	Even-toed_ungulate__order
conj<obl<advmod> ...	1.0	0.356	adaptation_comment	Even-toed_ungulate__order
conj<obl<aux> ...	1.0	0.335	adaptation_comment	Even-toed_ungulate__order
conj<obl<acl:relcl< ...	1.0	0.517	adaptation_comment	Even-toed_ungulate__order
appos<amod> ...	1.0	0.348	adaptation_comment	Even-toed_ungulate__order
obl>amod> ...	1.0	0.265	adaptation_comment	Even-toed_ungulate__order
conj<obl<advcl< ...	1.0	0.429	adaptation_comment	Even-toed_ungulate__order
conj<nmod:poss> ...	1.0	0.337	adaptation_comment	Even-toed_ungulate__order
conj<obl<advcl> ...	1.0	0.203	adaptation_comment	Even-toed_ungulate__order
obl<nsubj>compound> ...	1.0	0.239	adaptation_comment	Even-toed_ungulate__order
obl<nsubj>nmod> ...	1.0	0.176	adaptation_comment	Even-toed_ungulate__order
obl<obj>amod> ...	1.0	0.54	adaptation_comment	Even-toed_ungulate__order
obl<obl>nmod:poss> ...	1.0	0.462	adaptation_comment	Even-toed_ungulate__order
obl<obl>amod> ...	1.0	0.42	adaptation_comment	Even-toed_ungulate__order
nmod:poss> ...	1.0	0.412	adaptation_comment	Even-toed_ungulate__order
obl<conj<nsubj:pass> ...	1.0	0.299	adaptation_comment	Even-toed_ungulate__order
obl>case> ...	1.0	0.283	adaptation_comment	Even-toed_ungulate__order
appos<det> ...	1.0	0.369	adaptation_comment	Even-toed_ungulate__order
appos<appos< ...	1.0	0.599	adaptation_comment	Even-toed_ungulate__order
cc>fixed> ...	1.0	0.304	adaptation_comment	Even-toed_ungulate__order
obl<acl<appos< ...	1.0	0.478	adaptation_comment	Even-toed_ungulate__order
obl<acl<amod> ...	1.0	0.142	adaptation_comment	Even-toed_ungulate__order
obl<acl<conj< ...	1.0	0.188	adaptation_comment	Even-toed_ungulate__order
obl<acl<cc> ...	1.0	0.386	adaptation_comment	Even-toed_ungulate__order
obl<mark> ...	1.0	0.534	adaptation_comment	Even-toed_ungulate__order
case>fixed> ...	1.0	0.401	adaptation_comment	Even-toed_ungulate__order
conj<advcl< ...	1.0	0.343	adaptation_comment	Even-toed_ungulate__order
conj<nsubj>det> ...	1.0	0.434	adaptation_comment	Even-toed_ungulate__order
conj<aux> ...	1.0	0.365	adaptation_comment	Even-toed_ungulate__order
appos<appos<advmod> ...	1.0	0.418	adaptation_comment	Even-toed_ungulate__order
appos<appos<case> ...	1.0	0.353	adaptation_comment	Even-toed_ungulate__order
obl<conj<aux:pass> ...	1.0	0.581	adaptation_comment	Even-toed_ungulate__order
compound>amod> ...	1.0	0.28	adaptation_comment	Even-toed_ungulate__order
compound<case>fixed> ...	1.0	0.424	adaptation_comment	Even-toed_ungulate__order
compound<det> ...	1.0	0.502	adaptation_comment	Even-toed_ungulate__order
acl:relcl<obj< ...	1.0	0.258	adaptation_comment	Even-toed_ungulate__order
acl:relcl<det> ...	1.0	0.439	adaptation_comment	Even-toed_ungulate__order
acl:relcl< ...	1.0	0.289	adaptation_comment	Even-toed_ungulate__order
nsubj>nmod>case> ...	1.0	0.491	adaptation_comment	Even-toed_ungulate__order
nsubj>nmod> ...	1.0	0.331	adaptation_comment	Even-toed_ungulate__order
nsubj>det> ...	1.0	0.363	adaptation_comment	Even-toed_ungulate__order
compound<obl<conj> ...	1.0	0.356	adaptation_comment	Even-toed_ungulate__order
nmod<obl<ccomp< ...	1.0	0.235	adaptation_comment	Even-toed_ungulate__order
nmod<obl<aux> ...	1.0	0.246	adaptation_comment	Even-toed_ungulate__order
nmod<obl<obj> ...	1.0	0.355	adaptation_comment	Even-toed_ungulate__order
nmod<obl<obl> ...	1.0	0.374	adaptation_comment	Even-toed_ungulate__order
nmod>conj>cc> ...	1.0	0.159	adaptation_comment	Even-toed_ungulate__order
nmod<nmod<obj< ...	1.0	0.361	adaptation_comment	Even-toed_ungulate__order
