relation	btoken	rtoken	btag	bloc	rtag	rloc	rdist	bterm	rterm	tagscore
location	Poi32a6_13_frogs-23	Poi32a6_6_rainforests-17	Poi32a6_13_frogs-23_3115	13	Poi32a6_6_rainforests-17_3811	6	7	Poison dart frogs	rainforest	8.25
location	Fro-2392_365_frogs-6	Fro-2392_353_pools-22	Fro-2392_365_frogs-6_841	365	Fro-2392_353_pools-22_4541	353	12	True frogs	temporary pools	7.692
location	Fro-2392_365_frog-17	Fro-2392_353_pools-22	Fro-2392_365_frog-17_841	365	Fro-2392_353_pools-22_4541	353	12	True frogs	temporary pools	7.692
location	Cha-dc7d_2_frog-11	Cha-dc7d_15_swamps-10	Cha-dc7d_2_frog-11_4207	2	Cha-dc7d_15_swamps-10_3808	15	13	true frogs	swamp	7.143
location	Cha-dc7d_2_frog-19	Cha-dc7d_15_swamps-10	Cha-dc7d_2_frog-19_4207	2	Cha-dc7d_15_swamps-10_3808	15	13	true frogs	swamp	7.143
location	Fro-2392_551_toad-4	Fro-2392_564_deserts-9	Fro-2392_551_toad-4_3843	551	Fro-2392_564_deserts-9_34	564	13	common toad	Desert	7.143
location	Sal-7dcf_9_salamanders-6	Sal-7dcf_23_tundra-28	Sal-7dcf_9_salamanders-6_232	9	Sal-7dcf_23_tundra-28_4539	23	14	Siberian salamander	tundra	6.667
location	Tri-5b33_95_frog-23	Tri-5b33_81_hedgerows-14	Tri-5b33_95_frog-23_3834	95	Tri-5b33_81_hedgerows-14_4519	81	14	common frog	hedgerows	6.667
location	Bot-5a32_89_Leptodactylus-50	Bot-5a32_74_rivers-7	Bot-5a32_89_Leptodactylus-50_1105	89	Bot-5a32_74_rivers-7_4533	74	15	Leptodactylus	rivers and streams	6.25
location	Sal-7dcf_10_keyserlingii-2	Sal-7dcf_23_taiga-22	Sal-7dcf_10_keyserlingii-2_233	10	Sal-7dcf_23_taiga-22_4534	23	13	Salamandrella keyserlingii	taiga	6.214
location	Sal-7dcf_36_keyserlingii-2	Sal-7dcf_23_tundra-28	Sal-7dcf_36_keyserlingii-2_233	36	Sal-7dcf_23_tundra-28_4539	23	13	Salamandrella keyserlingii	tundra	6.214
location	Sal-7dcf_10_keyserlingii-2	Sal-7dcf_23_tundra-28	Sal-7dcf_10_keyserlingii-2_233	10	Sal-7dcf_23_tundra-28_4539	23	13	Salamandrella keyserlingii	tundra	6.214
location	Sal-7dcf_36_keyserlingii-2	Sal-7dcf_23_taiga-22	Sal-7dcf_36_keyserlingii-2_233	36	Sal-7dcf_23_taiga-22_4534	23	13	Salamandrella keyserlingii	taiga	6.214
location	Fro8fc3_21_frog-4	Fro8fc3_13_farmland-18	Fro8fc3_21_frog-4_96	21	Fro8fc3_13_farmland-18_4509	13	8	European common frog	farmland	6.0
location	Nor-d13e_183_bullfrogs-33	Nor-d13e_175_swamp-13	Nor-d13e_183_bullfrogs-33_245	183	Nor-d13e_175_swamp-13_3808	175	8	Central American bullfrog	swamp	6.0
location	Sal-7dcf_39_salamander-7	Sal-7dcf_23_tundra-28	Sal-7dcf_39_salamander-7_232	39	Sal-7dcf_23_tundra-28_4539	23	16	Siberian salamander	tundra	5.882
location	Poi-d65f_108_Dendrobatidae-6	Poi-d65f_122_rainforest-8	Poi-d65f_108_Dendrobatidae-6_3116	108	Poi-d65f_122_rainforest-8_3811	122	14	Dendrobatidae	rainforest	5.8
location	Com-43a2_63_frog-3	Com-43a2_72_mountain-23	Com-43a2_63_frog-3_96	63	Com-43a2_72_mountain-23_4527	72	9	European common frog	mountains	5.4
location	Fro-2392_417_frog-4	Fro-2392_399_pool-32	Fro-2392_417_frog-4_3903	417	Fro-2392_399_pool-32_1381	399	18	smoky jungle frog	Temporary pools	5.263
location	Fro-2392_417_Leptodactylus-6	Fro-2392_399_pool-19	Fro-2392_417_Leptodactylus-6_1105	417	Fro-2392_399_pool-19_4541	399	18	Leptodactylus	temporary pools	5.263
location	Fro-2392_417_frog-4	Fro-2392_399_pool-19	Fro-2392_417_frog-4_3903	417	Fro-2392_399_pool-19_4541	399	18	smoky jungle frog	temporary pools	5.263
location	Fro-2392_417_Leptodactylus-6	Fro-2392_399_pool-32	Fro-2392_417_Leptodactylus-6_1105	417	Fro-2392_399_pool-32_1381	399	18	Leptodactylus	Temporary pools	5.263
location	Poi-d65f_138_Dendrobatidae-4	Poi-d65f_122_rainforest-8	Poi-d65f_138_Dendrobatidae-4_3116	138	Poi-d65f_122_rainforest-8_3811	122	16	Dendrobatidae	rainforest	5.118
location	Poi-d65f_106_Dendrobatidae-9	Poi-d65f_122_rainforest-8	Poi-d65f_106_Dendrobatidae-9_3116	106	Poi-d65f_122_rainforest-8_3811	122	16	Dendrobatidae	rainforest	5.118
location	Fro-2392_292_bullfrog-7	Fro-2392_282_marsh-19	Fro-2392_292_bullfrog-7_245	292	Fro-2392_282_marsh-19_3807	282	10	Central American bullfrog	marsh	4.909
location	Mar-495f_2_ridibundus-6	Mar-495f_19_marsh-9	Mar-495f_2_ridibundus-6_175	2	Mar-495f_19_marsh-9_3807	19	17	Pelophylax ridibundus	marsh	4.833
location	Tai-3286_116_salamander-35	Tai-3286_136_Taiga-1	Tai-3286_116_salamander-35_232	116	Tai-3286_136_Taiga-1_1373	136	20	Siberian salamander	Taiga	4.762
location	Tai-3286_116_salamander-32	Tai-3286_136_Taiga-1	Tai-3286_116_salamander-32_232	116	Tai-3286_136_Taiga-1_1373	136	20	Siberian salamander	Taiga	4.762
location	Tai-3286_116_salamander-26	Tai-3286_136_Taiga-1	Tai-3286_116_salamander-26_232	116	Tai-3286_136_Taiga-1_1373	136	20	Siberian salamander	Taiga	4.762
location	Bot-5a32_89_Leptodactylus-50	Bot-5a32_69_rainforest-5	Bot-5a32_89_Leptodactylus-50_1105	89	Bot-5a32_69_rainforest-5_3811	69	20	Leptodactylus	rainforest	4.762
location	Smo-99ce_2_Leptodactylus-6	Smo-99ce_22_rainforest-6	Smo-99ce_2_Leptodactylus-6_1105	2	Smo-99ce_22_rainforest-6_3811	22	20	Leptodactylus	rainforest	4.762
location	Spa-e46a_477_salamanders-2	Spa-e46a_461_lakes-9	Spa-e46a_477_salamanders-2_4185	477	Spa-e46a_461_lakes-9_4522	461	16	true salamanders and newts	lakes and ponds	4.412
location	Sal-7dcf_4_keyserlingii-2	Sal-7dcf_23_taiga-22	Sal-7dcf_4_keyserlingii-2_233	4	Sal-7dcf_23_taiga-22_4534	23	19	Salamandrella keyserlingii	taiga	4.35
location	Sal-7dcf_4_keyserlingii-2	Sal-7dcf_23_tundra-28	Sal-7dcf_4_keyserlingii-2_233	4	Sal-7dcf_23_tundra-28_4539	23	19	Salamandrella keyserlingii	tundra	4.35
location	Fro-2392_365_frog-17	Fro-2392_343_pools-13	Fro-2392_365_frog-17_4207	365	Fro-2392_343_pools-13_4541	343	22	true frogs	temporary pools	4.348
location	Fro-2392_365_frogs-6	Fro-2392_343_pools-13	Fro-2392_365_frogs-6_841	365	Fro-2392_343_pools-13_1381	343	22	True frogs	Temporary pools	4.348
location	Com-f597_9_toad-9	Com-f597_32_marshes-19	Com-f597_9_toad-9_108	9	Com-f597_32_marshes-19_3807	32	23	Common toad	marsh	4.167
location	Com-f597_9_toads-36	Com-f597_32_marshes-19	Com-f597_9_toads-36_3843	9	Com-f597_32_marshes-19_3807	32	23	common toad	marsh	4.167
location	Com-43a2_159_frogs-15	Com-43a2_172_mountain-8	Com-43a2_159_frogs-15_96	159	Com-43a2_172_mountain-8_4527	172	13	European common frog	mountains	3.857
location	Com-43a2_159_frogs-12	Com-43a2_172_mountain-8	Com-43a2_159_frogs-12_96	159	Com-43a2_172_mountain-8_4527	172	13	European common frog	mountains	3.857
