relation	btoken	rtoken	btag	bloc	rtag	rloc	rdist	bterm	rterm	tagscore
location	Van-b9b9_18_lady-9	Van-b9b9_29_desert-12	Van-b9b9_18_lady-9_271	18	Van-b9b9_29_desert-12_3805	29	11	Painted lady	desert	8.333
location	Van-b9b9_18_lady-18	Van-b9b9_29_desert-12	Van-b9b9_18_lady-18_271	18	Van-b9b9_29_desert-12_3805	29	11	Painted lady	desert	8.333
location	Dro-4d9f_124_cosmopolitan-7	Dro-4d9f_133_rainforests-19	Dro-4d9f_124_cosmopolitan-7_3917	124	Dro-4d9f_133_rainforests-19_3811	133	9	cosmopolitan	rainforest	8.3
location	Dro-4d9f_124_cosmopolitan-7	Dro-4d9f_133_deserts-21	Dro-4d9f_124_cosmopolitan-7_3917	124	Dro-4d9f_133_deserts-21_3805	133	9	cosmopolitan	desert	8.3
location	Van-b9b9_19_cardui-2	Van-b9b9_29_desert-12	Van-b9b9_19_cardui-2_272	19	Van-b9b9_29_desert-12_3805	29	10	Vanessa cardui	desert	7.909
location	Swa-32cf_14_Swallowtail-1	Swa-32cf_26_deserts-13	Swa-32cf_14_Swallowtail-1_201	14	Swa-32cf_26_deserts-13_34	26	12	Swallowtail	Desert	7.692
location	Van-b9b9_102_cardui-2	Van-b9b9_91_hedgerows-9	Van-b9b9_102_cardui-2_272	102	Van-b9b9_91_hedgerows-9_4519	91	11	Vanessa cardui	hedgerows	7.25
location	Van-b9b9_44_cardui-2	Van-b9b9_33_deserts-15	Van-b9b9_44_cardui-2_272	44	Van-b9b9_33_deserts-15_3805	33	11	Vanessa cardui	desert	7.25
location	Swa-32cf_13_Swallowtail-1	Swa-32cf_26_deserts-13	Swa-32cf_13_Swallowtail-1_201	13	Swa-32cf_26_deserts-13_34	26	13	Swallowtail	Desert	7.143
location	Swa-32cf_39_Swallowtail-1	Swa-32cf_26_deserts-13	Swa-32cf_39_Swallowtail-1_201	39	Swa-32cf_26_deserts-13_34	26	13	Swallowtail	Desert	7.143
location	Van-b9b9_44_cardui-2	Van-b9b9_32_desert-14	Van-b9b9_44_cardui-2_272	44	Van-b9b9_32_desert-14_34	32	12	Vanessa cardui	Desert	6.692
location	Swa-32cf_12_swallowtail-13	Swa-32cf_26_deserts-13	Swa-32cf_12_swallowtail-13_3888	12	Swa-32cf_26_deserts-13_34	26	14	swallowtail	Desert	6.667
location	Swa-32cf_41_Swallowtail-1	Swa-32cf_26_deserts-13	Swa-32cf_41_Swallowtail-1_201	41	Swa-32cf_26_deserts-13_34	26	15	Swallowtail	Desert	6.25
location	Van-b9b9_78_cardui-2	Van-b9b9_91_hedgerows-9	Van-b9b9_78_cardui-2_272	78	Van-b9b9_91_hedgerows-9_4519	91	13	Vanessa cardui	hedgerows	6.214
location	Van-b9b9_19_cardui-2	Van-b9b9_32_desert-14	Van-b9b9_19_cardui-2_272	19	Van-b9b9_32_desert-14_3805	32	13	Vanessa cardui	desert	6.214
location	Van-b9b9_105_cardui-2	Van-b9b9_91_hedgerows-9	Van-b9b9_105_cardui-2_272	105	Van-b9b9_91_hedgerows-9_4519	91	14	Vanessa cardui	hedgerows	5.8
location	Van-b9b9_19_cardui-2	Van-b9b9_33_deserts-15	Van-b9b9_19_cardui-2_272	19	Van-b9b9_33_deserts-15_3805	33	14	Vanessa cardui	desert	5.8
location	Van-b9b9_3_lady-7	Van-b9b9_20_mountains-10	Van-b9b9_3_lady-7_3916	3	Van-b9b9_20_mountains-10_4527	20	17	painted lady	mountains	5.556
location	Swa-32cf_9_swallowtails-18	Swa-32cf_26_deserts-13	Swa-32cf_9_swallowtails-18_3888	9	Swa-32cf_26_deserts-13_34	26	17	swallowtail	Desert	5.556
location	Nom-aef8_50_cosmopolitans-21	Nom-aef8_36_mountains-9	Nom-aef8_50_cosmopolitans-21_3917	50	Nom-aef8_36_mountains-9_4527	36	14	cosmopolitan	mountains	5.533
location	Nom-aef8_50_cosmopolitans-21	Nom-aef8_64_rainforest-23	Nom-aef8_50_cosmopolitans-21_3917	50	Nom-aef8_64_rainforest-23_3811	64	14	cosmopolitan	rainforest	5.533
location	Van-b9b9_44_cardui-2	Van-b9b9_29_desert-12	Van-b9b9_44_cardui-2_272	44	Van-b9b9_29_desert-12_3805	29	15	Vanessa cardui	desert	5.438
location	Van-b9b9_14_cardui-2	Van-b9b9_29_desert-12	Van-b9b9_14_cardui-2_272	14	Van-b9b9_29_desert-12_34	29	15	Vanessa cardui	Desert	5.438
location	Pie-14e4_15_white-30	Pie-14e4_6_parkland-24	Pie-14e4_15_white-30_2663	15	Pie-14e4_6_parkland-24_4529	6	9	Large cabbage white	parkland	5.4
location	Swa-32cf_44_swallowtail-2	Swa-32cf_26_deserts-13	Swa-32cf_44_swallowtail-2_3888	44	Swa-32cf_26_deserts-13_34	26	18	swallowtail	Desert	5.263
location	Lep-f8ec_328_lady-14	Lep-f8ec_310_mountains-7	Lep-f8ec_328_lady-14_3916	328	Lep-f8ec_310_mountains-7_4527	310	18	painted lady	mountains	5.263
location	Lep-f8ec_328_lady-11	Lep-f8ec_310_mountains-7	Lep-f8ec_328_lady-11_3916	328	Lep-f8ec_310_mountains-7_4527	310	18	painted lady	mountains	5.263
location	Van-b9b9_4_cardui-2	Van-b9b9_20_mountains-10	Van-b9b9_4_cardui-2_272	4	Van-b9b9_20_mountains-10_4527	20	16	Vanessa cardui	mountains	5.118
location	Swa-32cf_7_swallowtail-32	Swa-32cf_26_deserts-13	Swa-32cf_7_swallowtail-32_3888	7	Swa-32cf_26_deserts-13_34	26	19	swallowtail	Desert	5.0
location	Van-b9b9_39_lady-8	Van-b9b9_20_mountains-10	Van-b9b9_39_lady-8_271	39	Van-b9b9_20_mountains-10_4527	20	19	Painted lady	mountains	5.0
location	Swa-32cf_7_swallowtails-8	Swa-32cf_26_deserts-13	Swa-32cf_7_swallowtails-8_3888	7	Swa-32cf_26_deserts-13_34	26	19	swallowtail	Desert	5.0
location	Van-b9b9_108_cardui-2	Van-b9b9_91_hedgerows-9	Van-b9b9_108_cardui-2_272	108	Van-b9b9_91_hedgerows-9_4519	91	17	Vanessa cardui	hedgerows	4.833
location	Gat-a3f4_58_butterfly-3	Gat-a3f4_38_hedgerows-19	Gat-a3f4_58_butterfly-3_5003	58	Gat-a3f4_38_hedgerows-19_4519	38	20	gatekeeper butterfly	hedgerows	4.762
location	Van-b9b9_3_cosmopolitan-15	Van-b9b9_20_mountains-10	Van-b9b9_3_cosmopolitan-15_3917	3	Van-b9b9_20_mountains-10_4527	20	17	cosmopolitan	mountains	4.611
location	Lep-f8ec_331_lady-10	Lep-f8ec_310_mountains-7	Lep-f8ec_331_lady-10_271	331	Lep-f8ec_310_mountains-7_4527	310	21	Painted lady	mountains	4.545
location	Pie-14e4_17_white-3	Pie-14e4_6_parkland-24	Pie-14e4_17_white-3_2663	17	Pie-14e4_6_parkland-24_4529	6	11	Large cabbage white	parkland	4.5
location	Van-b9b9_110_cardui-2	Van-b9b9_91_hedgerows-9	Van-b9b9_110_cardui-2_272	110	Van-b9b9_91_hedgerows-9_4519	91	19	Vanessa cardui	hedgerows	4.35
location	Van-b9b9_1_cardui-2	Van-b9b9_20_mountains-10	Van-b9b9_1_cardui-2_272	1	Van-b9b9_20_mountains-10_4527	20	19	Vanessa cardui	mountains	4.35
location	Van-b9b9_110_cardui-2	Van-b9b9_132_Taiga-19	Van-b9b9_110_cardui-2_272	110	Van-b9b9_132_Taiga-19_1373	132	22	Vanessa cardui	Taiga	3.783
location	Van-b9b9_69_cardui-2	Van-b9b9_91_hedgerows-9	Van-b9b9_69_cardui-2_272	69	Van-b9b9_91_hedgerows-9_4519	91	22	Vanessa cardui	hedgerows	3.783
location	Nom-aef8_50_cosmopolitans-21	Nom-aef8_29_desert-12	Nom-aef8_50_cosmopolitans-21_3917	50	Nom-aef8_29_desert-12_3805	29	21	cosmopolitan	desert	3.773
location	Van-b9b9_3_lady-7	Van-b9b9_29_desert-12	Van-b9b9_3_lady-7_3916	3	Van-b9b9_29_desert-12_34	29	26	painted lady	Desert	3.704
location	Swa-32cf_53_swallowtails-29	Swa-32cf_26_deserts-13	Swa-32cf_53_swallowtails-29_3888	53	Swa-32cf_26_deserts-13_3805	26	27	swallowtail	desert	3.571
location	Van-b9b9_44_cardui-2	Van-b9b9_20_mountains-10	Van-b9b9_44_cardui-2_272	44	Van-b9b9_20_mountains-10_4527	20	24	Vanessa cardui	mountains	3.48
location	Van-b9b9_108_cardui-2	Van-b9b9_132_Taiga-19	Van-b9b9_108_cardui-2_272	108	Van-b9b9_132_Taiga-19_1373	132	24	Vanessa cardui	Taiga	3.48
location	Swa-32cf_54_swallowtails-38	Swa-32cf_26_deserts-13	Swa-32cf_54_swallowtails-38_3888	54	Swa-32cf_26_deserts-13_3805	26	28	swallowtail	desert	3.448
location	Van-b9b9_3_lady-7	Van-b9b9_32_desert-14	Van-b9b9_3_lady-7_3916	3	Van-b9b9_32_desert-14_34	32	29	painted lady	Desert	3.333
location	Van-b9b9_3_lady-7	Van-b9b9_33_deserts-15	Van-b9b9_3_lady-7_3916	3	Van-b9b9_33_deserts-15_3805	33	30	painted lady	desert	3.226
location	Dro-4d9f_124_cosmopolitan-7	Dro-4d9f_149_bogs-9	Dro-4d9f_124_cosmopolitan-7_3917	124	Dro-4d9f_149_bogs-9_4511	149	25	cosmopolitan	bog	3.192
location	Van-b9b9_105_cardui-2	Van-b9b9_132_Taiga-19	Van-b9b9_105_cardui-2_272	105	Van-b9b9_132_Taiga-19_1373	132	27	Vanessa cardui	Taiga	3.107
location	Van-b9b9_3_cosmopolitan-15	Van-b9b9_29_desert-12	Van-b9b9_3_cosmopolitan-15_3917	3	Van-b9b9_29_desert-12_34	29	26	cosmopolitan	Desert	3.074
location	Gat-a3f4_5_butterfly-14	Gat-a3f4_38_hedgerows-19	Gat-a3f4_5_butterfly-14_5003	5	Gat-a3f4_38_hedgerows-19_4519	38	33	gatekeeper butterfly	hedgerows	2.941
location	Dro-4d9f_124_cosmopolitan-7	Dro-4d9f_152_bogs-5	Dro-4d9f_124_cosmopolitan-7_3917	124	Dro-4d9f_152_bogs-5_4511	152	28	cosmopolitan	bog	2.862
location	Van-b9b9_102_cardui-2	Van-b9b9_132_Taiga-19	Van-b9b9_102_cardui-2_272	102	Van-b9b9_132_Taiga-19_1373	132	30	Vanessa cardui	Taiga	2.806
location	Gat-a3f4_77_butterflies-5	Gat-a3f4_38_hedgerows-19	Gat-a3f4_77_butterflies-5_5003	77	Gat-a3f4_38_hedgerows-19_4519	38	39	gatekeeper butterfly	hedgerows	2.5
location	Gat-a3f4_2_brown-5	Gat-a3f4_38_hedgerows-19	Gat-a3f4_2_brown-5_2343	2	Gat-a3f4_38_hedgerows-19_4519	38	36	Hedge brown	hedgerows	2.243
location	Pie-14e4_30_white-3	Pie-14e4_6_parkland-24	Pie-14e4_30_white-3_2663	30	Pie-14e4_6_parkland-24_4529	6	24	Large cabbage white	parkland	2.16
location	Ada-f37b_25_moth-9	Ada-f37b_59_desert-21	Ada-f37b_25_moth-9_5201	25	Ada-f37b_59_desert-21_34	59	34	hummingbird hawk-moth	Desert	2.143
location	Nom-aef8_50_cosmopolitans-21	Nom-aef8_8_tundra-9	Nom-aef8_50_cosmopolitans-21_3917	50	Nom-aef8_8_tundra-9_4539	8	42	cosmopolitan	tundra	1.93
location	Nom-aef8_50_cosmopolitans-21	Nom-aef8_7_tundra-14	Nom-aef8_50_cosmopolitans-21_3917	50	Nom-aef8_7_tundra-14_4539	7	43	cosmopolitan	tundra	1.886
location	Ant-938d_319_Lycaenidae-12	Ant-938d_263_desert-2	Ant-938d_319_Lycaenidae-12_672	319	Ant-938d_263_desert-2_3805	263	56	Lycaenidae	desert	1.754
location	Ant-938d_319_Lycaenidae-12	Ant-938d_263_desert-12	Ant-938d_319_Lycaenidae-12_672	319	Ant-938d_263_desert-12_3805	263	56	Lycaenidae	desert	1.754
location	Ant-938d_319_Lycaenidae-12	Ant-938d_251_rainforest-43	Ant-938d_319_Lycaenidae-12_672	319	Ant-938d_251_rainforest-43_3811	251	68	Lycaenidae	rainforest	1.449
location	Gul-1ea1_41_cosmopolitan-6	Gul-1ea1_106_marshes-24	Gul-1ea1_41_cosmopolitan-6_3917	41	Gul-1ea1_106_marshes-24_3807	106	65	cosmopolitan	marsh	1.258
location	Gul-1ea1_41_cosmopolitan-6	Gul-1ea1_106_marshes-5	Gul-1ea1_41_cosmopolitan-6_3917	41	Gul-1ea1_106_marshes-5_3807	106	65	cosmopolitan	marsh	1.258
location	Nom-aef8_50_cosmopolitans-21	Nom-aef8_117_desert-13	Nom-aef8_50_cosmopolitans-21_3917	50	Nom-aef8_117_desert-13_34	117	67	cosmopolitan	Desert	1.221
location	Dro-4d9f_124_cosmopolitan-7	Dro-4d9f_47_rainforest-32	Dro-4d9f_124_cosmopolitan-7_3917	124	Dro-4d9f_47_rainforest-32_3811	47	77	cosmopolitan	rainforest	1.064
location	Mos-3d44_123_Cosmopolitan-5	Mos-3d44_43_marshes-13	Mos-3d44_123_Cosmopolitan-5_273	123	Mos-3d44_43_marshes-13_3807	43	80	Cosmopolitan	marsh	1.025
location	Mos-3d44_123_Cosmopolitan-5	Mos-3d44_41_marsh-19	Mos-3d44_123_Cosmopolitan-5_273	123	Mos-3d44_41_marsh-19_3807	41	82	Cosmopolitan	marsh	1.0
adaptation	Swa-32cf_118_swallowtail-11	Swa-32cf_118_polymorphism-2	Swa-32cf_118_swallowtail-11_3888	118	Swa-32cf_118_polymorphism-2_3976	118	0	swallowtail	polymorphism	100.0
adaptation	Ani-ab87_80_butterflies-4	Ani-ab87_80_migration-21	Ani-ab87_80_butterflies-4_5238	80	Ani-ab87_80_migration-21_3781	80	0	monarch butterfly	migration	100.0
adaptation	Mon-6a24_517_Butterflies-51	Mon-6a24_517_migration-38	Mon-6a24_517_Butterflies-51_2859	517	Mon-6a24_517_migration-38_1	517	0	Monarch butterfly	Migration	100.0
adaptation	Mon-6a24_206_butterfly-2	Mon-6a24_206_migration-6	Mon-6a24_206_butterfly-2_2859	206	Mon-6a24_206_migration-6_1	206	0	Monarch butterfly	Migration	100.0
adaptation	Mon-6a24_517_butterfly-57	Mon-6a24_517_migration-38	Mon-6a24_517_butterfly-57_2859	517	Mon-6a24_517_migration-38_1	517	0	Monarch butterfly	Migration	100.0
adaptation	Mon-6a24_517_butterfly-14	Mon-6a24_517_migration-38	Mon-6a24_517_butterfly-14_2859	517	Mon-6a24_517_migration-38_1	517	0	Monarch butterfly	Migration	100.0
adaptation	Lep-f8ec_170_Lepidoptera-3	Lep-f8ec_170_metamorphosis-9	Lep-f8ec_170_Lepidoptera-3_2698	170	Lep-f8ec_170_metamorphosis-9_3962	170	0	Lepidoptera	metamorphosis	100.0
adaptation	Mon-6a24_62_Lepidoptera-3	Mon-6a24_62_metamorphosis-8	Mon-6a24_62_Lepidoptera-3_2698	62	Mon-6a24_62_metamorphosis-8_3962	62	0	Lepidoptera	metamorphosis	100.0
adaptation	Gon-9ae6_89_brimstone-3	Gon-9ae6_89_hibernation-9	Gon-9ae6_89_brimstone-3_5020	89	Gon-9ae6_89_hibernation-9_338	89	0	brimstone	Hibernation	100.0
adaptation	Par-e8bc_141_butterfly-6	Par-e8bc_141_mimicry-15	Par-e8bc_141_butterfly-6_2657	141	Par-e8bc_141_mimicry-15_3963	141	0	Large blue butterfly	mimicry	100.0
adaptation	Ani-ab87_80_butterfly-10	Ani-ab87_80_migration-21	Ani-ab87_80_butterfly-10_5238	80	Ani-ab87_80_migration-21_1	80	0	monarch butterfly	Migration	100.0
adaptation	Mon-6a24_517_butterfly-59	Mon-6a24_517_migration-38	Mon-6a24_517_butterfly-59_5238	517	Mon-6a24_517_migration-38_1	517	0	monarch butterfly	Migration	100.0
adaptation	Mon-6a24_517_butterfly-2	Mon-6a24_517_migration-38	Mon-6a24_517_butterfly-2_5238	517	Mon-6a24_517_migration-38_1	517	0	monarch butterfly	Migration	100.0
adaptation	Ins-960c_321_butterfly-20	Ins-960c_321_migration-21	Ins-960c_321_butterfly-20_5238	321	Ins-960c_321_migration-21_1	321	0	monarch butterfly	Migration	100.0
adaptation	Lep-f8ec_330_butterfly-16	Lep-f8ec_330_migrations-6	Lep-f8ec_330_butterfly-16_5238	330	Lep-f8ec_330_migrations-6_1	330	0	monarch butterfly	Migration	100.0
adaptation	Gon-252b_11_brimstone-2	Gon-252b_11_hibernation-18	Gon-252b_11_brimstone-2_5020	11	Gon-252b_11_hibernation-18_3959	11	0	brimstone	hibernation	100.0
adaptation	Gon-9ae6_27_brimstone-3	Gon-9ae6_27_hibernation-20	Gon-9ae6_27_brimstone-3_5020	27	Gon-9ae6_27_hibernation-20_338	27	0	brimstone	Hibernation	100.0
adaptation	Gon-9ae6_61_brimstone-2	Gon-9ae6_61_hibernation-14	Gon-9ae6_61_brimstone-2_5020	61	Gon-9ae6_61_hibernation-14_338	61	0	brimstone	Hibernation	100.0
adaptation	Gon-9ae6_145_brimstone-4	Gon-9ae6_145_hibernation-7	Gon-9ae6_145_brimstone-4_5020	145	Gon-9ae6_145_hibernation-7_338	145	0	brimstone	Hibernation	100.0
adaptation	Gon-252b_12_brimstone-2	Gon-252b_12_hibernation-14	Gon-252b_12_brimstone-2_5020	12	Gon-252b_12_hibernation-14_338	12	0	brimstone	Hibernation	100.0
adaptation	Swa-32cf_104_Swallowtail-1	Swa-32cf_104_polymorphisms-12	Swa-32cf_104_Swallowtail-1_201	104	Swa-32cf_104_polymorphisms-12_3976	104	0	Swallowtail	polymorphism	100.0
adaptation	Van-b9b9_39_lady-8	Van-b9b9_39_migration-10	Van-b9b9_39_lady-8_271	39	Van-b9b9_39_migration-10_3781	39	0	Painted lady	migration	100.0
adaptation	Vana565_2_lady-19	Vana565_2_migration-21	Vana565_2_lady-19_3916	2	Vana565_2_migration-21_1	2	0	painted lady	Migration	100.0
adaptation	Lep-f8ec_374_butterflies-43	Lep-f8ec_374_poisonous-6	Lep-f8ec_374_butterflies-43_5238	374	Lep-f8ec_374_poisonous-6_3973	374	0	monarch butterfly	poisonous	100.0
adaptation	Lep-f8ec_374_butterfly-14	Lep-f8ec_374_poisonous-6	Lep-f8ec_374_butterfly-14_5238	374	Lep-f8ec_374_poisonous-6_3973	374	0	monarch butterfly	poisonous	100.0
adaptation	Swa-32cf_102_swallowtail-27	Swa-32cf_102_polymorphism-15	Swa-32cf_102_swallowtail-27_3888	102	Swa-32cf_102_polymorphism-15_3976	102	0	swallowtail	polymorphism	100.0
adaptation	Swa-32cf_102_swallowtail-3	Swa-32cf_102_polymorphism-15	Swa-32cf_102_swallowtail-3_3888	102	Swa-32cf_102_polymorphism-15_3976	102	0	swallowtail	polymorphism	100.0
adaptation	Pie-14e4_108_brassicae-2	Pie-14e4_108_Hibernation-6	Pie-14e4_108_brassicae-2_2661	108	Pie-14e4_108_Hibernation-6_338	108	0	Pieris brassicae	Hibernation	87.0
adaptation	Van-b9b9_141_cardui-19	Van-b9b9_141_migration-8	Van-b9b9_141_cardui-19_272	141	Van-b9b9_141_migration-8_1	141	0	Vanessa cardui	Migration	87.0
adaptation	Pie-14e4_100_whites-3	Pie-14e4_100_migration-20	Pie-14e4_100_whites-3_2664	100	Pie-14e4_100_migration-20_3781	100	0	Large white	migration	83.0
adaptation	Pie-14e4_8_white-3	Pie-14e4_8_migrations-18	Pie-14e4_8_white-3_5154	8	Pie-14e4_8_migrations-18_3781	8	0	large white	migration	83.0
adaptation	Lar-fa32_129_blue-9	Lar-fa32_129_mimicry-3	Lar-fa32_129_blue-9_5150	129	Lar-fa32_129_mimicry-3_3963	129	0	large blue	mimicry	83.0
