feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
appos<det> ...,0.162,0.702,0.126,0.766,2,Lepidoptera__order,adaptation_topic
obj< ...,0.161,0.704,0.247,0.555,3,Lepidoptera__order,adaptation_topic
compound> ...,0.161,0.704,-0.031,0.942,4,Lepidoptera__order,adaptation_topic
nsubj<nmod> ...,-0.155,0.714,-0.082,0.846,1,Lepidoptera__order,adaptation_topic
amod> blue,-0.152,0.719,-0.302,0.467,5,Lepidoptera__order,adaptation_topic
amod> ...,-0.142,0.738,-0.241,0.565,12,Lepidoptera__order,adaptation_topic
compound< ...,0.135,0.75,-0.371,0.365,12,Lepidoptera__order,adaptation_topic
compound<amod> ...,-0.135,0.75,-0.452,0.261,7,Lepidoptera__order,adaptation_topic
nmod> ...,0.126,0.766,-0.091,0.83,9,Lepidoptera__order,adaptation_topic
nsubj:pass<obl> ...,0.114,0.787,0.203,0.63,3,Lepidoptera__order,adaptation_topic
compound< butterfly,0.113,0.79,0.247,0.555,8,Lepidoptera__order,adaptation_topic
compound<appos>nmod> ...,0.112,0.791,0.082,0.846,3,Lepidoptera__order,adaptation_topic
appos<nsubj<nmod> ...,0.112,0.793,0.082,0.846,1,Lepidoptera__order,adaptation_topic
case> 's,-0.096,0.822,0.0,1.0,4,Lepidoptera__order,adaptation_topic
compound<nmod>case> ...,-0.095,0.823,-0.247,0.555,3,Lepidoptera__order,adaptation_topic
amod> marbled,0.095,0.824,0.0,1.0,2,Lepidoptera__order,adaptation_topic
appos>conj> development,-0.089,0.834,-0.082,0.846,2,Lepidoptera__order,adaptation_topic
compound<nmod<compound> ...,-0.089,0.835,-0.082,0.846,3,Lepidoptera__order,adaptation_topic
amod> large,-0.076,0.858,-0.012,0.977,20,Lepidoptera__order,adaptation_topic
case>fixed> as,0.064,0.881,-0.047,0.912,3,Lepidoptera__order,adaptation_topic
nsubj< ...,-0.062,0.884,-0.153,0.717,12,Lepidoptera__order,adaptation_topic
amod> painted,-0.061,0.887,-0.11,0.795,4,Lepidoptera__order,adaptation_topic
appos<conj<conj> ...,-0.058,0.891,-0.062,0.883,4,Lepidoptera__order,adaptation_topic
compound<nmod< ...,-0.056,0.896,-0.082,0.846,4,Lepidoptera__order,adaptation_topic
appos< ...,-0.049,0.909,0.082,0.846,5,Lepidoptera__order,adaptation_topic
cc> ...,0.038,0.929,0.247,0.555,1,Lepidoptera__order,adaptation_topic
nsubj<advcl>advmod> ...,0.023,0.956,0.062,0.883,3,Lepidoptera__order,adaptation_topic
nsubj<obj>det> ...,-0.016,0.97,0.082,0.846,1,Lepidoptera__order,adaptation_topic
nsubj<parataxis>obl> ...,0.013,0.976,0.031,0.942,3,Lepidoptera__order,adaptation_topic
nsubj<cop> be,-0.003,0.995,-0.047,0.912,8,Lepidoptera__order,adaptation_topic
