,feat,cluster,pw_entr,feat_n,N,group,relrole
0,acl> ...,0,0.001,6,1231,Lepidoptera__order,free_topic
1,acl>obj> ...,0,-0.0,2,1231,Lepidoptera__order,free_topic
2,acl>obl> ...,0,-0.0,2,1231,Lepidoptera__order,free_topic
3,acl>obl>case> ...,0,-0.0,2,1231,Lepidoptera__order,free_topic
4,advmod> ...,0,0.001,5,1231,Lepidoptera__order,free_topic
5,amod< ...,0,0.0,1,1231,Lepidoptera__order,free_topic
7,amod<flat> ...,0,0.001,3,1231,Lepidoptera__order,free_topic
8,amod> ...,0,0.003,30,1231,Lepidoptera__order,free_topic
9,amod> blue,0,-0.001,8,1231,Lepidoptera__order,free_topic
10,amod> brown,0,-0.002,2,1231,Lepidoptera__order,free_topic
11,amod> common,0,0.001,3,1231,Lepidoptera__order,free_topic
12,amod> dark,0,0.0,2,1231,Lepidoptera__order,free_topic
13,amod> great,0,-0.0,2,1231,Lepidoptera__order,free_topic
14,amod> green,0,-0.001,3,1231,Lepidoptera__order,free_topic
15,amod> high,0,-0.001,1,1231,Lepidoptera__order,free_topic
16,amod> hummingbird,0,0.0,3,1231,Lepidoptera__order,free_topic
17,amod> large,0,-0.001,14,1231,Lepidoptera__order,free_topic
18,amod> poisonous,0,0.0,2,1231,Lepidoptera__order,free_topic
19,amod>advmod> ...,0,-0.0,2,1231,Lepidoptera__order,free_topic
20,amod>amod> ...,0,0.0,1,1231,Lepidoptera__order,free_topic
22,amod>obl:npmod> ...,0,0.0,2,1231,Lepidoptera__order,free_topic
23,amod>obl:npmod> Gossamer,0,0.0,2,1231,Lepidoptera__order,free_topic
24,appos< ...,0,-0.003,11,1231,Lepidoptera__order,free_topic
25,appos<amod> ...,0,-0.002,4,1231,Lepidoptera__order,free_topic
27,appos<case> ...,0,0.001,4,1231,Lepidoptera__order,free_topic
28,appos<cc> and,0,-0.0,2,1231,Lepidoptera__order,free_topic
29,appos<compound> ...,0,-0.0,2,1231,Lepidoptera__order,free_topic
30,appos<conj< ...,0,-0.001,2,1231,Lepidoptera__order,free_topic
31,appos<conj<appos> ...,0,-0.0,2,1231,Lepidoptera__order,free_topic
32,appos<conj<conj> ...,0,-0.001,1,1231,Lepidoptera__order,free_topic
39,appos<det> ...,0,-0.0,1,1231,Lepidoptera__order,free_topic
