,feat,cluster,pw_entr,feat_n,N,group,relrole
15,amod> ...,0,-0.004,1,373,Dicotyledon__class,taxongroup_topic
16,amod> arctic,0,0.004,1,373,Dicotyledon__class,taxongroup_topic
29,appos< ...,0,-0.003,1,373,Dicotyledon__class,taxongroup_topic
34,appos< sundew,0,0.003,1,373,Dicotyledon__class,taxongroup_topic
37,appos<amod> ...,0,0.001,1,373,Dicotyledon__class,taxongroup_topic
41,appos<appos< ...,0,0.002,1,373,Dicotyledon__class,taxongroup_topic
65,appos<cc> and,0,0.003,1,373,Dicotyledon__class,taxongroup_topic
72,appos<conj< ...,0,0.001,1,373,Dicotyledon__class,taxongroup_topic
73,appos<conj<appos> ...,0,0.002,1,373,Dicotyledon__class,taxongroup_topic
74,appos<conj<compound> ...,0,0.003,1,373,Dicotyledon__class,taxongroup_topic
85,appos<det> the,0,-0.001,1,373,Dicotyledon__class,taxongroup_topic
117,appos> ...,0,-0.003,1,373,Dicotyledon__class,taxongroup_topic
153,cc> and,0,-0.003,1,373,Dicotyledon__class,taxongroup_topic
154,cc> or,0,0.0,1,373,Dicotyledon__class,taxongroup_topic
156,compound< ...,0,0.118,23,373,Dicotyledon__class,taxongroup_topic
157,compound< edulis,0,0.004,1,373,Dicotyledon__class,taxongroup_topic
158,compound< family,0,0.018,3,373,Dicotyledon__class,taxongroup_topic
159,compound< forests,0,0.018,3,373,Dicotyledon__class,taxongroup_topic
160,compound< genus,0,0.012,2,373,Dicotyledon__class,taxongroup_topic
161,compound< plant,0,0.03,5,373,Dicotyledon__class,taxongroup_topic
162,compound< species,0,0.043,8,373,Dicotyledon__class,taxongroup_topic
163,compound< swamp,0,0.004,1,373,Dicotyledon__class,taxongroup_topic
164,compound< tree,0,0.012,2,373,Dicotyledon__class,taxongroup_topic
165,compound< tricolor,0,0.008,2,373,Dicotyledon__class,taxongroup_topic
166,compound<acl> ...,0,0.018,3,373,Dicotyledon__class,taxongroup_topic
167,compound<acl>obj> ...,0,0.018,3,373,Dicotyledon__class,taxongroup_topic
168,compound<amod> ...,0,0.042,7,373,Dicotyledon__class,taxongroup_topic
169,compound<amod> many,0,0.012,2,373,Dicotyledon__class,taxongroup_topic
170,compound<appos< ...,0,0.004,1,373,Dicotyledon__class,taxongroup_topic
171,compound<appos< plant,0,0.012,2,373,Dicotyledon__class,taxongroup_topic
172,compound<appos<amod> ...,0,0.01,2,373,Dicotyledon__class,taxongroup_topic
173,compound<appos<det> ...,0,0.006,1,373,Dicotyledon__class,taxongroup_topic
174,compound<appos<det> the,0,0.004,1,373,Dicotyledon__class,taxongroup_topic
175,compound<appos> ...,0,0.02,4,373,Dicotyledon__class,taxongroup_topic
176,compound<appos>compound> ...,0,0.01,2,373,Dicotyledon__class,taxongroup_topic
177,compound<case> ...,0,0.028,5,373,Dicotyledon__class,taxongroup_topic
178,compound<case> as,0,0.004,1,373,Dicotyledon__class,taxongroup_topic
179,compound<case> for,0,0.01,2,373,Dicotyledon__class,taxongroup_topic
180,compound<case> from,0,0.012,2,373,Dicotyledon__class,taxongroup_topic
181,compound<case> in,0,0.048,8,373,Dicotyledon__class,taxongroup_topic
182,compound<case> include,0,0.012,2,373,Dicotyledon__class,taxongroup_topic
183,compound<case> of,0,0.036,6,373,Dicotyledon__class,taxongroup_topic
184,compound<case> on,0,0.004,1,373,Dicotyledon__class,taxongroup_topic
185,compound<case> to,0,0.003,1,373,Dicotyledon__class,taxongroup_topic
186,compound<cc> ...,0,0.006,1,373,Dicotyledon__class,taxongroup_topic
188,compound<compound< ...,0,0.028,5,373,Dicotyledon__class,taxongroup_topic
190,compound<compound> ...,0,0.054,9,373,Dicotyledon__class,taxongroup_topic
191,compound<compound> plant,0,0.012,2,373,Dicotyledon__class,taxongroup_topic
192,compound<conj< ...,0,0.002,1,373,Dicotyledon__class,taxongroup_topic
194,compound<conj<case> ...,0,0.003,1,373,Dicotyledon__class,taxongroup_topic
195,compound<conj<compound> ...,0,0.001,1,373,Dicotyledon__class,taxongroup_topic
198,compound<conj> ...,0,0.01,2,373,Dicotyledon__class,taxongroup_topic
199,compound<conj>cc> ...,0,0.01,2,373,Dicotyledon__class,taxongroup_topic
200,compound<det> a,0,0.042,7,373,Dicotyledon__class,taxongroup_topic
201,compound<det> the,0,0.1,17,373,Dicotyledon__class,taxongroup_topic
202,compound<nmod< ...,0,0.064,11,373,Dicotyledon__class,taxongroup_topic
203,compound<nmod< plant,0,0.03,5,373,Dicotyledon__class,taxongroup_topic
204,compound<nmod< species,0,0.012,2,373,Dicotyledon__class,taxongroup_topic
205,compound<nmod< tree,0,0.012,2,373,Dicotyledon__class,taxongroup_topic
206,compound<nmod<amod> ...,0,0.028,5,373,Dicotyledon__class,taxongroup_topic
207,compound<nmod<case> ...,0,0.006,1,373,Dicotyledon__class,taxongroup_topic
208,compound<nmod<case> in,0,0.018,3,373,Dicotyledon__class,taxongroup_topic
209,compound<nmod<case> to,0,0.018,3,373,Dicotyledon__class,taxongroup_topic
210,compound<nmod<compound> ...,0,0.018,3,373,Dicotyledon__class,taxongroup_topic
211,compound<nmod<conj> ...,0,0.014,4,373,Dicotyledon__class,taxongroup_topic
212,compound<nmod<cop> be,0,0.018,3,373,Dicotyledon__class,taxongroup_topic
213,compound<nmod<det> ...,0,0.006,1,373,Dicotyledon__class,taxongroup_topic
214,compound<nmod<det> a,0,0.03,5,373,Dicotyledon__class,taxongroup_topic
215,compound<nmod<det> the,0,0.036,6,373,Dicotyledon__class,taxongroup_topic
216,compound<nmod<nmod> ...,0,0.034,6,373,Dicotyledon__class,taxongroup_topic
217,compound<nmod<nsubj> ...,0,0.018,3,373,Dicotyledon__class,taxongroup_topic
218,compound<nmod<obj< ...,0,0.006,1,373,Dicotyledon__class,taxongroup_topic
219,compound<nmod<obj< flower,0,0.012,2,373,Dicotyledon__class,taxongroup_topic
220,compound<nmod<obj< show,0,0.012,2,373,Dicotyledon__class,taxongroup_topic
221,compound<nmod<obl< ...,0,0.018,3,373,Dicotyledon__class,taxongroup_topic
222,compound<nmod<obl< refer,0,0.012,2,373,Dicotyledon__class,taxongroup_topic
223,compound<nmod> ...,0,0.034,6,373,Dicotyledon__class,taxongroup_topic
224,compound<nmod> Europe,0,0.012,2,373,Dicotyledon__class,taxongroup_topic
225,compound<nmod>case> ...,0,0.012,2,373,Dicotyledon__class,taxongroup_topic
226,compound<nmod>case> at,0,0.004,1,373,Dicotyledon__class,taxongroup_topic
227,compound<nmod>case> in,0,0.018,3,373,Dicotyledon__class,taxongroup_topic
228,compound<nmod>case> of,0,0.012,2,373,Dicotyledon__class,taxongroup_topic
229,compound<nmod>compound> ...,0,0.022,4,373,Dicotyledon__class,taxongroup_topic
231,compound<nsubj:pass< ...,0,0.006,1,373,Dicotyledon__class,taxongroup_topic
232,compound<nsubj:pass< use,0,0.012,2,373,Dicotyledon__class,taxongroup_topic
233,compound<nsubj:pass<aux:pass> be,0,0.018,3,373,Dicotyledon__class,taxongroup_topic
234,compound<nsubj:pass<obl> ...,0,0.018,3,373,Dicotyledon__class,taxongroup_topic
235,compound<nsubj< ...,0,0.034,6,373,Dicotyledon__class,taxongroup_topic
236,compound<nsubj<conj> ...,0,0.016,3,373,Dicotyledon__class,taxongroup_topic
237,compound<nsubj<cop> be,0,0.01,2,373,Dicotyledon__class,taxongroup_topic
239,compound<nsubj<obl> ...,0,0.024,4,373,Dicotyledon__class,taxongroup_topic
240,compound<obj< ...,0,0.024,4,373,Dicotyledon__class,taxongroup_topic
241,compound<obl< ...,0,0.03,6,373,Dicotyledon__class,taxongroup_topic
243,compound<obl<acl< ...,0,0.01,2,373,Dicotyledon__class,taxongroup_topic
244,compound<obl<aux:pass> be,0,0.002,1,373,Dicotyledon__class,taxongroup_topic
245,compound<obl<conj> ...,0,0.003,1,373,Dicotyledon__class,taxongroup_topic
247,compound<obl<obl> ...,0,0.028,5,373,Dicotyledon__class,taxongroup_topic
248,compound> ...,0,-0.005,3,373,Dicotyledon__class,taxongroup_topic
249,compound> Acer,0,-0.002,1,373,Dicotyledon__class,taxongroup_topic
252,compound> Fagus,0,0.001,1,373,Dicotyledon__class,taxongroup_topic
257,compound> passion,0,0.002,1,373,Dicotyledon__class,taxongroup_topic
259,compound>compound> ...,0,0.001,1,373,Dicotyledon__class,taxongroup_topic
261,conj< ...,0,-0.005,1,373,Dicotyledon__class,taxongroup_topic
264,conj< Violet,0,0.004,1,373,Dicotyledon__class,taxongroup_topic
304,conj<compound< ...,0,0.006,2,373,Dicotyledon__class,taxongroup_topic
305,conj<compound<case> ...,0,0.008,2,373,Dicotyledon__class,taxongroup_topic
306,conj<compound<nmod< ...,0,0.008,2,373,Dicotyledon__class,taxongroup_topic
338,conj<flat> ...,0,0.002,1,373,Dicotyledon__class,taxongroup_topic
388,conj> ...,0,-0.004,2,373,Dicotyledon__class,taxongroup_topic
395,conj> oak,0,0.004,1,373,Dicotyledon__class,taxongroup_topic
400,conj>cc> and,0,-0.001,2,373,Dicotyledon__class,taxongroup_topic
401,conj>cc> or,0,-0.001,1,373,Dicotyledon__class,taxongroup_topic
408,cop> be,0,0.001,1,373,Dicotyledon__class,taxongroup_topic
413,flat< ...,0,0.004,1,373,Dicotyledon__class,taxongroup_topic
414,flat< genus,0,0.012,2,373,Dicotyledon__class,taxongroup_topic
415,flat> ...,0,0.002,2,373,Dicotyledon__class,taxongroup_topic
526,nsubj< ...,0,-0.003,2,373,Dicotyledon__class,taxongroup_topic
527,nsubj< form,0,0.004,1,373,Dicotyledon__class,taxongroup_topic
528,nsubj< genus,0,0.002,1,373,Dicotyledon__class,taxongroup_topic
529,nsubj< leave,0,0.003,1,373,Dicotyledon__class,taxongroup_topic
530,nsubj< name,0,0.003,1,373,Dicotyledon__class,taxongroup_topic
537,nsubj<acl:relcl> ...,0,0.002,1,373,Dicotyledon__class,taxongroup_topic
539,nsubj<acl:relcl>aux> may,0,0.004,1,373,Dicotyledon__class,taxongroup_topic
