feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
conj<conj> almonds,0.969,0.0,0.577,0.134,4,Dicotyledon__class,taxongroup_topic
nmod< distribution,0.964,0.0,0.577,0.134,2,Dicotyledon__class,taxongroup_topic
conj<conj> strawberry,0.963,0.0,0.577,0.134,4,Dicotyledon__class,taxongroup_topic
obl<nsubj:pass>det> the,0.958,0.0,0.756,0.03,2,Dicotyledon__class,taxongroup_topic
conj<conj> peach,0.958,0.0,0.577,0.134,4,Dicotyledon__class,taxongroup_topic
conj<conj> apricot,0.956,0.0,0.577,0.134,4,Dicotyledon__class,taxongroup_topic
compound< plant,0.954,0.0,0.577,0.134,5,Dicotyledon__class,taxongroup_topic
nmod< species,0.954,0.0,0.577,0.134,5,Dicotyledon__class,taxongroup_topic
conj<conj> raspberry,0.947,0.0,0.577,0.134,4,Dicotyledon__class,taxongroup_topic
compound<nmod>case> at,0.943,0.0,0.756,0.03,2,Dicotyledon__class,taxongroup_topic
conj<conj> pear,0.941,0.0,0.577,0.134,4,Dicotyledon__class,taxongroup_topic
nsubj<conj>nmod> Africa,0.937,0.001,0.577,0.134,2,Dicotyledon__class,taxongroup_topic
compound< family,0.924,0.001,0.577,0.134,3,Dicotyledon__class,taxongroup_topic
nmod< range,0.921,0.001,0.577,0.134,2,Dicotyledon__class,taxongroup_topic
conj<conj> plum,0.918,0.001,0.577,0.134,4,Dicotyledon__class,taxongroup_topic
conj<amod> cultivar,0.915,0.001,0.577,0.134,2,Dicotyledon__class,taxongroup_topic
conj<amod> minor,0.91,0.002,0.577,0.134,2,Dicotyledon__class,taxongroup_topic
nmod>case> include,0.896,0.003,0.756,0.03,2,Dicotyledon__class,taxongroup_topic
conj> ...,0.896,0.003,0.549,0.159,41,Dicotyledon__class,taxongroup_topic
nmod>conj> ...,0.892,0.003,0.577,0.134,8,Dicotyledon__class,taxongroup_topic
nmod< ...,0.89,0.003,0.115,0.786,29,Dicotyledon__class,taxongroup_topic
conj> hawthorn,0.889,0.003,0.577,0.134,3,Dicotyledon__class,taxongroup_topic
nmod< genera,0.886,0.003,0.577,0.134,2,Dicotyledon__class,taxongroup_topic
compound<appos> ...,0.877,0.004,0.764,0.027,6,Dicotyledon__class,taxongroup_topic
appos>det> a,0.875,0.004,0.764,0.027,3,Dicotyledon__class,taxongroup_topic
appos<nsubj<amod> ...,0.874,0.005,0.577,0.134,5,Dicotyledon__class,taxongroup_topic
compound<case> of,0.87,0.005,0.577,0.134,6,Dicotyledon__class,taxongroup_topic
conj< species,0.868,0.005,0.577,0.134,4,Dicotyledon__class,taxongroup_topic
conj<amod> know,0.867,0.005,0.577,0.134,2,Dicotyledon__class,taxongroup_topic
nmod>case> in,0.864,0.006,0.873,0.005,9,Dicotyledon__class,taxongroup_topic
case> such,0.863,0.006,0.764,0.027,11,Dicotyledon__class,taxongroup_topic
obl<nsubj:pass>nmod> ...,0.857,0.006,0.577,0.134,3,Dicotyledon__class,taxongroup_topic
appos<conj> plant,0.853,0.007,0.756,0.03,2,Dicotyledon__class,taxongroup_topic
compound<case> in,0.849,0.008,0.577,0.134,8,Dicotyledon__class,taxongroup_topic
compound<case> ...,0.846,0.008,0.436,0.28,6,Dicotyledon__class,taxongroup_topic
nmod< plant,0.845,0.008,0.764,0.027,9,Dicotyledon__class,taxongroup_topic
nsubj<conj>nmod> ...,0.84,0.009,0.577,0.134,4,Dicotyledon__class,taxongroup_topic
conj< plant,0.837,0.01,0.577,0.134,4,Dicotyledon__class,taxongroup_topic
conj< may,0.837,0.01,0.577,0.134,2,Dicotyledon__class,taxongroup_topic
appos<conj> ...,0.836,0.01,0.856,0.007,8,Dicotyledon__class,taxongroup_topic
appos<appos>conj> sycamore,0.832,0.01,0.764,0.027,3,Dicotyledon__class,taxongroup_topic
case> on,0.832,0.01,0.577,0.134,2,Dicotyledon__class,taxongroup_topic
nsubj<obj>amod> ...,0.83,0.011,0.674,0.067,12,Dicotyledon__class,taxongroup_topic
cc> and,0.83,0.011,0.43,0.288,32,Dicotyledon__class,taxongroup_topic
case> with,0.828,0.011,0.764,0.027,5,Dicotyledon__class,taxongroup_topic
case> of,0.828,0.011,0.436,0.28,31,Dicotyledon__class,taxongroup_topic
compound<case> include,0.824,0.012,0.577,0.134,2,Dicotyledon__class,taxongroup_topic
appos<compound>conj> ...,0.822,0.012,0.577,0.134,3,Dicotyledon__class,taxongroup_topic
conj>cc> and,0.821,0.012,0.381,0.352,22,Dicotyledon__class,taxongroup_topic
conj< thistle,0.82,0.013,0.577,0.134,2,Dicotyledon__class,taxongroup_topic
compound<amod> ...,0.818,0.013,0.577,0.134,7,Dicotyledon__class,taxongroup_topic
nsubj<nmod>nummod> ...,-0.814,0.014,-0.764,0.027,3,Dicotyledon__class,taxongroup_topic
nsubj:pass<obl>amod> ...,0.813,0.014,0.764,0.027,8,Dicotyledon__class,taxongroup_topic
compound< species,0.808,0.015,0.192,0.648,10,Dicotyledon__class,taxongroup_topic
nmod<obl<nsubj> ...,0.808,0.015,0.577,0.134,5,Dicotyledon__class,taxongroup_topic
obj<mark> to,0.807,0.015,0.756,0.03,2,Dicotyledon__class,taxongroup_topic
cc> or,0.807,0.016,0.109,0.797,8,Dicotyledon__class,taxongroup_topic
conj<amod> ...,0.805,0.016,0.436,0.28,14,Dicotyledon__class,taxongroup_topic
conj<nsubj> ...,0.804,0.016,0.577,0.134,4,Dicotyledon__class,taxongroup_topic
conj< ...,0.804,0.016,0.148,0.726,51,Dicotyledon__class,taxongroup_topic
nmod>amod> ...,0.802,0.017,0.732,0.039,3,Dicotyledon__class,taxongroup_topic
compound<case> for,0.801,0.017,0.436,0.28,3,Dicotyledon__class,taxongroup_topic
compound< genus,0.797,0.018,0.577,0.134,2,Dicotyledon__class,taxongroup_topic
conj< hawthorn,0.795,0.018,0.577,0.134,3,Dicotyledon__class,taxongroup_topic
nsubj>det> the,0.795,0.018,0.756,0.03,2,Dicotyledon__class,taxongroup_topic
conj<appos> ...,0.793,0.019,0.764,0.027,15,Dicotyledon__class,taxongroup_topic
acl>obl>det> the,0.792,0.019,0.845,0.008,3,Dicotyledon__class,taxongroup_topic
nsubj< tree,0.791,0.019,0.577,0.134,2,Dicotyledon__class,taxongroup_topic
nsubj<conj<conj> eat,0.791,0.019,0.756,0.03,2,Dicotyledon__class,taxongroup_topic
conj< beech,0.784,0.021,0.577,0.134,3,Dicotyledon__class,taxongroup_topic
conj<conj>cc> ...,0.782,0.022,0.577,0.134,1,Dicotyledon__class,taxongroup_topic
compound<case> from,0.779,0.023,0.577,0.134,2,Dicotyledon__class,taxongroup_topic
nsubj<conj>cc> but,0.778,0.023,0.764,0.027,3,Dicotyledon__class,taxongroup_topic
compound<nmod>flat> ...,-0.776,0.023,-0.577,0.134,3,Dicotyledon__class,taxongroup_topic
nsubj<conj>obl> ...,0.774,0.024,0.577,0.134,6,Dicotyledon__class,taxongroup_topic
obl< ...,0.774,0.024,0.862,0.006,17,Dicotyledon__class,taxongroup_topic
conj<appos<appos> sycamore,0.771,0.025,0.577,0.134,3,Dicotyledon__class,taxongroup_topic
compound< forests,0.771,0.025,0.577,0.134,3,Dicotyledon__class,taxongroup_topic
nmod<obj< ...,0.77,0.025,0.327,0.429,8,Dicotyledon__class,taxongroup_topic
appos> sylvatica,-0.769,0.026,-0.756,0.03,2,Dicotyledon__class,taxongroup_topic
nsubj<cop> be,0.765,0.027,0.545,0.162,44,Dicotyledon__class,taxongroup_topic
case> as,0.765,0.027,0.518,0.188,15,Dicotyledon__class,taxongroup_topic
conj<case>fixed> ...,0.763,0.028,0.577,0.134,1,Dicotyledon__class,taxongroup_topic
nmod<det> a,0.761,0.028,0.577,0.134,6,Dicotyledon__class,taxongroup_topic
appos<appos>conj> wrightii,0.759,0.029,0.764,0.027,3,Dicotyledon__class,taxongroup_topic
nmod<det> the,0.759,0.029,0.866,0.005,16,Dicotyledon__class,taxongroup_topic
case> in,0.757,0.03,0.218,0.604,11,Dicotyledon__class,taxongroup_topic
compound<case> on,0.756,0.03,0.756,0.03,2,Dicotyledon__class,taxongroup_topic
conj<appos>compound> ...,0.756,0.03,0.327,0.429,7,Dicotyledon__class,taxongroup_topic
appos>punct> ...,0.753,0.031,0.577,0.134,1,Dicotyledon__class,taxongroup_topic
acl:relcl>nsubj> ...,0.753,0.031,0.577,0.134,1,Dicotyledon__class,taxongroup_topic
nsubj<conj> plant,0.752,0.031,0.577,0.134,2,Dicotyledon__class,taxongroup_topic
nsubj<compound> ...,0.752,0.031,0.577,0.134,1,Dicotyledon__class,taxongroup_topic
conj< Fagus,0.751,0.032,0.577,0.134,3,Dicotyledon__class,taxongroup_topic
obj<obl>case> in,0.749,0.033,0.577,0.134,2,Dicotyledon__class,taxongroup_topic
nmod< leave,0.745,0.034,0.577,0.134,3,Dicotyledon__class,taxongroup_topic
conj<compound> ...,0.745,0.034,0.764,0.027,9,Dicotyledon__class,taxongroup_topic
compound<det> the,0.742,0.035,0.436,0.28,18,Dicotyledon__class,taxongroup_topic
nsubj<conj>cc> and,0.741,0.035,0.674,0.067,13,Dicotyledon__class,taxongroup_topic
appos<conj<conj> ...,0.74,0.036,0.577,0.134,4,Dicotyledon__class,taxongroup_topic
appos<obj<parataxis> be,0.74,0.036,0.764,0.027,3,Dicotyledon__class,taxongroup_topic
appos<nmod>det> the,0.74,0.036,0.577,0.134,5,Dicotyledon__class,taxongroup_topic
conj<parataxis>advmod> ...,-0.733,0.038,-0.577,0.134,1,Dicotyledon__class,taxongroup_topic
nsubj<conj>obj> ...,0.733,0.039,0.546,0.162,5,Dicotyledon__class,taxongroup_topic
compound<nmod> ...,0.732,0.039,0.436,0.28,7,Dicotyledon__class,taxongroup_topic
conj<det> ...,0.732,0.039,0.655,0.078,3,Dicotyledon__class,taxongroup_topic
compound<amod> many,0.731,0.039,0.577,0.134,2,Dicotyledon__class,taxongroup_topic
conj<case> include,0.731,0.039,0.577,0.134,2,Dicotyledon__class,taxongroup_topic
obl<advcl>obl> ...,0.731,0.04,0.577,0.134,3,Dicotyledon__class,taxongroup_topic
nmod<det> some,0.729,0.04,0.436,0.28,4,Dicotyledon__class,taxongroup_topic
appos> orientalis,0.729,0.04,0.63,0.094,2,Dicotyledon__class,taxongroup_topic
cc> ...,0.726,0.041,0.577,0.134,1,Dicotyledon__class,taxongroup_topic
appos<amod> american,0.724,0.042,0.764,0.027,3,Dicotyledon__class,taxongroup_topic
compound<nmod<det> a,0.722,0.043,0.577,0.134,5,Dicotyledon__class,taxongroup_topic
compound< ...,0.72,0.044,0.109,0.797,32,Dicotyledon__class,taxongroup_topic
obj<obl>case> ...,0.719,0.044,0.577,0.134,1,Dicotyledon__class,taxongroup_topic
nmod<det> ...,0.717,0.045,0.577,0.134,2,Dicotyledon__class,taxongroup_topic
nmod>det> the,0.716,0.046,0.327,0.429,6,Dicotyledon__class,taxongroup_topic
nmod<amod> ...,0.715,0.046,0.655,0.078,22,Dicotyledon__class,taxongroup_topic
conj<nmod>case> of,0.705,0.051,0.655,0.078,6,Dicotyledon__class,taxongroup_topic
obl<advcl<advmod> ...,0.702,0.052,0.655,0.078,3,Dicotyledon__class,taxongroup_topic
