	kldiv	group	g_N
kldiv_adaptation_comment	2.0104331799160104	Dicotyledon__class	2084
kldiv_adaptation_topic	1.2589992704415693	Dicotyledon__class	2084
kldiv_free_topic	0.16952085687318486	Dicotyledon__class	2084
kldiv_location_comment	1.5106002485768002	Dicotyledon__class	2084
kldiv_location_topic	1.0116725624568148	Dicotyledon__class	2084
kldiv_taxongroup_comment	0.7034053558733501	Dicotyledon__class	2084
kldiv_taxongroup_topic	0.40277263752653314	Dicotyledon__class	2084
