feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
conj<nsubj> ...,0.969,0.0,0.577,0.134,3,Dicotyledon__class,adaptation_topic
conj<conj> hobably,0.962,0.0,0.577,0.134,2,Dicotyledon__class,adaptation_topic
conj<conj> box,0.957,0.0,0.577,0.134,2,Dicotyledon__class,adaptation_topic
conj> ...,0.951,0.0,0.866,0.005,9,Dicotyledon__class,adaptation_topic
conj<conj> arborvita,0.95,0.0,0.577,0.134,2,Dicotyledon__class,adaptation_topic
cc> or,0.917,0.001,0.577,0.134,3,Dicotyledon__class,adaptation_topic
conj<conj> hemlock,0.916,0.001,0.577,0.134,2,Dicotyledon__class,adaptation_topic
conj<conj> oleander,0.915,0.001,0.577,0.134,2,Dicotyledon__class,adaptation_topic
cc> and,0.904,0.002,0.577,0.134,5,Dicotyledon__class,adaptation_topic
conj<compound> ...,0.9,0.002,0.577,0.134,3,Dicotyledon__class,adaptation_topic
conj<conj> yew,0.891,0.003,0.577,0.134,2,Dicotyledon__class,adaptation_topic
conj<conj> lavender,0.887,0.003,0.577,0.134,2,Dicotyledon__class,adaptation_topic
nmod>case> of,0.877,0.004,0.756,0.03,2,Dicotyledon__class,adaptation_topic
conj<conj> cypress,0.869,0.005,0.577,0.134,2,Dicotyledon__class,adaptation_topic
nsubj:pass<obl> plant,0.869,0.005,0.577,0.134,2,Dicotyledon__class,adaptation_topic
nsubj:pass<obl>case> in,0.857,0.007,0.577,0.134,3,Dicotyledon__class,adaptation_topic
conj<conj> barberry,0.855,0.007,0.577,0.134,2,Dicotyledon__class,adaptation_topic
conj< ...,0.848,0.008,0.655,0.078,10,Dicotyledon__class,adaptation_topic
compound<case> ...,0.847,0.008,0.577,0.134,5,Dicotyledon__class,adaptation_topic
nsubj:pass<obl> ...,0.844,0.008,0.577,0.134,6,Dicotyledon__class,adaptation_topic
obj<nsubj>amod> ...,0.839,0.009,0.577,0.134,5,Dicotyledon__class,adaptation_topic
conj< include,0.831,0.011,0.577,0.134,2,Dicotyledon__class,adaptation_topic
nsubj:pass<obl>case> as,0.817,0.013,0.577,0.134,5,Dicotyledon__class,adaptation_topic
nmod<amod> ...,0.809,0.015,0.764,0.027,8,Dicotyledon__class,adaptation_topic
compound> Venus,-0.79,0.02,-0.626,0.097,9,Dicotyledon__class,adaptation_topic
case> such,0.783,0.022,0.764,0.027,3,Dicotyledon__class,adaptation_topic
appos< whitethorn,-0.761,0.028,-0.577,0.134,2,Dicotyledon__class,adaptation_topic
nmod<obl< ...,0.757,0.03,0.764,0.027,4,Dicotyledon__class,adaptation_topic
conj< conifer,0.754,0.031,0.577,0.134,2,Dicotyledon__class,adaptation_topic
conj<nmod< mix,0.738,0.037,0.577,0.134,2,Dicotyledon__class,adaptation_topic
conj<conj>cc> and,0.732,0.039,0.577,0.134,4,Dicotyledon__class,adaptation_topic
nmod<amod> native,0.727,0.041,0.577,0.134,2,Dicotyledon__class,adaptation_topic
nsubj:pass<obl>det> a,0.727,0.041,0.577,0.134,3,Dicotyledon__class,adaptation_topic
conj<conj>cc> ...,0.725,0.042,0.577,0.134,1,Dicotyledon__class,adaptation_topic
nmod>det> the,0.722,0.043,0.385,0.346,5,Dicotyledon__class,adaptation_topic
nmod<obj< ...,0.712,0.048,0.577,0.134,3,Dicotyledon__class,adaptation_topic
nsubj:pass<obl>det> the,0.711,0.048,0.577,0.134,3,Dicotyledon__class,adaptation_topic
nmod< ...,0.71,0.048,0.577,0.134,17,Dicotyledon__class,adaptation_topic
conj<nmod>case> ...,0.708,0.049,0.577,0.134,1,Dicotyledon__class,adaptation_topic
conj<nsubj<advmod> ...,0.707,0.05,0.577,0.134,3,Dicotyledon__class,adaptation_topic
nmod> ...,0.705,0.051,0.365,0.374,8,Dicotyledon__class,adaptation_topic
obj<obl>case> ...,0.703,0.052,0.577,0.134,1,Dicotyledon__class,adaptation_topic
appos<appos>compound> ...,-0.699,0.054,-0.733,0.039,3,Dicotyledon__class,adaptation_topic
nmod>case> from,0.696,0.055,0.546,0.162,3,Dicotyledon__class,adaptation_topic
conj>cc> and,0.687,0.06,0.577,0.134,3,Dicotyledon__class,adaptation_topic
nsubj<obj>det> ...,0.685,0.061,0.577,0.134,1,Dicotyledon__class,adaptation_topic
case> to,0.678,0.065,0.77,0.025,6,Dicotyledon__class,adaptation_topic
case> as,0.677,0.065,0.756,0.03,2,Dicotyledon__class,adaptation_topic
appos> muscipula,0.677,0.065,0.504,0.203,2,Dicotyledon__class,adaptation_topic
compound<det> the,0.675,0.066,0.577,0.134,6,Dicotyledon__class,adaptation_topic
amod> common,0.673,0.067,0.655,0.078,4,Dicotyledon__class,adaptation_topic
nmod<case> ...,0.672,0.068,0.577,0.134,3,Dicotyledon__class,adaptation_topic
nmod< plant,0.666,0.071,0.756,0.03,2,Dicotyledon__class,adaptation_topic
conj>cc> or,0.659,0.075,0.63,0.094,2,Dicotyledon__class,adaptation_topic
obl<nsubj> ...,0.653,0.079,0.536,0.171,4,Dicotyledon__class,adaptation_topic
nsubj<obj>amod> ...,0.65,0.081,0.655,0.078,3,Dicotyledon__class,adaptation_topic
conj<amod>conj> green,0.631,0.094,0.577,0.134,2,Dicotyledon__class,adaptation_topic
nsubj<obl>det> a,-0.628,0.095,-0.756,0.03,2,Dicotyledon__class,adaptation_topic
case> of,0.611,0.107,0.577,0.134,13,Dicotyledon__class,adaptation_topic
conj<case> ...,0.611,0.107,0.577,0.134,2,Dicotyledon__class,adaptation_topic
