,token,token_form,concept_uri,arcpath,lemma,upos,widx,feat,elongation_x,elongation_y,group,relrole,comp_id,N_tokens
2,Pre-0725_37_plant-7,plant,Plant#kingdom,case>,like,ADP,4,case> like,0.5430693704695054,0.28628988777163517,Dicotyledon__class,taxongroup_comment,1,33
8,Ven-77c9_4_Droseraceae-28,Droseraceae,Droseraceae#family,case>,to,ADP,25,case> to,0.4280895769365368,0.20632240295158114,Dicotyledon__class,taxongroup_comment,1,33
6,Nepc012_8_plants-27,plants,Plant#kingdom,case>,include,VERB,15,case> include,0.4570157970582299,0.26567290327828585,Dicotyledon__class,taxongroup_comment,1,33
7,Nep-5975_2_plants-16,plants,Plant#kingdom,case>,as,ADP,13,case> as,0.5683444042639539,0.34737562375582304,Dicotyledon__class,taxongroup_comment,1,33
2,Que-fbc5_2_family-19,family,Fagaceae#family,nmod<obj<,flower,VERB,12,nmod<obj< flower,0.39300736608416603,0.19703388235863886,Dicotyledon__class,taxongroup_comment,1,33
4,Que-fbc5_2_family-19,family,Fagaceae#family,case>,in,ADP,14,case> in,0.47097718090901564,0.15630119862767516,Dicotyledon__class,taxongroup_comment,1,33
5,Cra-2aca_57_plant-9,plant,Plant#kingdom,case>,as,ADP,6,case> as,0.5683444042639539,0.34737562375582304,Dicotyledon__class,taxongroup_comment,1,33
8,Cra-0896_86_plant-12,plant,Plant#kingdom,case>,as,ADP,9,case> as,0.5683444042639539,0.34737562375582304,Dicotyledon__class,taxongroup_comment,1,33
7,Bea-3c60_101_plants-32,plants,Plant#kingdom,case>,like,ADP,31,case> like,0.5430693704695054,0.28628988777163517,Dicotyledon__class,taxongroup_comment,1,33
0,Dro-82dc_17_plants-3,plants,Plant#kingdom,case>,like,ADP,1,case> like,0.5430693704695054,0.28628988777163517,Dicotyledon__class,taxongroup_comment,1,33
13,Hem-78f3_191_plant-29,plant,Plant#kingdom,case>,from,ADP,26,case> from,0.5097421313417201,0.19141328278291503,Dicotyledon__class,taxongroup_comment,1,33
5,Mag-8f64_13_plants-23,plants,Plant#kingdom,case>,to,ADP,20,case> to,0.4280895769365368,0.20632240295158114,Dicotyledon__class,taxongroup_comment,1,33
9,Mag-8f64_16_plants-18,plants,Plant#kingdom,case>,for,ADP,15,case> for,0.508019861072324,0.31155176541615,Dicotyledon__class,taxongroup_comment,1,33
6,Nep-5975_202_plants-35,plants,Plant#kingdom,case>,to,ADP,33,case> to,0.4280895769365368,0.20632240295158114,Dicotyledon__class,taxongroup_comment,1,33
7,Tar-a465_11_plant-28,plant,Plant#kingdom,case>,to,ADP,25,case> to,0.4280895769365368,0.20632240295158114,Dicotyledon__class,taxongroup_comment,1,33
5,Dro1c12_3_plants-9,plants,Plant#kingdom,case>,of,ADP,8,case> of,0.5166326703268933,0.2018968289053099,Dicotyledon__class,taxongroup_comment,1,33
5,Gal-cdcd_68_plant-23,plant,Plant#kingdom,nsubj<aux>,have,AUX,24,nsubj<aux> have,-0.5191708303121662,0.026239593038118236,Dicotyledon__class,taxongroup_comment,1,33
6,Fag-261e_30_Fagaceae-18,Fagaceae,Fagaceae#family,case>,in,ADP,16,case> in,0.47097718090901564,0.15630119862767516,Dicotyledon__class,taxongroup_comment,1,33
5,Fag-34e5_3_Fagus-8,Fagus,Beech#genus,case>,from,ADP,6,case> from,0.5097421313417201,0.19141328278291503,Dicotyledon__class,taxongroup_comment,1,33
5,Bla-30a4_131_plant-44,plant,Plant#kingdom,case>,of,ADP,42,case> of,0.5166326703268933,0.2018968289053099,Dicotyledon__class,taxongroup_comment,1,33
2,Mon-1726_194_plants-50,plants,Plant#kingdom,nmod<obj<,trace,VERB,44,nmod<obj< ...,0.35360663326810116,0.20911334936232262,Dicotyledon__class,taxongroup_comment,1,33
5,Mon-1726_194_plants-50,plants,Plant#kingdom,case>,of,ADP,47,case> of,0.5166326703268933,0.2018968289053099,Dicotyledon__class,taxongroup_comment,1,33
15,Mon-1726_165_angiosperms-33,angiosperms,Flowering_plant#phylum,case>,within,ADP,31,case> ...,0.3501871382426675,0.10965364430401243,Dicotyledon__class,taxongroup_comment,1,33
2,Cra-0896_35_Crataegus-17,Crataegus,Crataegus#genus,case>,include,VERB,4,case> include,0.4570157970582299,0.26567290327828585,Dicotyledon__class,taxongroup_comment,1,33
0,Man-d37a_91_plants-3,plants,Plant#kingdom,case>,unlike,ADP,1,case> ...,0.3919333879126159,0.2567370319487114,Dicotyledon__class,taxongroup_comment,1,33
4,Rhic7ca_8_plant-11,plant,Plant#kingdom,case>,whilst,SCONJ,7,case> ...,0.4248721489429539,0.3142789706483826,Dicotyledon__class,taxongroup_comment,1,33
6,Rhic7ca_8_plant-11,plant,Plant#kingdom,case>,on,ADP,9,case> on,0.5246011355486273,0.21593229397380861,Dicotyledon__class,taxongroup_comment,1,33
12,Man-d37a_175_plant-41,plant,Plant#kingdom,case>,of,ADP,39,case> of,0.5166326703268933,0.2018968289053099,Dicotyledon__class,taxongroup_comment,1,33
1,Man-d37a_133_plant-5,plant,Plant#kingdom,case>,for,ADP,3,case> for,0.508019861072324,0.31155176541615,Dicotyledon__class,taxongroup_comment,1,33
7,Rhi-d0e0_55_Rhizophoraceae-18,Rhizophoraceae,Rhizophoraceae#family,case>,of,ADP,17,case> of,0.5166326703268933,0.2018968289053099,Dicotyledon__class,taxongroup_comment,1,33
3,Fag0008_5_plants-13,plants,Plant#kingdom,nmod<obj<,make,VERB,7,nmod<obj< make,0.5285524284745228,0.33680017883030183,Dicotyledon__class,taxongroup_comment,1,33
7,Fag0008_5_plants-13,plants,Plant#kingdom,case>,of,SCONJ,11,case> of,0.5166326703268933,0.2018968289053099,Dicotyledon__class,taxongroup_comment,1,33
0,Rho-d4a0_271_plants-4,plants,Plant#kingdom,case>,like,ADP,1,case> like,0.5430693704695054,0.28628988777163517,Dicotyledon__class,taxongroup_comment,1,33
12,Rho-d4a0_536_plants-32,plants,Plant#kingdom,case>,for,ADP,30,case> for,0.508019861072324,0.31155176541615,Dicotyledon__class,taxongroup_comment,1,33
1,Des-000c_286_plants-18,plants,Plant#kingdom,nmod<obj<,provide,VERB,14,nmod<obj< ...,0.47525513855895696,0.2767123860096161,Dicotyledon__class,taxongroup_comment,1,33
3,Des-000c_286_plants-18,plants,Plant#kingdom,case>,for,ADP,16,case> for,0.508019861072324,0.31155176541615,Dicotyledon__class,taxongroup_comment,1,33
4,Ven-77c9_45_plant-24,plant,Plant#kingdom,case>,'s,PART,25,case> 's,0.3972867804252293,0.2843984503340152,Dicotyledon__class,taxongroup_comment,1,33
4,Dro-4d9f_79_plants-11,plants,Plant#kingdom,case>,with,ADP,7,case> ...,0.4425961261364872,0.21696499071653869,Dicotyledon__class,taxongroup_comment,1,33
3,Ros-4632_109_roses-48,roses,Rosaceae#family,conj<,apple,NOUN,19,conj< apple,0.1990329192634316,-0.04767353386634966,Dicotyledon__class,taxongroup_comment,7,68
0,Ace-0af3_132_Acer-1,Acer,Maple#genus,compound<,pseudoplatanus,NOUN,2,compound< pseudoplatanus,0.08309143423060142,0.23935379175776855,Dicotyledon__class,taxongroup_comment,7,68
