,token,token_form,concept_uri,arcpath,lemma,upos,widx,feat,elongation_x,elongation_y,group,relrole,comp_id,N_tokens
7,Ade-b6ba_4_kudu-10,kudu,Adenium#species,conj>,azalea,NOUN,13,conj> ...,-0.4483775130203555,-0.6802852206357939,Dicotyledon__class,adaptation_topic,2,9
9,Cra-0896_115_tree-26,tree,Crataegus_monogyna#species,det>,the,DET,23,det> the,-0.5371134888081373,-0.29120282124819685,Dicotyledon__class,adaptation_topic,2,9
8,Cra-0896_40_haws-19,haws,Crataegus_monogyna#species,det>,the,DET,18,det> the,-0.5371134888081373,-0.29120282124819685,Dicotyledon__class,adaptation_topic,2,9
5,Aes-55d6_19_chestnut-5,chestnut,Aesculus_hippocastanum#species,compound<nmod>case>,from,ADP,7,compound<nmod>case> ...,0.39205277423333834,-0.017019405515018904,Dicotyledon__class,adaptation_topic,2,9
9,Aes-55d6_19_chestnut-5,chestnut,Aesculus_hippocastanum#species,compound<nmod>case>,to,ADP,15,compound<nmod>case> ...,0.39252430763836055,-0.1360430232186398,Dicotyledon__class,adaptation_topic,2,9
4,Pas-a544_28_passiflora-6,passiflora,Passiflora#genus,det>,that,DET,5,det> ...,-0.47582151872340417,-0.1659411353947744,Dicotyledon__class,adaptation_topic,2,9
5,Pas-a544_29_passiflora-6,passiflora,Passiflora#genus,compound<nmod>case>,on,ADP,8,compound<nmod>case> ...,0.4315137725498664,-0.2022197625778352,Dicotyledon__class,adaptation_topic,2,9
3,Sag-0ea8_95_saguaro-9,saguaro,Saguaro#species,det>,the,DET,8,det> the,-0.5371134888081373,-0.29120282124819685,Dicotyledon__class,adaptation_topic,2,9
4,Sag-0ea8_95_saguaro-9,saguaro,Saguaro#species,case>,'s,PART,10,case> ...,-0.6065387111030925,0.45699838876775656,Dicotyledon__class,adaptation_topic,2,9
3,Sag-0ea8_99_saguaro-3,saguaro,Saguaro#species,compound<nmod>case>,in,ADP,5,compound<nmod>case> ...,0.4237348523236756,-0.13663082407438074,Dicotyledon__class,adaptation_topic,2,9
6,Sag-0ea8_106_saguaro-12,saguaro,Saguaro#species,det>,the,DET,11,det> the,-0.5371134888081373,-0.29120282124819685,Dicotyledon__class,adaptation_topic,2,9
7,Dro-82dc_38_muscipula-11,muscipula,Venus_Flytrap#species,amod>,relative,ADJ,9,amod> ...,-0.3233721700836311,-0.2357227016626391,Dicotyledon__class,adaptation_topic,0,15
8,Dro-82dc_38_muscipula-11,muscipula,Venus_Flytrap#species,compound>,Dionaea,NOUN,10,compound> Dionaea,0.47712286651576474,-0.049357767943208466,Dicotyledon__class,adaptation_topic,0,15
8,Amo-76d8_2_plants-42,plants,Plant#kingdom,amod>,tropical,ADJ,37,amod> tropical,-0.3412630152645791,-0.3383558385977016,Dicotyledon__class,adaptation_topic,0,15
11,Amo-76d8_2_plants-42,plants,Plant#kingdom,amod>,tuberous,ADJ,40,amod> ...,-0.3923752572442173,-0.2920404122009741,Dicotyledon__class,adaptation_topic,0,15
12,Amo-76d8_2_plants-42,plants,Plant#kingdom,amod>,herbaceous,ADJ,41,amod> ...,-0.1916321429111337,-0.36566336934984167,Dicotyledon__class,adaptation_topic,0,15
13,Amo-76d8_2_plants-42,plants,Plant#kingdom,nmod>case>,from,ADP,43,nmod>case> from,-0.6086009013073556,-0.03457616223825494,Dicotyledon__class,adaptation_topic,0,15
4,Aes-55d6_23_hippocastanum-6,hippocastanum,Aesculus_hippocastanum#species,compound>,Aesculus,PROPN,5,compound> ...,0.2467527952652838,0.09188530596742692,Dicotyledon__class,adaptation_topic,0,15
6,Cra-0896_45_hawthorn-10,hawthorn,Crataegus_monogyna#species,amod>,common,ADJ,9,amod> common,-0.5312915702807468,-0.22601529830147382,Dicotyledon__class,adaptation_topic,0,15
9,Flo-338d_215_dandelions-35,dandelions,Taraxacum#genus,amod>,many,ADJ,34,amod> ...,-0.43473351481773637,-0.3709687796199147,Dicotyledon__class,adaptation_topic,0,15
7,Ven-77c9_192_muscipula-19,muscipula,Venus_Flytrap#species,compound>,Dionaea,NOUN,18,compound> Dionaea,0.47712286651576474,-0.049357767943208466,Dicotyledon__class,adaptation_topic,0,15
7,Ven-77c9_170_muscipula-16,muscipula,Venus_Flytrap#species,compound>,Dionaea,NOUN,15,compound> Dionaea,0.47712286651576474,-0.049357767943208466,Dicotyledon__class,adaptation_topic,0,15
6,Hyp-f6cf_63_perforatum-8,perforatum,St_Johns_wort#species,compound>,Hypericum,PROPN,7,compound> Hypericum,0.5277431498164665,-0.09008990012528018,Dicotyledon__class,adaptation_topic,0,15
4,Nep-5975_182_plants-7,plants,Plant#kingdom,amod>,tropical,ADJ,5,amod> tropical,-0.3412630152645791,-0.3383558385977016,Dicotyledon__class,adaptation_topic,0,15
